Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

03:18:06 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:18:07 PM  1000   3376379  297.00    5.00    0.00    0.00  302.00     0  java
03:18:08 PM  1000   3376379  286.00    8.00    0.00    0.00  294.00     0  java
03:18:09 PM  1000   3376379  264.00    6.00    0.00    0.00  270.00     0  java
03:18:10 PM  1000   3376379  197.00    6.00    0.00    0.00  203.00     0  java
03:18:11 PM  1000   3376379  192.00    1.00    0.00    0.00  193.00     0  java
03:18:12 PM  1000   3376379    0.00    0.00    0.00    0.00    0.00     0  java
03:18:13 PM  1000   3376379    0.00    0.00    0.00    0.00    0.00     0  java
03:18:14 PM  1000   3376379    0.00    0.00    0.00    0.00    0.00     0  java
03:18:15 PM  1000   3376379  212.00    7.00    0.00    0.00  219.00     0  java
03:18:16 PM  1000   3376379  372.00   11.00    0.00    0.00  383.00     0  java
03:18:17 PM  1000   3376379  369.00   15.00    0.00    0.00  384.00     0  java
03:18:18 PM  1000   3376379  377.00   13.00    0.00    0.00  390.00     0  java
03:18:19 PM  1000   3376379  376.00   16.00    0.00    0.00  392.00     0  java
03:18:20 PM  1000   3376379  373.00   16.00    0.00    0.00  389.00     0  java
03:18:21 PM  1000   3376379  369.00   20.00    0.00    0.00  389.00     0  java
03:18:22 PM  1000   3376379  353.00   32.00    0.00    0.00  385.00     0  java
03:18:23 PM  1000   3376379  349.00   38.00    0.00    0.00  387.00     0  java
03:18:24 PM  1000   3376379  355.00   28.00    0.00    0.00  383.00     0  java
03:18:25 PM  1000   3376379  349.00   33.00    0.00    0.00  382.00     0  java
03:18:26 PM  1000   3376379  343.00   40.00    0.00    0.00  383.00     0  java
03:18:27 PM  1000   3376379  338.00   45.00    0.00    0.00  383.00     0  java
03:18:28 PM  1000   3376379  349.00   35.00    0.00    0.00  384.00     0  java
03:18:29 PM  1000   3376379  336.00   46.00    0.00    0.00  382.00     0  java
03:18:30 PM  1000   3376379  334.00   47.00    0.00    0.00  381.00     0  java
03:18:31 PM  1000   3376379  332.00   47.00    0.00    0.00  379.00     0  java
03:18:32 PM  1000   3376379  326.00   52.00    0.00    0.00  378.00     0  java
03:18:33 PM  1000   3376379  288.00   82.00    0.00    0.00  370.00     0  java
03:18:34 PM  1000   3376379  272.00   90.00    0.00    0.00  362.00     0  java
03:18:35 PM  1000   3376379  264.00   99.00    0.00    0.00  363.00     0  java
03:18:36 PM  1000   3376379  268.00   96.00    0.00    0.00  364.00     0  java
03:18:37 PM  1000   3376379  267.00   97.00    0.00    0.00  364.00     0  java
