procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 391291904      0 299388    0    0     1     1    0    0  0  0 100  0  0
 3  0      0 391102912      0 354664    0    0 54736     0 9079 7241  4  0 95  0  0
 3  0      0 391023296      0 359488    0    0  5156   860 9151 6236  3  1 96  0  0
 3  0      0 390961536      0 363900    0    0  4064     8 11442 5901  5  1 95  0  0
 1  1      0 390979424      0 378268    0    0 16144    16 5407 6354  3  0 96  0  0
 2  1      0 390919744      0 388188    0    0 15688    32 4539 6230  2  0 97  0  0
 0  0      0 390877184      0 390716    0    0  2172     4 1617 1313  1  0 99  0  0
 6  0      0 390818208      0 392588    0    0  1836   636 4166 10281  3  0 97  0  0
63  0      0 390789312      0 393480    0    0   524    20 9229 23397  6  1 93  0  0
48  0      0 390777536      0 393492    0    0     0     0 10338 26636  7  1 93  0  0
40  0      0 390775808      0 393536    0    0    36     4 10723 26236  7  1 92  0  0
39  0      0 390774304      0 393620    0    0     8    44 10776 26444  7  1 92  0  0
37  0      0 390773536      0 393684    0    0    56     4 9941 26318  6  1 93  0  0
58  0      0 390753632      0 393796    0    0    88    16 9530 30192  6  1 93  0  0
44  0      0 390753152      0 393804    0    0     0     0 10391 27780  6  1 93  0  0
59  0      0 390752640      0 393812    0    0    16   188 10519 28496  6  1 93  0  0
52  0      0 390752384      0 393824    0    0     0     4 10687 28312  6  1 93  0  0
36  0      0 390751872      0 393828    0    0     0    40 10636 29025  6  1 93  0  0
41  0      0 390751392      0 393840    0    0     0     4 10740 29121  6  1 93  0  0
42  0      0 390751136      0 393844    0    0     0     0 10888 29888  6  1 93  0  0
58  0      0 390750656      0 393856    0    0     0    16 10919 30134  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
59  0      0 390749920      0 393928    0    0     0     0 11480 31537  6  1 93  0  0
47  0      0 390749920      0 393940    0    0     0     4 11105 30915  6  1 93  0  0
63  0      0 390749408      0 393944    0    0     0    40 11171 31174  6  1 93  0  0
60  0      0 390749152      0 393956    0    0     0    32 11466 32419  6  1 93  0  0
59  0      0 390748960      0 393964    0    0     0    32 11548 32632  6  1 93  0  0
42  0      0 390748960      0 393972    0    0     0    16 11646 33530  6  1 93  0  0
66  0      0 390748480      0 393980    0    0     0     0 11787 33204  6  1 93  0  0
41  0      0 390748736      0 393988    0    0    16    48 11808 33805  6  1 93  0  0
60  0      0 390748480      0 394000    0    0     0    44 11891 34858  6  1 93  0  0
41  0      0 390748672      0 394004    0    0     0     4 12179 35413  6  1 93  0  0
34  0      0 390748192      0 394088    0    0     0    20 12123 34988  6  1 93  0  0
58  0      0 390747680      0 394096    0    0     0   288 12033 35561  6  1 93  0  0
40  0      0 390747424      0 394104    0    0     0     0 12317 35904  6  1 93  0  0
51  0      0 390739616      0 394112    0    0     0     4 12336 36078  6  1 93  0  0
 9  0      0 390736832      0 394120    0    0     0    40 12107 34982  6  1 93  0  0
51  0      0 390735584      0 394128    0    0     0     4 12216 35941  6  1 93  0  0
51  0      0 390735328      0 394136    0    0     0    16 12814 37623  6  1 93  0  0
48  0      0 390732960      0 394144    0    0    36   308 12863 37639  6  1 93  0  0
52  0      0 390728928      0 394152    0    0     0     0 12685 37304  6  1 93  0  0
37  0      0 390722880      0 394160    0    0     0     4 12639 36835  6  1 93  0  0
51  0      0 390720160      0 396220    0    0     0    44 13301 39418  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  0      0 390718656      0 396728    0    0     4     4 13287 39138  6  1 93  0  0
52  0      0 390716128      0 396744    0    0     0     0 12958 38613  6  1 93  0  0
49  0      0 390716128      0 396748    0    0     0    16 13048 39184  6  1 93  0  0
48  0      0 390715872      0 396760    0    0     0     0 12900 38728  6  1 93  0  0
51  0      0 390715648      0 396764    0    0     0     4 12934 44717  6  1 93  0  0
37  0      0 390715136      0 396776    0    0     0    40 12535 37791  6  1 93  0  0
41  0      0 390714880      0 396788    0    0     0     8 12783 39193  6  1 93  0  0
55  0      0 390714624      0 396796    0    0     0     0 13139 40225  6  1 93  0  0
56  0      0 390713856      0 396804    0    0     0    16 12850 39317  6  1 93  0  0
43  0      0 390714272      0 396916    0    0     0     0 12983 40312  6  1 93  0  0
38  0      0 390714816      0 396924    0    0     0     8 12945 40680  6  1 93  0  0
 6  0      0 390714560      0 396932    0    0     0    40 12927 40396  6  1 93  0  0
35  0      0 390712576      0 396940    0    0     0   332 12658 39366  6  1 93  0  0
47  0      0 390710560      0 396952    0    0     0   396 13600 43304  6  1 93  0  0
