procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 389607360      0 342956    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 389558624      0 388896    0    0 46268   876 3783 4096  0  0 99  0  0
 1  0      0 389566688      0 388960    0    0    48     0 6284 3456  0  0 99  0  0
 3  0      0 389522048      0 430000    0    0 41148     8 7060 5399  1  0 98  0  0
 3  0      0 389505440      0 445876    0    0 17532     0 5395 6809  3  0 96  0  0
 2  1      0 389461632      0 457628    0    0 16540    36 4370 6101  2  0 97  0  0
 0  0      0 389397632      0 461752    0    0  5008     4 2184 1960  1  0 98  0  0
50  0      0 389315744      0 468152    0    0  6304   660 7312 24789  2  1 97  0  0
38  0      0 389316032      0 468480    0    0   500    12 24682 330392  6  3 91  0  0
13  0      0 389320896      0 469288    0    0   404     0 24743 271879  6  3 91  0  0
20  0      0 389320576      0 469364    0    0    68     4 22464 724205  5  4 92  0  0
 1  0      0 389318400      0 469492    0    0    20    44 24367 228505  5  3 92  0  0
42  0      0 389324640      0 469692    0    0   316     4 25375 167567  5  3 92  0  0
52  0      0 389329216      0 469944    0    0   116     0 23041 515394  4  3 92  0  0
71  0      0 389335296      0 469952    0    0     0    16 23442 295384  4  3 92  0  0
15  0      0 389335040      0 469960    0    0     0     0 22639 1012149  4  4 92  0  0
36  0      0 389337984      0 470040    0    0    68     4 22980 141816  5  3 92  0  0
 1  0      0 389333376      0 470116    0    0    52    40 25614 720646  4  4 92  0  0
29  0      0 389341184      0 470236    0    0    56    16 23411 266230  4  3 92  0  0
61  0      0 389344576      0 470240    0    0     0    68 23639 568445  4  3 92  0  0
 1  0      0 389344256      0 470252    0    0     0    32 24756 206215  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  0      0 389352448      0 470256    0    0     0     0 22640 711513  4  3 93  0  0
55  0      0 389351712      0 470268    0    0   128     4 22824 586593  4  3 92  0  0
37  0      0 389362048      0 470400    0    0     0    40 22175 255015  4  3 92  0  0
 1  0      0 389350496      0 470412    0    0     0     4 25597 146007  5  3 92  0  0
60  0      0 389356320      0 470420    0    0     0     0 24109 117649  5  3 92  0  0
50  0      0 389364352      0 470428    0    0     0    16 24087 242619  4  3 92  0  0
23  0      0 389352864      0 470504    0    0     0     0 23546 713274  4  4 92  0  0
20  0      0 389354432      0 470528    0    0    28   720 22906 317837  4  3 93  0  0
56  0      0 389356800      0 470580    0    0    72   232 22864 515058  4  3 92  0  0
44  0      0 389365280      0 470584    0    0     0    16 23351 471611  4  3 93  0  0
23  0      0 389366304      0 470596    0    0     0     0 22686 380449  4  3 92  0  0
54  0      0 389371424      0 470604    0    0     0    20 20063 366013  4  3 93  0  0
22  0      0 389374144      0 470612    0    0    44     0 23294 679202  4  3 92  0  0
47  0      0 389364800      0 470620    0    0     4    36 22913 477288  4  3 93  0  0
79  0      0 389349248      0 470628    0    0     0    40 23223 649879  4  3 93  0  0
49  0      0 389358464      0 470636    0    0     0     8 22477 613383  4  3 93  0  0
 8  0      0 389359104      0 470712    0    0     0     0 24421 352310  4  3 92  0  0
 1  0      0 389359936      0 470720    0    0     0    20 22144 246433  5  3 92  0  0
53  0      0 389369408      0 470728    0    0    28   272 22665 350606  4  3 93  0  0
62  0      0 389349632      0 470736    0    0     0     4 23455 375390  4  3 93  0  0
59  0      0 389353920      0 470748    0    0     0    44 22953 582811  4  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0      0 389356128      0 470752    0    0     0     4 23017 427774  4  3 93  0  0
65  0      0 389359552      0 470768    0    0     0    16 21948 297178  5  3 92  0  0
18  0      0 389363936      0 470776    0    0     0     0 20489 269544  5  3 92  0  0
35  0      0 389366656      0 470788    0    0     0     0 21996 343267  4  3 93  0  0
72  0      0 389371552      0 470792    0    0     0     8 24527 474979  4  3 93  0  0
69  0      0 389354976      0 470872    0    0     0    40 26070 303967  4  3 92  0  0
65  0      0 389362048      0 470880    0    0     0     8 24932 413802  4  3 93  0  0
47  0      0 389365568      0 470888    0    0     0     0 23578 562142  4  3 92  0  0
26  0      0 389371232      0 470896    0    0     0   376 24212 349790  4  3 92  0  0
14  0      0 389377600      0 470904    0    0     0   396 22485 465916  4  3 93  0  0
17  0      0 389377888      0 470912    0    0     0     4 21688 500075  4  3 92  0  0
12  0      0 389387520      0 470832    0    0     0    40 20621 438759  4  3 93  0  0
28  0      0 389386656      0 470840    0    0     0     4 24394 135703  5  3 93  0  0
44  0      0 389387936      0 470852    0    0     0     0 23012 194348  5  3 92  0  0
 2  0      0 389391008      0 470860    0    0     0    16 20935 808783  4  3 93  0  0
58  0      0 389404224      0 471376    0    0     0     0 22881 1268220  4  4 93  0  0
 6  0      0 389405024      0 471388    0    0    20     4 23588 899715  4  3 93  0  0
24  0      0 389415328      0 471396    0    0     0    44 19493 587688  4  3 93  0  0
47  0      0 389418656      0 471404    0    0     0     4 22911 449220  4  3 92  0  0
57  0      0 389423488      0 471412    0    0     0    16 21675 654733  4  3 93  0  0
 9  0      0 389403968      0 471420    0    0     0     0 20888 180674  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  0      0 389407552      0 471428    0    0     0     0 22316 680776  4  3 93  0  0
35  0      0 389411616      0 471440    0    0     0     4 22276 521896  4  3 93  0  0
78  0      0 389409216      0 471444    0    0    24    40 21681 1022548  4  3 93  0  0
37  0      0 389409216      0 471472    0    0     0     4 21482 1007767  4  3 93  0  0
96  0      0 389412352      0 471528    0    0     0   688 22804 812817  4  3 93  0  0
57  0      0 389413216      0 471540    0    0     0     0 24600 941278  4  3 93  0  0
55  0      0 389415680      0 471544    0    0     0     0 20064 1111411  4  3 93  0  0
41  0      0 389420672      0 471556    0    0     0    16 22232 249325  4  3 93  0  0
30  0      0 389418208      0 471564    0    0     0    44 24972 558923  4  3 93  0  0
27  0      0 389416704      0 471572    0    0     0     4 21528 463470  4  3 92  0  0
34  0      0 389428256      0 471580    0    0     0     0 21905 504950  4  3 93  0  0
86  0      0 389434784      0 471588    0    0     0    16 21554 1345833  3  4 93  0  0
65  0      0 389436800      0 471596    0    0     0     0 19602 178168  4  3 93  0  0
 5  0      0 389429280      0 471620    0    0     0     4 24071 567132  4  3 93  0  0
80  0      0 389430912      0 471680    0    0     0    40 24300 294385  4  3 92  0  0
69  0      0 389434912      0 471688    0    0     0     4 23419 511242  4  3 93  0  0
 1  0      0 389434752      0 471696    0    0     0     0 23635 612084  4  3 93  0  0
14  0      0 389418272      0 471708    0    0     0   136 22373 219417  5  3 92  0  0
80  0      0 389418048      0 471712    0    0     0    64 22258 1393685  3  4 93  0  0
29  0      0 389425856      0 471724    0    0     0     4 22443 648024  4  3 93  0  0
49  0      0 389428896      0 471732    0    0     0    40 24886 489503  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
62  0      0 389433312      0 471740    0    0     0     4 22757 158724  5  3 92  0  0
11  0      0 389437664      0 471748    0    0     0    20 21285 557906  4  3 92  0  0
78  0      0 389440224      0 471780    0    0     0     0 23107 440620  4  3 93  0  0
55  0      0 389443136      0 471844    0    0     0     0 22836 597816  4  3 93  0  0
77  0      0 389452672      0 471848    0    0     0    56 20628 887206  4  3 93  0  0
35  0      0 389442464      0 471860    0    0     0    44 22056 440639  4  3 93  0  0
58  0      0 389426752      0 473700    0    0  1656    20 26265 642686  4  4 92  0  0
57  0      0 389432832      0 473716    0    0     0     0 22241 740617  4  3 93  0  0
70  0      0 389435616      0 473720    0    0     0    16 24125 380774  4  3 92  0  0
69  0      0 389423360      0 473732    0    0     0     0 23378 415143  4  3 93  0  0
41  0      0 389415456      0 473736    0    0     0     8 24857 713565  4  3 93  0  0
 1  0      0 389420416      0 473748    0    0     0   340 19849 819049  4  3 93  0  0
57  0      0 389436608      0 473824    0    0     0     4 22783 301766  5  3 92  0  0
30  0      0 389440224      0 473832    0    0     0     0 23263 559152  4  3 92  0  0
46  0      0 389443840      0 473776    0    0     0    16 20759 323595  4  3 93  0  0
76  0      0 389437088      0 473784    0    0     0     0 21572 1293844  4  4 93  0  0
64  0      0 389446656      0 473792    0    0     0     4 23064 338889  4  3 93  0  0
43  0      0 389429824      0 473800    0    0     0    52 22737 1041098  4  4 93  0  0
67  0      0 389439680      0 473808    0    0     0     4 21275 318092  4  3 93  0  0
37  0      0 389445344      0 473820    0    0     0     0 20736 621201  4  3 93  0  0
61  0      0 389447616      0 473824    0    0     0    16 24542 330212  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  0      0 389435520      0 473836    0    0     0     0 20398 536968  4  3 93  0  0
22  0      0 389440576      0 473716    0    0     0     4 23838 910566  4  3 93  0  0
30  0      0 389444288      0 473728    0    0     0    44 23000 661327  4  3 93  0  0
51  0      0 389444896      0 473732    0    0     0   288 21017 503262  4  3 92  0  0
30  0      0 389446944      0 473744    0    0     0    16 20922 915804  4  3 93  0  0
47  0      0 389452832      0 473752    0    0     0   108 22615 386043  4  3 93  0  0
45  0      0 389448576      0 473760    0    0     0    24 22635 749002  4  3 93  0  0
 8  0      0 389450400      0 473772    0    0     0     4 23541 582309  4  3 93  0  0
28  0      0 389462016      0 473776    0    0     0    40 22449 471371  4  3 93  0  0
56  0      0 389465536      0 473788    0    0     0     4 23234 565043  4  3 93  0  0
59  0      0 389452672      0 473792    0    0     0     0 21490 209356  5  3 93  0  0
32  0      0 389437184      0 473876    0    0     0    16 22669 312491  5  3 92  0  0
62  0      0 389449408      0 474312    0    0     0     0 24296 767649  4  3 93  0  0
46  0      0 389450560      0 474324    0    0     0     4 25790 528480  4  3 92  0  0
38  0      0 389459072      0 474332    0    0     0    44 22414 394582  4  3 93  0  0
24  0      0 389458848      0 474340    0    0     0     4 21726 390619  4  3 92  0  0
60  0      0 389455712      0 474348    0    0     0    12 27444 203629  5  3 93  0  0
 1  0      0 389453888      0 474356    0    0     0    16 23025 653434  4  3 92  0  0
15  0      0 389462144      0 474364    0    0     0     0 24099 229992  5  3 93  0  0
 5  0      0 389461280      0 474372    0    0     0     4 23108 551668  4  3 93  0  0
72  0      0 389473152      0 474380    0    0     0    40 21484 344979  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 389477600      0 474456    0    0     0     4 22303 666729  4  3 93  0  0
65  0      0 389476672      0 474464    0    0     0    16 22397 594045  4  3 93  0  0
27  0      0 389479936      0 474476    0    0     0     0 22970 1020557  4  3 93  0  0
55  0      0 389484704      0 474484    0    0     0     0 24177 500031  4  3 93  0  0
16  0      0 389465056      0 474496    0    0     0     4 23256 456644  4  3 92  0  0
21  0      0 389476192      0 474404    0    0     0    40 20433 343207  4  3 93  0  0
44  0      0 389474560      0 474416    0    0     0    16 23499 152442  5  3 92  0  0
 0  0      0 389449024      0 474724    0    0   180    16 18205 486537  4  2 94  0  0
 0  0      0 389711360      0 474604    0    0    36     0  325  383  0  0 100  0  0
 0  0      0 389711360      0 474612    0    0     0     0  205  208  0  0 100  0  0
 0  0      0 389711360      0 474692    0    0     0     4  506  491  0  0 100  0  0
 0  0      0 389711872      0 474704    0    0     0    44  169  198  0  0 100  0  0
 0  0      0 389712352      0 474712    0    0     0     4  153  201  0  0 100  0  0
 0  0      0 389713632      0 474724    0    0     0     4  173  200  0  0 100  0  0
 0  0      0 389714112      0 474728    0    0     0   236  230  356  0  0 100  0  0
 0  0      0 389715136      0 474740    0    0     0     8  163  197  0  0 100  0  0
 0  0      0 389715648      0 474748    0    0     0     8  175  208  0  0 100  0  0
 0  0      0 389716128      0 474756    0    0     0    40  214  226  0  0 100  0  0
 0  0      0 389716128      0 474764    0    0     0     4  247  324  0  0 100  0  0
 0  0      0 389716384      0 474772    0    0     0     0  151  170  0  0 100  0  0
 0  0      0 389716384      0 474848    0    0     0    16  324  254  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 389716640      0 474856    0    0     0   724  151  188  0  0 100  0  0
 0  0      0 389716640      0 474864    0    0     0     4  216  313  0  0 100  0  0
