Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

05:01:04 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:01:05 PM  1000   3463669  292.00    5.00    0.00    0.00  297.00     0  java
05:01:06 PM  1000   3463669  296.00    6.00    0.00    0.00  302.00     0  java
05:01:07 PM  1000   3463669  212.00   14.00    0.00    0.00  226.00     0  java
05:01:08 PM  1000   3463669  244.00    3.00    0.00    0.00  247.00     0  java
05:01:09 PM  1000   3463669   94.00    1.00    0.00    0.00   95.00     0  java
05:01:10 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:01:11 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:01:12 PM  1000   3463669    1.00    0.00    0.00    0.00    1.00     0  java
05:01:13 PM  1000   3463669  312.00   13.00    0.00    0.00  325.00     0  java
05:01:14 PM  1000   3463669  374.00   20.00    0.00    0.00  394.00     0  java
05:01:15 PM  1000   3463669  374.00   20.00    0.00    0.00  394.00     0  java
05:01:16 PM  1000   3463669  372.00   21.00    0.00    0.00  393.00     0  java
05:01:17 PM  1000   3463669  373.00   21.00    0.00    0.00  394.00     0  java
05:01:18 PM  1000   3463669  373.00   21.00    0.00    0.00  394.00     0  java
05:01:19 PM  1000   3463669  373.00   20.00    0.00    0.00  393.00     0  java
05:01:20 PM  1000   3463669  374.00   19.00    0.00    0.00  393.00     0  java
05:01:21 PM  1000   3463669  374.00   19.00    0.00    0.00  393.00     0  java
05:01:22 PM  1000   3463669  374.00   19.00    0.00    0.00  393.00     0  java
05:01:23 PM  1000   3463669  376.00   18.00    0.00    0.00  394.00     0  java
05:01:24 PM  1000   3463669  372.00   20.00    0.00    0.00  392.00     0  java
05:01:25 PM  1000   3463669  369.00   24.00    0.00    0.00  393.00     0  java
05:01:26 PM  1000   3463669  373.00   21.00    0.00    0.00  394.00     0  java
05:01:27 PM  1000   3463669  372.00   20.00    0.00    0.00  392.00     0  java
05:01:28 PM  1000   3463669  370.00   22.00    0.00    0.00  392.00     0  java
05:01:29 PM  1000   3463669  369.00   25.00    0.00    0.00  394.00     0  java
05:01:30 PM  1000   3463669  369.00   23.00    0.00    0.00  392.00     0  java
05:01:31 PM  1000   3463669  365.00   27.00    0.00    0.00  392.00     0  java
05:01:32 PM  1000   3463669  367.00   26.00    0.00    0.00  393.00     0  java
05:01:33 PM  1000   3463669  365.00   27.00    0.00    0.00  392.00     0  java
05:01:34 PM  1000   3463669  366.00   26.00    0.00    0.00  392.00     0  java
05:01:35 PM  1000   3463669  363.00   30.00    0.00    0.00  393.00     0  java
05:01:36 PM  1000   3463669  362.00   29.00    0.00    0.00  391.00     0  java
05:01:37 PM  1000   3463669  366.00   25.00    0.00    0.00  391.00     0  java
05:01:38 PM  1000   3463669  366.00   26.00    0.00    0.00  392.00     0  java
05:01:39 PM  1000   3463669  364.00   28.00    0.00    0.00  392.00     0  java
05:01:40 PM  1000   3463669  366.00   27.00    0.00    0.00  393.00     0  java
05:01:41 PM  1000   3463669  367.00   23.00    0.00    0.00  390.00     0  java
05:01:42 PM  1000   3463669  364.00   28.00    0.00    0.00  392.00     0  java
05:01:43 PM  1000   3463669  359.00   32.00    0.00    0.00  391.00     0  java
05:01:44 PM  1000   3463669  363.00   29.00    0.00    0.00  392.00     0  java
05:01:45 PM  1000   3463669  361.00   30.00    0.00    0.00  391.00     0  java
05:01:46 PM  1000   3463669  358.00   33.00    0.00    0.00  391.00     0  java
05:01:47 PM  1000   3463669  358.00   33.00    0.00    0.00  391.00     0  java
05:01:48 PM  1000   3463669  360.00   32.00    0.00    0.00  392.00     0  java
05:01:49 PM  1000   3463669  356.00   35.00    0.00    0.00  391.00     0  java
05:01:50 PM  1000   3463669  358.00   33.00    0.00    0.00  391.00     0  java
05:01:51 PM  1000   3463669  357.00   34.00    0.00    0.00  391.00     0  java
05:01:52 PM  1000   3463669  352.00   37.00    0.00    0.00  389.00     0  java
05:01:53 PM  1000   3463669  356.00   35.00    0.00    0.00  391.00     0  java
05:01:54 PM  1000   3463669  351.00   39.00    0.00    0.00  390.00     0  java
05:01:55 PM  1000   3463669  351.00   40.00    0.00    0.00  391.00     0  java
05:01:56 PM  1000   3463669  356.00   36.00    0.00    0.00  392.00     0  java
05:01:57 PM  1000   3463669  350.00   40.00    0.00    0.00  390.00     0  java
05:01:58 PM  1000   3463669  356.00   36.00    0.00    0.00  392.00     0  java
05:01:59 PM  1000   3463669  351.00   37.00    0.00    0.00  388.00     0  java
05:02:00 PM  1000   3463669  351.00   40.00    0.00    0.00  391.00     0  java
05:02:01 PM  1000   3463669  349.00   41.00    0.00    0.00  390.00     0  java
05:02:02 PM  1000   3463669  352.00   38.00    0.00    0.00  390.00     0  java
05:02:03 PM  1000   3463669  346.00   45.00    0.00    0.00  391.00     0  java
05:02:04 PM  1000   3463669  348.00   42.00    0.00    0.00  390.00     0  java
05:02:05 PM  1000   3463669  350.00   39.00    0.00    0.00  389.00     0  java
05:02:06 PM  1000   3463669  343.00   46.00    0.00    0.00  389.00     0  java
05:02:07 PM  1000   3463669  346.00   44.00    0.00    0.00  390.00     0  java
05:02:08 PM  1000   3463669  348.00   40.00    0.00    0.00  388.00     0  java
05:02:09 PM  1000   3463669  346.00   45.00    0.00    0.00  391.00     0  java
05:02:10 PM  1000   3463669  347.00   42.00    0.00    0.00  389.00     0  java
05:02:11 PM  1000   3463669  344.00   46.00    0.00    0.00  390.00     0  java
05:02:12 PM  1000   3463669  349.00   41.00    0.00    0.00  390.00     0  java
05:02:13 PM  1000   3463669  344.00   45.00    0.00    0.00  389.00     0  java
05:02:14 PM  1000   3463669  343.00   47.00    0.00    0.00  390.00     0  java
05:02:15 PM  1000   3463669  347.00   42.00    0.00    0.00  389.00     0  java
05:02:16 PM  1000   3463669  347.00   42.00    0.00    0.00  389.00     0  java
05:02:17 PM  1000   3463669  344.00   46.00    0.00    0.00  390.00     0  java
05:02:18 PM  1000   3463669  344.00   45.00    0.00    0.00  389.00     0  java
05:02:19 PM  1000   3463669  344.00   44.00    0.00    0.00  388.00     0  java
05:02:20 PM  1000   3463669  342.00   47.00    0.00    0.00  389.00     0  java
05:02:21 PM  1000   3463669  343.00   46.00    0.00    0.00  389.00     0  java
05:02:22 PM  1000   3463669  341.00   48.00    0.00    0.00  389.00     0  java
05:02:23 PM  1000   3463669  338.00   51.00    0.00    0.00  389.00     0  java
05:02:24 PM  1000   3463669  339.00   49.00    0.00    0.00  388.00     0  java
05:02:25 PM  1000   3463669  334.00   55.00    0.00    0.00  389.00     0  java
05:02:26 PM  1000   3463669  335.00   53.00    0.00    0.00  388.00     0  java
05:02:27 PM  1000   3463669  333.00   55.00    0.00    0.00  388.00     0  java
05:02:28 PM  1000   3463669  332.00   56.00    0.00    0.00  388.00     0  java
05:02:29 PM  1000   3463669  334.00   54.00    0.00    0.00  388.00     0  java
05:02:30 PM  1000   3463669  328.00   59.00    0.00    0.00  387.00     0  java
05:02:31 PM  1000   3463669  334.00   53.00    0.00    0.00  387.00     0  java
05:02:32 PM  1000   3463669  330.00   57.00    0.00    0.00  387.00     0  java
05:02:33 PM  1000   3463669  327.00   60.00    0.00    0.00  387.00     0  java
05:02:34 PM  1000   3463669  328.00   59.00    0.00    0.00  387.00     0  java
05:02:35 PM  1000   3463669  330.00   57.00    0.00    0.00  387.00     0  java
05:02:36 PM  1000   3463669  322.00   63.00    0.00    0.00  385.00     0  java
05:02:37 PM  1000   3463669  320.00   66.00    0.00    0.00  386.00     0  java
05:02:38 PM  1000   3463669  315.00   69.00    0.00    0.00  384.00     0  java
05:02:39 PM  1000   3463669  316.00   70.00    0.00    0.00  386.00     0  java
05:02:40 PM  1000   3463669  317.00   66.00    0.00    0.00  383.00     0  java
05:02:41 PM  1000   3463669  312.00   73.00    0.00    0.00  385.00     0  java
05:02:42 PM  1000   3463669  296.00   89.00    0.00    0.00  385.00     0  java
05:02:43 PM  1000   3463669  297.00   87.00    0.00    0.00  384.00     0  java
05:02:44 PM  1000   3463669  305.00   79.00    0.00    0.00  384.00     0  java
05:02:45 PM  1000   3463669  291.00   94.00    0.00    0.00  385.00     0  java
05:02:46 PM  1000   3463669  305.00   79.00    0.00    0.00  384.00     0  java
05:02:47 PM  1000   3463669  297.00   87.00    0.00    0.00  384.00     0  java
05:02:48 PM  1000   3463669  300.00   83.00    0.00    0.00  383.00     0  java
05:02:49 PM  1000   3463669  298.00   85.00    0.00    0.00  383.00     0  java
05:02:50 PM  1000   3463669  301.00   82.00    0.00    0.00  383.00     0  java
05:02:51 PM  1000   3463669  298.00   85.00    0.00    0.00  383.00     0  java
05:02:52 PM  1000   3463669  293.00   90.00    0.00    0.00  383.00     0  java
05:02:53 PM  1000   3463669  293.00   88.00    0.00    0.00  381.00     0  java
05:02:54 PM  1000   3463669  292.00   91.00    0.00    0.00  383.00     0  java
05:02:55 PM  1000   3463669  305.00   78.00    0.00    0.00  383.00     0  java
05:02:56 PM  1000   3463669  282.00  104.00    0.00    0.00  386.00     0  java
05:02:57 PM  1000   3463669  277.00  108.00    0.00    0.00  385.00     0  java
05:02:58 PM  1000   3463669  300.00   82.00    0.00    0.00  382.00     0  java
05:02:59 PM  1000   3463669  296.00   86.00    0.00    0.00  382.00     0  java
05:03:00 PM  1000   3463669  286.00   98.00    0.00    0.00  384.00     0  java
05:03:01 PM  1000   3463669  292.00   90.00    0.00    0.00  382.00     0  java
05:03:02 PM  1000   3463669  285.00   98.00    0.00    0.00  383.00     0  java
05:03:03 PM  1000   3463669  300.00   83.00    0.00    0.00  383.00     0  java
05:03:04 PM  1000   3463669  295.00   86.00    0.00    0.00  381.00     0  java
05:03:05 PM  1000   3463669  275.00  109.00    0.00    0.00  384.00     0  java
05:03:06 PM  1000   3463669  269.00  115.00    0.00    0.00  384.00     0  java
05:03:07 PM  1000   3463669  278.00  105.00    0.00    0.00  383.00     0  java
05:03:08 PM  1000   3463669  278.00  107.00    0.00    0.00  385.00     0  java
05:03:09 PM  1000   3463669  267.00  117.00    0.00    0.00  384.00     0  java
05:03:10 PM  1000   3463669  280.00  102.00    0.00    0.00  382.00     0  java
05:03:11 PM  1000   3463669  265.00  119.00    0.00    0.00  384.00     0  java
05:03:12 PM  1000   3463669  289.00   94.00    0.00    0.00  383.00     0  java
05:03:13 PM  1000   3463669  264.00  121.00    0.00    0.00  385.00     0  java
05:03:14 PM  1000   3463669  270.00  113.00    0.00    0.00  383.00     0  java
05:03:15 PM  1000   3463669  293.00   90.00    0.00    0.00  383.00     0  java
05:03:16 PM  1000   3463669  290.00   92.00    0.00    0.00  382.00     0  java
05:03:17 PM  1000   3463669  291.00   90.00    0.00    0.00  381.00     0  java
05:03:18 PM  1000   3463669  276.00  107.00    0.00    0.00  383.00     0  java
05:03:19 PM  1000   3463669  219.00   23.00    0.00    0.00  242.00     0  java
05:03:20 PM  1000   3463669  199.00    0.00    0.00    0.00  199.00     0  java
05:03:21 PM  1000   3463669  198.00    0.00    0.00    0.00  198.00     0  java
05:03:22 PM  1000   3463669  199.00    0.00    0.00    0.00  199.00     0  java
05:03:23 PM  1000   3463669  199.00    0.00    0.00    0.00  199.00     0  java
05:03:24 PM  1000   3463669  199.00    0.00    0.00    0.00  199.00     0  java
05:03:25 PM  1000   3463669  199.00    1.00    0.00    0.00  200.00     0  java
05:03:26 PM  1000   3463669  199.00    0.00    0.00    0.00  199.00     0  java
05:03:27 PM  1000   3463669  198.00    0.00    0.00    0.00  198.00     0  java
05:03:28 PM  1000   3463669  199.00    0.00    0.00    0.00  199.00     0  java
05:03:29 PM  1000   3463669  198.00    1.00    0.00    0.00  199.00     0  java
05:03:30 PM  1000   3463669   56.00    0.00    0.00    0.00   56.00     0  java
05:03:31 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:32 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:33 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:34 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:35 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:36 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:37 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:38 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:39 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:40 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:41 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:42 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:43 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:44 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:45 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:46 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:47 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:48 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:49 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:50 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:51 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:52 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:53 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:03:54 PM  1000   3463669  160.00  135.00    0.00    0.00  295.00     0  java
05:03:55 PM  1000   3463669  253.00  128.00    0.00    0.00  381.00     0  java
05:03:56 PM  1000   3463669  215.00  169.00    0.00    0.00  384.00     0  java
05:03:57 PM  1000   3463669  241.00  138.00    0.00    0.00  379.00     0  java
05:03:58 PM  1000   3463669  235.00  145.00    0.00    0.00  380.00     0  java
05:03:59 PM  1000   3463669  235.00  141.00    0.00    0.00  376.00     0  java
05:04:00 PM  1000   3463669  219.00  163.00    0.00    0.00  382.00     0  java
05:04:01 PM  1000   3463669  224.00  158.00    0.00    0.00  382.00     0  java
05:04:02 PM  1000   3463669  215.00  165.00    0.00    0.00  380.00     0  java
05:04:03 PM  1000   3463669  220.00  160.00    0.00    0.00  380.00     0  java
05:04:04 PM  1000   3463669  245.00  133.00    0.00    0.00  378.00     0  java
05:04:05 PM  1000   3463669  202.00  179.00    0.00    0.00  381.00     0  java
05:04:06 PM  1000   3463669  233.00  148.00    0.00    0.00  381.00     0  java
05:04:07 PM  1000   3463669  232.00  146.00    0.00    0.00  378.00     0  java
05:04:08 PM  1000   3463669  230.00  148.00    0.00    0.00  378.00     0  java
05:04:09 PM  1000   3463669  216.00  162.00    0.00    0.00  378.00     0  java
05:04:10 PM  1000   3463669  250.00  129.00    0.00    0.00  379.00     0  java
05:04:11 PM  1000   3463669  195.00  185.00    0.00    0.00  380.00     0  java
05:04:12 PM  1000   3463669  193.00  181.00    0.00    0.00  374.00     0  java
05:04:13 PM  1000   3463669  181.00  193.00    0.00    0.00  374.00     0  java
05:04:14 PM  1000   3463669  182.00  194.00    0.00    0.00  376.00     0  java
05:04:15 PM  1000   3463669  197.00  176.00    0.00    0.00  373.00     0  java
05:04:16 PM  1000   3463669  182.00  191.00    0.00    0.00  373.00     0  java
05:04:17 PM  1000   3463669  210.00  163.00    0.00    0.00  373.00     0  java
05:04:18 PM  1000   3463669  195.00  179.00    0.00    0.00  374.00     0  java
05:04:19 PM  1000   3463669  191.00  178.00    0.00    0.00  369.00     0  java
05:04:20 PM  1000   3463669  194.00  177.00    0.00    0.00  371.00     0  java
05:04:21 PM  1000   3463669  189.00  185.00    0.00    0.00  374.00     0  java
05:04:22 PM  1000   3463669  180.00  194.00    0.00    0.00  374.00     0  java
05:04:23 PM  1000   3463669  173.00  204.00    0.00    0.00  377.00     0  java
05:04:24 PM  1000   3463669  177.00  200.00    0.00    0.00  377.00     0  java
05:04:25 PM  1000   3463669  185.00  181.00    0.00    0.00  366.00     0  java
05:04:26 PM  1000   3463669  184.00  186.00    0.00    0.00  370.00     0  java
05:04:27 PM  1000   3463669  190.00  184.00    0.00    0.00  374.00     0  java
05:04:28 PM  1000   3463669  193.00  176.00    0.00    0.00  369.00     0  java
05:04:29 PM  1000   3463669  186.00  180.00    0.00    0.00  366.00     0  java
05:04:30 PM  1000   3463669   49.00   73.00    0.00    0.00  122.00     0  java
05:04:31 PM  1000   3463669    0.00    0.00    0.00    0.00    0.00     0  java
05:04:32 PM  1000   3463669    1.00    0.00    0.00    0.00    1.00     0  java
