Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

01:45:49 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:45:50 PM  1000   3306369  229.00    6.00    0.00    0.00  235.00     1  java
01:45:51 PM  1000   3306369   23.00    1.00    0.00    0.00   24.00     1  java
01:45:52 PM  1000   3306369    0.00    0.00    0.00    0.00    0.00     1  java
01:45:53 PM  1000   3306369    0.00    0.00    0.00    0.00    0.00     1  java
01:45:54 PM  1000   3306369    0.00    0.00    0.00    0.00    0.00     1  java
01:45:55 PM  1000   3306369    0.00    0.00    0.00    0.00    0.00     1  java
01:45:56 PM  1000   3306369    0.00    0.00    0.00    0.00    0.00     1  java
01:45:57 PM  1000   3306369    0.00    0.00    0.00    0.00    0.00     1  java
01:45:58 PM  1000   3306369  128.00   10.00    0.00    0.00  138.00     1  java
01:45:59 PM  1000   3306369  373.00   18.00    0.00    0.00  391.00     1  java
01:46:00 PM  1000   3306369  378.00   17.00    0.00    0.00  395.00     1  java
01:46:01 PM  1000   3306369  373.00   22.00    0.00    0.00  395.00     1  java
01:46:02 PM  1000   3306369  374.00   20.00    0.00    0.00  394.00     1  java
01:46:03 PM  1000   3306369  374.00   21.00    0.00    0.00  395.00     1  java
01:46:04 PM  1000   3306369  366.00   27.00    0.00    0.00  393.00     1  java
01:46:05 PM  1000   3306369  366.00   25.00    0.00    0.00  391.00     1  java
01:46:06 PM  1000   3306369  366.00   27.00    0.00    0.00  393.00     1  java
01:46:07 PM  1000   3306369  365.00   29.00    0.00    0.00  394.00     1  java
01:46:08 PM  1000   3306369  359.00   33.00    0.00    0.00  392.00     1  java
01:46:09 PM  1000   3306369  351.00   39.00    0.00    0.00  390.00     1  java
01:46:10 PM  1000   3306369  345.00   46.00    0.00    0.00  391.00     1  java
01:46:11 PM  1000   3306369  339.00   52.00    0.00    0.00  391.00     1  java
01:46:12 PM  1000   3306369  330.00   58.00    0.00    0.00  388.00     1  java
01:46:13 PM  1000   3306369  321.00   68.00    0.00    0.00  389.00     1  java
01:46:14 PM  1000   3306369  310.00   76.00    0.00    0.00  386.00     1  java
01:46:15 PM  1000   3306369  286.00  100.00    0.00    0.00  386.00     1  java
01:46:16 PM  1000   3306369  284.00  101.00    0.00    0.00  385.00     1  java
01:46:17 PM  1000   3306369  283.00  101.00    0.00    0.00  384.00     1  java
01:46:18 PM  1000   3306369  274.00  108.00    0.00    0.00  382.00     1  java
01:46:19 PM  1000   3306369  277.00  104.00    0.00    0.00  381.00     1  java
01:46:20 PM  1000   3306369  271.00  113.00    0.00    0.00  384.00     1  java
01:46:21 PM  1000   3306369  262.00  122.00    0.00    0.00  384.00     1  java
01:46:22 PM  1000   3306369  262.00  121.00    0.00    0.00  383.00     1  java
01:46:23 PM  1000   3306369  261.00  122.00    0.00    0.00  383.00     1  java
01:46:24 PM  1000   3306369  258.00  126.00    0.00    0.00  384.00     1  java
01:46:25 PM  1000   3306369  258.00  125.00    0.00    0.00  383.00     1  java
01:46:26 PM  1000   3306369  256.00  127.00    0.00    0.00  383.00     1  java
01:46:27 PM  1000   3306369  249.00  133.00    0.00    0.00  382.00     1  java
01:46:28 PM  1000   3306369  242.00  138.00    0.00    0.00  380.00     1  java
01:46:29 PM  1000   3306369  245.00  138.00    0.00    0.00  383.00     1  java
01:46:30 PM  1000   3306369  235.00  145.00    0.00    0.00  380.00     1  java
01:46:31 PM  1000   3306369  214.00  165.00    0.00    0.00  379.00     1  java
01:46:32 PM  1000   3306369  198.00  181.00    0.00    0.00  379.00     1  java
01:46:33 PM  1000   3306369  202.00  176.00    0.00    0.00  378.00     1  java
01:46:34 PM  1000   3306369  208.00  171.00    0.00    0.00  379.00     1  java
