procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0      0 390195904      0 397800    0    0     0    28 23650 355987  5  3 92  0  0
68  0      0 390195168      0 397804    0    0     0     0 21016 1110069  4  3 93  0  0
73  0      0 390196160      0 397816    0    0     0    16 23492 488738  5  3 93  0  0
88  0      0 390203424      0 397860    0    0     0     0 23311 503248  5  3 92  0  0
61  0      0 390202656      0 397872    0    0     0     4 22877 441268  5  3 93  0  0
81  0      0 390201696      0 397880    0    0     0    44 22577 363412  5  3 92  0  0
27  0      0 390201248      0 397888    0    0     0    20 22463 345334  5  3 92  0  0
102  0      0 390200224      0 397896    0    0     0    16 21033 837085  4  3 93  0  0
49  0      0 390200224      0 397904    0    0     0     0 21606 384901  5  3 92  0  0
67  0      0 390199712      0 397912    0    0     0     0 21609 299007  5  3 92  0  0
59  0      0 390198976      0 398348    0    0     0     4 22695 277344  5  3 93  0  0
51  0      0 390198976      0 398348    0    0     0    40 20849 690627  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
69  0      0 390197984      0 398348    0    0     0     4 19110 329113  5  3 93  0  0
55  0      0 390196992      0 398416    0    0     0     0 22567 285126  5  3 92  0  0
91  0      0 390197504      0 398416    0    0     0    16 23722 532644  5  3 92  0  0
46  0      0 390196736      0 398416    0    0     0     0 21756 970419  4  3 93  0  0
74  0      0 390197024      0 398416    0    0     0    12 23361 330870  5  3 92  0  0
46  0      0 390196960      0 398416    0    0     0    40 22597 374324  5  3 92  0  0
66  0      0 390196704      0 398416    0    0     0     8 23193 362031  5  3 92  0  0
56  0      0 390195808      0 398416    0    0     0     0 21858 318955  5  3 92  0  0
 2  0      0 390180288      0 398868    0    0    36    16 10851 191680  5  1 94  0  0
 2  0      0 390383424      0 398744    0    0    32     0 2515  631  3  0 97  0  0
 2  0      0 390382944      0 398752    0    0     0     4 2265  570  3  0 97  0  0
 2  0      0 390383424      0 398832    0    0     0    44 2443  408  3  0 97  0  0
 2  0      0 390381440      0 398836    0    0     0     4 2194  299  3  0 97  0  0
 2  0      0 390380672      0 398848    0    0     0    24 2216  361  3  0 97  0  0
 2  0      0 390379648      0 398852    0    0     0     0 2279  563  3  0 97  0  0
 2  0      0 390378912      0 398864    0    0     0     0 2219  489  3  0 97  0  0
 0  0      0 390378400      0 398872    0    0     0     4  821  330  1  0 99  0  0
 0  0      0 390378912      0 398848    0    0     0    72  229  259  0  0 100  0  0
 0  0      0 390378912      0 398856    0    0     0     4  241  354  0  0 100  0  0
 0  0      0 390379328      0 398800    0    0     0     8  156  218  0  0 100  0  0
 0  0      0 390379328      0 398808    0    0     0    16  174  217  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390379328      0 398888    0    0     0     0  429  328  0  0 100  0  0
 0  0      0 390379328      0 398896    0    0     0   728  239  340  0  0 100  0  0
 0  0      0 390379072      0 398904    0    0     0    40  162  200  0  0 100  0  0
 0  0      0 390378816      0 398912    0    0     0     4  200  260  0  0 100  0  0
 0  0      0 390378816      0 398928    0    0     0    12  172  211  0  0 100  0  0
 0  0      0 390379328      0 398932    0    0     0    16  260  352  0  0 100  0  0
 0  0      0 390379328      0 398944    0    0     0     0  181  205  0  0 100  0  0
 0  0      0 390379328      0 398948    0    0     0     8  173  212  0  0 100  0  0
 0  0      0 390379584      0 398956    0    0     0    48  189  227  0  0 100  0  0
 0  0      0 390379584      0 398964    0    0     0     4  224  346  0  0 100  0  0
 0  0      0 390380352      0 398992    0    0     0     0  336  273  0  0 100  0  0
 0  0      0 390380352      0 399000    0    0     0    16  175  202  0  0 100  0  0
 0  0      0 390380352      0 399008    0    0     0     0  162  202  0  0 100  0  0
 0  0      0 390380608      0 399016    0    0     0     4  233  346  0  0 100  0  0
 0  0      0 390380608      0 399024    0    0     0    40  202  229  0  0 100  0  0
 0  0      0 390380864      0 399032    0    0     0     4  168  216  0  0 100  0  0
 0  0      0 390381120      0 399040    0    0     0    16  158  205  0  0 100  0  0
 0  0      0 390381120      0 399052    0    0     0     0  249  344  0  0 100  0  0
 3  0      0 390355424      0 399088    0    0     0     0  806 1726  0  0 100  0  0
 3  0      0 390313088      0 399100    0    0    60   452 3753 4542  4  0 96  0  0
 3  0      0 390317632      0 399360    0    0     0    44 3367 3236  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390306912      0 399368    0    0     0     4  750  661  1  0 99  0  0
85  0      0 390263392      0 399508    0    0     0     0 18604 512387  5  3 92  0  0
65  0      0 390261888      0 399520    0    0     0    16 27526 981563  5  4 90  0  0
68  0      0 390259936      0 399528    0    0     0     0 26532 208330  6  4 91  0  0
87  0      0 390258976      0 399536    0    0     0     4 25267 1323591  3  4 92  0  0
29  0      0 390255296      0 399544    0    0     0    40 24907 402647  5  4 92  0  0
88  0      0 390254560      0 399560    0    0     0   132 26798 921937  4  4 92  0  0
72  0      0 390253824      0 399564    0    0     0    32 24921 1310579  4  4 92  0  0
65  0      0 390253376      0 399576    0    0     0    16 23756 350634  5  4 92  0  0
35  0      0 390260576      0 400084    0    0     0     0 25708 514236  4  4 92  0  0
55  0      0 390259840      0 400084    0    0     0     4 26872 1232650  3  5 92  0  0
35  0      0 390259456      0 400084    0    0     0    40 27791 904746  4  5 92  0  0
15  0      0 390259072      0 400084    0    0     0     4 26606 1085283  3  5 92  0  0
27  0      0 390258112      0 400084    0    0     0    32 26526 446019  4  5 91  0  0
52  0      0 390257920      0 400084    0    0     0     0 27728 940197  3  5 92  0  0
54  0      0 390256960      0 400084    0    0     0     0 28048 939075  3  5 92  0  0
27  0      0 390256992      0 400084    0    0     0     4 23553 1103876  3  5 92  0  0
 4  0      0 390257856      0 400084    0    0     0    44 23055 774925  4  5 92  0  0
14  0      0 390253184      0 400084    0    0     0     4 25840 704930  4  5 92  0  0
49  0      0 390254208      0 400236    0    0     0   684 29075 785704  4  5 91  0  0
41  0      0 390252768      0 400244    0    0     0     0 24149 758049  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0      0 390254144      0 400252    0    0     0     0 25281 686770  4  5 92  0  0
56  0      0 390255968      0 400264    0    0     0     8 28376 669465  3  5 92  0  0
15  0      0 390257280      0 400272    0    0     0    40 25362 1651612  3  5 92  0  0
30  0      0 390257568      0 400280    0    0     0     4 27151 539655  4  5 91  0  0
19  0      0 390256832      0 400288    0    0     0     0 29011 1011503  3  5 92  0  0
65  0      0 390256384      0 400296    0    0     0    20 29346 262235  4  5 91  0  0
60  0      0 390255616      0 400304    0    0     0     0 29040 523485  4  5 91  0  0
43  0      0 390253952      0 400312    0    0     0     4 29122 177109  4  5 91  0  0
51  0      0 390253984      0 400388    0    0     0    72 27363 691779  4  5 92  0  0
16  0      0 390254656      0 400396    0    0     0     4 29186 484349  4  5 91  0  0
15  0      0 390254208      0 400408    0    0     0     0 25295 1502138  3  5 92  0  0
40  0      0 390254656      0 400412    0    0     0    16 29157 214549  4  5 91  0  0
64  0      0 390258656      0 400424    0    0     0     0 26199 501797  4  5 91  0  0
23  0      0 390258496      0 400432    0    0     4   276 26812 1004163  3  5 92  0  0
43  0      0 390257824      0 400444    0    0     0    44 25821 846639  3  5 92  0  0
50  0      0 390257600      0 400448    0    0     0   280 27232 941796  4  5 92  0  0
 0  0      0 390249856      0 400672    0    0    20    80 12066 371084  2  2 96  0  0
 0  0      0 390392512      0 400384    0    0     0     0  933  981  0  0 100  0  0
 0  0      0 390391776      0 400460    0    0     0     0  829  724  0  0 100  0  0
