Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

02:58:50 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:58:51 PM  1000   3359317  286.00    5.00    0.00    0.00  291.00     0  java
02:58:52 PM  1000   3359317  294.00    6.00    0.00    0.00  300.00     0  java
02:58:53 PM  1000   3359317  269.00    7.00    0.00    0.00  276.00     0  java
02:58:54 PM  1000   3359317  233.00    4.00    0.00    0.00  237.00     0  java
02:58:55 PM  1000   3359317  139.00    1.00    0.00    0.00  140.00     0  java
02:58:56 PM  1000   3359317    0.00    0.00    0.00    0.00    0.00     0  java
02:58:57 PM  1000   3359317    0.00    0.00    0.00    0.00    0.00     0  java
02:58:58 PM  1000   3359317    0.00    0.00    0.00    0.00    0.00     0  java
02:58:59 PM  1000   3359317  263.00   18.00    0.00    0.00  281.00     0  java
02:59:00 PM  1000   3359317  372.00   21.00    0.00    0.00  393.00     0  java
02:59:01 PM  1000   3359317  377.00   18.00    0.00    0.00  395.00     0  java
02:59:02 PM  1000   3359317  374.00   19.00    0.00    0.00  393.00     0  java
02:59:03 PM  1000   3359317  377.00   17.00    0.00    0.00  394.00     0  java
02:59:04 PM  1000   3359317  370.00   23.00    0.00    0.00  393.00     0  java
02:59:05 PM  1000   3359317  368.00   22.00    0.00    0.00  390.00     0  java
02:59:06 PM  1000   3359317  370.00   23.00    0.00    0.00  393.00     0  java
02:59:07 PM  1000   3359317  371.00   21.00    0.00    0.00  392.00     0  java
02:59:08 PM  1000   3359317  372.00   21.00    0.00    0.00  393.00     0  java
02:59:09 PM  1000   3359317  369.00   24.00    0.00    0.00  393.00     0  java
02:59:10 PM  1000   3359317  370.00   22.00    0.00    0.00  392.00     0  java
02:59:11 PM  1000   3359317  367.00   26.00    0.00    0.00  393.00     0  java
02:59:12 PM  1000   3359317  369.00   24.00    0.00    0.00  393.00     0  java
02:59:13 PM  1000   3359317  364.00   27.00    0.00    0.00  391.00     0  java
02:59:14 PM  1000   3359317  366.00   27.00    0.00    0.00  393.00     0  java
02:59:15 PM  1000   3359317  365.00   26.00    0.00    0.00  391.00     0  java
02:59:16 PM  1000   3359317  364.00   28.00    0.00    0.00  392.00     0  java
02:59:17 PM  1000   3359317  363.00   29.00    0.00    0.00  392.00     0  java
02:59:18 PM  1000   3359317  364.00   28.00    0.00    0.00  392.00     0  java
02:59:19 PM  1000   3359317  362.00   30.00    0.00    0.00  392.00     0  java
02:59:20 PM  1000   3359317  362.00   29.00    0.00    0.00  391.00     0  java
02:59:21 PM  1000   3359317  364.00   28.00    0.00    0.00  392.00     0  java
02:59:22 PM  1000   3359317  364.00   28.00    0.00    0.00  392.00     0  java
02:59:23 PM  1000   3359317  364.00   27.00    0.00    0.00  391.00     0  java
02:59:24 PM  1000   3359317  362.00   30.00    0.00    0.00  392.00     0  java
02:59:25 PM  1000   3359317  350.00   41.00    0.00    0.00  391.00     0  java
02:59:26 PM  1000   3359317  361.00   31.00    0.00    0.00  392.00     0  java
02:59:27 PM  1000   3359317  360.00   31.00    0.00    0.00  391.00     0  java
02:59:28 PM  1000   3359317  358.00   34.00    0.00    0.00  392.00     0  java
02:59:29 PM  1000   3359317  356.00   34.00    0.00    0.00  390.00     0  java
02:59:30 PM  1000   3359317  352.00   39.00    0.00    0.00  391.00     0  java
02:59:31 PM  1000   3359317  355.00   36.00    0.00    0.00  391.00     0  java
02:59:32 PM  1000   3359317  338.00   54.00    0.00    0.00  392.00     0  java
02:59:33 PM  1000   3359317  348.00   42.00    0.00    0.00  390.00     0  java
02:59:34 PM  1000   3359317  355.00   36.00    0.00    0.00  391.00     0  java
