Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

01:50:00 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:50:01 PM  1000   3308588  227.00    7.00    0.00    0.00  234.00     0  java
01:50:02 PM  1000   3308588   10.00    0.00    0.00    0.00   10.00     0  java
01:50:03 PM  1000   3308588    0.00    0.00    0.00    0.00    0.00     0  java
01:50:04 PM  1000   3308588    0.00    0.00    0.00    0.00    0.00     0  java
01:50:05 PM  1000   3308588    0.00    0.00    0.00    0.00    0.00     0  java
01:50:06 PM  1000   3308588    0.00    0.00    0.00    0.00    0.00     0  java
01:50:07 PM  1000   3308588    0.00    0.00    0.00    0.00    0.00     0  java
01:50:08 PM  1000   3308588    3.00    0.00    0.00    0.00    3.00     0  java
01:50:09 PM  1000   3308588  329.00   24.00    0.00    0.00  353.00     0  java
01:50:10 PM  1000   3308588  373.00   19.00    0.00    0.00  392.00     0  java
01:50:11 PM  1000   3308588  375.00   20.00    0.00    0.00  395.00     0  java
01:50:12 PM  1000   3308588  379.00   17.00    0.00    0.00  396.00     0  java
01:50:13 PM  1000   3308588  375.00   20.00    0.00    0.00  395.00     0  java
01:50:14 PM  1000   3308588  372.00   22.00    0.00    0.00  394.00     0  java
01:50:15 PM  1000   3308588  365.00   27.00    0.00    0.00  392.00     0  java
01:50:16 PM  1000   3308588  367.00   27.00    0.00    0.00  394.00     0  java
01:50:17 PM  1000   3308588  364.00   28.00    0.00    0.00  392.00     0  java
01:50:18 PM  1000   3308588  362.00   31.00    0.00    0.00  393.00     0  java
01:50:19 PM  1000   3308588  357.00   34.00    0.00    0.00  391.00     0  java
01:50:20 PM  1000   3308588  347.00   44.00    0.00    0.00  391.00     0  java
01:50:21 PM  1000   3308588  341.00   49.00    0.00    0.00  390.00     0  java
01:50:22 PM  1000   3308588  320.00   68.00    0.00    0.00  388.00     0  java
01:50:23 PM  1000   3308588  304.00   82.00    0.00    0.00  386.00     0  java
01:50:24 PM  1000   3308588  294.00   90.00    0.00    0.00  384.00     0  java
01:50:25 PM  1000   3308588  282.00   99.00    0.00    0.00  381.00     0  java
01:50:26 PM  1000   3308588  277.00  107.00    0.00    0.00  384.00     0  java
01:50:27 PM  1000   3308588  270.00  112.00    0.00    0.00  382.00     0  java
01:50:28 PM  1000   3308588  285.00  100.00    0.00    0.00  385.00     0  java
01:50:29 PM  1000   3308588  275.00  109.00    0.00    0.00  384.00     0  java
01:50:30 PM  1000   3308588  266.00  116.00    0.00    0.00  382.00     0  java
01:50:31 PM  1000   3308588  267.00  117.00    0.00    0.00  384.00     0  java
