Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

02:13:40 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:13:41 PM  1000   3325989  198.00    6.00    0.00    0.00  204.00     0  java
02:13:42 PM  1000   3325989    1.00    0.00    0.00    0.00    1.00     0  java
02:13:43 PM  1000   3325989    0.00    0.00    0.00    0.00    0.00     0  java
02:13:44 PM  1000   3325989    0.00    0.00    0.00    0.00    0.00     0  java
02:13:45 PM  1000   3325989    0.00    0.00    0.00    0.00    0.00     0  java
02:13:46 PM  1000   3325989    0.00    0.00    0.00    0.00    0.00     0  java
02:13:47 PM  1000   3325989    0.00    0.00    0.00    0.00    0.00     0  java
02:13:48 PM  1000   3325989    7.00    1.00    0.00    0.00    8.00     0  java
02:13:49 PM  1000   3325989  329.00   13.00    0.00    0.00  342.00     0  java
02:13:50 PM  1000   3325989  368.00   13.00    0.00    0.00  381.00     0  java
02:13:51 PM  1000   3325989  374.00   18.00    0.00    0.00  392.00     0  java
02:13:52 PM  1000   3325989  367.00   26.00    0.00    0.00  393.00     0  java
02:13:53 PM  1000   3325989  358.00   29.00    0.00    0.00  387.00     0  java
02:13:54 PM  1000   3325989  347.00   39.00    0.00    0.00  386.00     0  java
02:13:55 PM  1000   3325989  335.00   46.00    0.00    0.00  381.00     0  java
02:13:56 PM  1000   3325989  340.00   45.00    0.00    0.00  385.00     0  java
02:13:57 PM  1000   3325989  331.00   52.00    0.00    0.00  383.00     0  java
02:13:58 PM  1000   3325989  337.00   48.00    0.00    0.00  385.00     0  java
02:13:59 PM  1000   3325989  327.00   54.00    0.00    0.00  381.00     0  java
02:14:00 PM  1000   3325989  320.00   60.00    0.00    0.00  380.00     0  java
02:14:01 PM  1000   3325989  308.00   68.00    0.00    0.00  376.00     0  java
02:14:02 PM  1000   3325989  291.00   83.00    0.00    0.00  374.00     0  java
02:14:03 PM  1000   3325989  269.00   99.00    0.00    0.00  368.00     0  java
02:14:04 PM  1000   3325989  250.00  111.00    0.00    0.00  361.00     0  java
02:14:05 PM  1000   3325989  243.00  118.00    0.00    0.00  361.00     0  java
02:14:06 PM  1000   3325989  246.00  115.00    0.00    0.00  361.00     0  java
02:14:07 PM  1000   3325989  240.00  122.00    0.00    0.00  362.00     0  java
02:14:08 PM  1000   3325989  242.00  118.00    0.00    0.00  360.00     0  java
02:14:09 PM  1000   3325989  240.00  122.00    0.00    0.00  362.00     0  java
02:14:10 PM  1000   3325989  240.00  121.00    0.00    0.00  361.00     0  java
02:14:11 PM  1000   3325989  239.00  123.00    0.00    0.00  362.00     0  java
02:14:12 PM  1000   3325989  240.00  122.00    0.00    0.00  362.00     0  java
02:14:13 PM  1000   3325989  233.00  128.00    0.00    0.00  361.00     0  java
02:14:14 PM  1000   3325989  240.00  121.00    0.00    0.00  361.00     0  java
02:14:15 PM  1000   3325989  237.00  124.00    0.00    0.00  361.00     0  java
02:14:16 PM  1000   3325989  235.00  125.00    0.00    0.00  360.00     0  java
02:14:17 PM  1000   3325989  235.00  127.00    0.00    0.00  362.00     0  java
02:14:18 PM  1000   3325989  235.00  121.00    0.00    0.00  356.00     0  java
