Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

04:36:56 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:36:57 PM  1000   3442922  282.00    6.00    0.00    0.00  288.00     1  java
04:36:58 PM  1000   3442922  303.00    9.00    0.00    0.00  312.00     1  java
04:36:59 PM  1000   3442922  265.00    6.00    0.00    0.00  271.00     1  java
04:37:00 PM  1000   3442922  185.00    7.00    0.00    0.00  192.00     1  java
04:37:01 PM  1000   3442922  276.00    4.00    0.00    0.00  280.00     1  java
04:37:02 PM  1000   3442922  123.00    0.00    0.00    0.00  123.00     1  java
04:37:03 PM  1000   3442922    0.00    0.00    0.00    0.00    0.00     1  java
04:37:04 PM  1000   3442922    0.00    0.00    0.00    0.00    0.00     1  java
04:37:05 PM  1000   3442922   28.00    1.00    0.00    0.00   29.00     1  java
04:37:06 PM  1000   3442922  360.00    8.00    0.00    0.00  368.00     1  java
04:37:07 PM  1000   3442922  373.00   11.00    0.00    0.00  384.00     1  java
04:37:08 PM  1000   3442922  377.00   11.00    0.00    0.00  388.00     1  java
04:37:09 PM  1000   3442922  378.00   12.00    0.00    0.00  390.00     1  java
04:37:10 PM  1000   3442922  378.00   11.00    0.00    0.00  389.00     1  java
04:37:11 PM  1000   3442922  372.00   16.00    0.00    0.00  388.00     1  java
04:37:12 PM  1000   3442922  373.00   19.00    0.00    0.00  392.00     1  java
04:37:13 PM  1000   3442922  363.00   26.00    0.00    0.00  389.00     1  java
04:37:14 PM  1000   3442922  356.00   31.00    0.00    0.00  387.00     1  java
04:37:15 PM  1000   3442922  346.00   36.00    0.00    0.00  382.00     1  java
04:37:16 PM  1000   3442922  347.00   36.00    0.00    0.00  383.00     1  java
04:37:17 PM  1000   3442922  355.00   32.00    0.00    0.00  387.00     1  java
04:37:18 PM  1000   3442922  354.00   33.00    0.00    0.00  387.00     1  java
04:37:19 PM  1000   3442922  347.00   36.00    0.00    0.00  383.00     1  java
04:37:20 PM  1000   3442922  352.00   34.00    0.00    0.00  386.00     1  java
04:37:21 PM  1000   3442922  344.00   38.00    0.00    0.00  382.00     1  java
04:37:22 PM  1000   3442922  341.00   42.00    0.00    0.00  383.00     1  java
04:37:23 PM  1000   3442922  340.00   42.00    0.00    0.00  382.00     1  java
04:37:24 PM  1000   3442922  341.00   41.00    0.00    0.00  382.00     1  java
04:37:25 PM  1000   3442922  341.00   43.00    0.00    0.00  384.00     1  java
04:37:26 PM  1000   3442922  335.00   47.00    0.00    0.00  382.00     1  java
04:37:27 PM  1000   3442922  335.00   46.00    0.00    0.00  381.00     1  java
04:37:28 PM  1000   3442922  334.00   47.00    0.00    0.00  381.00     1  java
04:37:29 PM  1000   3442922  341.00   41.00    0.00    0.00  382.00     1  java
04:37:30 PM  1000   3442922  336.00   46.00    0.00    0.00  382.00     1  java
04:37:31 PM  1000   3442922  329.00   51.00    0.00    0.00  380.00     1  java
04:37:32 PM  1000   3442922  339.00   44.00    0.00    0.00  383.00     1  java
04:37:33 PM  1000   3442922  321.00   57.00    0.00    0.00  378.00     1  java
04:37:34 PM  1000   3442922  315.00   62.00    0.00    0.00  377.00     1  java
04:37:35 PM  1000   3442922  315.00   60.00    0.00    0.00  375.00     1  java
04:37:36 PM  1000   3442922  288.00   82.00    0.00    0.00  370.00     1  java
04:37:37 PM  1000   3442922  265.00   95.00    0.00    0.00  360.00     1  java
04:37:38 PM  1000   3442922  266.00   99.00    0.00    0.00  365.00     1  java
04:37:39 PM  1000   3442922  263.00  100.00    0.00    0.00  363.00     1  java
04:37:40 PM  1000   3442922  266.00   99.00    0.00    0.00  365.00     1  java
04:37:41 PM  1000   3442922  264.00  100.00    0.00    0.00  364.00     1  java
04:37:42 PM  1000   3442922  266.00   99.00    0.00    0.00  365.00     1  java
04:37:43 PM  1000   3442922  260.00  103.00    0.00    0.00  363.00     1  java
04:37:44 PM  1000   3442922  267.00   97.00    0.00    0.00  364.00     1  java
04:37:45 PM  1000   3442922  271.00   93.00    0.00    0.00  364.00     1  java
04:37:46 PM  1000   3442922  270.00   96.00    0.00    0.00  366.00     1  java
04:37:47 PM  1000   3442922  270.00   94.00    0.00    0.00  364.00     1  java
04:37:48 PM  1000   3442922  268.00   96.00    0.00    0.00  364.00     1  java
04:37:49 PM  1000   3442922  264.00   99.00    0.00    0.00  363.00     1  java
04:37:50 PM  1000   3442922  268.00   98.00    0.00    0.00  366.00     1  java
04:37:51 PM  1000   3442922  267.00   97.00    0.00    0.00  364.00     1  java
04:37:52 PM  1000   3442922  265.00  100.00    0.00    0.00  365.00     1  java
04:37:53 PM  1000   3442922  263.00  100.00    0.00    0.00  363.00     1  java
04:37:54 PM  1000   3442922  266.00   99.00    0.00    0.00  365.00     1  java
04:37:55 PM  1000   3442922  271.00   94.00    0.00    0.00  365.00     1  java
04:37:56 PM  1000   3442922  273.00   94.00    0.00    0.00  367.00     1  java
