procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 391321248      0 300308    0    0     1     1    0    0  0  0 100  0  0
 3  0      0 391133312      0 355672    0    0 54920     0 8279 6535  4  0 95  0  0
 3  0      0 391070816      0 360412    0    0  5036   948 10071 6103  4  1 96  0  0
 3  0      0 391020064      0 364304    0    0  3452    16 11207 5959  5  1 94  0  0
 2  0      0 391018816      0 378912    0    0 16384     4 5428 6792  3  0 96  0  0
 1  0      0 390967200      0 389412    0    0 15832   608 4706 6056  2  0 97  0  0
 0  0      0 390943136      0 390976    0    0  1504     4 1377 1107  1  0 99  0  0
 9  0      0 390882592      0 392872    0    0  2216    12 4536 10941  3  0 97  0  0
36  0      0 390855680      0 393556    0    0   108     0 9615 23821  6  1 93  0  0
58  0      0 390847360      0 393556    0    0    32     8 10356 26007  7  1 93  0  0
43  0      0 390845856      0 393592    0    0    36     4 9984 24809  7  1 92  0  0
51  0      0 390845600      0 393600    0    0     8    44 10374 25667  7  1 92  0  0
42  0      0 390844640      0 393732    0    0    76     4 9962 24918  6  1 93  0  0
47  0      0 390824736      0 393884    0    0    88     8 9493 24302  6  1 93  0  0
62  0      0 390824992      0 393884    0    0     0    16 10294 27283  6  1 93  0  0
24  0      0 390825216      0 393884    0    0     0     0 10271 28063  6  1 93  0  0
39  0      0 390825216      0 393884    0    0    32   516 10551 28185  6  1 93  0  0
18  0      0 390826400      0 393984    0    0    16    76 11031 29127  6  1 93  0  0
26  0      0 390825440      0 393996    0    0     0     4 10520 30019  6  1 93  0  0
30  0      0 390825440      0 394000    0    0     0     0 10925 33273  6  1 93  0  0
49  0      0 390825184      0 394012    0    0     0    16 11626 54610  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  0      0 390824928      0 394016    0    0     0     0 11548 36714  6  1 93  0  0
48  0      0 390825184      0 394028    0    0     0     4 11791 32317  6  1 93  0  0
54  0      0 390824928      0 394032    0    0     0    40 11476 32200  6  1 93  0  0
48  0      0 390824672      0 394044    0    0     0     4 11609 33141  6  1 93  0  0
39  0      0 390824416      0 394052    0    0     0    16 11813 33779  6  1 93  0  0
55  0      0 390823168      0 394060    0    0     0     0 11744 34813  6  1 93  0  0
72  0      0 390823936      0 394136    0    0     0     8 12082 34360  6  1 93  0  0
53  0      0 390821408      0 394144    0    0     4    36 11979 34596  6  1 93  0  0
44  0      0 390813792      0 394156    0    0     0    44 11978 34385  6  1 93  0  0
55  0      0 390813280      0 394160    0    0     0     4 12271 35147  6  1 93  0  0
45  0      0 390813472      0 394172    0    0     0     0 12014 33900  6  1 93  0  0
51  0      0 390818240      0 396788    0    0     4    20 12675 35149  6  1 93  0  0
43  0      0 390818016      0 396796    0    0     0   688 12120 59252  6  1 93  0  0
52  0      0 390817536      0 396804    0    0     0     4 12358 45546  6  1 93  0  0
68  0      0 390811520      0 396812    0    0     0    40 12488 36248  6  1 93  0  0
43  0      0 390811776      0 396820    0    0     0     4 12474 36397  6  1 93  0  0
49  0      0 390812000      0 396828    0    0     0     0 12635 37292  6  1 93  0  0
60  0      0 390811776      0 396836    0    0    36   324 12967 37831  6  1 93  0  0
50  0      0 390812256      0 396836    0    0     0     0 12434 36657  6  1 93  0  0
45  0      0 390812000      0 396836    0    0     0     4 12923 38465  6  1 93  0  0
39  0      0 390812000      0 396836    0    0     0    44 12953 38160  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
40  0      0 390811552      0 396876    0    0     0     4 13262 38664  6  1 93  0  0
50  0      0 390802976      0 396876    0    0     0     4 12789 38249  6  1 93  0  0
46  0      0 390802720      0 396876    0    0     0    16 12938 43664  6  1 93  0  0
57  0      0 390798432      0 396876    0    0     0     0 12171 39588  6  1 93  0  0
42  0      0 390798432      0 396876    0    0     0   152 12599 38166  6  1 93  0  0
52  0      0 390798944      0 396876    0    0     0   476 13177 40207  6  1 93  0  0
54  0      0 390796928      0 396968    0    0     0     8 12967 40157  6  1 93  0  0
36  0      0 390796928      0 396976    0    0     0    16 13028 40509  6  1 93  0  0
59  0      0 390796960      0 396928    0    0     0     0 12838 39355  6  1 93  0  0
35  0      0 390796960      0 396936    0    0     0     0 13008 49094  6  1 93  0  0
56  0      0 390796448      0 396944    0    0     0     8 13251 40676  6  1 93  0  0
55  0      0 390796448      0 396952    0    0     0    40 12852 40205  6  1 93  0  0
56  0      0 390795936      0 396960    0    0     0     4 13575 42961  6  1 93  0  0
40  0      0 390795456      0 396972    0    0     0     0 13821 44219  6  1 93  0  0
75  0      0 390794976      0 396980    0    0     0    16 13361 42927  6  1 93  0  0
50  0      0 390794976      0 396988    0    0     0     0 14214 45500  6  1 93  0  0
88  0      0 390794976      0 396996    0    0     0     4 14196 93294  6  1 93  0  0
55  0      0 390794720      0 397072    0    0     0    60 14163 46027  6  1 93  0  0
55  0      0 390794464      0 397080    0    0     0     4 14452 47384  6  1 93  0  0
68  0      0 390794208      0 397092    0    0     4     0 14644 51568  6  1 93  0  0
40  0      0 390793440      0 397168    0    0     0    16 14699 46799  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  0      0 390792448      0 397176    0    0     4    52 14613 47810  6  1 93  0  0
62  0      0 390792192      0 397188    0    0     0     4 14652 48243  6  1 93  0  0
58  0      0 390776320      0 397192    0    0    16    40 14362 46889  6  1 93  0  0
71  0      0 390776064      0 397204    0    0     0     4 14498 47505  6  1 93  0  0
55  0      0 390775552      0 397208    0    0     0     0 14691 48581  6  1 93  0  0
59  0      0 390774080      0 397220    0    0     0    16 14283 47413  6  1 93  0  0
44  0      0 390775328      0 397224    0    0     0    12 14758 108828  6  1 93  0  0
54  0      0 390776096      0 397224    0    0     0     4 14529 48814  6  1 93  0  0
38  0      0 390776096      0 397224    0    0     0    44 14938 49723  6  1 93  0  0
72  0      0 390776608      0 397292    0    0     0     4 15428 50978  6  2 93  0  0
61  0      0 390775840      0 397292    0    0     0   296 15156 51583  6  2 93  0  0
84  0      0 390776096      0 397292    0    0     0     0 15117 88306  5  2 93  0  0
36  0      0 390776096      0 397292    0    0     0     0 15391 52674  6  2 93  0  0
47  0      0 390774336      0 397196    0    0     0   132 15401 53103  6  2 93  0  0
51  0      0 390773312      0 397196    0    0     0    52 15000 52894  6  2 93  0  0
59  0      0 390772800      0 397196    0    0     0     4 15160 53331  6  2 93  0  0
18  0      0 390772320      0 397196    0    0     0     0 15434 53748  6  2 93  0  0
46  0      0 390771840      0 397292    0    0     0    16 15180 53811  6  2 93  0  0
48  0      0 390771328      0 397296    0    0     0     0 15672 116981  5  2 93  0  0
49  0      0 390772096      0 397380    0    0     0     4 15972 56926  6  2 93  0  0
64  0      0 390771840      0 397388    0    0     0    40 16514 58257  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  0      0 390770816      0 397396    0    0     0     8 16398 59123  5  2 93  0  0
60  0      0 390770080      0 397404    0    0     0     0 16415 59631  5  2 93  0  0
52  0      0 390768800      0 397412    0    0     0    20 16794 61064  5  2 93  0  0
62  0      0 390768800      0 397428    0    0     0     0 17038 62577  5  2 93  0  0
57  0      0 390767616      0 397432    0    0     0     4 16881 61927  5  2 93  0  0
63  0      0 390766080      0 397444    0    0     0    60 17195 77838  5  2 93  0  0
62  0      0 390765888      0 397448    0    0     0     8 17571 66201  5  2 93  0  0
59  0      0 390767392      0 397460    0    0     0    16 18477 72616  5  2 93  0  0
53  0      0 390770432      0 397968    0    0     0     0 18916 76026  5  2 92  0  0
63  0      0 390770432      0 397980    0    0     0     0 19995 143220  5  2 93  0  0
71  0      0 390770432      0 397984    0    0     0     4 20011 341717  5  2 93  0  0
61  0      0 390769824      0 397996    0    0     0    40 20212 391034  5  2 93  0  0
40  0      0 390769824      0 398004    0    0     0     8 19064 335882  5  2 93  0  0
54  0      0 390768832      0 398012    0    0     0     0 20267 162428  5  2 92  0  0
65  0      0 390767808      0 398020    0    0     0    16 20314 179675  5  2 93  0  0
80  0      0 390768064      0 398032    0    0     0     0 19935 194392  5  2 93  0  0
67  0      0 390767584      0 398040    0    0     0    20 19473 298508  5  3 93  0  0
56  0      0 390766592      0 398076    0    0     0    40 21705 119598  5  2 92  0  0
79  0      0 390766656      0 398144    0    0     0     4 21028 186235  5  3 92  0  0
48  0      0 390766912      0 398144    0    0     0     0 22328 93759  5  3 92  0  0
61  0      0 390765952      0 398144    0    0     0    16 21129 137854  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
87  0      0 390765472      0 398144    0    0     0     0 22325 120524  5  2 92  0  0
17  0      0 390765248      0 398144    0    0     0    28 19640 140805  5  2 93  0  0
76  0      0 390764992      0 398144    0    0     0    68 21680 111984  5  2 92  0  0
46  0      0 390763488      0 398144    0    0     0     4 21350 141856  5  3 92  0  0
66  0      0 390763008      0 398144    0    0     0     0 20633 189385  5  3 92  0  0
85  0      0 390762528      0 398144    0    0     0    16 22643 119036  5  2 92  0  0
42  0      0 390762304      0 398232    0    0     0     0 21266 256881  5  3 92  0  0
33  0      0 390762048      0 398312    0    0     0     4 20960 171867  5  3 92  0  0
56  0      0 390761792      0 398316    0    0     0    40 22193 191004  5  3 92  0  0
73  0      0 390760320      0 398328    0    0     0   672 22082 165878  5  3 92  0  0
59  0      0 390760064      0 398332    0    0     0    16 22028 266359  5  3 93  0  0
100  0      0 390760352      0 398344    0    0     0     0 22070 259282  5  3 92  0  0
56  0      0 390758880      0 398348    0    0     0     0 24281 140238  5  3 92  0  0
48  0      0 390758112      0 398360    0    0     0     4 22642 169413  5  3 92  0  0
38  0      0 390757120      0 398368    0    0     0    44 20374 111060  5  3 92  0  0
54  0      0 390756128      0 398376    0    0     0    20 23646 201843  5  3 92  0  0
51  0      0 390755712      0 398384    0    0     0     0 20913 330253  5  3 92  0  0
