procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390933440      0 398036    0    0     0     0  359  300  0  0 100  0  0
 0  0      0 390933440      0 398044    0    0     0     4  170  214  0  0 100  0  0
 0  0      0 390933184      0 398052    0    0     0     0  153  232  0  0 100  0  0
 0  0      0 390933184      0 398060    0    0     0     4  248  358  0  0 100  0  0
 0  0      0 390933184      0 398076    0    0     0    16  133  206  0  0 100  0  0
 0  0      0 390933440      0 398080    0    0     0     0  163  212  0  0 100  0  0
 0  0      0 390933440      0 398092    0    0     0     0  150  219  0  0 100  0  0
 0  0      0 390933696      0 398148    0    0     0     8  234  364  0  0 100  0  0
 0  0      0 390933696      0 398160    0    0     0     0  165  216  0  0 100  0  0
 0  0      0 390933952      0 398164    0    0     0     4  184  226  0  0 100  0  0
 0  0      0 390934176      0 398244    0    0     0     0  393  333  0  0 100  0  0
 0  0      0 390934688      0 398252    0    0     0    16  232  343  0  0 100  0  0
 0  0      0 390934944      0 398260    0    0     0     0  159  222  0  0 100  0  0
 0  0      0 390935200      0 398268    0    0     0    56  181  246  0  0 100  0  0
 0  0      0 390935200      0 398276    0    0     0     0  152  204  0  0 100  0  0
 0  0      0 390935200      0 398284    0    0     0     4  248  352  0  0 100  0  0
 0  0      0 390935200      0 398292    0    0     0     0  161  220  0  0 100  0  0
 0  0      0 390935456      0 398300    0    0     0   180  232  287  0  0 100  0  0
 3  0      0 390914752      0 398300    0    0     0    12 3470 4726  3  0 96  0  0
 2  0      0 390836128      0 398496    0    0    44   488 3300 3671  3  0 97  0  0
 0  0      0 390809472      0 398568    0    0    16     0 1544 1191  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 390777024      0 398668    0    0     0     4 11016 530490  3  2 95  0  0
69  0      0 390777568      0 398672    0    0     0    16 21934 1382829  5  4 91  0  0
54  0      0 390776064      0 398672    0    0     0   284 26625 639945  6  4 90  0  0
28  0      0 390774848      0 398672    0    0     0     0 24271 899754  4  4 92  0  0
57  0      0 390773632      0 398672    0    0     0     4 24498 630386  4  4 92  0  0
40  0      0 390772672      0 398672    0    0     0     0 24551 850763  4  4 92  0  0
102  0      0 390771008      0 398764    0    0     0    12 21492 914637  4  4 92  0  0
57  0      0 390770304      0 398768    0    0     0    16 19394 1049344  4  4 92  0  0
71  0      0 390770304      0 398780    0    0     0     0 21981 1448517  3  4 92  0  0
60  0      0 390770592      0 398784    0    0     0     0 24281 1190201  3  5 92  0  0
59  0      0 390772096      0 398796    0    0     0   200 24172 1453546  3  5 92  0  0
14  0      0 390772096      0 398800    0    0     0     0 22526 979533  4  4 92  0  0
74  0      0 390770944      0 398812    0    0     0     4 21938 1193959  3  5 92  0  0
52  0      0 390769952      0 398816    0    0     0     4 24644 1356159  3  5 92  0  0
48  0      0 390769248      0 398828    0    0     0    16 23987 1112353  3  5 92  0  0
54  0      0 390768480      0 398836    0    0     0     0 25112 1858544  3  5 92  0  0
32  0      0 390768288      0 398844    0    0     0     4 26887 764838  3  5 92  0  0
31  0      0 390770816      0 398920    0    0     0     0 24074 1102057  3  5 92  0  0
64  0      0 390771776      0 398920    0    0     0     4 25748 1240836  3  5 92  0  0
44  0      0 390768992      0 399424    0    0     0     0 25088 1072921  3  5 92  0  0
46  0      0 390768800      0 399424    0    0     0    16 24370 1724065  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
44  0      0 390770080      0 399424    0    0     0     0 24378 1565882  3  5 92  0  0
34  0      0 390768672      0 399424    0    0     0     4 25211 1802753  3  5 92  0  0
49  0      0 390768192      0 399424    0    0     0     0 25100 531399  4  5 91  0  0
58  0      0 390770048      0 399424    0    0     0     4 22810 803046  3  5 92  0  0
61  0      0 390769152      0 399424    0    0     0    20 24620 954523  3  5 92  0  0
12  0      0 390770944      0 399424    0    0     0   100 26988 787363  4  5 92  0  0
35  0      0 390774240      0 399508    0    0     0    60 23141 679337  3  5 92  0  0
72  0      0 390774464      0 399516    0    0     0   220 23941 1020759  3  5 92  0  0
 8  0      0 390772992      0 399592    0    0     0     0 26975 1101363  3  5 92  0  0
