Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

02:54:40 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:54:41 PM  1000   3356272  287.00    4.00    0.00    0.00  291.00     2  java
02:54:42 PM  1000   3356272  298.00    7.00    0.00    0.00  305.00     2  java
02:54:43 PM  1000   3356272  278.00    5.00    0.00    0.00  283.00     2  java
02:54:44 PM  1000   3356272  239.00    5.00    0.00    0.00  244.00     2  java
02:54:45 PM  1000   3356272  182.00    1.00    0.00    0.00  183.00     2  java
02:54:46 PM  1000   3356272    0.00    0.00    0.00    0.00    0.00     2  java
02:54:47 PM  1000   3356272    0.00    0.00    0.00    0.00    0.00     2  java
02:54:48 PM  1000   3356272    0.00    0.00    0.00    0.00    0.00     2  java
02:54:49 PM  1000   3356272  259.00   17.00    0.00    0.00  276.00     2  java
02:54:50 PM  1000   3356272  371.00   21.00    0.00    0.00  392.00     2  java
02:54:51 PM  1000   3356272  376.00   18.00    0.00    0.00  394.00     2  java
02:54:52 PM  1000   3356272  377.00   17.00    0.00    0.00  394.00     2  java
02:54:53 PM  1000   3356272  374.00   19.00    0.00    0.00  393.00     2  java
02:54:54 PM  1000   3356272  370.00   23.00    0.00    0.00  393.00     2  java
02:54:55 PM  1000   3356272  372.00   21.00    0.00    0.00  393.00     2  java
02:54:56 PM  1000   3356272  367.00   22.00    0.00    0.00  389.00     2  java
02:54:57 PM  1000   3356272  367.33   22.77    0.00    0.00  390.10     2  java
02:54:58 PM  1000   3356272  370.00   23.00    0.00    0.00  393.00     2  java
02:54:59 PM  1000   3356272  364.00   29.00    0.00    0.00  393.00     2  java
02:55:00 PM  1000   3356272  367.00   25.00    0.00    0.00  392.00     2  java
02:55:01 PM  1000   3356272  368.00   24.00    0.00    0.00  392.00     2  java
02:55:02 PM  1000   3356272  369.00   24.00    0.00    0.00  393.00     2  java
02:55:03 PM  1000   3356272  367.00   26.00    0.00    0.00  393.00     2  java
02:55:04 PM  1000   3356272  367.00   25.00    0.00    0.00  392.00     2  java
02:55:05 PM  1000   3356272  367.00   25.00    0.00    0.00  392.00     2  java
02:55:06 PM  1000   3356272  368.00   25.00    0.00    0.00  393.00     2  java
02:55:07 PM  1000   3356272  353.00   38.00    0.00    0.00  391.00     2  java
02:55:08 PM  1000   3356272  364.00   29.00    0.00    0.00  393.00     2  java
02:55:09 PM  1000   3356272  363.00   28.00    0.00    0.00  391.00     2  java
02:55:10 PM  1000   3356272  363.00   30.00    0.00    0.00  393.00     2  java
02:55:11 PM  1000   3356272  362.00   29.00    0.00    0.00  391.00     2  java
02:55:12 PM  1000   3356272  365.00   27.00    0.00    0.00  392.00     2  java
02:55:13 PM  1000   3356272  364.00   28.00    0.00    0.00  392.00     2  java
02:55:14 PM  1000   3356272  347.00   45.00    0.00    0.00  392.00     2  java
02:55:15 PM  1000   3356272  342.00   51.00    0.00    0.00  393.00     2  java
02:55:16 PM  1000   3356272  358.00   33.00    0.00    0.00  391.00     2  java
02:55:17 PM  1000   3356272  356.00   30.00    0.00    0.00  386.00     2  java
02:55:18 PM  1000   3356272  360.00   32.00    0.00    0.00  392.00     2  java
02:55:19 PM  1000   3356272  355.00   36.00    0.00    0.00  391.00     2  java
02:55:20 PM  1000   3356272  358.00   33.00    0.00    0.00  391.00     2  java
02:55:21 PM  1000   3356272  353.00   39.00    0.00    0.00  392.00     2  java
02:55:22 PM  1000   3356272  348.00   42.00    0.00    0.00  390.00     2  java
02:55:23 PM  1000   3356272  355.00   37.00    0.00    0.00  392.00     2  java
02:55:24 PM  1000   3356272  352.00   39.00    0.00    0.00  391.00     2  java
02:55:25 PM  1000   3356272  353.00   39.00    0.00    0.00  392.00     2  java
02:55:26 PM  1000   3356272  353.00   38.00    0.00    0.00  391.00     2  java
02:55:27 PM  1000   3356272  350.00   40.00    0.00    0.00  390.00     2  java
02:55:28 PM  1000   3356272  353.00   38.00    0.00    0.00  391.00     2  java
02:55:29 PM  1000   3356272  350.00   41.00    0.00    0.00  391.00     2  java
02:55:30 PM  1000   3356272  352.00   39.00    0.00    0.00  391.00     2  java
02:55:31 PM  1000   3356272  347.00   42.00    0.00    0.00  389.00     2  java
02:55:32 PM  1000   3356272  347.00   43.00    0.00    0.00  390.00     2  java
02:55:33 PM  1000   3356272  348.00   44.00    0.00    0.00  392.00     2  java
02:55:34 PM  1000   3356272  349.00   41.00    0.00    0.00  390.00     2  java
02:55:35 PM  1000   3356272  348.00   43.00    0.00    0.00  391.00     2  java
02:55:36 PM  1000   3356272  351.00   39.00    0.00    0.00  390.00     2  java
02:55:37 PM  1000   3356272  348.00   41.00    0.00    0.00  389.00     2  java
02:55:38 PM  1000   3356272  343.00   47.00    0.00    0.00  390.00     2  java
02:55:39 PM  1000   3356272  343.00   46.00    0.00    0.00  389.00     2  java
02:55:40 PM  1000   3356272  345.00   45.00    0.00    0.00  390.00     2  java
02:55:41 PM  1000   3356272  343.00   47.00    0.00    0.00  390.00     2  java
02:55:42 PM  1000   3356272  342.00   47.00    0.00    0.00  389.00     2  java
02:55:43 PM  1000   3356272  340.00   50.00    0.00    0.00  390.00     2  java
02:55:44 PM  1000   3356272  343.00   46.00    0.00    0.00  389.00     2  java
02:55:45 PM  1000   3356272  342.00   48.00    0.00    0.00  390.00     2  java
02:55:46 PM  1000   3356272  339.00   50.00    0.00    0.00  389.00     2  java
02:55:47 PM  1000   3356272  340.00   49.00    0.00    0.00  389.00     2  java
02:55:48 PM  1000   3356272  340.00   48.00    0.00    0.00  388.00     2  java
02:55:49 PM  1000   3356272  336.00   53.00    0.00    0.00  389.00     2  java
02:55:50 PM  1000   3356272  339.00   49.00    0.00    0.00  388.00     2  java
02:55:51 PM  1000   3356272  339.00   50.00    0.00    0.00  389.00     2  java
02:55:52 PM  1000   3356272  336.00   53.00    0.00    0.00  389.00     2  java
02:55:53 PM  1000   3356272  335.00   53.00    0.00    0.00  388.00     2  java
02:55:54 PM  1000   3356272  325.00   64.00    0.00    0.00  389.00     2  java
02:55:55 PM  1000   3356272  331.00   57.00    0.00    0.00  388.00     2  java
02:55:56 PM  1000   3356272  332.00   55.00    0.00    0.00  387.00     2  java
02:55:57 PM  1000   3356272  331.00   57.00    0.00    0.00  388.00     2  java
02:55:58 PM  1000   3356272  326.00   61.00    0.00    0.00  387.00     2  java
02:55:59 PM  1000   3356272  326.00   62.00    0.00    0.00  388.00     2  java
02:56:00 PM  1000   3356272  328.00   58.00    0.00    0.00  386.00     2  java
02:56:01 PM  1000   3356272  324.00   63.00    0.00    0.00  387.00     2  java
02:56:02 PM  1000   3356272  321.00   65.00    0.00    0.00  386.00     2  java
02:56:03 PM  1000   3356272  321.00   65.00    0.00    0.00  386.00     2  java
02:56:04 PM  1000   3356272  316.00   69.00    0.00    0.00  385.00     2  java
02:56:05 PM  1000   3356272  313.00   72.00    0.00    0.00  385.00     2  java
02:56:06 PM  1000   3356272  307.00   79.00    0.00    0.00  386.00     2  java
02:56:07 PM  1000   3356272  296.00   89.00    0.00    0.00  385.00     2  java
02:56:08 PM  1000   3356272  271.00  111.00    0.00    0.00  382.00     2  java
02:56:09 PM  1000   3356272  223.00  167.00    0.00    0.00  390.00     2  java
02:56:10 PM  1000   3356272  258.00  130.00    0.00    0.00  388.00     2  java
02:56:11 PM  1000   3356272  286.00   98.00    0.00    0.00  384.00     2  java
02:56:12 PM  1000   3356272  288.00   97.00    0.00    0.00  385.00     2  java
02:56:13 PM  1000   3356272  269.00  117.00    0.00    0.00  386.00     2  java
02:56:14 PM  1000   3356272  279.00  106.00    0.00    0.00  385.00     2  java
02:56:15 PM  1000   3356272  287.00   97.00    0.00    0.00  384.00     2  java
02:56:16 PM  1000   3356272  296.00   89.00    0.00    0.00  385.00     2  java
