Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

02:09:30 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:09:31 PM  1000   3323940  204.00    5.00    0.00    0.00  209.00     0  java
02:09:32 PM  1000   3323940    1.00    0.00    0.00    0.00    1.00     0  java
02:09:33 PM  1000   3323940    0.00    0.00    0.00    0.00    0.00     0  java
02:09:34 PM  1000   3323940    0.00    0.00    0.00    0.00    0.00     0  java
02:09:35 PM  1000   3323940    0.00    0.00    0.00    0.00    0.00     0  java
02:09:36 PM  1000   3323940    0.00    0.00    0.00    0.00    0.00     0  java
02:09:37 PM  1000   3323940    0.00    0.00    0.00    0.00    0.00     0  java
02:09:38 PM  1000   3323940    0.00    0.00    0.00    0.00    0.00     0  java
02:09:39 PM  1000   3323940  319.00   15.00    0.00    0.00  334.00     0  java
02:09:40 PM  1000   3323940  370.00   14.00    0.00    0.00  384.00     0  java
02:09:41 PM  1000   3323940  374.00   18.00    0.00    0.00  392.00     0  java
02:09:42 PM  1000   3323940  372.00   21.00    0.00    0.00  393.00     0  java
02:09:43 PM  1000   3323940  358.00   29.00    0.00    0.00  387.00     0  java
02:09:44 PM  1000   3323940  345.00   42.00    0.00    0.00  387.00     0  java
02:09:45 PM  1000   3323940  350.00   35.00    0.00    0.00  385.00     0  java
02:09:46 PM  1000   3323940  344.00   44.00    0.00    0.00  388.00     0  java
02:09:47 PM  1000   3323940  339.00   47.00    0.00    0.00  386.00     0  java
02:09:48 PM  1000   3323940  332.00   51.00    0.00    0.00  383.00     0  java
02:09:49 PM  1000   3323940  333.00   51.00    0.00    0.00  384.00     0  java
02:09:50 PM  1000   3323940  330.00   53.00    0.00    0.00  383.00     0  java
02:09:51 PM  1000   3323940  322.00   59.00    0.00    0.00  381.00     0  java
02:09:52 PM  1000   3323940  316.00   62.00    0.00    0.00  378.00     0  java
02:09:53 PM  1000   3323940  305.00   72.00    0.00    0.00  377.00     0  java
02:09:54 PM  1000   3323940  297.00   78.00    0.00    0.00  375.00     0  java
02:09:55 PM  1000   3323940  264.00  102.00    0.00    0.00  366.00     0  java
02:09:56 PM  1000   3323940  243.00  118.00    0.00    0.00  361.00     0  java
02:09:57 PM  1000   3323940  242.00  120.00    0.00    0.00  362.00     0  java
02:09:58 PM  1000   3323940  236.00  125.00    0.00    0.00  361.00     0  java
02:09:59 PM  1000   3323940  240.00  122.00    0.00    0.00  362.00     0  java
02:10:00 PM  1000   3323940  237.00  124.00    0.00    0.00  361.00     0  java
02:10:01 PM  1000   3323940  238.00  122.00    0.00    0.00  360.00     0  java
02:10:02 PM  1000   3323940  241.00  121.00    0.00    0.00  362.00     0  java
02:10:03 PM  1000   3323940  241.00  119.00    0.00    0.00  360.00     0  java
02:10:04 PM  1000   3323940  239.00  123.00    0.00    0.00  362.00     0  java
02:10:05 PM  1000   3323940  236.00  126.00    0.00    0.00  362.00     0  java
02:10:06 PM  1000   3323940  238.00  121.00    0.00    0.00  359.00     0  java
02:10:07 PM  1000   3323940  238.00  123.00    0.00    0.00  361.00     0  java
02:10:08 PM  1000   3323940  240.00  121.00    0.00    0.00  361.00     0  java
02:10:09 PM  1000   3323940  242.00  119.00    0.00    0.00  361.00     0  java
02:10:10 PM  1000   3323940  239.00  122.00    0.00    0.00  361.00     0  java
02:10:11 PM  1000   3323940  239.00  122.00    0.00    0.00  361.00     0  java
02:10:12 PM  1000   3323940  239.00  122.00    0.00    0.00  361.00     0  java
02:10:13 PM  1000   3323940  241.00  120.00    0.00    0.00  361.00     0  java
02:10:14 PM  1000   3323940  240.00  121.00    0.00    0.00  361.00     0  java
02:10:15 PM  1000   3323940  238.00  121.00    0.00    0.00  359.00     0  java
02:10:16 PM  1000   3323940  241.00  122.00    0.00    0.00  363.00     0  java
02:10:17 PM  1000   3323940  239.00  122.00    0.00    0.00  361.00     0  java
02:10:18 PM  1000   3323940  238.00  122.00    0.00    0.00  360.00     0  java
02:10:19 PM  1000   3323940  238.00  125.00    0.00    0.00  363.00     0  java
02:10:20 PM  1000   3323940  237.00  124.00    0.00    0.00  361.00     0  java
02:10:21 PM  1000   3323940  230.00  122.00    0.00    0.00  352.00     0  java
02:10:22 PM  1000   3323940  237.00  123.00    0.00    0.00  360.00     0  java
02:10:23 PM  1000   3323940  242.00  119.00    0.00    0.00  361.00     0  java
02:10:24 PM  1000   3323940  238.00  122.00    0.00    0.00  360.00     0  java
02:10:25 PM  1000   3323940  240.00  121.00    0.00    0.00  361.00     0  java
02:10:26 PM  1000   3323940  234.00  127.00    0.00    0.00  361.00     0  java
02:10:27 PM  1000   3323940  237.00  125.00    0.00    0.00  362.00     0  java
02:10:28 PM  1000   3323940  245.00  117.00    0.00    0.00  362.00     0  java
02:10:29 PM  1000   3323940  242.00  120.00    0.00    0.00  362.00     0  java
02:10:30 PM  1000   3323940  242.00  120.00    0.00    0.00  362.00     0  java
02:10:31 PM  1000   3323940  239.00  123.00    0.00    0.00  362.00     0  java
02:10:32 PM  1000   3323940  237.00  126.00    0.00    0.00  363.00     0  java
02:10:33 PM  1000   3323940  234.00  127.00    0.00    0.00  361.00     0  java
02:10:34 PM  1000   3323940  239.00  123.00    0.00    0.00  362.00     0  java
02:10:35 PM  1000   3323940  235.00  127.00    0.00    0.00  362.00     0  java
02:10:36 PM  1000   3323940  237.00  124.00    0.00    0.00  361.00     0  java
02:10:37 PM  1000   3323940  242.00  120.00    0.00    0.00  362.00     0  java
02:10:38 PM  1000   3323940  235.00  125.00    0.00    0.00  360.00     0  java
02:10:39 PM  1000   3323940  235.00  126.00    0.00    0.00  361.00     0  java
02:10:40 PM  1000   3323940  237.00  124.00    0.00    0.00  361.00     0  java
02:10:41 PM  1000   3323940  239.00  122.00    0.00    0.00  361.00     0  java
02:10:42 PM  1000   3323940  234.00  128.00    0.00    0.00  362.00     0  java
02:10:43 PM  1000   3323940  241.00  121.00    0.00    0.00  362.00     0  java
02:10:44 PM  1000   3323940  238.00  122.00    0.00    0.00  360.00     0  java
02:10:45 PM  1000   3323940  237.00  123.00    0.00    0.00  360.00     0  java
02:10:46 PM  1000   3323940  236.00  125.00    0.00    0.00  361.00     0  java
02:10:47 PM  1000   3323940  239.00  123.00    0.00    0.00  362.00     0  java
02:10:48 PM  1000   3323940  241.00  121.00    0.00    0.00  362.00     0  java
02:10:49 PM  1000   3323940  233.00  128.00    0.00    0.00  361.00     0  java
02:10:50 PM  1000   3323940  242.00  121.00    0.00    0.00  363.00     0  java
02:10:51 PM  1000   3323940  233.00  128.00    0.00    0.00  361.00     0  java
02:10:52 PM  1000   3323940  238.00  122.00    0.00    0.00  360.00     0  java
02:10:53 PM  1000   3323940  235.00  124.00    0.00    0.00  359.00     0  java
02:10:54 PM  1000   3323940  235.00  126.00    0.00    0.00  361.00     0  java
02:10:55 PM  1000   3323940  238.00  124.00    0.00    0.00  362.00     0  java
02:10:56 PM  1000   3323940  236.00  125.00    0.00    0.00  361.00     0  java
02:10:57 PM  1000   3323940  237.00  125.00    0.00    0.00  362.00     0  java
02:10:58 PM  1000   3323940  244.00  118.00    0.00    0.00  362.00     0  java
02:10:59 PM  1000   3323940  235.00  126.00    0.00    0.00  361.00     0  java
02:11:00 PM  1000   3323940  240.00  122.00    0.00    0.00  362.00     0  java
02:11:01 PM  1000   3323940  243.00  118.00    0.00    0.00  361.00     0  java
02:11:02 PM  1000   3323940  239.00  123.00    0.00    0.00  362.00     0  java
02:11:03 PM  1000   3323940  238.00  121.00    0.00    0.00  359.00     0  java
02:11:04 PM  1000   3323940  242.00  119.00    0.00    0.00  361.00     0  java
02:11:05 PM  1000   3323940  235.00  124.00    0.00    0.00  359.00     0  java
02:11:06 PM  1000   3323940  239.00  124.00    0.00    0.00  363.00     0  java
02:11:07 PM  1000   3323940  240.00  120.00    0.00    0.00  360.00     0  java
02:11:08 PM  1000   3323940  236.00  125.00    0.00    0.00  361.00     0  java
02:11:09 PM  1000   3323940  239.00  123.00    0.00    0.00  362.00     0  java
02:11:10 PM  1000   3323940  245.00  116.00    0.00    0.00  361.00     0  java
02:11:11 PM  1000   3323940  237.00  125.00    0.00    0.00  362.00     0  java
02:11:12 PM  1000   3323940  233.00  128.00    0.00    0.00  361.00     0  java
02:11:13 PM  1000   3323940  240.00  122.00    0.00    0.00  362.00     0  java
02:11:14 PM  1000   3323940  236.00  126.00    0.00    0.00  362.00     0  java
02:11:15 PM  1000   3323940  235.00  127.00    0.00    0.00  362.00     0  java
02:11:16 PM  1000   3323940  240.00  119.00    0.00    0.00  359.00     0  java
02:11:17 PM  1000   3323940  240.00  120.00    0.00    0.00  360.00     0  java
02:11:18 PM  1000   3323940  238.00  123.00    0.00    0.00  361.00     0  java
02:11:19 PM  1000   3323940  237.00  126.00    0.00    0.00  363.00     0  java
02:11:20 PM  1000   3323940  240.00  122.00    0.00    0.00  362.00     0  java
02:11:21 PM  1000   3323940  236.00  125.00    0.00    0.00  361.00     0  java
02:11:22 PM  1000   3323940  239.00  122.00    0.00    0.00  361.00     0  java
02:11:23 PM  1000   3323940  238.00  122.00    0.00    0.00  360.00     0  java
02:11:24 PM  1000   3323940  238.00  121.00    0.00    0.00  359.00     0  java
02:11:25 PM  1000   3323940  238.00  122.00    0.00    0.00  360.00     0  java
02:11:26 PM  1000   3323940  235.00  125.00    0.00    0.00  360.00     0  java
02:11:27 PM  1000   3323940  241.00  120.00    0.00    0.00  361.00     0  java
02:11:28 PM  1000   3323940  237.00  122.00    0.00    0.00  359.00     0  java
02:11:29 PM  1000   3323940  240.00  120.00    0.00    0.00  360.00     0  java
02:11:30 PM  1000   3323940  236.00  124.00    0.00    0.00  360.00     0  java
02:11:31 PM  1000   3323940  258.00  108.00    0.00    0.00  366.00     0  java
02:11:32 PM  1000   3323940  238.00  123.00    0.00    0.00  361.00     0  java
02:11:33 PM  1000   3323940  235.00  124.00    0.00    0.00  359.00     0  java
02:11:34 PM  1000   3323940  236.00  125.00    0.00    0.00  361.00     0  java
02:11:35 PM  1000   3323940  239.00  122.00    0.00    0.00  361.00     0  java
02:11:36 PM  1000   3323940  235.00  126.00    0.00    0.00  361.00     0  java
02:11:37 PM  1000   3323940  237.00  125.00    0.00    0.00  362.00     0  java
02:11:38 PM  1000   3323940  241.00  121.00    0.00    0.00  362.00     0  java
02:11:39 PM  1000   3323940  241.00  118.00    0.00    0.00  359.00     0  java
02:11:40 PM  1000   3323940  240.00  122.00    0.00    0.00  362.00     0  java
02:11:41 PM  1000   3323940  235.00  126.00    0.00    0.00  361.00     0  java
02:11:42 PM  1000   3323940  239.00  122.00    0.00    0.00  361.00     0  java
02:11:43 PM  1000   3323940  238.00  124.00    0.00    0.00  362.00     0  java
02:11:44 PM  1000   3323940  240.00  121.00    0.00    0.00  361.00     0  java
02:11:45 PM  1000   3323940   27.00    9.00    0.00    0.00   36.00     0  java
