procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 391078336      0 289800    0    0     1     1    0    0  0  0 100  0  0
 3  1      0 390969536      0 347864    0    0 58332     0 8778 6597  5  0 94  1  0
 1  0      0 390835104      0 357956    0    0  8928   860 11585 6745  4  1 95  0  0
 3  0      0 390816768      0 361348    0    0  3676     8 7595 4415  4  0 96  0  0
 4  0      0 390746496      0 368796    0    0  9184    16 5670 5566  4  0 95  0  0
 3  0      0 390765216      0 385248    0    0 15776    32 4202 5789  3  0 97  0  0
 0  0      0 390702976      0 391196    0    0 11488     4 4476 5379  3  0 97  0  0
 1  0      0 390700960      0 391820    0    0   520   656  647  929  0  0 100  0  0
 5  0      0 390656192      0 394060    0    0  2040    12 6742 12371  6  0 94  0  0
 5  0      0 390652160      0 394188    0    0     4    12 8181 20420  6  1 93  0  0
 9  0      0 390639808      0 394232    0    0    36     4 8963 24854  6  1 93  0  0
 7  0      0 390638144      0 394248    0    0     8    44 10292 28695  7  1 92  0  0
 7  0      0 390635168      0 394256    0    0     0     4 10610 32346  7  1 93  0  0
 7  0      0 390590816      0 394316    0    0    48    60 9829 32257  6  1 93  0  0
 7  0      0 390586560      0 394412    0    0    88    32 12109 43065  7  1 93  0  0
 6  0      0 390583264      0 394420    0    0     0     0 16366 72390  6  1 92  0  0
 9  0      0 390584320      0 394432    0    0     0     4 19172 88026  6  2 93  0  0
 6  0      0 390584864      0 394436    0    0     0    40 18819 93207  6  2 93  0  0
 8  0      0 390575808      0 394448    0    0     0     4 18906 89860  6  2 93  0  0
 7  0      0 390575104      0 394524    0    0     0     0 19921 98344  6  2 92  0  0
 7  0      0 390576192      0 394536    0    0     0    16 19725 102187  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 390575008      0 394540    0    0     0     0 20136 99195  6  2 93  0  0
 8  0      0 390575264      0 394552    0    0     0     4 22654 112077  6  2 92  0  0
 6  0      0 390574304      0 394556    0    0     0    40 19581 102902  6  2 92  0  0
 6  0      0 390573376      0 394568    0    0     0     4 16473 108944  6  2 92  0  0
 9  0      0 390575648      0 394576    0    0     0     0 22467 125120  6  2 92  0  0
 6  0      0 390574688      0 394584    0    0     0    16 14597 123458  6  2 92  0  0
 8  0      0 390573536      0 394592    0    0    24    16 27042 154186  6  3 92  0  0
 5  0      0 390556192      0 394600    0    0    12    36 37746 208294  5  4 91  0  0
 8  0      0 390557248      0 394680    0    0     0    44 39441 217206  5  5 90  0  0
 8  0      0 390561376      0 394684    0    0     0   288 38448 220902  5  5 90  0  0
 6  0      0 390560000      0 394696    0    0    16   188 42480 222505  5  5 90  0  0
 7  0      0 390562592      0 394704    0    0     0    20 39872 222225  5  5 90  0  0
 6  0      0 390566208      0 394708    0    0     0     0 38079 233432  5  5 90  0  0
 5  0      0 390564224      0 394708    0    0     0     4 36462 223789  5  5 90  0  0
 6  0      0 390566880      0 394708    0    0     0    40 38269 229291  5  5 90  0  0
 8  0      0 390563744      0 394708    0    0     0     4 36019 230456  5  5 90  0  0
 7  0      0 390569536      0 394708    0    0     0     4 37390 230981  5  5 90  0  0
 6  0      0 390572096      0 394708    0    0    28   320 36466 237124  5  4 90  0  0
 7  0      0 390572064      0 397168    0    0     4     0 38306 230650  5  5 90  0  0
 6  0      0 390572800      0 397168    0    0     0     4 39766 231775  5  5 90  0  0
 6  0      0 390575872      0 397168    0    0     0    44 39686 224878  5  4 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 390577856      0 397168    0    0     0     4 40478 228152  5  5 90  0  0
 7  0      0 390580000      0 397168    0    0     0   360 41466 224060  5  5 90  0  0
 6  0      0 390584896      0 397264    0    0     0   416 38769 217094  5  5 90  0  0
 6  0      0 390583328      0 397236    0    0     0     0 41895 218700  5  5 90  0  0
 8  0      0 390582496      0 397240    0    0     0     4 41997 222137  5  5 90  0  0
 7  0      0 390582304      0 397252    0    0     0    40 37245 232927  5  5 90  0  0
 7  0      0 390582432      0 397264    0    0     0     8 38828 232354  5  5 90  0  0
 7  0      0 390583360      0 397272    0    0     0     0 37947 239252  5  5 90  0  0
 7  0      0 390587488      0 397280    0    0     0    16 40227 234206  5  5 90  0  0
 7  0      0 390587872      0 397288    0    0     0     0 43488 215360  5  5 90  0  0
 9  0      0 390586720      0 397296    0    0     0     8 38044 231218  5  5 90  0  0
 6  0      0 390588448      0 397304    0    0     0    40 35699 232099  5  5 90  0  0
 9  0      0 390593472      0 397384    0    0     0     4 39346 233166  5  5 90  0  0
 7  0      0 390592032      0 397268    0    0     0    16 34937 242886  5  5 90  0  0
 7  0      0 390590592      0 397276    0    0     0     0 38586 229811  5  5 90  0  0
 6  0      0 390588128      0 397284    0    0     0     0 38687 235327  5  5 90  0  0
 8  0      0 390584992      0 397292    0    0     0    16 40417 230056  5  5 90  0  0
 6  0      0 390584000      0 397368    0    0     0    44 41152 221194  5  5 90  0  0
 7  0      0 390581728      0 397376    0    0     0     4 38247 236390  5  5 90  0  0
 6  0      0 390581568      0 397384    0    0     0     0 40814 222068  5  5 90  0  0
 5  0      0 390581024      0 397396    0    0    20    16 40629 227639  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 390586560      0 397404    0    0     0     0 38855 232806  5  5 90  0  0
 7  0      0 390587456      0 397416    0    0     0     4 43890 216246  5  5 90  0  0
 6  0      0 390590304      0 397416    0    0     0    40 35242 232092  5  5 90  0  0
 8  0      0 390587008      0 397416    0    0     0     4 38827 236003  5  5 90  0  0
 5  0      0 390584320      0 397416    0    0     0     0 40090 231564  5  5 90  0  0
 6  0      0 390583392      0 397416    0    0     0    16 39771 223723  5  5 90  0  0
 6  0      0 390582176      0 397484    0    0     0    12 39225 229288  5  4 90  0  0
 4  0      0 390579872      0 397484    0    0     4   728 38720 228997  5  5 90  0  0
 7  0      0 390579200      0 397484    0    0     0    44 39165 231238  5  5 90  0  0
 5  0      0 390578784      0 397484    0    0    16     4 40276 225157  5  5 90  0  0
 7  0      0 390577824      0 397484    0    0     0   140 37980 232758  5  5 90  0  0
 7  0      0 390575936      0 397484    0    0     0    56 41339 223984  5  5 90  0  0
 7  0      0 390580000      0 397572    0    0     0     0 39866 230814  5  5 90  0  0
 6  0      0 390581920      0 397580    0    0     0     4 40124 226967  5  5 90  0  0
 7  0      0 390582272      0 397588    0    0     0    40 37263 238039  5  5 90  0  0
 7  0      0 390580800      0 397596    0    0     0     4 40351 226350  5  5 90  0  0
 8  0      0 390578496      0 397672    0    0     0    16 36298 237266  5  5 90  0  0
 7  0      0 390578144      0 397684    0    0     0     0 38028 233732  5  5 90  0  0
 7  0      0 390576512      0 397688    0    0     0     0 38447 234744  5  5 90  0  0
 7  0      0 390574656      0 397700    0    0     0     4 34498 234279  5  5 90  0  0
 6  0      0 390577280      0 397708    0    0     0   152 37889 239737  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 390577728      0 397716    0    0     0     4 35977 240485  5  5 90  0  0
 8  0      0 390576416      0 397724    0    0     0     0 38661 232606  5  5 90  0  0
 6  0      0 390578368      0 397728    0    0     0    20 38529 230198  5  5 90  0  0
 7  0      0 390577152      0 397728    0    0     0     0 38062 234590  5  5 90  0  0
 7  0      0 390578496      0 397728    0    0     0     4 39206 231807  5  5 90  0  0
 7  0      0 390575744      0 397800    0    0     0    56 37740 233425  5  5 90  0  0
 5  0      0 390574720      0 397800    0    0     0     8 39600 234846  5  5 90  0  0
 7  0      0 390574528      0 397800    0    0     0     0 38754 235833  5  5 90  0  0
 5  0      0 390572032      0 397800    0    0     0    16 39808 230431  5  5 90  0  0
 7  0      0 390570176      0 397800    0    0     0     0 37596 234393  5  5 90  0  0
 8  0      0 390567616      0 397800    0    0     0     4 37405 238345  5  5 90  0  0
 6  0      0 390566144      0 397800    0    0     0    40 38346 234716  5  5 90  0  0
 7  0      0 390567488      0 397892    0    0     0     4 38421 234656  5  5 90  0  0
 6  0      0 390566016      0 397900    0    0     0    16 40270 228143  5  5 90  0  0
 5  0      0 390563680      0 397908    0    0     0     0 37887 215153  5  4 91  0  0
 7  0      0 390561728      0 398420    0    0     0    12 39635 232769  5  5 90  0  0
 9  0      0 390560192      0 398428    0    0     0     8 44108 218385  5  5 90  0  0
 7  0      0 390558432      0 398436    0    0     0    40 38995 229738  5  5 90  0  0
 6  0      0 390556256      0 398444    0    0     0     4 36454 229712  5  5 90  0  0
 7  0      0 390552992      0 398456    0    0     0     4 38963 233290  5  5 90  0  0
10  0      0 390552640      0 398460    0    0     0    40 36865 239540  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 390551808      0 398472    0    0     0    24 35492 241112  5  5 90  0  0
 7  0      0 390551008      0 398476    0    0     0     4 37957 237694  5  5 90  0  0
 7  0      0 390552896      0 398520    0    0     0    44 37552 237045  5  5 90  0  0
 7  0      0 390551232      0 398524    0    0     0     8 38261 237054  5  5 90  0  0
 7  0      0 390552992      0 398604    0    0     0     0 36210 240091  5  5 90  0  0
 4  0      0 390551776      0 398612    0    0     0   684 35560 237065  5  5 90  0  0
 6  0      0 390551616      0 398620    0    0     0     0 36765 236943  5  5 90  0  0
 8  0      0 390548416      0 398632    0    0     0     4 35967 239001  5  5 90  0  0
 8  0      0 390546976      0 398636    0    0     0    40 36055 239656  5  5 90  0  0
 6  0      0 390544832      0 398648    0    0     0     4 35090 238685  5  5 90  0  0
 6  0      0 390542400      0 398652    0    0     0     0 36226 233905  5  5 90  0  0
 6  0      0 390540352      0 398664    0    0     0    16 38306 233554  5  5 90  0  0
 6  0      0 390542336      0 398668    0    0     0     0 38237 231396  5  5 90  0  0
 9  0      0 390540064      0 398676    0    0     0     4 36461 230805  5  5 90  0  0
11  0      0 390536512      0 398744    0    0     0    44 39146 230953  5  5 90  0  0
 8  0      0 390533952      0 398744    0    0     0    16 39707 234818  5  5 90  0  0
 5  0      0 390532800      0 398744    0    0     0    16 39338 227023  5  5 90  0  0
 7  0      0 390535360      0 398744    0    0     0     0 42885 223180  5  5 90  0  0
 7  0      0 390532032      0 398744    0    0     0     0 37607 227500  5  5 90  0  0
 5  0      0 390530688      0 398744    0    0     0     4 38407 230180  5  5 90  0  0
 7  0      0 390528800      0 398744    0    0     0    40 36147 237865  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 390524480      0 398744    0    0     0     4 37029 237055  5  5 90  0  0
 6  0      0 390523712      0 398744    0    0     0     0 40402 225691  5  5 90  0  0
 6  0      0 390526592      0 398832    0    0     0    16 39597 217981  5  5 90  0  0
 6  0      0 390525248      0 398912    0    0     0     0 39486 227040  5  5 90  0  0
 6  0      0 390522944      0 398924    0    0     0    64 37471 232145  5  5 90  0  0
 7  0      0 390521952      0 398928    0    0     0    40 38291 225148  5  5 90  0  0
 5  0      0 390518016      0 398940    0    0     0     8 43148 218334  5  5 90  0  0
 6  0      0 390516480      0 398944    0    0     0     0 40984 221274  5  5 90  0  0
 0  0      0 390496352      0 399160    0    0    52    52 7460 39552  2  1 97  0  0
 0  0      0 390863040      0 399036    0    0    36     8  466  465  0  0 100  0  0
 0  0      0 390863296      0 399044    0    0     0     4  236  242  0  0 100  0  0
 0  0      0 390863552      0 399056    0    0     0    44  212  256  0  0 100  0  0
 0  0      0 390866944      0 399060    0    0     0     8  304  392  0  0 100  0  0
 0  0      0 390867168      0 399128    0    0     0    24  522  444  0  0 100  0  0
 0  0      0 390867168      0 399128    0    0     0     0  190  230  0  0 100  0  0
 0  0      0 390867264      0 399128    0    0     0     0  181  218  0  0 100  0  0
 0  0      0 390867264      0 399128    0    0     0     4  281  356  0  0 100  0  0
 0  0      0 390867264      0 399128    0    0     0    40  222  252  0  0 100  0  0
 0  0      0 390867520      0 399128    0    0     0     4  200  238  0  0 100  0  0
 0  0      0 390867520      0 399128    0    0     0    16  169  214  0  0 100  0  0
 0  0      0 390867520      0 399128    0    0     0     0  290  360  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390867520      0 399128    0    0     0     0  182  210  0  0 100  0  0
 0  0      0 390867520      0 399128    0    0     0     4  199  220  0  0 100  0  0
 0  0      0 390867136      0 399288    0    0     0    40  355  302  0  0 100  0  0
 0  0      0 390867136      0 399296    0    0     0     4  233  354  0  0 100  0  0
 0  0      0 390867392      0 399312    0    0     0   296  185  224  0  0 100  0  0
 0  0      0 390867392      0 399316    0    0     0    16  190  230  0  0 100  0  0
 0  0      0 390867552      0 399328    0    0     0     0  170  208  0  0 100  0  0
 0  0      0 390868800      0 399332    0    0     4     8  367  420  0  0 100  0  0
 0  0      0 390868800      0 399344    0    0     0    44  174  218  0  0 100  0  0
 0  0      0 390868800      0 399348    0    0     0     4  200  224  0  0 100  0  0
 0  0      0 390868800      0 399360    0    0     0     0  150  200  0  0 100  0  0
 0  0      0 390868800      0 399368    0    0     0    16  218  336  0  0 100  0  0
 0  0      0 390868512      0 399872    0    0     0     0  622  475  0  0 100  0  0
 0  0      0 390867712      0 399880    0    0     0     4  172  265  0  0 100  0  0
 0  0      0 390867840      0 399880    0    0     0    40  169  216  0  0 100  0  0
