Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

02:50:30 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:50:31 PM  1000   3354141  285.00    6.00    0.00    0.00  291.00     3  java
02:50:32 PM  1000   3354141  293.00    6.00    0.00    0.00  299.00     3  java
02:50:33 PM  1000   3354141  218.00    7.00    0.00    0.00  225.00     3  java
02:50:34 PM  1000   3354141  220.00    5.00    0.00    0.00  225.00     3  java
02:50:35 PM  1000   3354141  137.00    1.00    0.00    0.00  138.00     3  java
02:50:36 PM  1000   3354141    0.00    0.00    0.00    0.00    0.00     3  java
02:50:37 PM  1000   3354141    0.00    0.00    0.00    0.00    0.00     3  java
02:50:38 PM  1000   3354141    0.00    0.00    0.00    0.00    0.00     3  java
02:50:39 PM  1000   3354141  280.00   15.00    0.00    0.00  295.00     3  java
02:50:40 PM  1000   3354141  364.00   20.00    0.00    0.00  384.00     3  java
02:50:41 PM  1000   3354141  378.00   16.00    0.00    0.00  394.00     3  java
02:50:42 PM  1000   3354141  374.00   19.00    0.00    0.00  393.00     3  java
02:50:43 PM  1000   3354141  376.00   18.00    0.00    0.00  394.00     3  java
02:50:44 PM  1000   3354141  377.00   17.00    0.00    0.00  394.00     3  java
02:50:45 PM  1000   3354141  372.00   21.00    0.00    0.00  393.00     3  java
02:50:46 PM  1000   3354141  370.00   19.00    0.00    0.00  389.00     3  java
02:50:47 PM  1000   3354141  373.00   20.00    0.00    0.00  393.00     3  java
02:50:48 PM  1000   3354141  373.00   20.00    0.00    0.00  393.00     3  java
02:50:49 PM  1000   3354141  371.00   21.00    0.00    0.00  392.00     3  java
02:50:50 PM  1000   3354141  374.00   20.00    0.00    0.00  394.00     3  java
02:50:51 PM  1000   3354141  375.00   17.00    0.00    0.00  392.00     3  java
02:50:52 PM  1000   3354141  372.00   20.00    0.00    0.00  392.00     3  java
02:50:53 PM  1000   3354141  371.00   23.00    0.00    0.00  394.00     3  java
02:50:54 PM  1000   3354141  370.00   21.00    0.00    0.00  391.00     3  java
02:50:55 PM  1000   3354141  369.00   24.00    0.00    0.00  393.00     3  java
02:50:56 PM  1000   3354141  367.00   25.00    0.00    0.00  392.00     3  java
02:50:57 PM  1000   3354141  368.00   24.00    0.00    0.00  392.00     3  java
02:50:58 PM  1000   3354141  366.00   26.00    0.00    0.00  392.00     3  java
02:50:59 PM  1000   3354141  365.00   27.00    0.00    0.00  392.00     3  java
02:51:00 PM  1000   3354141  360.00   33.00    0.00    0.00  393.00     3  java
02:51:01 PM  1000   3354141  364.00   28.00    0.00    0.00  392.00     3  java
02:51:02 PM  1000   3354141  362.00   30.00    0.00    0.00  392.00     3  java
02:51:03 PM  1000   3354141  362.00   30.00    0.00    0.00  392.00     3  java
02:51:04 PM  1000   3354141  363.00   27.00    0.00    0.00  390.00     3  java
02:51:05 PM  1000   3354141  364.00   29.00    0.00    0.00  393.00     3  java
02:51:06 PM  1000   3354141  361.00   31.00    0.00    0.00  392.00     3  java
02:51:07 PM  1000   3354141  363.00   28.00    0.00    0.00  391.00     3  java
02:51:08 PM  1000   3354141  360.00   32.00    0.00    0.00  392.00     3  java
02:51:09 PM  1000   3354141  359.00   32.00    0.00    0.00  391.00     3  java
02:51:10 PM  1000   3354141  357.00   34.00    0.00    0.00  391.00     3  java
02:51:11 PM  1000   3354141  358.00   32.00    0.00    0.00  390.00     3  java
02:51:12 PM  1000   3354141  357.00   34.00    0.00    0.00  391.00     3  java
02:51:13 PM  1000   3354141  358.00   34.00    0.00    0.00  392.00     3  java
02:51:14 PM  1000   3354141  354.00   36.00    0.00    0.00  390.00     3  java
02:51:15 PM  1000   3354141  357.00   35.00    0.00    0.00  392.00     3  java
02:51:16 PM  1000   3354141  357.00   33.00    0.00    0.00  390.00     3  java
02:51:17 PM  1000   3354141  350.00   41.00    0.00    0.00  391.00     3  java
02:51:18 PM  1000   3354141  359.00   32.00    0.00    0.00  391.00     3  java
02:51:19 PM  1000   3354141  355.00   35.00    0.00    0.00  390.00     3  java
02:51:20 PM  1000   3354141  354.00   37.00    0.00    0.00  391.00     3  java
02:51:21 PM  1000   3354141  357.00   34.00    0.00    0.00  391.00     3  java
02:51:22 PM  1000   3354141  354.00   36.00    0.00    0.00  390.00     3  java
02:51:23 PM  1000   3354141  354.00   37.00    0.00    0.00  391.00     3  java
02:51:24 PM  1000   3354141  347.00   42.00    0.00    0.00  389.00     3  java
02:51:25 PM  1000   3354141  351.00   39.00    0.00    0.00  390.00     3  java
02:51:26 PM  1000   3354141  353.00   37.00    0.00    0.00  390.00     3  java
02:51:27 PM  1000   3354141  338.00   53.00    0.00    0.00  391.00     3  java
02:51:28 PM  1000   3354141  354.00   36.00    0.00    0.00  390.00     3  java
02:51:29 PM  1000   3354141  343.00   47.00    0.00    0.00  390.00     3  java
02:51:30 PM  1000   3354141  346.00   43.00    0.00    0.00  389.00     3  java
02:51:31 PM  1000   3354141  348.00   42.00    0.00    0.00  390.00     3  java
02:51:32 PM  1000   3354141  346.00   44.00    0.00    0.00  390.00     3  java
02:51:33 PM  1000   3354141  344.00   43.00    0.00    0.00  387.00     3  java
02:51:34 PM  1000   3354141  350.00   39.00    0.00    0.00  389.00     3  java
02:51:35 PM  1000   3354141  344.00   46.00    0.00    0.00  390.00     3  java
02:51:36 PM  1000   3354141  346.00   43.00    0.00    0.00  389.00     3  java
02:51:37 PM  1000   3354141  332.00   58.00    0.00    0.00  390.00     3  java
02:51:38 PM  1000   3354141  346.00   43.00    0.00    0.00  389.00     3  java
02:51:39 PM  1000   3354141  341.00   48.00    0.00    0.00  389.00     3  java
02:51:40 PM  1000   3354141  346.00   42.00    0.00    0.00  388.00     3  java
02:51:41 PM  1000   3354141  340.00   49.00    0.00    0.00  389.00     3  java
02:51:42 PM  1000   3354141  344.00   46.00    0.00    0.00  390.00     3  java
02:51:43 PM  1000   3354141  342.00   46.00    0.00    0.00  388.00     3  java
02:51:44 PM  1000   3354141  340.00   48.00    0.00    0.00  388.00     3  java
02:51:45 PM  1000   3354141  344.00   45.00    0.00    0.00  389.00     3  java
