procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 390884448      0 289180    0    0     1     1    0    0  0  0 100  0  0
 3  0      0 390765632      0 348032    0    0 58372     0 9327 7349  5  0 94  1  0
 2  0      0 390658592      0 357352    0    0  8464     0 10351 6030  4  1 95  0  0
 3  0      0 390630784      0 360424    0    0  3032     8 8144 4239  4  0 96  0  0
 2  0      0 390611008      0 367884    0    0  9264    16 5874 5960  4  0 96  0  0
 3  0      0 390542720      0 384012    0    0 16008    32 4089 5742  3  0 97  0  0
 3  0      0 390481536      0 389568    0    0 10796     4 4315 5286  2  0 97  0  0
 3  0      0 390478304      0 389972    0    0   336     0  379  507  0  0 100  0  0
29  0      0 390419616      0 392584    0    0  2284    12 7180 16500  5  0 94  0  0
44  0      0 390417856      0 392612    0    0     4    12 9811 25865  6  1 93  0  0
51  0      0 390408032      0 392620    0    0     0     4 10733 26752  7  1 92  0  0
33  0      0 390406016      0 392664    0    0    36    44 10408 25816  7  1 92  0  0
52  0      0 390404768      0 392672    0    0     8     4 10428 26475  7  1 93  0  0
65  0      0 390389888      0 392884    0    0    56    16 10142 26372  6  1 93  0  0
41  0      0 390388640      0 392980    0    0    88    56 10440 65707  6  1 93  0  0
78  0      0 390389152      0 392988    0    0     0    32 10483 48088  6  1 93  0  0
63  0      0 390389632      0 393072    0    0     0     4 10882 28748  6  1 93  0  0
63  0      0 390389152      0 393076    0    0     0    40 10828 29006  6  1 93  0  0
55  0      0 390388640      0 393088    0    0     0     4 11371 30091  6  1 93  0  0
61  0      0 390388128      0 393092    0    0     0     0 11050 30045  6  1 93  0  0
33  0      0 390387648      0 393104    0    0    16    16 11438 31197  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  0      0 390387648      0 393108    0    0     0     0 11419 31736  6  1 93  0  0
51  0      0 390386368      0 393120    0    0     0     4 11205 30862  6  1 93  0  0
49  0      0 390384864      0 393124    0    0     0    40 11347 50202  6  1 93  0  0
48  0      0 390384864      0 393136    0    0     0     4 11742 32892  6  1 93  0  0
59  0      0 390384096      0 393144    0    0     0     4 11782 33251  6  1 93  0  0
44  0      0 390379392      0 393220    0    0     0    16 12237 33634  6  1 93  0  0
33  0      0 390378432      0 393228    0    0     4  1416 11788 33457  6  1 93  0  0
45  0      0 390377952      0 393236    0    0     8    36 12105 34114  6  1 93  0  0
57  0      0 390376192      0 393248    0    0     0    44 12227 35341  6  1 93  0  0
55  0      0 390375168      0 393252    0    0     0     4 12128 35067  6  1 93  0  0
47  0      0 390374400      0 393264    0    0    16   208 11705 33838  6  1 93  0  0
61  0      0 390374912      0 393272    0    0     0     0 12366 35570  6  1 93  0  0
53  0      0 390374432      0 393280    0    0     0     0 12603 36113  6  1 93  0  0
29  0      0 390375200      0 393288    0    0     0     4 12243 35523  6  1 93  0  0
44  0      0 390375456      0 393296    0    0     0    40 12479 35999  6  1 93  0  0
50  0      0 390376192      0 393372    0    0     0     4 13064 37549  6  1 93  0  0
46  0      0 390375936      0 393380    0    0     0     0 12863 37780  6  1 93  0  0
41  0      0 390375712      0 393388    0    0    32   328 13011 38094  6  1 93  0  0
49  0      0 390375456      0 393396    0    0     0    32 12859 37521  6  1 93  0  0
60  0      0 390374944      0 393404    0    0     0     4 12977 38565  6  1 93  0  0
47  0      0 390374944      0 393416    0    0     0    44 13115 53576  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  0      0 390375200      0 393420    0    0     0     4 13188 39666  6  1 93  0  0
47  0      0 390372672      0 393436    0    0     0     0 12867 38406  6  1 93  0  0
37  0      0 390368192      0 393440    0    0     0   492 12913 47494  6  1 93  0  0
51  0      0 390368448      0 393452    0    0    32   416 12971 39207  6  1 93  0  0
50  0      0 390363744      0 396044    0    0     4     4 12958 39211  6  1 93  0  0
54  0      0 390364736      0 396024    0    0     0    40 12901 39629  6  1 93  0  0
43  0      0 390364224      0 396036    0    0     0     8 12630 38531  6  1 93  0  0
48  0      0 390364480      0 396044    0    0     0     0 13114 40117  6  1 93  0  0
48  0      0 390365248      0 396004    0    0     0    16 12757 39066  6  1 93  0  0
35  0      0 390362976      0 396012    0    0     0     0 13063 40390  6  1 93  0  0
38  0      0 390363488      0 396020    0    0     0     8 13173 41719  6  1 93  0  0
44  0      0 390363488      0 396028    0    0     0    40 13263 41701  6  1 93  0  0
41  0      0 390363488      0 396036    0    0     0     4 13358 42436  6  1 93  0  0
35  0      0 390363488      0 396048    0    0     0    16 13415 43482  6  1 93  0  0
47  0      0 390363232      0 396124    0    0     0     0 13631 42849  6  1 93  0  0
38  0      0 390362976      0 396132    0    0     0     0 13996 44903  6  1 93  0  0
47  0      0 390362464      0 396140    0    0     0     4 13949 44901  6  1 93  0  0
58  0      0 390361248      0 396148    0    0     0    60 13906 45083  6  1 93  0  0
44  0      0 390361728      0 396156    0    0     0     8 14244 47091  6  1 93  0  0
59  0      0 390361504      0 396164    0    0     0     0 14392 47491  6  1 93  0  0
26  0      0 390362976      0 396176    0    0    20    16 14455 47552  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
52  0      0 390363008      0 396184    0    0     0     0 14502 47964  6  2 93  0  0
56  0      0 390363264      0 396196    0    0     0     4 14374 48524  6  1 93  0  0
53  0      0 390345376      0 396200    0    0     0    40 14187 46744  6  1 93  0  0
50  0      0 390347392      0 396280    0    0     0     4 14635 48298  6  2 93  0  0
23  0      0 390347872      0 396284    0    0     0     0 14447 48281  6  1 93  0  0
35  0      0 390345600      0 396296    0    0     0   680 14205 47722  6  1 93  0  0
34  0      0 390345344      0 396300    0    0     0    12 14743 49678  6  2 93  0  0
49  0      0 390346848      0 396312    0    0     0     4 14672 50208  6  1 93  0  0
49  0      0 390346080      0 396320    0    0     0    44 14605 49366  6  1 93  0  0
52  0      0 390345856      0 396328    0    0     0     4 14964 51428  6  2 93  0  0
