Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

04:25:59 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:26:00 PM  1000   3429367  283.00    6.00    0.00    0.00  289.00     0  java
04:26:01 PM  1000   3429367  290.00    7.00    0.00    0.00  297.00     0  java
04:26:02 PM  1000   3429367  291.00    9.00    0.00    0.00  300.00     0  java
04:26:03 PM  1000   3429367  171.00    5.00    0.00    0.00  176.00     0  java
04:26:04 PM  1000   3429367  225.00    3.00    0.00    0.00  228.00     0  java
04:26:05 PM  1000   3429367    0.00    0.00    0.00    0.00    0.00     0  java
04:26:06 PM  1000   3429367    0.00    0.00    0.00    0.00    0.00     0  java
04:26:07 PM  1000   3429367    0.00    0.00    0.00    0.00    0.00     0  java
04:26:08 PM  1000   3429367   76.00    5.00    0.00    0.00   81.00     0  java
04:26:09 PM  1000   3429367  371.00   16.00    0.00    0.00  387.00     0  java
04:26:10 PM  1000   3429367  377.00   16.00    0.00    0.00  393.00     0  java
04:26:11 PM  1000   3429367  373.00   21.00    0.00    0.00  394.00     0  java
04:26:12 PM  1000   3429367  378.00   16.00    0.00    0.00  394.00     0  java
04:26:13 PM  1000   3429367  375.00   18.00    0.00    0.00  393.00     0  java
04:26:14 PM  1000   3429367  370.00   22.00    0.00    0.00  392.00     0  java
04:26:15 PM  1000   3429367  375.00   19.00    0.00    0.00  394.00     0  java
04:26:16 PM  1000   3429367  374.00   20.00    0.00    0.00  394.00     0  java
04:26:17 PM  1000   3429367  373.00   20.00    0.00    0.00  393.00     0  java
04:26:18 PM  1000   3429367  370.00   22.00    0.00    0.00  392.00     0  java
04:26:19 PM  1000   3429367  372.00   21.00    0.00    0.00  393.00     0  java
04:26:20 PM  1000   3429367  370.00   22.00    0.00    0.00  392.00     0  java
04:26:21 PM  1000   3429367  371.00   23.00    0.00    0.00  394.00     0  java
04:26:22 PM  1000   3429367  371.00   21.00    0.00    0.00  392.00     0  java
04:26:23 PM  1000   3429367  366.00   27.00    0.00    0.00  393.00     0  java
04:26:24 PM  1000   3429367  368.00   25.00    0.00    0.00  393.00     0  java
04:26:25 PM  1000   3429367  369.00   23.00    0.00    0.00  392.00     0  java
04:26:26 PM  1000   3429367  367.00   25.00    0.00    0.00  392.00     0  java
04:26:27 PM  1000   3429367  364.00   29.00    0.00    0.00  393.00     0  java
04:26:28 PM  1000   3429367  366.00   26.00    0.00    0.00  392.00     0  java
04:26:29 PM  1000   3429367  366.00   27.00    0.00    0.00  393.00     0  java
04:26:30 PM  1000   3429367  365.00   27.00    0.00    0.00  392.00     0  java
04:26:31 PM  1000   3429367  362.00   30.00    0.00    0.00  392.00     0  java
04:26:32 PM  1000   3429367  365.00   28.00    0.00    0.00  393.00     0  java
04:26:33 PM  1000   3429367  365.00   27.00    0.00    0.00  392.00     0  java
04:26:34 PM  1000   3429367  364.00   28.00    0.00    0.00  392.00     0  java
04:26:35 PM  1000   3429367  360.00   32.00    0.00    0.00  392.00     0  java
04:26:36 PM  1000   3429367  362.00   29.00    0.00    0.00  391.00     0  java
04:26:37 PM  1000   3429367  360.00   32.00    0.00    0.00  392.00     0  java
04:26:38 PM  1000   3429367  361.00   31.00    0.00    0.00  392.00     0  java
04:26:39 PM  1000   3429367  359.00   32.00    0.00    0.00  391.00     0  java
04:26:40 PM  1000   3429367  355.00   36.00    0.00    0.00  391.00     0  java
04:26:41 PM  1000   3429367  356.00   35.00    0.00    0.00  391.00     0  java
04:26:42 PM  1000   3429367  357.00   34.00    0.00    0.00  391.00     0  java
04:26:43 PM  1000   3429367  357.00   34.00    0.00    0.00  391.00     0  java
04:26:44 PM  1000   3429367  356.00   36.00    0.00    0.00  392.00     0  java
04:26:45 PM  1000   3429367  356.00   35.00    0.00    0.00  391.00     0  java
04:26:46 PM  1000   3429367  354.00   37.00    0.00    0.00  391.00     0  java
04:26:47 PM  1000   3429367  355.00   36.00    0.00    0.00  391.00     0  java
04:26:48 PM  1000   3429367  356.00   36.00    0.00    0.00  392.00     0  java
04:26:49 PM  1000   3429367  357.00   34.00    0.00    0.00  391.00     0  java
04:26:50 PM  1000   3429367  357.00   34.00    0.00    0.00  391.00     0  java
04:26:51 PM  1000   3429367  355.00   37.00    0.00    0.00  392.00     0  java
04:26:52 PM  1000   3429367  353.00   38.00    0.00    0.00  391.00     0  java
04:26:53 PM  1000   3429367  351.00   39.00    0.00    0.00  390.00     0  java
04:26:54 PM  1000   3429367  349.00   41.00    0.00    0.00  390.00     0  java
04:26:55 PM  1000   3429367  347.00   44.00    0.00    0.00  391.00     0  java
04:26:56 PM  1000   3429367  347.00   43.00    0.00    0.00  390.00     0  java
04:26:57 PM  1000   3429367  346.00   44.00    0.00    0.00  390.00     0  java
04:26:58 PM  1000   3429367  348.00   42.00    0.00    0.00  390.00     0  java
04:26:59 PM  1000   3429367  350.00   40.00    0.00    0.00  390.00     0  java
04:27:00 PM  1000   3429367  350.00   39.00    0.00    0.00  389.00     0  java
04:27:01 PM  1000   3429367  346.00   44.00    0.00    0.00  390.00     0  java
04:27:02 PM  1000   3429367  346.00   44.00    0.00    0.00  390.00     0  java
04:27:03 PM  1000   3429367  340.00   49.00    0.00    0.00  389.00     0  java
04:27:04 PM  1000   3429367  347.00   43.00    0.00    0.00  390.00     0  java
04:27:05 PM  1000   3429367  345.00   45.00    0.00    0.00  390.00     0  java
04:27:06 PM  1000   3429367  344.00   46.00    0.00    0.00  390.00     0  java
