procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390731072      0 378872    0    0     0     8 90876 346247  5  5 89  0  0
 8  0      0 390727136      0 378876    0    0     0     0 96052 343664  5  5 89  0  0
 8  0      0 390732160      0 378884    0    0     0    76 97370 345272  5  6 89  0  0
10  0      0 390726176      0 378892    0    0     0     4 90305 356043  5  5 89  0  0
 8  0      0 390721664      0 378896    0    0     0    40 88994 352323  5  5 89  0  0
 6  0      0 390716896      0 378904    0    0     0     4 91281 336179  5  5 89  0  0
 9  0      0 390712416      0 378912    0    0     0     8 95180 339690  5  6 89  0  0
 9  0      0 390709184      0 378920    0    0     0     0 96517 349887  5  5 89  0  0
 9  0      0 390704544      0 378924    0    0     0     0 94176 347884  5  6 89  0  0
 5  0      0 390698752      0 378932    0    0     0     4 91532 358394  5  5 89  0  0
 9  0      0 390687392      0 378940    0    0     0    44 83705 320634  5  5 90  0  0
 6  0      0 390684448      0 378944    0    0     0    20 93858 344400  5  5 89  0  0
 8  0      0 390681536      0 378952    0    0     0    76 90179 354573  5  5 89  0  0
 6  0      0 390681536      0 379028    0    0     0     4 91067 353981  5  5 89  0  0
 7  0      0 390677856      0 379040    0    0     0     0 91816 350172  5  5 89  0  0
 8  0      0 390674016      0 379044    0    0     0     4 92098 348653  5  5 89  0  0
 7  0      0 390669792      0 379052    0    0     0    40 93812 348473  5  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390668224      0 379572    0    0     0     4 91443 352203  5  6 89  0  0
11  0      0 390664192      0 379580    0    0     0     0 93633 345219  5  6 89  0  0
 9  0      0 390658944      0 379588    0    0     0     8 97437 342390  5  6 89  0  0
 7  0      0 390658976      0 379596    0    0     0     0 95874 343666  5  5 89  0  0
10  0      0 390654336      0 379604    0    0     0    36 91044 355630  5  5 89  0  0
 6  0      0 390650560      0 379612    0    0     0   580 91526 351694  5  5 89  0  0
 9  0      0 390653184      0 379620    0    0     0     8 90909 354083  5  5 89  0  0
 0  0      0 390630848      0 379948    0    0   144     8 42590 157332  4  2 94  0  0
 0  0      0 391067360      0 379824    0    0    36     0  401  430  0  0 100  0  0
 0  0      0 391068672      0 379832    0    0     0     0  177  250  0  0 100  0  0
 0  0      0 391068736      0 379904    0    0     0     4  436  410  0  0 100  0  0
 0  0      0 391068736      0 379912    0    0     0    44  257  358  0  0 100  0  0
 0  0      0 391068896      0 379916    0    0     0     4  169  218  0  0 100  0  0
 0  0      0 391069728      0 379928    0    0     0     0  145  206  0  0 100  0  0
 0  0      0 391069472      0 379932    0    0     0     8  156  210  0  0 100  0  0
 0  0      0 391069696      0 379940    0    0     0    72  216  342  0  0 100  0  0
 0  0      0 391069984      0 379948    0    0     0     4  152  216  0  0 100  0  0
 0  0      0 391071712      0 379952    0    0     0    40  204  280  0  0 100  0  0
 0  0      0 391072000      0 379960    0    0     0     4  169  231  0  0 100  0  0
 0  0      0 391072000      0 379964    0    0     0     0  220  340  0  0 100  0  0
 0  0      0 391071744      0 379972    0    0     0     4  330  286  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 391071744      0 379980    0    0     0     0  144  210  0  0 100  0  0
 0  0      0 391071744      0 379988    0    0     0     4  155  218  0  0 100  0  0
 0  0      0 391072512      0 379992    0    0     0    40  231  357  0  0 100  0  0
 0  0      0 391072512      0 380000    0    0     0     4  138  208  0  0 100  0  0
 0  0      0 391072512      0 380012    0    0     0    92  189  226  0  0 100  0  0
 0  0      0 391072512      0 380016    0    0     0     8  167  212  0  0 100  0  0
 0  0      0 391073792      0 380024    0    0     0     0  363  394  0  0 100  0  0
 0  0      0 391074240      0 380096    0    0     0     8  153  231  0  0 100  0  0
 0  0      0 391074240      0 380096    0    0     0    44  190  224  0  0 100  0  0
 0  0      0 391073984      0 380168    0    0     0     4  445  401  0  0 100  0  0
 0  0      0 391073984      0 380168    0    0     0     8  243  346  0  0 100  0  0
 0  0      0 391073984      0 380168    0    0     0     0  159  206  0  0 100  0  0
 0  0      0 391073728      0 380168    0    0     0     0  255  234  0  0 100  0  0
 0  0      0 391073728      0 380168    0    0     0    40  159  225  0  0 100  0  0
 0  0      0 391073728      0 380168    0    0     0   128  232  364  0  0 100  0  0
 0  0      0 391073728      0 380168    0    0     0     4  147  208  0  0 100  0  0
 0  0      0 391073504      0 380168    0    0     0     0  220  244  0  0 100  0  0
 1  0      0 391057632      0 380168    0    0     0    12  508  786  0  0 100  0  0
 1  0      0 391056544      0 380632    0    0   388     4 3767 5074  4  0 96  0  0
 1  0      0 391055296      0 380836    0    0     4   396 3436 3423  3  0 97  0  0
 0  0      0 391040928      0 380844    0    0     0    44 1010  980  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 391000416      0 380948    0    0     0     4 33313 117798  5  2 93  0  0
 8  0      0 390995168      0 380960    0    0     0     0 86019 300554  8  5 88  0  0
 9  0      0 390990880      0 380964    0    0     0     4 92210 332888  6  5 88  0  0
10  0      0 390987968      0 380976    0    0     0    76 92331 338562  5  5 89  0  0
 7  0      0 390983776      0 380980    0    0     0     4 92339 348784  6  5 89  0  0
 4  0      0 390981824      0 380992    0    0     0    40 91750 342152  5  5 89  0  0
 9  0      0 390978176      0 381004    0    0     0     8 92802 340405  6  5 89  0  0
 8  0      0 390981152      0 381108    0    0     0     8 90020 351715  5  5 89  0  0
10  0      0 390979552      0 381184    0    0     0     0 93847 351535  5  5 89  0  0
 7  0      0 390975936      0 381188    0    0     0     0 91784 339352  5  5 89  0  0
 8  0      0 390973728      0 381196    0    0     0     4 93968 347820  5  5 89  0  0
 8  0      0 390972160      0 381204    0    0     0    40 91444 346453  5  5 89  0  0
 6  0      0 390971584      0 381212    0    0     0     4 91269 342222  5  5 89  0  0
 9  0      0 390969184      0 381216    0    0     0    20 88999 345370  5  5 89  0  0
 6  0      0 390967168      0 381224    0    0     0     0 92615 353017  5  5 89  0  0
 9  0      0 390965216      0 381232    0    0     0     0 92524 343689  5  5 89  0  0
10  0      0 390963808      0 381236    0    0     0     4 89296 350705  5  5 89  0  0
 8  0      0 390960864      0 381244    0    0     0    44 91858 353917  5  5 89  0  0
12  0      0 390965024      0 381748    0    0     0   584 94348 349886  5  5 89  0  0
10  0      0 390963136      0 381760    0    0     0     0 92919 346705  5  6 89  0  0
11  0      0 390958784      0 381764    0    0     0     8 91406 350503  5  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390954496      0 381772    0    0     0     0 95160 346451  5  5 89  0  0
 9  0      0 390950112      0 381780    0    0     0   240 92626 350055  5  5 89  0  0
10  0      0 390947904      0 381784    0    0     0    48 90331 350967  5  5 89  0  0
 6  0      0 390947424      0 381792    0    0     0     4 94778 342242  5  5 89  0  0
 9  0      0 390946112      0 381796    0    0     0     0 94773 350284  5  6 89  0  0
 6  0      0 390943040      0 381804    0    0     0     4 92207 349202  5  5 89  0  0
 9  0      0 390940224      0 381812    0    0     0     0 96202 349195  5  6 89  0  0
 9  0      0 390941472      0 381888    0    0     0     4 96441 345525  5  5 89  0  0
 8  0      0 390941408      0 381892    0    0     4   236 96263 345867  5  6 89  0  0
 9  0      0 390939968      0 381892    0    0     0     4 91505 353789  5  5 89  0  0
 9  0      0 390938560      0 381892    0    0     0    16 95424 349771  5  6 89  0  0
 1  0      0 390936256      0 381892    0    0     0     0 95464 350666  5  6 89  0  0
 8  0      0 390934720      0 381892    0    0     0    72 96128 354066  5  6 89  0  0
 6  0      0 390932384      0 381892    0    0     0   116 90269 352631  5  5 89  0  0
11  0      0 390928416      0 381892    0    0     0    44 94180 344717  5  6 89  0  0
 0  0      0 390919520      0 382108    0    0    80     4 40771 154889  3  2 95  0  0
 0  0      0 390915232      0 381944    0    0     0     0  789  905  0  0 100  0  0
 0  0      0 391090336      0 381884    0    0     0     8  750  705  0  0 100  0  0
 0  0      0 391091264      0 381956    0    0     0     0  578  559  0  0 100  0  0
