procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390295456      0 472388    0    0     0    16  420  371  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390295712      0 472396    0    0     0     0  229  322  0  0 100  0  0
 0  0      0 390295712      0 472404    0    0     0     4  167  181  0  0 100  0  0
 0  0      0 390295712      0 472412    0    0     0    40  175  197  0  0 100  0  0
 0  0      0 390296192      0 472420    0    0     0     4  187  193  0  0 100  0  0
 0  0      0 390296448      0 472432    0    0     0    16  215  306  0  0 100  0  0
 0  0      0 390296448      0 472436    0    0     0     0  179  184  0  0 100  0  0
 0  0      0 390296448      0 472448    0    0     0    52  156  186  0  0 100  0  0
 0  0      0 390296704      0 472452    0    0     0    16  153  197  0  0 100  0  0
 0  0      0 390296704      0 472464    0    0     0    44  223  300  0  0 100  0  0
 0  0      0 390295040      0 472468    0    0     0     4  431  328  0  0 100  0  0
 0  0      0 390295552      0 472480    0    0     0     0  175  200  0  0 100  0  0
 0  0      0 390295808      0 472488    0    0     0    16  149  182  0  0 100  0  0
 0  0      0 390296032      0 472496    0    0     0     0  209  297  0  0 100  0  0
 0  0      0 390296576      0 472504    0    0     0   668  169  205  0  0 100  0  0
 0  0      0 390296896      0 473012    0    0     0    40  136  194  0  0 100  0  0
 0  0      0 390269408      0 489856    0    0 12812     4 2773 6512  0  0 100  0  0
 0  0      0 390269664      0 489864    0    0     0     0  222  318  0  0 100  0  0
 0  0      0 390269920      0 489876    0    0     0    16  147  182  0  0 100  0  0
 1  0      0 390205920      0 491192    0    0  1608     0 3525 4675  3  0 97  0  0
 3  0      0 390162368      0 491592    0    0     0     4 3468 3881  3  0 97  0  0
 0  0      0 390155328      0 491852    0    0     0   644 1673 1372  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
68  0      0 390160512      0 491992    0    0     0     4 8342 237665  3  1 96  0  0
24  0      0 390163520      0 492004    0    0     0     0 25587 296374  6  3 91  0  0
46  0      0 390164608      0 492012    0    0     0    20 25504 242350  6  3 91  0  0
32  0      0 390140352      0 492020    0    0     0     0 24996 149707  5  3 92  0  0
66  0      0 390139360      0 492028    0    0     0     4 23986 766396  4  4 92  0  0
19  0      0 390145504      0 492040    0    0     0    40 24509 509178  4  3 92  0  0
21  0      0 390149440      0 492060    0    0     4    12 25156 138236  5  3 92  0  0
41  0      0 390154752      0 492064    0    0     0    16 24932 246933  5  3 92  0  0
11  0      0 390147232      0 492076    0    0     0     0 24135 228257  5  3 92  0  0
52  0      0 390148256      0 492080    0    0     0     0 22366 282853  4  3 92  0  0
25  0      0 390156960      0 492092    0    0     0     4 24076 600425  4  3 93  0  0
24  0      0 390156800      0 492096    0    0     0    40 22710 217750  4  3 92  0  0
41  0      0 390162880      0 492108    0    0     0     4 23048 640190  4  3 92  0  0
24  0      0 390159616      0 492108    0    0     0     0 24717 790074  4  3 93  0  0
39  0      0 390161504      0 492192    0    0     0    16 25086 569745  4  3 92  0  0
40  0      0 390154912      0 492200    0    0     0  1304 24104 234717  4  3 92  0  0
40  0      0 390153568      0 492208    0    0     0    36 22116 361964  4  3 92  0  0
40  0      0 390156640      0 492216    0    0     0    44 23727 366204  4  3 92  0  0
41  0      0 390152832      0 492300    0    0     0     4 22655 510731  4  3 92  0  0
60  0      0 390159680      0 492308    0    0     0     0 24605 377196  4  4 92  0  0
32  0      0 390165568      0 492316    0    0     0    16 23668 142179  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
45  0      0 390152128      0 492324    0    0     0     0 25135 118178  5  3 92  0  0
24  0      0 390156224      0 492336    0    0     4    60 25093 132226  5  3 92  0  0
23  0      0 390166944      0 492344    0    0     0    40 21606 563148  4  3 93  0  0
36  0      0 390170176      0 492352    0    0     0     4 23779 267571  4  3 92  0  0
39  0      0 390171712      0 492360    0    0     0    28 23320 183440  5  3 92  0  0
12  0      0 390147808      0 492368    0    0     0    84 23423 123989  4  3 92  0  0
51  0      0 390150336      0 492376    0    0     0     0 24866 132030  5  3 92  0  0
