procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 390535904      0 373736    0    0     0   112 94840 347501  5  6 89  0  0
 8  0      0 390535360      0 373744    0    0     0     8 92235 359039  5  6 89  0  0
 6  0      0 390537632      0 373748    0    0     0    40 95812 356764  5  6 89  0  0
 7  0      0 390542880      0 373756    0    0     0     4 95992 344866  5  6 89  0  0
 9  0      0 390540864      0 373832    0    0     0   536 93905 347579  5  6 89  0  0
 7  0      0 390538176      0 373836    0    0     0   552 96739 348924  5  6 89  0  0
 8  0      0 390536320      0 373844    0    0     0     0 91326 352277  5  5 89  0  0
 8  0      0 390532544      0 373848    0    0     0    16 92396 355321  5  5 89  0  0
 9  0      0 390530144      0 373860    0    0    16    44 92903 362924  5  5 89  0  0
 7  0      0 390528992      0 373856    0    0     0     4 90088 356739  5  5 89  0  0
 8  0      0 390528448      0 373864    0    0     0    80 91566 358481  5  5 89  0  0
11  0      0 390525568      0 373868    0    0     0     0 92872 352377  5  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 390530816      0 373876    0    0     0     0 97650 352756  5  6 89  0  0
11  0      0 390533472      0 373884    0    0     0     8 95853 355801  5  6 89  0  0
 7  0      0 390531008      0 373888    0    0     0    40 94495 350923  5  5 89  0  0
 8  0      0 390532416      0 373896    0    0     0     4 97019 342252  5  6 89  0  0
10  0      0 390534272      0 373904    0    0     0     0 99541 347473  5  6 89  0  0
 7  0      0 390550688      0 373988    0    0    20     8 96297 346013  5  6 89  0  0
 3  0      0 390552768      0 373960    0    0     0    12 97388 350372  5  6 89  0  0
10  0      0 390555648      0 373968    0    0     0     4 97747 350605  5  6 89  0  0
 7  0      0 390553152      0 373976    0    0     0   124 97236 342793  5  6 89  0  0
 8  0      0 390555840      0 373980    0    0     0     4 92756 350019  5  6 89  0  0
 8  0      0 390554144      0 373988    0    0     0     0 93055 354286  5  6 89  0  0
 8  0      0 390551744      0 373992    0    0     0     4 88295 347818  5  5 89  0  0
 9  0      0 390544960      0 374072    0    0     0     0 90861 356382  5  5 89  0  0
 7  0      0 390543392      0 374076    0    0     0     4 93424 348118  5  6 89  0  0
 8  0      0 390543488      0 374084    0    0     0    40 91051 351401  5  5 89  0  0
 7  0      0 390542560      0 374088    0    0     0     4 94443 352282  5  6 89  0  0
 7  0      0 390542816      0 374096    0    0     0     0 97261 350162  5  6 89  0  0
10  0      0 390540032      0 374104    0    0     0     8 91460 351001  5  5 89  0  0
 9  0      0 390546304      0 374108    0    0     0    72 95733 350445  5  6 89  0  0
 6  0      0 390542688      0 374116    0    0     0     4 86649 343920  5  5 89  0  0
12  0      0 390538240      0 374124    0    0     0    40 89184 349127  5  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390534848      0 374132    0    0     0     4 93218 356362  5  6 89  0  0
 6  0      0 390528864      0 374640    0    0     0    12 95800 357666  5  6 89  0  0
10  0      0 390527552      0 374652    0    0     0     4 92205 357338  5  5 89  0  0
 6  0      0 390525664      0 374660    0    0     0     4 86674 342454  5  5 89  0  0
 7  0      0 390525472      0 374664    0    0     0     4 92279 354671  5  6 89  0  0
 8  0      0 390524736      0 374676    0    0     0    56 91710 357079  5  6 89  0  0
 8  0      0 390521888      0 374680    0    0     0     8 92124 349548  5  5 89  0  0
 5  0      0 390518944      0 374692    0    0     0   520 92883 348186  5  5 89  0  0
 7  0      0 390515712      0 374696    0    0     0     8 96099 349351  5  6 89  0  0
10  0      0 390513216      0 374704    0    0     0     0 98049 347983  5  6 89  0  0
 8  0      0 390510368      0 374708    0    0     0     4 92201 353918  5  5 89  0  0
10  0      0 390511584      0 374784    0    0     0    40 92355 355899  5  5 89  0  0
 1  0      0 390508224      0 374760    0    0     0     4 97890 349081  5  6 89  0  0
10  0      0 390504864      0 374764    0    0     0     0 96132 337760  5  5 89  0  0
 7  0      0 390508064      0 374772    0    0     0     4 99235 345448  5  6 89  0  0
10  0      0 390506368      0 374784    0    0     0    16 95532 345819  5  6 89  0  0
 7  0      0 390504448      0 374792    0    0     0     8 96690 340625  5  6 89  0  0
 5  0      0 390506592      0 374796    0    0     0   112 97642 343011  5  6 89  0  0
 8  0      0 390506144      0 374804    0    0     0     4 94077 352396  5  5 89  0  0
 9  0      0 390505024      0 374812    0    0     0     8 91040 356050  5  5 89  0  0
 9  0      0 390503776      0 374816    0    0     0     0 92685 357742  5  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390503424      0 374824    0    0     0     0 97404 356024  5  6 89  0  0
 9  0      0 390501280      0 374764    0    0     0     4 93597 355700  5  5 89  0  0
 9  0      0 390499264      0 374776    0    0     0    44 91619 350109  5  5 89  0  0
 9  0      0 390496960      0 374780    0    0     0     4 94730 355877  5  6 89  0  0
 7  0      0 390496384      0 374788    0    0     0     0 100935 344291  5  6 89  0  0
 8  0      0 390497920      0 374860    0    0     0     8 91393 348943  5  6 89  0  0
 8  0      0 390495872      0 374868    0    0     0    76 96534 349892  5  6 89  0  0
 8  0      0 390494880      0 374876    0    0     0     4 92365 362112  5  5 89  0  0
 7  0      0 390488256      0 374880    0    0     0    40 92078 356733  5  5 89  0  0
 7  0      0 390484480      0 374888    0    0     0     4 96584 351669  5  5 89  0  0
10  0      0 390483264      0 374964    0    0     0     0 99670 344494  5  6 89  0  0
 8  0      0 390480640      0 374972    0    0     0    12 95876 352638  5  6 89  0  0
 5  0      0 390475328      0 374976    0    0     0    24 93660 354462  5  5 89  0  0
 7  0      0 390472352      0 374984    0    0     0     4 96684 342742  5  6 89  0  0
 9  0      0 390460480      0 374992    0    0     0    44 86136 322104  5  5 89  0  0
10  0      0 390461184      0 374996    0    0     0    20 99126 354580  5  6 89  0  0
10  0      0 390459232      0 375004    0    0     0    72 95325 350484  5  6 89  0  0
13  0      0 390454560      0 375008    0    0     0     4 90460 360372  5  5 89  0  0
10  0      0 390450400      0 375020    0    0     0     0 91690 353152  5  5 89  0  0
 9  0      0 390447584      0 375024    0    0     0     4 90145 353872  5  5 89  0  0
 8  0      0 390445184      0 375032    0    0     0    40 91875 340223  5  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 390440512      0 375036    0    0     0     4 96310 347382  5  6 89  0  0
11  0      0 390436576      0 375044    0    0     0     8 91954 353424  5  5 89  0  0
10  0      0 390432384      0 375052    0    0     0     0 91996 351014  5  5 89  0  0
 7  0      0 390429856      0 375060    0    0     0     0 95801 347751  5  6 89  0  0
 7  0      0 390429632      0 375068    0    0     0    92 92023 347147  5  6 89  0  0
 8  0      0 390428864      0 375148    0    0     0    40 92150 344973  5  6 89  0  0
 8  0      0 390429824      0 375156    0    0     0     8 99597 346550  5  6 89  0  0
 0  0      0 390407104      0 375468    0    0   144     0 53373 188513  4  3 93  0  0
 0  0      0 390959488      0 375280    0    0    36     8  453  458  0  0 100  0  0
 0  0      0 390958432      0 375356    0    0     0     0  431  440  0  0 100  0  0
 0  0      0 390959040      0 375360    0    0     0     4  261  360  0  0 100  0  0
 0  0      0 390959552      0 375368    0    0     0    44  174  227  0  0 100  0  0
 0  0      0 390959328      0 375372    0    0     0     4  172  226  0  0 100  0  0
 0  0      0 390959328      0 375384    0    0     0     4  155  222  0  0 100  0  0
 0  0      0 390959680      0 375388    0    0     0     8  232  348  0  0 100  0  0
 0  0      0 390959680      0 375396    0    0     0    72  170  222  0  0 100  0  0
 0  0      0 390960544      0 375404    0    0     0     4  197  258  0  0 100  0  0
 0  0      0 390960544      0 375408    0    0     0    40  172  252  0  0 100  0  0
 0  0      0 390960544      0 375416    0    0     0     4  269  372  0  0 100  0  0
 0  0      0 390958112      0 375920    0    0     0     4  479  394  0  0 100  0  0
 0  0      0 390958368      0 375928    0    0     0    56  172  239  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390958368      0 375936    0    0     0     8  178  232  0  0 100  0  0
 0  0      0 390958880      0 375944    0    0     0     4  296  384  0  0 100  0  0
 0  0      0 390958656      0 375948    0    0     0    40  182  234  0  0 100  0  0
 0  0      0 390958656      0 375956    0    0     0   532  191  236  0  0 100  0  0
 0  0      0 390958656      0 375968    0    0     0     8  210  235  0  0 100  0  0
 0  0      0 390958656      0 375972    0    0     0     0  238  348  0  0 100  0  0
 0  0      0 390958656      0 375980    0    0     0     0  145  214  0  0 100  0  0
 0  0      0 390958656      0 375984    0    0     0     8  175  226  0  0 100  0  0
 0  0      0 390958400      0 376068    0    0     0    44  462  438  0  0 100  0  0
 0  0      0 390958400      0 376072    0    0     0     4  229  350  0  0 100  0  0
 0  0      0 390958656      0 376080    0    0     0     0  174  218  0  0 100  0  0
 0  0      0 390959168      0 376088    0    0     0     8  176  228  0  0 100  0  0
 0  0      0 390958912      0 376092    0    0     0     0  145  208  0  0 100  0  0
 0  0      0 390958912      0 376100    0    0     0     4  216  347  0  0 100  0  0
 0  0      0 390958912      0 376104    0    0     0   116  153  224  0  0 100  0  0
 0  0      0 390958912      0 376112    0    0     0     4  184  226  0  0 100  0  0
 0  0      0 390958688      0 376120    0    0     0     0  196  266  0  0 100  0  0
 0  0      0 390958432      0 376128    0    0     0     8  230  372  0  0 100  0  0
 2  0      0 390863680      0 377196    0    0  1252     0 4010 5334  4  0 96  0  0
 2  0      0 390825664      0 377624    0    0    20   380 3244 3460  3  0 97  0  0
 0  0      0 390800224      0 377632    0    0     0    44 1167 1373  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0      0 390777152      0 377740    0    0     0     4 24187 77092  5  2 94  0  0
 8  0      0 390776096      0 377752    0    0     0     4 77094 267899  8  4 88  0  0
 7  0      0 390776352      0 377756    0    0     0    76 93180 330434  7  6 88  0  0
 5  0      0 390774240      0 377768    0    0     0     0 94289 349990  5  6 89  0  0
11  0      0 390770336      0 377772    0    0     0     4 96063 345011  6  6 89  0  0
 7  0      0 390771680      0 377784    0    0     0    40 99429 344440  5  6 89  0  0
 8  0      0 390774944      0 377728    0    0     0    12 89590 341512  6  5 89  0  0
10  0      0 390773120      0 377800    0    0     0     0 91111 355132  5  5 89  0  0
 9  0      0 390771584      0 377808    0    0     0   144 93134 345410  5  5 89  0  0
 8  0      0 390770112      0 377812    0    0     0    28 91348 352850  5  5 89  0  0
 7  0      0 390773280      0 377820    0    0     0     4 89641 357087  6  5 89  0  0
 8  0      0 390775392      0 377828    0    0     0    40 89931 354484  5  5 89  0  0
 5  0      0 390779936      0 377836    0    0     0     4 94728 340922  5  6 89  0  0
 9  0      0 390779136      0 377840    0    0     0    84 92962 349303  5  5 89  0  0
 8  0      0 390779872      0 377848    0    0     0     8 91431 351208  5  6 89  0  0
 8  0      0 390778304      0 377856    0    0     0     0 94088 347249  5  6 89  0  0
 7  0      0 390784768      0 377860    0    0     0     8 89176 349954  5  5 89  0  0
 7  0      0 390785824      0 377936    0    0     0    44 90810 356916  5  5 89  0  0
 9  0      0 390783168      0 377940    0    0     0     4 87482 346074  5  5 89  0  0
11  0      0 390781344      0 377952    0    0     0     8 92055 353604  5  5 89  0  0
 9  0      0 390780256      0 377956    0    0     0     0 94571 351456  5  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390776992      0 377964    0    0     0     0 93251 349355  5  5 89  0  0
 7  0      0 390779648      0 377972    0    0     0    80 96270 346947  5  6 89  0  0
 8  0      0 390779104      0 377976    0    0     0    40 93386 342246  5  5 89  0  0
 8  0      0 390780032      0 377984    0    0     0     4 89857 347112  5  5 89  0  0
 9  0      0 390778560      0 377988    0    0     0     4 91787 350837  5  5 89  0  0
 9  0      0 390776960      0 377996    0    0     4     0 95080 354395  5  5 89  0  0
 7  0      0 390777728      0 378076    0    0     0     0 92594 356095  5  5 89  0  0
 8  0      0 390773536      0 378084    0    0     0     4 95314 353356  5  6 89  0  0
 8  0      0 390769504      0 378088    0    0     0   244 93094 347938  5  6 89  0  0
10  0      0 390766016      0 378096    0    0     0     4 92269 344517  6  5 89  0  0
11  0      0 390761280      0 378104    0    0     0     0 93572 351314  5  5 89  0  0
 6  0      0 390760896      0 378108    0    0     0     8 92444 338023  5  6 89  0  0
 6  0      0 390761600      0 378116    0    0     0    76 97114 346236  5  6 89  0  0
 8  0      0 390759232      0 378124    0    0     0   108 91748 351250  5  5 89  0  0
 8  0      0 390754176      0 378136    0    0     0    44 89959 354796  5  5 89  0  0
 0  0      0 390746944      0 378360    0    0    24     4 50707 193188  3  3 94  0  0
 0  0      0 390800064      0 378572    0    0     0     0 1169 1153  0  0 100  0  0
 0  0      0 390797760      0 378580    0    0     0   132  601  547  0  0 100  0  0
 0  0      0 390796928      0 378620    0    0    36    56  575  554  0  0 100  0  0
