procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 391190432      0 289632    0    0     1     1    0    0  0  0 100  0  0
 2  0      0 391085280      0 347196    0    0 57084   892 8627 7031  5  0 94  0  0
 1  0      0 390950112      0 356664    0    0  8988     0 10580 5938  4  1 96  0  0
 2  1      0 390902944      0 360100    0    0  3340    20 7679 4501  3  1 96  0  0
 3  0      0 390834656      0 363564    0    0  3492    24 5337 4058  5  0 94  0  0
 1  0      0 390844992      0 378912    0    0 17168    60 5017 6419  3  0 97  0  0
 2  0      0 390771488      0 388920    0    0 15264     4 4419 5898  2  0 97  0  0
 0  0      0 390747296      0 390000    0    0   956     0 1055  766  1  0 99  0  0
 4  0      0 390685888      0 392816    0    0  2456   700 5248 7027  4  0 96  0  0
 9  0      0 390668608      0 392968    0    0    84     8 8483 18403  7  0 93  0  0
 7  0      0 390665760      0 392976    0    0     0     8 9146 25816  6  1 93  0  0
 5  0      0 390663776      0 393020    0    0    36    44 10204 28965  7  1 92  0  0
 6  0      0 390662272      0 393036    0    0     8     4 10698 30389  7  1 92  0  0
 8  0      0 390645376      0 393092    0    0    48     0 10771 35461  6  1 93  0  0
 7  0      0 390630752      0 393188    0    0    88    16 12373 40184  7  1 93  0  0
 7  0      0 390620672      0 393196    0    0     0     0 12957 47499  6  1 93  0  0
 6  0      0 390618400      0 393208    0    0     0     4 17052 73940  6  1 92  0  0
 7  0      0 390616896      0 393212    0    0     0    40 17863 87263  6  2 93  0  0
 6  0      0 390616288      0 393224    0    0     0     4 19085 87623  6  2 93  0  0
 7  0      0 390615040      0 393296    0    0     0     0 18068 81485  6  1 93  0  0
 7  0      0 390612288      0 393308    0    0     0    16 18995 92452  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 390607488      0 393312    0    0     0     0 18519 87017  6  1 93  0  0
 6  0      0 390605760      0 393324    0    0     0     4 20068 102419  6  2 92  0  0
 6  0      0 390604832      0 393328    0    0     0    40 20086 92886  6  2 93  0  0
 7  0      0 390603872      0 393340    0    0     0     4 19254 97962  6  2 93  0  0
 8  0      0 390603488      0 393348    0    0     0    16 19987 110615  6  2 92  0  0
 7  0      0 390602304      0 393356    0    0    32   188 23628 122549  6  2 92  0  0
 7  0      0 390601504      0 393364    0    0     0     8 26019 138927  6  2 92  0  0
 7  0      0 390602400      0 393372    0    0    12    36 25276 143862  6  2 92  0  0
 8  0      0 390599104      0 395444    0    0     4    44 26449 149397  6  2 92  0  0
 8  0      0 390581728      0 395448    0    0     0   688 36001 187648  6  3 91  0  0
 5  0      0 390581312      0 395460    0    0     0     0 36731 229128  6  4 90  0  0
10  0      0 390582720      0 395468    0    0     0    20 38454 242177  5  5 90  0  0
 7  0      0 390587616      0 395476    0    0     0     0 42336 227876  5  5 90  0  0
 7  0      0 390586240      0 395484    0    0     0     4 45250 226090  5  5 90  0  0
 9  0      0 390587040      0 395492    0    0     0   408 40079 242354  5  5 90  0  0
 8  0      0 390589440      0 395500    0    0     0   344 46346 231444  5  5 90  0  0
 5  0      0 390594944      0 395508    0    0     0     0 45585 233273  5  5 90  0  0
 5  0      0 390598144      0 395516    0    0    28   324 43696 230396  5  5 90  0  0
 8  0      0 390606432      0 395976    0    0     0     0 40478 236710  5  5 90  0  0
 7  0      0 390605728      0 395960    0    0     0     8 43587 229858  5  5 90  0  0
 6  0      0 390607584      0 395972    0    0     0    44 40175 246203  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390611328      0 395976    0    0     0     4 40310 240537  5  5 90  0  0
 6  0      0 390610272      0 395992    0    0     0     0 40104 249977  5  5 90  0  0
 8  0      0 390609344      0 395996    0    0     0    16 39450 242081  5  5 90  0  0
 6  0      0 390611168      0 396008    0    0     0     0 38729 246287  5  5 90  0  0
 9  0      0 390610112      0 396012    0    0     0     4 38254 247316  5  5 90  0  0
 5  0      0 390608832      0 396024    0    0     0    40 40363 243824  5  5 90  0  0
 7  0      0 390609664      0 396036    0    0     0     8 43724 229024  5  5 90  0  0
