procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 391103520      0 390168    0    0     0     4 43173 223200  5  5 90  0  0
 8  0      0 391102080      0 390248    0    0     0    44 42610 227084  5  5 90  0  0
 5  0      0 391104352      0 390188    0    0     0     4 38900 231737  5  5 90  0  0
 7  0      0 391102944      0 390196    0    0     0    20 38403 216625  5  4 90  0  0
 8  0      0 391102880      0 390196    0    0     0     0 37524 223381  5  5 90  0  0
 5  0      0 391103456      0 390196    0    0     0     0 42890 221584  5  5 90  0  0
 7  0      0 391112576      0 390196    0    0     0    76 38913 229554  5  5 90  0  0
 8  0      0 391109792      0 390196    0    0     0    40 41067 216945  5  5 90  0  0
 7  0      0 391108032      0 390196    0    0     0     4 38903 224745  5  5 90  0  0
 7  0      0 391106272      0 390196    0    0     0     4 40975 221143  5  5 90  0  0
 6  0      0 391107328      0 390196    0    0     0    44 41137 224253  5  4 90  0  0
 7  0      0 391105344      0 392240    0    0     4    12 39391 232445  5  5 90  0  0
 9  0      0 391105056      0 392668    0    0     0   356 42115 220909  5  5 90  0  0
 7  0      0 391103680      0 392680    0    0     0    44 43176 221516  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 391102496      0 392620    0    0     0     4 40404 227281  5  5 90  0  0
 6  0      0 391102016      0 392636    0    0     0     4 41072 224921  5  5 90  0  0
 6  0      0 391099744      0 392640    0    0     0    16 40975 217080  5  5 90  0  0
 7  0      0 391098592      0 392652    0    0     4   516 39880 227515  5  5 90  0  0
 7  0      0 391097632      0 392656    0    0     0     4 40653 227646  5  5 90  0  0
 5  0      0 391096768      0 392668    0    0     0    40 40359 226215  5  5 90  0  0
 6  0      0 391098112      0 392744    0    0     0     8 38829 232107  5  5 90  0  0
 7  0      0 391096192      0 392820    0    0     0     0 40131 226022  5  5 90  0  0
 5  0      0 391098848      0 392828    0    0     0    16 39731 219650  5  5 90  0  0
 5  0      0 391099424      0 392832    0    0     0     0 40844 221520  5  5 90  0  0
 7  0      0 391097632      0 392832    0    0     0     8 39854 231110  5  5 90  0  0
 6  0      0 391095808      0 392832    0    0     0    44 37358 236887  5  4 90  0  0
 5  0      0 391095968      0 392832    0    0     0    76 41665 219088  5  5 90  0  0
 7  0      0 391092672      0 392832    0    0    24    16 41386 221051  5  5 90  0  0
 6  0      0 391092544      0 392832    0    0     0     0 39495 224352  5  5 90  0  0
 6  0      0 391089760      0 392832    0    0     0     0 36742 234451  5  5 90  0  0
 6  0      0 391087392      0 392832    0    0     0     4 38201 229337  5  5 90  0  0
 5  0      0 391087328      0 392832    0    0     0    44 38492 232209  5  5 90  0  0
 6  0      0 391085312      0 392832    0    0     0     4 41013 223701  5  5 90  0  0
 5  0      0 391089728      0 392992    0    0     0     0 36588 236930  5  5 90  0  0
 6  0      0 391089952      0 393004    0    0    20    16 36616 235558  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 391088768      0 393012    0    0     0     0 40156 226200  5  5 90  0  0
 7  0      0 391085952      0 393024    0    0     0     4 37461 225515  5  5 90  0  0
 6  0      0 391087744      0 393028    0    0     0   120 40412 228330  5  5 90  0  0
 6  0      0 391087392      0 393040    0    0     0     4 37077 236349  5  5 90  0  0
 7  0      0 391086496      0 393044    0    0     0     0 35706 219262  5  4 91  0  0
 5  0      0 391086368      0 393056    0    0     0    16 37727 224360  5  4 90  0  0
 7  0      0 391084992      0 393128    0    0     0    72 39328 235545  5  5 90  0  0
 7  0      0 391087328      0 393140    0    0     0    44 38879 230913  5  5 90  0  0
 7  0      0 391087264      0 393148    0    0     0    44 37455 231985  5  5 90  0  0
 7  0      0 391090464      0 393152    0    0     0     4 36831 228988  5  5 90  0  0
 8  0      0 391089696      0 393152    0    0     0    16 40991 226638  5  5 90  0  0
 7  0      0 391087648      0 393152    0    0     0    72 39475 223559  5  4 90  0  0
 8  0      0 391087392      0 393152    0    0     0     0 41590 223244  5  5 90  0  0
 6  0      0 391085728      0 393152    0    0     0     4 41488 222952  5  5 90  0  0
 6  0      0 391086496      0 393152    0    0     0    40 42826 224309  5  5 90  0  0
 6  0      0 391087648      0 393152    0    0     0     4 43532 223059  5  5 90  0  0
 9  0      0 391085536      0 393152    0    0     0     0 40183 233443  5  5 90  0  0
 5  0      0 391081824      0 393152    0    0     0    16 36487 237501  5  5 90  0  0
 7  0      0 391078272      0 393152    0    0     0     0 37020 222875  5  5 90  0  0
 5  0      0 391080864      0 393308    0    0     0     4 40110 226029  5  5 90  0  0
10  0      0 391079072      0 393316    0    0     0    40 37891 228952  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 391077920      0 393324    0    0     0     4 40116 220351  5  5 90  0  0
 8  0      0 391074048      0 393332    0    0     0    76 42929 221610  5  5 90  0  0
 8  0      0 391073952      0 393344    0    0     0    20 41865 223720  5  5 90  0  0
 8  0      0 391071424      0 393356    0    0     0     0 37357 233767  5  5 90  0  0
 6  0      0 391071488      0 393360    0    0     0     4 42104 212152  5  5 90  0  0
 7  0      0 391070944      0 393440    0    0     0    44 38800 226888  5  5 90  0  0
 7  0      0 391067776      0 393444    0    0     0     8 38080 236565  5  5 90  0  0
 7  0      0 391067232      0 393456    0    0     0     0 40793 227654  5  5 90  0  0
 8  0      0 391063744      0 393460    0    0     0    16 39192 229866  5  5 90  0  0
 7  0      0 391066624      0 393472    0    0     0     0 39997 222601  5  5 90  0  0
 6  0      0 391062944      0 393476    0    0     0    76 36511 235411  5  5 90  0  0
 6  0      0 391059680      0 393488    0    0     0    40 38538 227261  5  4 90  0  0
 5  0      0 391059648      0 393496    0    0     0     4 36872 231540  5  5 90  0  0
 7  0      0 391058048      0 393504    0    0     0    16 36625 235976  5  5 90  0  0
 6  0      0 391054432      0 393512    0    0     0     0 39909 231172  5  5 90  0  0
 6  0      0 391051936      0 394028    0    0     0   128 36786 236111  5  5 90  0  0
 5  0      0 391051680      0 394036    0    0     0    12 37941 233231  5  5 90  0  0
 5  0      0 391053408      0 394044    0    0     0    60 39057 232897  5  5 90  0  0
 6  0      0 391053120      0 394052    0    0     0     4 36018 238536  5  5 90  0  0
 5  0      0 391052000      0 394060    0    0     0     0 40104 228175  5  5 90  0  0
 7  0      0 391052896      0 394060    0    0     0    16 41382 226272  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 391049408      0 394060    0    0     0   516 39695 224965  5  5 90  0  0
 8  0      0 391051904      0 394060    0    0     0     4 36999 230153  5  5 90  0  0
 6  0      0 391049344      0 394060    0    0     0    44 38787 235202  5  5 90  0  0
 7  0      0 391048544      0 394060    0    0     0     4 38615 232338  5  5 90  0  0
 7  0      0 391048640      0 394128    0    0     0     0 39591 231493  5  5 90  0  0
 6  0      0 391045888      0 394128    0    0     0    16 36762 219973  5  4 90  0  0
 7  0      0 391043520      0 394128    0    0     0     0 40566 220769  5  5 90  0  0
 8  0      0 391039488      0 394128    0    0     0     4 39987 229605  5  5 90  0  0
 9  0      0 391038912      0 394128    0    0     0    40 42537 223097  5  5 90  0  0
 6  0      0 391039712      0 394224    0    0     0    76 40167 228738  5  5 90  0  0
 8  0      0 391036832      0 394228    0    0     0    16 35792 220488  5  5 90  0  0
 8  0      0 391036992      0 394240    0    0     0     0 39989 217560  5  5 90  0  0
 8  0      0 391036480      0 394244    0    0     0     0 39234 228146  5  5 90  0  0
 8  0      0 391035424      0 394256    0    0     0     4 39972 224028  5  5 90  0  0
 7  0      0 391034272      0 394264    0    0     0    44 41204 226376  5  5 90  0  0
 8  0      0 391032448      0 394272    0    0     0     4 38269 218313  5  5 90  0  0
 6  0      0 391030848      0 394216    0    0     0    16 39640 232523  5  5 90  0  0
 9  0      0 391028064      0 394224    0    0     0     0 42617 222551  5  5 90  0  0
 7  0      0 391026816      0 394232    0    0     0     0 40045 223579  5  5 90  0  0
 5  0      0 391030080      0 394304    0    0     0     4 39618 221060  5  5 90  0  0
 6  0      0 391026880      0 394304    0    0     0   116 38372 232742  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 391025472      0 394304    0    0     0     4 38424 230163  5  5 90  0  0
 5  0      0 391022432      0 394304    0    0     0     0 38891 226059  5  5 90  0  0
 7  0      0 391022336      0 394304    0    0     0    16 37664 220665  5  5 90  0  0
 7  0      0 391021024      0 394372    0    0     0     0 40193 230375  5  5 90  0  0
 5  0      0 391018560      0 394372    0    0     0    20 39439 223492  5  5 90  0  0
 6  0      0 391015648      0 394372    0    0     0    48 40408 224520  5  5 90  0  0
 7  0      0 391014688      0 394372    0    0     0     8 38901 216928  5  5 90  0  0
 3  0      0 391003776      0 394584    0    0   352     0 37867 204826  5  5 90  0  0
 0  0      0 391369696      0 394948    0    0    44    88 1103 1172  1  0 99  0  0
 0  0      0 391372064      0 394916    0    0     0     0  292  341  0  0 100  0  0
 0  0      0 391372064      0 394924    0    0     0     4  259  286  0  0 100  0  0
 0  0      0 391372064      0 394936    0    0     0    44  203  248  0  0 100  0  0
 0  0      0 391372064      0 394940    0    0     0     8  316  398  0  0 100  0  0
 0  0      0 391371616      0 395024    0    0     0    24  348  316  0  0 100  0  0
 0  0      0 391371904      0 395028    0    0     0     0  184  242  0  0 100  0  0
 0  0      0 391371904      0 395040    0    0     0     0  182  230  0  0 100  0  0
 0  0      0 391371904      0 395048    0    0     0     4  254  360  0  0 100  0  0
 0  0      0 391372416      0 395056    0    0     0    40  221  274  0  0 100  0  0
 0  0      0 391372416      0 395064    0    0     0     4  191  230  0  0 100  0  0
 0  0      0 391372160      0 395068    0    0     0    80  189  251  0  0 100  0  0
 0  0      0 391372160      0 395068    0    0     0    16  278  377  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 391372160      0 395068    0    0     0     0  172  226  0  0 100  0  0
 0  0      0 391372320      0 395068    0    0     0     4  194  242  0  0 100  0  0
 0  0      0 391372320      0 395136    0    0     0    40  463  418  0  0 100  0  0
 0  0      0 391372320      0 395136    0    0     0     4  256  374  0  0 100  0  0
 0  0      0 391372320      0 395136    0    0     0     0  149  220  0  0 100  0  0
 0  0      0 391372320      0 395136    0    0     0    16  165  228  0  0 100  0  0
 0  0      0 391372320      0 395136    0    0     0     0  149  212  0  0 100  0  0
 0  0      0 391372320      0 395136    0    0     0    80  262  380  0  0 100  0  0
 0  0      0 391372320      0 395136    0    0     0    44  184  238  0  0 100  0  0
 0  0      0 391372320      0 395136    0    0     0     4  188  240  0  0 100  0  0
 0  0      0 391372512      0 395244    0    0     0     0  177  236  0  0 100  0  0
 0  0      0 391372928      0 395252    0    0     0    16  272  375  0  0 100  0  0
 0  0      0 391373056      0 395764    0    0     0     0  659  737  0  0 100  0  0
 0  0      0 391372800      0 395772    0    0     0    44  185  265  0  0 100  0  0
 0  0      0 391372800      0 395780    0    0     0    64  206  264  0  0 100  0  0
 0  0      0 391372800      0 395788    0    0     0     4  275  360  0  0 100  0  0
 0  0      0 391372800      0 395796    0    0     0    16  221  270  0  0 100  0  0
 0  0      0 391372800      0 395808    0    0     0   524  179  240  0  0 100  0  0
 4  0      0 391340608      0 395844    0    0     0     0 2430 3189  2  0 98  0  0
 1  0      0 391343904      0 395824    0    0    28   448 3437 4521  3  0 97  0  0
 0  0      0 391281504      0 395972    0    0     0    44 2541 2162  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 391263680      0 396072    0    0     0     4 3345 9971  1  0 98  0  0
 7  0      0 391256032      0 396148    0    0     0     0 45281 205694  8  4 88  0  0
 9  0      0 391254464      0 396148    0    0     0    16 48028 235068  7  5 88  0  0
 6  0      0 391250400      0 396148    0    0     0     0 48554 222903  7  5 88  0  0
 9  0      0 391246112      0 396148    0    0     0     4 40666 230220  6  5 90  0  0
 7  0      0 391244544      0 396152    0    0     0    44 37852 232388  6  5 90  0  0
 8  0      0 391238048      0 396152    0    0     0     8 39226 214862  6  5 90  0  0
 8  0      0 391235104      0 396152    0    0     0    80 38602 231791  6  5 90  0  0
 7  0      0 391232736      0 396152    0    0     0    16 36650 236117  5  5 90  0  0
 6  0      0 391231872      0 396152    0    0     0     0 34708 239369  5  5 90  0  0
 7  0      0 391236608      0 396248    0    0     0     4 36544 234868  5  5 90  0  0
 8  0      0 391236992      0 396320    0    0     0     0 36364 231933  5  5 90  0  0
 6  0      0 391236160      0 396332    0    0     0     4 39059 225728  5  5 90  0  0
 8  0      0 391235104      0 396336    0    0     0    16 38222 232709  5  5 90  0  0
 6  0      0 391234208      0 396348    0    0     0     0 39562 231648  5  5 90  0  0
 8  0      0 391231840      0 396356    0    0     0     0 39491 226987  5  5 90  0  0
 5  0      0 391231168      0 396364    0    0     0    80 39423 215633  5  5 90  0  0
 8  0      0 391229728      0 396372    0    0     0     0 37125 227281  5  5 90  0  0
 7  0      0 391228320      0 396380    0    0     0     4 39056 222105  5  5 90  0  0
 8  0      0 391225984      0 396388    0    0     0     0 39818 224023  5  5 90  0  0
 6  0      0 391227072      0 396392    0    0     0    16 34970 236503  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 391224160      0 396460    0    0     0     0 37364 236439  5  4 90  0  0
 6  0      0 391226240      0 396460    0    0     0   120 36283 231127  5  5 90  0  0
 8  0      0 391222848      0 396460    0    0     0    24 40247 220804  5  5 90  0  0
 6  0      0 391220256      0 396460    0    0     0    16 40915 226836  5  5 90  0  0
 6  0      0 391219200      0 396460    0    0     0     0 38479 224310  5  5 90  0  0
 7  0      0 391219456      0 396460    0    0     0    20 39568 221194  5  4 90  0  0
 6  0      0 391217344      0 396460    0    0     0    72 37635 231228  5  5 90  0  0
 6  0      0 391215424      0 396460    0    0     0     4 43845 218462  5  5 90  0  0
 4  0      0 391215680      0 396460    0    0     8   204 39937 229165  5  5 90  0  0
 6  0      0 391212416      0 396460    0    0     0     4 39619 229703  5  5 90  0  0
 5  0      0 391219904      0 396560    0    0     0     0 37211 214617  5  5 90  0  0
 7  0      0 391215392      0 396564    0    0     0    16 41275 222918  5  5 90  0  0
 6  0      0 391213632      0 396576    0    0     0     0 37843 231115  5  5 90  0  0
 8  0      0 391213792      0 396584    0    0     0   108 37697 227269  5  5 90  0  0
 5  0      0 391213600      0 396596    0    0     0     0 36053 236272  5  5 90  0  0
 3  0      0 391208256      0 396604    0    0     0   280 36698 208976  5  4 91  0  0
 0  0      0 391199680      0 396644    0    0    40    16 1089 1096  1  0 99  0  0
 0  0      0 391357536      0 396488    0    0     0     0  425  565  0  0 100  0  0
 0  0      0 391355296      0 396496    0    0     0     0  604  514  0  0 100  0  0
 0  0      0 391353600      0 396504    0    0    36     4  689  557  0  0 100  0  0
