Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

03:29:29 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:29:30 PM  1000   3390486  268.00    6.00    0.00    0.00  274.00     0  java
03:29:31 PM  1000   3390486  283.00    5.00    0.00    0.00  288.00     0  java
03:29:32 PM  1000   3390486  167.00    9.00    0.00    0.00  176.00     0  java
03:29:33 PM  1000   3390486  307.00    3.00    0.00    0.00  310.00     0  java
03:29:34 PM  1000   3390486   61.00    0.00    0.00    0.00   61.00     0  java
03:29:35 PM  1000   3390486    0.00    0.00    0.00    0.00    0.00     0  java
03:29:36 PM  1000   3390486    0.00    0.00    0.00    0.00    0.00     0  java
03:29:37 PM  1000   3390486    0.00    0.00    0.00    0.00    0.00     0  java
03:29:38 PM  1000   3390486  329.00   17.00    0.00    0.00  346.00     0  java
03:29:39 PM  1000   3390486  376.00   18.00    0.00    0.00  394.00     0  java
03:29:40 PM  1000   3390486  370.00   22.00    0.00    0.00  392.00     0  java
03:29:41 PM  1000   3390486  377.00   18.00    0.00    0.00  395.00     0  java
03:29:42 PM  1000   3390486  373.00   20.00    0.00    0.00  393.00     0  java
03:29:43 PM  1000   3390486  374.00   19.00    0.00    0.00  393.00     0  java
03:29:44 PM  1000   3390486  371.00   20.00    0.00    0.00  391.00     0  java
03:29:45 PM  1000   3390486  371.00   21.00    0.00    0.00  392.00     0  java
03:29:46 PM  1000   3390486  374.00   18.00    0.00    0.00  392.00     0  java
03:29:47 PM  1000   3390486  376.00   18.00    0.00    0.00  394.00     0  java
03:29:48 PM  1000   3390486  374.00   19.00    0.00    0.00  393.00     0  java
03:29:49 PM  1000   3390486  373.00   17.00    0.00    0.00  390.00     0  java
03:29:50 PM  1000   3390486  369.00   21.00    0.00    0.00  390.00     0  java
03:29:51 PM  1000   3390486  371.00   22.00    0.00    0.00  393.00     0  java
03:29:52 PM  1000   3390486  363.00   29.00    0.00    0.00  392.00     0  java
03:29:53 PM  1000   3390486  367.00   25.00    0.00    0.00  392.00     0  java
03:29:54 PM  1000   3390486  366.00   26.00    0.00    0.00  392.00     0  java
03:29:55 PM  1000   3390486  368.00   25.00    0.00    0.00  393.00     0  java
03:29:56 PM  1000   3390486  367.00   25.00    0.00    0.00  392.00     0  java
03:29:57 PM  1000   3390486  365.00   27.00    0.00    0.00  392.00     0  java
03:29:58 PM  1000   3390486  365.00   26.00    0.00    0.00  391.00     0  java
03:29:59 PM  1000   3390486  365.00   27.00    0.00    0.00  392.00     0  java
03:30:00 PM  1000   3390486  363.00   30.00    0.00    0.00  393.00     0  java
03:30:01 PM  1000   3390486  364.00   27.00    0.00    0.00  391.00     0  java
03:30:02 PM  1000   3390486  363.00   29.00    0.00    0.00  392.00     0  java
03:30:03 PM  1000   3390486  360.00   31.00    0.00    0.00  391.00     0  java
03:30:04 PM  1000   3390486  365.00   28.00    0.00    0.00  393.00     0  java
03:30:05 PM  1000   3390486  364.00   27.00    0.00    0.00  391.00     0  java
03:30:06 PM  1000   3390486  359.00   30.00    0.00    0.00  389.00     0  java
03:30:07 PM  1000   3390486  359.00   33.00    0.00    0.00  392.00     0  java
03:30:08 PM  1000   3390486  359.00   32.00    0.00    0.00  391.00     0  java
03:30:09 PM  1000   3390486  356.00   36.00    0.00    0.00  392.00     0  java
03:30:10 PM  1000   3390486  353.00   38.00    0.00    0.00  391.00     0  java
03:30:11 PM  1000   3390486  355.00   36.00    0.00    0.00  391.00     0  java
03:30:12 PM  1000   3390486  352.00   38.00    0.00    0.00  390.00     0  java
03:30:13 PM  1000   3390486  353.00   39.00    0.00    0.00  392.00     0  java
03:30:14 PM  1000   3390486  356.00   34.00    0.00    0.00  390.00     0  java
03:30:15 PM  1000   3390486  356.00   36.00    0.00    0.00  392.00     0  java
03:30:16 PM  1000   3390486  352.00   37.00    0.00    0.00  389.00     0  java
03:30:17 PM  1000   3390486  354.00   37.00    0.00    0.00  391.00     0  java
03:30:18 PM  1000   3390486  351.00   40.00    0.00    0.00  391.00     0  java
03:30:19 PM  1000   3390486  351.00   39.00    0.00    0.00  390.00     0  java
03:30:20 PM  1000   3390486  352.00   39.00    0.00    0.00  391.00     0  java
03:30:21 PM  1000   3390486  350.00   40.00    0.00    0.00  390.00     0  java
03:30:22 PM  1000   3390486  353.00   38.00    0.00    0.00  391.00     0  java
03:30:23 PM  1000   3390486  350.00   40.00    0.00    0.00  390.00     0  java
03:30:24 PM  1000   3390486  348.00   42.00    0.00    0.00  390.00     0  java
03:30:25 PM  1000   3390486  345.00   45.00    0.00    0.00  390.00     0  java
03:30:26 PM  1000   3390486  347.00   39.00    0.00    0.00  386.00     0  java
03:30:27 PM  1000   3390486  347.00   44.00    0.00    0.00  391.00     0  java
03:30:28 PM  1000   3390486  346.00   43.00    0.00    0.00  389.00     0  java
03:30:29 PM  1000   3390486  350.00   40.00    0.00    0.00  390.00     0  java
03:30:30 PM  1000   3390486  345.00   43.00    0.00    0.00  388.00     0  java
03:30:31 PM  1000   3390486  348.00   42.00    0.00    0.00  390.00     0  java
03:30:32 PM  1000   3390486  344.00   45.00    0.00    0.00  389.00     0  java
03:30:33 PM  1000   3390486  329.00   60.00    0.00    0.00  389.00     0  java
03:30:34 PM  1000   3390486  345.00   44.00    0.00    0.00  389.00     0  java
03:30:35 PM  1000   3390486  346.00   43.00    0.00    0.00  389.00     0  java
03:30:36 PM  1000   3390486  346.00   42.00    0.00    0.00  388.00     0  java
03:30:37 PM  1000   3390486  347.00   42.00    0.00    0.00  389.00     0  java
03:30:38 PM  1000   3390486  339.00   49.00    0.00    0.00  388.00     0  java
03:30:39 PM  1000   3390486  343.00   46.00    0.00    0.00  389.00     0  java
03:30:40 PM  1000   3390486  342.00   46.00    0.00    0.00  388.00     0  java
03:30:41 PM  1000   3390486  341.00   47.00    0.00    0.00  388.00     0  java
03:30:42 PM  1000   3390486  341.00   48.00    0.00    0.00  389.00     0  java
03:30:43 PM  1000   3390486  339.00   48.00    0.00    0.00  387.00     0  java
03:30:44 PM  1000   3390486  331.00   57.00    0.00    0.00  388.00     0  java
03:30:45 PM  1000   3390486  336.00   53.00    0.00    0.00  389.00     0  java
03:30:46 PM  1000   3390486  337.00   50.00    0.00    0.00  387.00     0  java
03:30:47 PM  1000   3390486  340.00   48.00    0.00    0.00  388.00     0  java
03:30:48 PM  1000   3390486  332.00   55.00    0.00    0.00  387.00     0  java
03:30:49 PM  1000   3390486  336.00   51.00    0.00    0.00  387.00     0  java
03:30:50 PM  1000   3390486  338.00   49.00    0.00    0.00  387.00     0  java
03:30:51 PM  1000   3390486  332.00   55.00    0.00    0.00  387.00     0  java
03:30:52 PM  1000   3390486  334.00   53.00    0.00    0.00  387.00     0  java
03:30:53 PM  1000   3390486  336.00   51.00    0.00    0.00  387.00     0  java
03:30:54 PM  1000   3390486  326.00   60.00    0.00    0.00  386.00     0  java
03:30:55 PM  1000   3390486  328.00   58.00    0.00    0.00  386.00     0  java
03:30:56 PM  1000   3390486  324.00   63.00    0.00    0.00  387.00     0  java
03:30:57 PM  1000   3390486  324.00   61.00    0.00    0.00  385.00     0  java
03:30:58 PM  1000   3390486  317.00   66.00    0.00    0.00  383.00     0  java
03:30:59 PM  1000   3390486  318.00   67.00    0.00    0.00  385.00     0  java
03:31:00 PM  1000   3390486  310.00   74.00    0.00    0.00  384.00     0  java
03:31:01 PM  1000   3390486  316.00   68.00    0.00    0.00  384.00     0  java
