procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 390126208      0 411880    0    0    12    32 30662 122377  4  4 92  0  0
26  0      0 390126944      0 411884    0    0     0    44 31382 124710  4  4 92  0  0
33  0      0 390121888      0 411960    0    0     0     4 30708 121370  4  4 92  0  0
24  0      0 390125856      0 411964    0    0     0   372 30723 122024  4  4 92  0  0
31  0      0 390123840      0 411972    0    0     0   364 31949 124911  4  4 92  0  0
19  0      0 390128928      0 411976    0    0    24   272 30975 122829  4  4 92  0  0
15  0      0 390135456      0 411976    0    0     0     4 30858 122928  4  4 92  0  0
20  0      0 390130496      0 411984    0    0     0    44 30879 122498  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 390130848      0 411992    0    0     0     4 30832 125198  4  4 92  0  0
18  0      0 390135904      0 412008    0    0     0     0 31264 122270  4  4 92  0  0
13  0      0 390133216      0 412012    0    0     0     8 30049 123049  4  4 92  0  0
31  0      0 390134208      0 412020    0    0     0     0 30867 123513  4  4 92  0  0
 1  0      0 390127168      0 412096    0    0     0     8 31707 124295  4  4 92  0  0
28  0      0 390126848      0 412104    0    0     0    40 29544 122250  4  4 92  0  0
46  0      0 390126176      0 412112    0    0     0     8 29633 122619  4  4 92  0  0
20  0      0 390130272      0 412116    0    0     0     4 30405 121734  4  4 92  0  0
21  0      0 390125856      0 412124    0    0     0     0 29643 122806  4  4 92  0  0
34  0      0 390128800      0 412132    0    0     0     0 29628 122228  4  4 92  0  0
25  0      0 390122080      0 412140    0    0     0     4 31129 121842  4  4 92  0  0
31  0      0 390126144      0 412144    0    0     0    40 32206 123624  4  4 92  0  0
22  0      0 390119424      0 412152    0    0     0     4 30757 124639  4  4 92  0  0
33  0      0 390116640      0 412160    0    0     0     0 30907 122915  4  4 92  0  0
16  0      0 390121184      0 412232    0    0     0     8 29865 121771  4  4 92  0  0
26  0      0 390115168      0 412240    0    0     0     0 30279 122264  4  4 92  0  0
22  0      0 390118624      0 412244    0    0     4    56 29905 123177  4  4 92  0  0
20  0      0 390115616      0 412256    0    0    16    44 31153 121708  4  4 92  0  0
 6  0      0 390113152      0 412260    0    0     0     4 30220 122347  4  4 92  0  0
27  0      0 390115712      0 412268    0    0     0     0 32330 123811  4  4 92  0  0
 9  0      0 390116064      0 412272    0    0     0     8 30992 122263  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
35  0      0 390113312      0 412280    0    0     0     0 30931 123215  4  4 92  0  0
28  0      0 390109920      0 412288    0    0     0     4 30922 123403  4  4 92  0  0
30  0      0 390106144      0 412292    0    0     0    52 30295 122272  4  4 92  0  0
18  0      0 390103552      0 412368    0    0     0     4 31420 124943  5  4 92  0  0
34  0      0 390109888      0 412380    0    0    20   108 30044 121507  4  4 92  0  0
28  0      0 390107264      0 412388    0    0     0   340 30217 122488  4  4 92  0  0
30  0      0 390108224      0 412392    0    0     0     0 30142 123200  4  4 92  0  0
21  0      0 390101056      0 412400    0    0     0     4 30959 122917  4  4 92  0  0
24  0      0 390101952      0 412408    0    0     0    44 31363 122462  4  4 92  0  0
31  0      0 390101056      0 412412    0    0     0     4 30754 122823  4  4 92  0  0
26  0      0 390100576      0 412420    0    0     0     4 31781 122624  4  4 92  0  0
21  0      0 390105056      0 412424    0    0     0     0 30593 122347  4  4 92  0  0
21  0      0 390109344      0 412436    0    0     0     0 30782 121825  4  4 92  0  0
19  0      0 390105984      0 412512    0    0     0     0 30658 122544  4  4 92  0  0
25  0      0 390109088      0 412488    0    0     4    44 31470 123043  4  4 92  0  0
27  0      0 390097472      0 412492    0    0     0     8 30773 122030  4  4 92  0  0
20  0      0 390100960      0 412500    0    0     0     0 30748 123322  4  4 92  0  0
 1  0      0 390105856      0 412508    0    0     0     8 30916 123741  4  4 92  0  0
27  0      0 390101504      0 412512    0    0     0     0 31061 123016  4  4 92  0  0
19  0      0 390097408      0 412520    0    0     0     4 30781 125321  4  4 92  0  0
29  0      0 390101216      0 412528    0    0     0    40 30143 121765  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0      0 390101568      0 412536    0    0     0     4 30328 123119  4  4 92  0  0
20  0      0 390099712      0 412540    0    0     0     0 31203 122898  4  4 92  0  0
26  0      0 390100160      0 413052    0    0     0     8 31180 123612  4  4 92  0  0
27  0      0 390093536      0 413064    0    0     0     0 30992 123452  4  4 92  0  0
28  0      0 390099936      0 413068    0    0     0     8 30896 123412  4  4 92  0  0
26  0      0 390088832      0 413076    0    0     0    44 30296 121405  4  4 92  0  0
30  0      0 390080832      0 413080    0    0     0     8 30529 123113  4  4 92  0  0
24  0      0 390087616      0 413092    0    0     0     8 30462 122811  4  4 92  0  0
21  0      0 390086336      0 413096    0    0     0     0 31553 125543  4  4 92  0  0
26  0      0 390087072      0 413104    0    0     0     0 30162 122066  4  4 92  0  0
27  0      0 390081664      0 413108    0    0     0     4 30793 122789  4  4 92  0  0
29  0      0 390089696      0 413116    0    0     0    40 29845 123304  4  4 92  0  0
33  0      0 390086528      0 413196    0    0     0    16 31519 122660  4  4 92  0  0
27  0      0 390087136      0 413200    0    0     0   116 30790 122364  4  4 92  0  0
16  0      0 390087264      0 413208    0    0     0    24 30572 122571  4  4 92  0  0
32  0      0 390084128      0 413216    0    0     0     0 31036 123171  4  4 92  0  0
31  0      0 390078048      0 413224    0    0     0     8 29949 121408  4  4 92  0  0
37  0      0 390079744      0 413228    0    0     0    40 31305 125902  4  4 92  0  0
30  0      0 390076512      0 413236    0    0     0     4 30505 123006  4  4 92  0  0
21  0      0 390070208      0 413244    0    0     0     0 30074 122251  4  4 92  0  0
29  0      0 390073600      0 413248    0    0     0     8 29623 121707  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0      0 390066752      0 413256    0    0     0     0 30663 122648  4  4 92  0  0
25  0      0 390066944      0 413328    0    0     0     4 30814 122290  4  4 92  0  0
26  0      0 390067776      0 413340    0    0     0    44 30230 122509  4  4 92  0  0
18  0      0 390068480      0 413344    0    0     0     4 29863 122539  4  4 92  0  0
31  0      0 390067424      0 413352    0    0     0   668 29608 122306  4  4 92  0  0
21  0      0 390070432      0 413356    0    0     0     8 30620 124626  4  4 92  0  0
32  0      0 390068256      0 413364    0    0     0     0 30264 121600  4  4 92  0  0
18  0      0 390064576      0 413372    0    0     0     4 30244 122360  4  4 92  0  0
24  0      0 390067264      0 413376    0    0     0    40 30005 122205  4  4 92  0  0
27  0      0 390061952      0 413384    0    0     0     4 29744 122408  4  4 92  0  0
41  0      0 390066368      0 413392    0    0     0     8 29257 122948  4  4 92  0  0
20  0      0 390059392      0 413468    0    0     0     0 29828 121497  4  4 92  0  0
26  0      0 390049440      0 413472    0    0     0     0 30411 122288  4  4 92  0  0
20  0      0 390051264      0 413480    0    0     0     4 29816 122434  4  4 92  0  0
15  0      0 390042496      0 413488    0    0     0   100 29838 122377  4  4 92  0  0
29  0      0 390044448      0 413492    0    0     0     4 30273 124051  4  4 92  0  0
19  0      0 390045696      0 413500    0    0     0     0 29982 124679  4  4 92  0  0
39  0      0 390048992      0 413504    0    0     0     4 29309 122188  4  4 92  0  0
21  0      0 390044640      0 413516    0    0     0     0 30610 123398  4  4 92  0  0
25  0      0 390049216      0 413520    0    0     0     4 30414 121996  4  4 92  0  0
27  0      0 390046400      0 413528    0    0     0    40 30143 122944  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 390049280      0 413600    0    0     0     4 29987 122500  4  4 92  0  0
28  0      0 390040384      0 413608    0    0     0    56 30226 122991  4  4 92  0  0
33  0      0 390045824      0 413616    0    0     0    12 30140 122051  4  4 92  0  0
32  0      0 390037760      0 413624    0    0     0     0 32880 120993  4  4 92  0  0
19  0      0 390042656      0 413632    0    0     0     4 33523 121561  4  4 92  0  0
13  0      0 390044352      0 413640    0    0     0    40 32278 120536  4  4 92  0  0
16  0      0 390039904      0 413652    0    0     0     8 31728 125057  4  4 92  0  0
 1  0      0 390024320      0 414220    0    0   196     0 24232 89435  4  3 93  0  0
 0  0      0 390340320      0 413920    0    0    36     8  516  344  0  0 100  0  0
 0  0      0 390340320      0 413928    0    0     0     0  213  247  0  0 100  0  0
 0  0      0 390340096      0 414004    0    0     0     8  339  236  0  0 100  0  0
 0  0      0 390340352      0 414012    0    0     0    44  217  317  0  0 100  0  0
 0  0      0 390340608      0 414016    0    0     0     4  166  196  0  0 100  0  0
 0  0      0 390340800      0 414028    0    0     0    12  134  183  0  0 100  0  0
 0  0      0 390341280      0 414032    0    0     0     0  115  165  0  0 100  0  0
 0  0      0 390341792      0 414040    0    0     0     0  170  292  0  0 100  0  0
 0  0      0 390342048      0 414048    0    0     0     4  230  253  0  0 100  0  0
 0  0      0 390342784      0 414052    0    0     0    40  144  210  0  0 100  0  0
 0  0      0 390343296      0 414060    0    0     0     4  133  178  0  0 100  0  0
 0  0      0 390343552      0 414064    0    0     0     0  203  306  0  0 100  0  0
 0  0      0 390343392      0 414532    0    0     0     4  480  454  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390343616      0 414540    0    0     0     0  106  158  0  0 100  0  0
 0  0      0 390343616      0 414548    0    0     0     4  135  177  0  0 100  0  0
 0  0      0 390343616      0 414552    0    0     0    40  199  306  0  0 100  0  0
 0  0      0 390344128      0 414560    0    0     0   664  122  174  0  0 100  0  0
 0  0      0 390344384      0 414568    0    0     0     0  122  175  0  0 100  0  0
 0  0      0 390345152      0 414572    0    0     0     8  138  179  0  0 100  0  0
 0  0      0 390345408      0 414580    0    0     0     0  185  303  0  0 100  0  0
 0  0      0 390346400      0 414584    0    0     0     4  202  222  0  0 100  0  0
 0  0      0 390346400      0 414596    0    0     0    44  129  171  0  0 100  0  0
 0  0      0 390346912      0 414668    0    0     0     4  439  308  0  0 100  0  0
 0  0      0 390346912      0 414676    0    0     0    52  207  311  0  0 100  0  0
 0  0      0 390347648      0 414684    0    0     0     8  132  180  0  0 100  0  0
 0  0      0 390347648      0 414688    0    0     0     0  116  160  0  0 100  0  0
 0  0      0 390347904      0 414696    0    0     0     8  158  172  0  0 100  0  0
 0  0      0 390347904      0 414700    0    0     0    40  201  305  0  0 100  0  0
 0  0      0 390348160      0 414700    0    0     0     4  147  175  0  0 100  0  0
 0  0      0 390348928      0 414700    0    0     0     0  376  339  0  0 100  0  0
 0  0      0 390349184      0 414700    0    0     0     8  167  184  0  0 100  0  0
 3  0      0 390372128      0 416204    0    0  1504     0 3279 4254  3  0 97  0  0
 3  0      0 390300064      0 416376    0    0     0     4 3423 3647  3  0 97  0  0
 0  0      0 390277920      0 416376    0    0     0    44 1855 1611  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390244160      0 416508    0    0    12   368 7849 25875  2  1 97  0  0
33  0      0 390230144      0 416512    0    0     0     0 28250 110251  6  4 90  0  0
32  0      0 390233664      0 416512    0    0     0     4 30561 119197  6  4 91  0  0
20  0      0 390239520      0 416512    0    0     0     0 30782 121303  5  4 92  0  0
27  0      0 390240672      0 416588    0    0     0     4 30553 121956  5  4 92  0  0
32  0      0 390242784      0 416600    0    0     0    40 29974 122059  4  4 92  0  0
28  0      0 390237920      0 416608    0    0     0    12 30412 121135  5  4 92  0  0
26  0      0 390235264      0 416612    0    0     0     0 30989 121916  5  4 92  0  0
28  0      0 390238016      0 416688    0    0     0     8 31320 122620  4  4 92  0  0
26  0      0 390246208      0 416696    0    0     0     0 31985 124901  4  4 92  0  0
18  0      0 390243200      0 416704    0    0     0     8 30598 122800  4  4 92  0  0
25  0      0 390249600      0 416712    0    0     0    40 30812 122340  4  4 92  0  0
17  0      0 390246016      0 416720    0    0     0    52 32326 121000  4  4 92  0  0
37  0      0 390241824      0 416724    0    0     0     8 32638 119990  4  4 92  0  0
21  0      0 390234496      0 416732    0    0     0     0 32265 121525  4  4 92  0  0
15  0      0 390237856      0 416740    0    0     0     0 32154 123355  4  4 92  0  0
30  0      0 390235488      0 416744    0    0     0     4 30050 122383  4  4 92  0  0
21  0      0 390236736      0 416752    0    0     0    48 30436 122393  4  4 92  0  0
25  0      0 390236608      0 416824    0    0     0     4 30994 122366  4  4 92  0  0
26  0      0 390230304      0 416836    0    0     0     0 29964 122589  4  4 92  0  0
14  0      0 390237952      0 416840    0    0     0   156 30205 122060  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0      0 390235712      0 416848    0    0     0    24 30483 125038  4  4 92  0  0
22  0      0 390234048      0 416856    0    0     0     4 30817 120832  4  4 92  0  0
39  0      0 390239008      0 416860    0    0     0   320 32846 121350  4  4 92  0  0
38  0      0 390232160      0 416868    0    0     0     4 29932 122161  4  4 92  0  0
32  0      0 390229408      0 416868    0    0     0     0 31396 122013  4  4 92  0  0
25  0      0 390235232      0 416868    0    0     0     4 32465 121331  4  4 92  0  0
25  0      0 390231040      0 416868    0    0     0     0 34102 123682  4  4 92  0  0
27  0      0 390230944      0 416940    0    0     0     4 32452 120173  4  4 92  0  0
14  0      0 390228000      0 416940    0    0     0    40 32793 119512  4  4 92  0  0
 9  0      0 390232512      0 416940    0    0     0     4 32930 121602  4  4 92  0  0
44  0      0 390231200      0 416940    0    0     8   308 31730 119323  4  4 92  0  0
15  0      0 390233760      0 416940    0    0     0     0 32692 121615  4  4 92  0  0
26  0      0 390239232      0 416940    0    0     0     4 31590 122627  4  4 92  0  0
31  0      0 390239552      0 416940    0    0     0     4 30939 122226  4  4 92  0  0
25  0      0 390237440      0 417016    0    0     0    44 31022 121930  4  4 92  0  0
 0  0      0 390240288      0 417140    0    0    40     4 22800 87341  4  3 94  0  0
 0  0      0 390382240      0 416852    0    0     0     8  763  973  0  0 100  0  0
 0  0      0 390392160      0 417308    0    0     0     0 1047  648  0  0 100  0  0
 0  0      0 390392160      0 417348    0    0    36     0  480  415  0  0 100  0  0
