Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

09:46:04 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:46:05 AM  1000   3027524  294.00    5.00    0.00    0.00  299.00     0  java
09:46:06 AM  1000   3027524  289.00    6.00    0.00    0.00  295.00     0  java
09:46:07 AM  1000   3027524  236.00    6.00    0.00    0.00  242.00     0  java
09:46:08 AM  1000   3027524  214.00    6.00    0.00    0.00  220.00     0  java
09:46:09 AM  1000   3027524  176.00    1.00    0.00    0.00  177.00     0  java
09:46:10 AM  1000   3027524    0.00    0.00    0.00    0.00    0.00     0  java
09:46:11 AM  1000   3027524    0.00    0.00    0.00    0.00    0.00     0  java
09:46:12 AM  1000   3027524    0.00    0.00    0.00    0.00    0.00     0  java
09:46:13 AM  1000   3027524  242.00    7.00    0.00    0.00  249.00     0  java
09:46:14 AM  1000   3027524  362.00   12.00    0.00    0.00  374.00     0  java
09:46:15 AM  1000   3027524  372.00   15.00    0.00    0.00  387.00     0  java
09:46:16 AM  1000   3027524  373.00   17.00    0.00    0.00  390.00     0  java
09:46:17 AM  1000   3027524  375.00   14.00    0.00    0.00  389.00     0  java
09:46:18 AM  1000   3027524  371.00   20.00    0.00    0.00  391.00     0  java
09:46:19 AM  1000   3027524  363.00   27.00    0.00    0.00  390.00     0  java
09:46:20 AM  1000   3027524  350.00   33.00    0.00    0.00  383.00     0  java
09:46:21 AM  1000   3027524  360.00   27.00    0.00    0.00  387.00     0  java
09:46:22 AM  1000   3027524  360.00   27.00    0.00    0.00  387.00     0  java
09:46:23 AM  1000   3027524  348.00   39.00    0.00    0.00  387.00     0  java
09:46:24 AM  1000   3027524  351.00   35.00    0.00    0.00  386.00     0  java
09:46:25 AM  1000   3027524  349.00   37.00    0.00    0.00  386.00     0  java
09:46:26 AM  1000   3027524  338.00   44.00    0.00    0.00  382.00     0  java
09:46:27 AM  1000   3027524  329.00   51.00    0.00    0.00  380.00     0  java
09:46:28 AM  1000   3027524  317.00   61.00    0.00    0.00  378.00     0  java
09:46:29 AM  1000   3027524  316.00   59.00    0.00    0.00  375.00     0  java
09:46:30 AM  1000   3027524  312.00   63.00    0.00    0.00  375.00     0  java
09:46:31 AM  1000   3027524  272.00   94.00    0.00    0.00  366.00     0  java
09:46:32 AM  1000   3027524  265.00  100.00    0.00    0.00  365.00     0  java
09:46:33 AM  1000   3027524  264.00  102.00    0.00    0.00  366.00     0  java
09:46:34 AM  1000   3027524  263.00  103.00    0.00    0.00  366.00     0  java
09:46:35 AM  1000   3027524  260.00  105.00    0.00    0.00  365.00     0  java
09:46:36 AM  1000   3027524  266.00  100.00    0.00    0.00  366.00     0  java
09:46:37 AM  1000   3027524  261.00  105.00    0.00    0.00  366.00     0  java
09:46:38 AM  1000   3027524  267.00   98.00    0.00    0.00  365.00     0  java
09:46:39 AM  1000   3027524  263.00  104.00    0.00    0.00  367.00     0  java
09:46:40 AM  1000   3027524  262.00  103.00    0.00    0.00  365.00     0  java
09:46:41 AM  1000   3027524  269.00   97.00    0.00    0.00  366.00     0  java
09:46:42 AM  1000   3027524  259.00  107.00    0.00    0.00  366.00     0  java
09:46:43 AM  1000   3027524  260.00  105.00    0.00    0.00  365.00     0  java
09:46:44 AM  1000   3027524  265.00  102.00    0.00    0.00  367.00     0  java
09:46:45 AM  1000   3027524  266.00  100.00    0.00    0.00  366.00     0  java
09:46:46 AM  1000   3027524  261.00  106.00    0.00    0.00  367.00     0  java
09:46:47 AM  1000   3027524  264.00  101.00    0.00    0.00  365.00     0  java
09:46:48 AM  1000   3027524  264.00   98.00    0.00    0.00  362.00     0  java
09:46:49 AM  1000   3027524  259.00  106.00    0.00    0.00  365.00     0  java
09:46:50 AM  1000   3027524  261.00  101.00    0.00    0.00  362.00     0  java
09:46:51 AM  1000   3027524  261.00  103.00    0.00    0.00  364.00     0  java
09:46:52 AM  1000   3027524  262.00  103.00    0.00    0.00  365.00     0  java
09:46:53 AM  1000   3027524  268.00   98.00    0.00    0.00  366.00     0  java
09:46:54 AM  1000   3027524  261.00  105.00    0.00    0.00  366.00     0  java
09:46:55 AM  1000   3027524  264.00  100.00    0.00    0.00  364.00     0  java
09:46:56 AM  1000   3027524  257.00  107.00    0.00    0.00  364.00     0  java
09:46:57 AM  1000   3027524  264.00  100.00    0.00    0.00  364.00     0  java
09:46:58 AM  1000   3027524  260.00  104.00    0.00    0.00  364.00     0  java
09:46:59 AM  1000   3027524  263.00  102.00    0.00    0.00  365.00     0  java
09:47:00 AM  1000   3027524  265.00  100.00    0.00    0.00  365.00     0  java
09:47:01 AM  1000   3027524  256.00  106.00    0.00    0.00  362.00     0  java
09:47:02 AM  1000   3027524  263.00  103.00    0.00    0.00  366.00     0  java
09:47:03 AM  1000   3027524  267.00   97.00    0.00    0.00  364.00     0  java
09:47:04 AM  1000   3027524  263.00  102.00    0.00    0.00  365.00     0  java
09:47:05 AM  1000   3027524  263.00  102.00    0.00    0.00  365.00     0  java
09:47:06 AM  1000   3027524  260.00  107.00    0.00    0.00  367.00     0  java
09:47:07 AM  1000   3027524  255.00  106.00    0.00    0.00  361.00     0  java
09:47:08 AM  1000   3027524  260.00  104.00    0.00    0.00  364.00     0  java
09:47:09 AM  1000   3027524  266.00   99.00    0.00    0.00  365.00     0  java
09:47:10 AM  1000   3027524  263.00  104.00    0.00    0.00  367.00     0  java
09:47:11 AM  1000   3027524  261.00  103.00    0.00    0.00  364.00     0  java
09:47:12 AM  1000   3027524  262.00  101.00    0.00    0.00  363.00     0  java
09:47:13 AM  1000   3027524  265.00  102.00    0.00    0.00  367.00     0  java
09:47:14 AM  1000   3027524  270.00   95.00    0.00    0.00  365.00     0  java
09:47:15 AM  1000   3027524  263.00  102.00    0.00    0.00  365.00     0  java
09:47:16 AM  1000   3027524  259.00  106.00    0.00    0.00  365.00     0  java
09:47:17 AM  1000   3027524  265.00  101.00    0.00    0.00  366.00     0  java
09:47:18 AM  1000   3027524  263.00  102.00    0.00    0.00  365.00     0  java
09:47:19 AM  1000   3027524  260.00  104.00    0.00    0.00  364.00     0  java
