Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

11:29:01 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:29:02 AM  1000   3114393  264.00    6.00    0.00    0.00  270.00     0  java
11:29:03 AM  1000   3114393  274.00    6.00    0.00    0.00  280.00     0  java
11:29:04 AM  1000   3114393  241.00   11.00    0.00    0.00  252.00     0  java
11:29:05 AM  1000   3114393  230.00    5.00    0.00    0.00  235.00     0  java
11:29:06 AM  1000   3114393  153.00    1.00    0.00    0.00  154.00     0  java
11:29:07 AM  1000   3114393    0.00    0.00    0.00    0.00    0.00     0  java
11:29:08 AM  1000   3114393    0.00    0.00    0.00    0.00    0.00     0  java
11:29:09 AM  1000   3114393    0.00    0.00    0.00    0.00    0.00     0  java
11:29:10 AM  1000   3114393  281.00   14.00    0.00    0.00  295.00     0  java
11:29:11 AM  1000   3114393  378.00   16.00    0.00    0.00  394.00     0  java
11:29:12 AM  1000   3114393  375.00   20.00    0.00    0.00  395.00     0  java
11:29:13 AM  1000   3114393  371.00   22.00    0.00    0.00  393.00     0  java
11:29:14 AM  1000   3114393  372.00   22.00    0.00    0.00  394.00     0  java
11:29:15 AM  1000   3114393  372.00   22.00    0.00    0.00  394.00     0  java
11:29:16 AM  1000   3114393  369.00   21.00    0.00    0.00  390.00     0  java
11:29:17 AM  1000   3114393  369.00   25.00    0.00    0.00  394.00     0  java
11:29:18 AM  1000   3114393  364.00   28.00    0.00    0.00  392.00     0  java
11:29:19 AM  1000   3114393  367.00   26.00    0.00    0.00  393.00     0  java
11:29:20 AM  1000   3114393  363.00   29.00    0.00    0.00  392.00     0  java
11:29:21 AM  1000   3114393  358.00   35.00    0.00    0.00  393.00     0  java
11:29:22 AM  1000   3114393  361.00   29.00    0.00    0.00  390.00     0  java
11:29:23 AM  1000   3114393  358.00   33.00    0.00    0.00  391.00     0  java
11:29:24 AM  1000   3114393  353.00   39.00    0.00    0.00  392.00     0  java
11:29:25 AM  1000   3114393  348.00   44.00    0.00    0.00  392.00     0  java
11:29:26 AM  1000   3114393  354.00   38.00    0.00    0.00  392.00     0  java
11:29:27 AM  1000   3114393  346.00   44.00    0.00    0.00  390.00     0  java
11:29:28 AM  1000   3114393  347.00   44.00    0.00    0.00  391.00     0  java
11:29:29 AM  1000   3114393  348.00   43.00    0.00    0.00  391.00     0  java
11:29:30 AM  1000   3114393  345.00   45.00    0.00    0.00  390.00     0  java
11:29:31 AM  1000   3114393  346.00   45.00    0.00    0.00  391.00     0  java
11:29:32 AM  1000   3114393  343.00   47.00    0.00    0.00  390.00     0  java
11:29:33 AM  1000   3114393  346.00   44.00    0.00    0.00  390.00     0  java
11:29:34 AM  1000   3114393  339.00   50.00    0.00    0.00  389.00     0  java
11:29:35 AM  1000   3114393  337.00   52.00    0.00    0.00  389.00     0  java
11:29:36 AM  1000   3114393  333.00   56.00    0.00    0.00  389.00     0  java
11:29:37 AM  1000   3114393  333.00   55.00    0.00    0.00  388.00     0  java
11:29:38 AM  1000   3114393  331.00   58.00    0.00    0.00  389.00     0  java
11:29:39 AM  1000   3114393  332.00   55.00    0.00    0.00  387.00     0  java
11:29:40 AM  1000   3114393  331.00   57.00    0.00    0.00  388.00     0  java
11:29:41 AM  1000   3114393  327.00   60.00    0.00    0.00  387.00     0  java
11:29:42 AM  1000   3114393  330.00   58.00    0.00    0.00  388.00     0  java
11:29:43 AM  1000   3114393  327.00   60.00    0.00    0.00  387.00     0  java
11:29:44 AM  1000   3114393  326.00   60.00    0.00    0.00  386.00     0  java
11:29:45 AM  1000   3114393  317.00   70.00    0.00    0.00  387.00     0  java
11:29:46 AM  1000   3114393  327.00   58.00    0.00    0.00  385.00     0  java
11:29:47 AM  1000   3114393  319.00   68.00    0.00    0.00  387.00     0  java
11:29:48 AM  1000   3114393  317.00   69.00    0.00    0.00  386.00     0  java
11:29:49 AM  1000   3114393  313.00   73.00    0.00    0.00  386.00     0  java
11:29:50 AM  1000   3114393  313.00   72.00    0.00    0.00  385.00     0  java
11:29:51 AM  1000   3114393  310.00   76.00    0.00    0.00  386.00     0  java
11:29:52 AM  1000   3114393  310.00   75.00    0.00    0.00  385.00     0  java
11:29:53 AM  1000   3114393  302.00   82.00    0.00    0.00  384.00     0  java
11:29:54 AM  1000   3114393  290.00   93.00    0.00    0.00  383.00     0  java
11:29:55 AM  1000   3114393  286.00   95.00    0.00    0.00  381.00     0  java
11:29:56 AM  1000   3114393  293.00   89.00    0.00    0.00  382.00     0  java
11:29:57 AM  1000   3114393  288.00   95.00    0.00    0.00  383.00     0  java
11:29:58 AM  1000   3114393  283.00  100.00    0.00    0.00  383.00     0  java
11:29:59 AM  1000   3114393  276.00  105.00    0.00    0.00  381.00     0  java
11:30:00 AM  1000   3114393  280.00  103.00    0.00    0.00  383.00     0  java
11:30:01 AM  1000   3114393  277.00  105.00    0.00    0.00  382.00     0  java
11:30:02 AM  1000   3114393  282.00  101.00    0.00    0.00  383.00     0  java
11:30:03 AM  1000   3114393  282.00  101.00    0.00    0.00  383.00     0  java
11:30:04 AM  1000   3114393  281.00  100.00    0.00    0.00  381.00     0  java
11:30:05 AM  1000   3114393  282.00  101.00    0.00    0.00  383.00     0  java
11:30:06 AM  1000   3114393  279.00  103.00    0.00    0.00  382.00     0  java
11:30:07 AM  1000   3114393  269.00  113.00    0.00    0.00  382.00     0  java
11:30:08 AM  1000   3114393  273.00  109.00    0.00    0.00  382.00     0  java
11:30:09 AM  1000   3114393  276.00  105.00    0.00    0.00  381.00     0  java
11:30:10 AM  1000   3114393  273.00  107.00    0.00    0.00  380.00     0  java
11:30:11 AM  1000   3114393  268.32  110.89    0.00    0.00  379.21     0  java
11:30:12 AM  1000   3114393  272.00  108.00    0.00    0.00  380.00     0  java
11:30:13 AM  1000   3114393  278.00  105.00    0.00    0.00  383.00     0  java
11:30:14 AM  1000   3114393  270.00  112.00    0.00    0.00  382.00     0  java
11:30:15 AM  1000   3114393  270.00  112.00    0.00    0.00  382.00     0  java
11:30:16 AM  1000   3114393  266.00  114.00    0.00    0.00  380.00     0  java
11:30:17 AM  1000   3114393  267.00  114.00    0.00    0.00  381.00     0  java
11:30:18 AM  1000   3114393  263.00  119.00    0.00    0.00  382.00     0  java
11:30:19 AM  1000   3114393  266.00  115.00    0.00    0.00  381.00     0  java
11:30:20 AM  1000   3114393  265.00  116.00    0.00    0.00  381.00     0  java
