procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390621504      0 497624    0    0   188     0 19182 80684  4  3 93  0  0
 0  0      0 390913088      0 497408    0    0    36    12  460  535  0  0 100  0  0
 0  0      0 390913568      0 497416    0    0     0     0  196  227  0  0 100  0  0
 0  0      0 390913568      0 497420    0    0     0     4  145  180  0  0 100  0  0
 0  0      0 390913088      0 497432    0    0     0     0  452  369  0  0 100  0  0
 0  0      0 390913824      0 497440    0    0     0     4  202  315  0  0 100  0  0
 0  0      0 390913824      0 497448    0    0     0     4  147  180  0  0 100  0  0
 0  0      0 390913824      0 497452    0    0     0   264  170  199  0  0 100  0  0
 0  0      0 390914080      0 497464    0    0     0     0  125  170  0  0 100  0  0
 0  0      0 390914400      0 497540    0    0     0     8  220  324  0  0 100  0  0
 0  0      0 390914400      0 497544    0    0     0     0  163  196  0  0 100  0  0
 0  0      0 390915168      0 497556    0    0     0     4  150  184  0  0 100  0  0
 0  0      0 390915168      0 497560    0    0     0    12  147  191  0  0 100  0  0
 0  0      0 390915680      0 497568    0    0     0     0  213  307  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390915904      0 497648    0    0     0     0  356  242  0  0 100  0  0
 0  0      0 390916160      0 497656    0    0     0     4  144  188  0  0 100  0  0
 0  0      0 390916608      0 497660    0    0     0     0  127  165  0  0 100  0  0
 0  0      0 390917088      0 497672    0    0     0   284  210  314  0  0 100  0  0
 0  0      0 390917088      0 497680    0    0     0    12  132  170  0  0 100  0  0
 0  0      0 390917856      0 497684    0    0     0   212  152  205  0  0 100  0  0
 0  0      0 390918592      0 497692    0    0     0     4  140  202  0  0 100  0  0
 0  0      0 390918848      0 497700    0    0     0     4  237  312  0  0 100  0  0
 0  0      0 390919104      0 497708    0    0     0     0  150  179  0  0 100  0  0
 0  0      0 390919104      0 497712    0    0     0     4  166  191  0  0 100  0  0
 0  0      0 390919872      0 497792    0    0     0     0  441  359  0  0 100  0  0
 0  0      0 390920128      0 497800    0    0     0    12  205  304  0  0 100  0  0
 0  0      0 390920128      0 497804    0    0     0     0  145  170  0  0 100  0  0
 0  0      0 390920640      0 497816    0    0     0     4  139  181  0  0 100  0  0
 0  0      0 390920640      0 497820    0    0     0     4  135  180  0  0 100  0  0
 0  0      0 390920640      0 497828    0    0     0     4  213  314  0  0 100  0  0
 0  0      0 390921632      0 497836    0    0     0     0  140  189  0  0 100  0  0
 0  0      0 390921856      0 497844    0    0     0    12  168  186  0  0 100  0  0
 3  0      0 390895456      0 499032    0    0  1184     0 3190 4259  3  0 97  0  0
 3  0      0 390820640      0 499012    0    0    16     4 3126 4202  3  0 97  0  0
 0  0      0 390803840      0 499252    0    0     4   372 2281 1787  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
31  0      0 390786016      0 499424    0    0     0     4 8906 33472  3  1 96  0  0
15  0      0 390783328      0 499436    0    0     0     8 26598 116102  6  4 90  0  0
27  0      0 390794368      0 499480    0    0     0   196 25647 110142  6  3 90  0  0
22  0      0 390795968      0 499540    0    0     0     0 25842 112240  6  4 91  0  0
32  0      0 390801664      0 499548    0    0     0     4 24357 114586  5  3 92  0  0
45  0      0 390784928      0 500004    0    0     0     0 25208 106814  5  4 92  0  0
30  0      0 390781152      0 500024    0    0     4    12 25345 109616  5  4 92  0  0
33  0      0 390786560      0 500092    0    0    52     0 24135 106912  5  3 92  0  0
25  0      0 390791040      0 500120    0    0     0    12 25663 145030  5  3 91  0  0
32  0      0 390793888      0 500200    0    0     0     0 24746 110454  5  3 92  0  0
48  0      0 390797760      0 500224    0    0     0     4 24300 109502  5  3 92  0  0
18  0      0 390802752      0 500240    0    0     0     0 24807 109385  4  4 92  0  0
32  0      0 390801888      0 500260    0    0     0     4 24321 127228  4  3 92  0  0
36  0      0 390803968      0 500276    0    0     0     0 23350 109274  4  3 92  0  0
33  0      0 390793376      0 500300    0    0     0   128 25903 111735  5  4 92  0  0
 1  0      0 390775968      0 500288    0    0     0    24 25503 124833  4  3 92  0  0
35  0      0 390781120      0 500300    0    0     0     4 25065 145093  5  4 92  0  0
 9  0      0 390786624      0 500388    0    0     0     0 24007 109182  4  3 92  0  0
43  0      0 390793632      0 500408    0    0     0     4 24572 108027  4  3 92  0  0
47  0      0 390781920      0 500496    0    0     0     0 25270 111059  5  4 92  0  0
33  0      0 390784928      0 500512    0    0     0    12 24288 126880  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
38  0      0 390787616      0 500532    0    0     0     0 23917 107329  4  3 92  0  0
29  0      0 390789632      0 500488    0    0     0     8 24475 120265  4  4 92  0  0
28  0      0 390767520      0 500504    0    0     0   676 24501 114771  4  4 92  0  0
13  0      0 390771872      0 500528    0    0     0     4 25098 108675  4  4 92  0  0
18  0      0 390776352      0 500544    0    0     0    12 25179 122856  5  4 92  0  0
18  0      0 390781600      0 500560    0    0     0     0 24511 107071  5  3 92  0  0
24  0      0 390779200      0 500580    0    0     0     0 24436 107685  4  3 92  0  0
23  0      0 390777056      0 500568    0    0     0     4 24414 110375  4  4 92  0  0
38  0      0 390783392      0 500552    0    0     0     0 24272 118930  5  3 92  0  0
27  0      0 390787296      0 500576    0    0    12   624 24129 108549  4  4 92  0  0
26  0      0 390774208      0 500596    0    0     0     0 24276 141102  4  3 92  0  0
17  0      0 390777024      0 500612    0    0     0    12 24650 108239  4  3 92  0  0
32  0      0 390775360      0 500632    0    0     0     0 24039 107560  5  3 92  0  0
42  0      0 390779712      0 500680    0    0     0   304 24491 111647  5  3 92  0  0
27  0      0 390765664      0 500700    0    0     0     0 24651 108251  4  3 92  0  0
 0  0      0 390760960      0 501132    0    0    44     4 18345 80198  4  3 94  0  0
 0  0      0 390820224      0 500848    0    0     0     4  759  898  0  0 100  0  0
 0  0      0 390819712      0 500856    0    0     0    12  696  632  0  0 100  0  0
 0  0      0 390819488      0 500964    0    0    36     0  890  669  0  0 100  0  0
