Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

11:24:51 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:24:52 AM  1000   3111365  290.00    6.00    0.00    0.00  296.00     1  java
11:24:53 AM  1000   3111365  310.00    4.00    0.00    0.00  314.00     1  java
11:24:54 AM  1000   3111365  253.00   13.00    0.00    0.00  266.00     1  java
11:24:55 AM  1000   3111365  201.00    5.00    0.00    0.00  206.00     1  java
11:24:56 AM  1000   3111365  184.00    2.00    0.00    0.00  186.00     1  java
11:24:57 AM  1000   3111365    0.00    0.00    0.00    0.00    0.00     1  java
11:24:58 AM  1000   3111365    0.00    0.00    0.00    0.00    0.00     1  java
11:24:59 AM  1000   3111365    0.00    0.00    0.00    0.00    0.00     1  java
11:25:00 AM  1000   3111365  222.00   15.00    0.00    0.00  237.00     1  java
11:25:01 AM  1000   3111365  374.00   20.00    0.00    0.00  394.00     1  java
11:25:02 AM  1000   3111365  373.00   21.00    0.00    0.00  394.00     1  java
11:25:03 AM  1000   3111365  370.00   24.00    0.00    0.00  394.00     1  java
11:25:04 AM  1000   3111365  370.00   22.00    0.00    0.00  392.00     1  java
11:25:05 AM  1000   3111365  375.00   19.00    0.00    0.00  394.00     1  java
11:25:06 AM  1000   3111365  364.00   23.00    0.00    0.00  387.00     1  java
11:25:07 AM  1000   3111365  371.00   22.00    0.00    0.00  393.00     1  java
11:25:08 AM  1000   3111365  370.00   23.00    0.00    0.00  393.00     1  java
11:25:09 AM  1000   3111365  365.00   27.00    0.00    0.00  392.00     1  java
11:25:10 AM  1000   3111365  360.00   33.00    0.00    0.00  393.00     1  java
11:25:11 AM  1000   3111365  360.00   32.00    0.00    0.00  392.00     1  java
11:25:12 AM  1000   3111365  352.00   39.00    0.00    0.00  391.00     1  java
11:25:13 AM  1000   3111365  357.00   35.00    0.00    0.00  392.00     1  java
11:25:14 AM  1000   3111365  352.00   39.00    0.00    0.00  391.00     1  java
11:25:15 AM  1000   3111365  350.00   41.00    0.00    0.00  391.00     1  java
11:25:16 AM  1000   3111365  346.00   45.00    0.00    0.00  391.00     1  java
11:25:17 AM  1000   3111365  348.00   42.00    0.00    0.00  390.00     1  java
11:25:18 AM  1000   3111365  343.00   47.00    0.00    0.00  390.00     1  java
11:25:19 AM  1000   3111365  342.00   48.00    0.00    0.00  390.00     1  java
11:25:20 AM  1000   3111365  345.00   45.00    0.00    0.00  390.00     1  java
11:25:21 AM  1000   3111365  337.00   52.00    0.00    0.00  389.00     1  java
11:25:22 AM  1000   3111365  331.00   57.00    0.00    0.00  388.00     1  java
11:25:23 AM  1000   3111365  328.00   61.00    0.00    0.00  389.00     1  java
11:25:24 AM  1000   3111365  333.00   57.00    0.00    0.00  390.00     1  java
11:25:25 AM  1000   3111365  327.00   60.00    0.00    0.00  387.00     1  java
11:25:26 AM  1000   3111365  330.00   59.00    0.00    0.00  389.00     1  java
11:25:27 AM  1000   3111365  330.00   58.00    0.00    0.00  388.00     1  java
11:25:28 AM  1000   3111365  323.00   65.00    0.00    0.00  388.00     1  java
11:25:29 AM  1000   3111365  319.00   68.00    0.00    0.00  387.00     1  java
11:25:30 AM  1000   3111365  323.00   64.00    0.00    0.00  387.00     1  java
11:25:31 AM  1000   3111365  317.00   70.00    0.00    0.00  387.00     1  java
11:25:32 AM  1000   3111365  308.00   74.00    0.00    0.00  382.00     1  java
11:25:33 AM  1000   3111365  297.00   88.00    0.00    0.00  385.00     1  java
11:25:34 AM  1000   3111365  295.00   88.00    0.00    0.00  383.00     1  java
11:25:35 AM  1000   3111365  286.00   97.00    0.00    0.00  383.00     1  java
11:25:36 AM  1000   3111365  286.00   94.00    0.00    0.00  380.00     1  java
11:25:37 AM  1000   3111365  289.00   92.00    0.00    0.00  381.00     1  java
11:25:38 AM  1000   3111365  287.00   96.00    0.00    0.00  383.00     1  java
11:25:39 AM  1000   3111365  286.00   97.00    0.00    0.00  383.00     1  java
11:25:40 AM  1000   3111365  286.00   97.00    0.00    0.00  383.00     1  java
11:25:41 AM  1000   3111365  283.00  100.00    0.00    0.00  383.00     1  java
11:25:42 AM  1000   3111365  277.00  104.00    0.00    0.00  381.00     1  java
11:25:43 AM  1000   3111365  282.00  102.00    0.00    0.00  384.00     1  java
11:25:44 AM  1000   3111365  280.00  102.00    0.00    0.00  382.00     1  java
11:25:45 AM  1000   3111365  275.00  107.00    0.00    0.00  382.00     1  java
11:25:46 AM  1000   3111365  277.00  106.00    0.00    0.00  383.00     1  java
