Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

09:18:32 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:18:33 AM  1000   3005392  296.00    5.00    0.00    0.00  301.00     3  java
09:18:34 AM  1000   3005392  283.00    6.00    0.00    0.00  289.00     3  java
09:18:35 AM  1000   3005392  281.00    5.00    0.00    0.00  286.00     3  java
09:18:36 AM  1000   3005392  245.00    5.00    0.00    0.00  250.00     3  java
09:18:37 AM  1000   3005392  152.00    2.00    0.00    0.00  154.00     3  java
09:18:38 AM  1000   3005392    0.00    0.00    0.00    0.00    0.00     3  java
09:18:39 AM  1000   3005392    0.00    0.00    0.00    0.00    0.00     3  java
09:18:40 AM  1000   3005392    0.00    0.00    0.00    0.00    0.00     3  java
09:18:41 AM  1000   3005392  256.00   15.00    0.00    0.00  271.00     3  java
09:18:42 AM  1000   3005392  373.00   22.00    0.00    0.00  395.00     3  java
09:18:43 AM  1000   3005392  371.00   22.00    0.00    0.00  393.00     3  java
09:18:44 AM  1000   3005392  371.00   22.00    0.00    0.00  393.00     3  java
09:18:45 AM  1000   3005392  367.00   26.00    0.00    0.00  393.00     3  java
09:18:46 AM  1000   3005392  370.00   23.00    0.00    0.00  393.00     3  java
09:18:47 AM  1000   3005392  369.00   23.00    0.00    0.00  392.00     3  java
09:18:48 AM  1000   3005392  366.00   27.00    0.00    0.00  393.00     3  java
09:18:49 AM  1000   3005392  361.00   31.00    0.00    0.00  392.00     3  java
09:18:50 AM  1000   3005392  361.00   31.00    0.00    0.00  392.00     3  java
09:18:51 AM  1000   3005392  357.00   36.00    0.00    0.00  393.00     3  java
09:18:52 AM  1000   3005392  351.00   39.00    0.00    0.00  390.00     3  java
09:18:53 AM  1000   3005392  353.00   39.00    0.00    0.00  392.00     3  java
09:18:54 AM  1000   3005392  351.00   41.00    0.00    0.00  392.00     3  java
09:18:55 AM  1000   3005392  349.00   41.00    0.00    0.00  390.00     3  java
09:18:56 AM  1000   3005392  348.00   43.00    0.00    0.00  391.00     3  java
09:18:57 AM  1000   3005392  345.00   45.00    0.00    0.00  390.00     3  java
09:18:58 AM  1000   3005392  340.00   50.00    0.00    0.00  390.00     3  java
09:18:59 AM  1000   3005392  337.00   52.00    0.00    0.00  389.00     3  java
09:19:00 AM  1000   3005392  340.00   50.00    0.00    0.00  390.00     3  java
09:19:01 AM  1000   3005392  339.00   51.00    0.00    0.00  390.00     3  java
09:19:02 AM  1000   3005392  332.00   57.00    0.00    0.00  389.00     3  java
09:19:03 AM  1000   3005392  328.00   61.00    0.00    0.00  389.00     3  java
09:19:04 AM  1000   3005392  324.00   63.00    0.00    0.00  387.00     3  java
09:19:05 AM  1000   3005392  329.00   60.00    0.00    0.00  389.00     3  java
09:19:06 AM  1000   3005392  328.00   60.00    0.00    0.00  388.00     3  java
09:19:07 AM  1000   3005392  326.00   63.00    0.00    0.00  389.00     3  java
09:19:08 AM  1000   3005392  324.00   63.00    0.00    0.00  387.00     3  java
09:19:09 AM  1000   3005392  316.00   72.00    0.00    0.00  388.00     3  java
09:19:10 AM  1000   3005392  317.00   71.00    0.00    0.00  388.00     3  java
09:19:11 AM  1000   3005392  317.00   70.00    0.00    0.00  387.00     3  java
09:19:12 AM  1000   3005392  304.00   82.00    0.00    0.00  386.00     3  java
09:19:13 AM  1000   3005392  305.00   80.00    0.00    0.00  385.00     3  java
09:19:14 AM  1000   3005392  301.00   85.00    0.00    0.00  386.00     3  java
09:19:15 AM  1000   3005392  283.00  100.00    0.00    0.00  383.00     3  java
09:19:16 AM  1000   3005392  282.00  102.00    0.00    0.00  384.00     3  java
09:19:17 AM  1000   3005392  283.00  102.00    0.00    0.00  385.00     3  java
09:19:18 AM  1000   3005392  272.00  110.00    0.00    0.00  382.00     3  java
09:19:19 AM  1000   3005392  278.00  103.00    0.00    0.00  381.00     3  java
09:19:20 AM  1000   3005392  274.00  109.00    0.00    0.00  383.00     3  java
09:19:21 AM  1000   3005392  273.00  110.00    0.00    0.00  383.00     3  java
09:19:22 AM  1000   3005392  267.00  112.00    0.00    0.00  379.00     3  java
09:19:23 AM  1000   3005392  271.00  111.00    0.00    0.00  382.00     3  java
09:19:24 AM  1000   3005392  271.00  112.00    0.00    0.00  383.00     3  java
09:19:25 AM  1000   3005392  267.00  115.00    0.00    0.00  382.00     3  java
09:19:26 AM  1000   3005392  266.00  115.00    0.00    0.00  381.00     3  java
09:19:27 AM  1000   3005392  269.00  114.00    0.00    0.00  383.00     3  java
09:19:28 AM  1000   3005392  262.00  121.00    0.00    0.00  383.00     3  java
09:19:29 AM  1000   3005392  262.00  122.00    0.00    0.00  384.00     3  java
09:19:30 AM  1000   3005392  257.00  126.00    0.00    0.00  383.00     3  java
09:19:31 AM  1000   3005392  263.00  119.00    0.00    0.00  382.00     3  java
09:19:32 AM  1000   3005392  260.00  123.00    0.00    0.00  383.00     3  java
09:19:33 AM  1000   3005392  263.00  120.00    0.00    0.00  383.00     3  java
09:19:34 AM  1000   3005392  267.00  116.00    0.00    0.00  383.00     3  java
09:19:35 AM  1000   3005392  262.00  121.00    0.00    0.00  383.00     3  java
09:19:36 AM  1000   3005392  257.00  124.00    0.00    0.00  381.00     3  java
09:19:37 AM  1000   3005392  261.00  121.00    0.00    0.00  382.00     3  java
09:19:38 AM  1000   3005392  259.00  123.00    0.00    0.00  382.00     3  java
09:19:39 AM  1000   3005392  260.00  121.00    0.00    0.00  381.00     3  java
09:19:40 AM  1000   3005392  257.00  124.00    0.00    0.00  381.00     3  java
09:19:41 AM  1000   3005392  251.00  129.00    0.00    0.00  380.00     3  java
09:19:42 AM  1000   3005392  238.00  144.00    0.00    0.00  382.00     3  java
09:19:43 AM  1000   3005392  245.00  137.00    0.00    0.00  382.00     3  java
09:19:44 AM  1000   3005392  242.00  138.00    0.00    0.00  380.00     3  java
09:19:45 AM  1000   3005392  240.00  140.00    0.00    0.00  380.00     3  java
09:19:46 AM  1000   3005392  241.00  141.00    0.00    0.00  382.00     3  java
09:19:47 AM  1000   3005392  244.00  135.00    0.00    0.00  379.00     3  java
09:19:48 AM  1000   3005392  235.64  141.58    0.00    0.00  377.23     3  java
09:19:49 AM  1000   3005392  246.00  134.00    0.00    0.00  380.00     3  java
09:19:50 AM  1000   3005392  232.00  147.00    0.00    0.00  379.00     3  java
09:19:51 AM  1000   3005392  223.00  157.00    0.00    0.00  380.00     3  java
09:19:52 AM  1000   3005392  230.00  151.00    0.00    0.00  381.00     3  java
09:19:53 AM  1000   3005392  226.00  154.00    0.00    0.00  380.00     3  java
09:19:54 AM  1000   3005392  220.00  157.00    0.00    0.00  377.00     3  java
