procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 390854816      0 324508    0    0     1     1    0    0  0  0 100  0  0
 1  0      0 390742176      0 379928    0    0 55152     0 7255 6435  4  0 96  0  0
 4  0      0 390657600      0 383616    0    0  4072   968 11490 6845  4  1 95  0  0
 3  0      0 390580160      0 386212    0    0  2312     8 9263 5087  4  1 96  0  0
 2  0      0 390538368      0 401188    0    0 16632     4 5331 6697  3  0 96  0  0
 0  1      0 390509152      0 411292    0    0 14476    32 4367 5747  2  0 97  0  0
 0  0      0 390450688      0 412788    0    0  1400     4 1323 1023  1  0 99  0  0
16  0      0 390381632      0 415428    0    0  2384    20 4527 11259  3  0 96  0  0
28  0      0 390372896      0 415532    0    0     4   544 9755 28147  7  1 93  0  0
24  0      0 390326560      0 415544    0    0    76     8 9790 28515  7  1 92  0  0
29  0      0 390326560      0 415588    0    0    40     4 10264 30543  7  1 92  0  0
36  0      0 390325056      0 415596    0    0     0    44 10524 31039  7  1 93  0  0
26  0      0 390325568      0 415732    0    0    56     4 10514 31301  6  1 93  0  0
30  0      0 390323520      0 415832    0    0    88     0 10341 31001  6  1 93  0  0
 5  0      0 390304128      0 415836    0    0     0    44 11040 33735  6  1 93  0  0
21  0      0 390293056      0 415896    0    0     0    32 10886 33826  6  1 93  0  0
29  0      0 390292800      0 415904    0    0     0     4 11822 37892  6  1 93  0  0
35  0      0 390292288      0 415912    0    0     0    40 12704 39382  7  1 92  0  0
30  0      0 390286656      0 415940    0    0     0     4 12495 39671  6  1 93  0  0
33  0      0 390273056      0 415948    0    0     0    12 11757 38314  6  1 92  0  0
31  0      0 390270272      0 415956    0    0     0    12 11520 39285  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0      0 390271680      0 415960    0    0    24   188 12126 41310  6  1 93  0  0
28  0      0 390270720      0 418008    0    0     4     4 12796 43378  6  1 93  0  0
27  0      0 390264416      0 418076    0    0     0    40 11948 41675  6  1 93  0  0
25  0      0 390261888      0 418088    0    0     0     4 12714 46269  6  1 93  0  0
30  0      0 390260928      0 418112    0    0     0     0 13375 47259  6  1 93  0  0
37  0      0 390259168      0 418128    0    0     0    12 12896 49571  6  1 93  0  0
36  0      0 390258432      0 418136    0    0     0     0 13293 50119  6  2 93  0  0
36  0      0 390257952      0 418144    0    0     4    36 13989 52342  6  2 93  0  0
24  0      0 390256960      0 418152    0    0     0    44 14405 54584  6  2 93  0  0
33  0      0 390255200      0 418132    0    0     0     4 14754 56701  5  2 93  0  0
32  0      0 390254944      0 418152    0    0     0    12 15186 58153  6  2 93  0  0
28  0      0 390253888      0 418628    0    0     0   668 14927 57862  5  2 93  0  0
28  0      0 390254240      0 418632    0    0     0     0 14814 59291  5  2 93  0  0
41  0      0 390252992      0 418640    0    0     0     4 14660 58403  5  2 93  0  0
29  0      0 390251744      0 418656    0    0     0    40 14917 58741  5  2 93  0  0
28  0      0 390250720      0 418676    0    0     0     4 15650 61470  5  2 93  0  0
 6  0      0 390251488      0 418684    0    0     0     0 16002 62693  5  2 93  0  0
25  0      0 390251936      0 418700    0    0    28   420 15546 61504  5  2 93  0  0
25  0      0 390251200      0 418708    0    0     0     0 15997 64863  5  2 93  0  0
 8  0      0 390250464      0 418724    0    0     0     4 15703 63008  5  2 93  0  0
53  0      0 390247456      0 418744    0    0     0    44 16580 68196  5  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 390249216      0 418756    0    0     0     4 17388 70626  5  2 92  0  0
22  0      0 390250528      0 418840    0    0     0     0 18081 75540  5  2 92  0  0
31  0      0 390251040      0 418856    0    0     0   352 18898 77628  5  3 92  0  0
25  0      0 390251072      0 418876    0    0     0   432 20023 84876  5  3 92  0  0
34  0      0 390251840      0 418884    0    0     0     4 20115 95339  5  3 92  0  0
32  0      0 390251872      0 418908    0    0     0    40 20507 101391  5  3 92  0  0
24  0      0 390252160      0 418928    0    0     0     8 22091 94736  5  3 92  0  0
33  0      0 390253440      0 418876    0    0     0    12 21604 94233  5  3 92  0  0
32  0      0 390254720      0 418896    0    0     0     0 21755 102725  5  3 92  0  0
36  0      0 390238880      0 418916    0    0     0     0 21976 101071  5  3 92  0  0
31  0      0 390240576      0 419000    0    0     0     8 21663 164132  5  3 92  0  0
36  0      0 390240448      0 419048    0    0     0    92 22708 105663  5  3 92  0  0
31  0      0 390242528      0 419068    0    0     0     4 21581 105846  5  3 92  0  0
23  0      0 390242272      0 419088    0    0    16     0 22003 126056  5  3 92  0  0
24  0      0 390243104      0 419104    0    0     0    12 20119 190916  5  3 92  0  0
29  0      0 390243168      0 419120    0    0     0     0 20599 241207  5  3 92  0  0
35  0      0 390244640      0 419136    0    0     0     4 24061 109056  5  3 92  0  0
23  0      0 390242464      0 419156    0    0     0    60 22250 180351  5  3 92  0  0
23  0      0 390241888      0 419172    0    0     0     8 23662 122791  5  4 92  0  0
35  0      0 390242368      0 419196    0    0    20     0 23340 122893  5  3 92  0  0
26  0      0 390241344      0 419280    0    0     0    12 22770 129333  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0      0 390240512      0 419304    0    0     0     0 24004 109452  5  4 92  0  0
25  0      0 390240544      0 419324    0    0     0     4 24028 127488  5  4 92  0  0
33  0      0 390239392      0 419340    0    0     0    40 21871 169791  5  3 92  0  0
27  0      0 390238656      0 419360    0    0     0     4 22684 151019  5  4 92  0  0
37  0      0 390237760      0 419376    0    0     0     0 22960 125299  5  4 92  0  0
32  0      0 390236256      0 419396    0    0     0    12 22134 183632  5  4 92  0  0
42  0      0 390234656      0 419412    0    0     0   292 24020 181882  4  4 92  0  0
40  0      0 390232576      0 419436    0    0     0     4 24310 129727  4  4 92  0  0
22  0      0 390232448      0 419456    0    0     0    44 22306 238052  4  4 92  0  0
29  0      0 390231168      0 419472    0    0     0     4 24269 198232  4  4 92  0  0
22  0      0 390231072      0 419496    0    0     0   296 23748 215019  4  4 92  0  0
27  0      0 390230688      0 419484    0    0     0    92 25126 180135  4  4 92  0  0
11  0      0 390230816      0 419504    0    0     0    32 22741 284946  4  4 92  0  0
25  0      0 390231040      0 419524    0    0     0     8 23915 338409  4  4 92  0  0
18  0      0 390230944      0 419580    0    0     0    40 24678 248881  4  4 91  0  0
16  0      0 390231456      0 419596    0    0     0     4 23375 352527  5  4 91  0  0
42  0      0 390231872      0 419616    0    0     0     0 21375 381285  4  4 92  0  0
21  0      0 390231424      0 419640    0    0     0     8 24613 296908  4  4 91  0  0
49  0      0 390228320      0 421540    0    0  1708     0 28655 202226  4  5 91  0  0
19  0      0 390229056      0 422064    0    0     0     4 22660 523271  4  5 91  0  0
38  0      0 390230688      0 422116    0    0     0    40 22148 665389  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0      0 390233376      0 422140    0    0     0     4 22223 461958  4  5 92  0  0
14  0      0 390234656      0 422160    0    0     0     0 21592 1126051  4  4 92  0  0
41  0      0 390236480      0 422188    0    0     0   260 22567 829589  4  4 92  0  0
39  0      0 390236960      0 422272    0    0     0     8 21576 729559  4  4 92  0  0
22  0      0 390237888      0 422292    0    0     0     4 21114 756036  4  4 92  0  0
26  0      0 390238400      0 422316    0    0     0    60 22156 708267  4  4 92  0  0
42  0      0 390236032      0 422368    0    0     0     8 21593 435618  4  4 92  0  0
46  0      0 390236064      0 422392    0    0     0     0 21946 541368  4  5 92  0  0
13  0      0 390236896      0 422416    0    0     0    12 24058 296395  4  5 91  0  0
44  0      0 390238208      0 422440    0    0     0     0 22733 596129  4  5 92  0  0
26  0      0 390238848      0 422460    0    0     0     4 22366 346479  4  5 91  0  0
28  0      0 390239680      0 422552    0    0     0    44 21909 528170  4  5 92  0  0
19  0      0 390240032      0 422576    0    0     0     4 22605 992254  3  5 92  0  0
