Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

08:41:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:41:46 AM  1000   2977261  233.00    7.00    0.00    0.00  240.00     0  java
08:41:47 AM  1000   2977261   12.00    1.00    0.00    0.00   13.00     0  java
08:41:48 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:41:49 AM  1000   2977261    1.00    0.00    0.00    0.00    1.00     0  java
08:41:50 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:41:51 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:41:52 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:41:53 AM  1000   2977261   11.00    1.00    0.00    0.00   12.00     0  java
08:41:54 AM  1000   2977261  340.00   12.00    0.00    0.00  352.00     0  java
08:41:55 AM  1000   2977261  375.00   13.00    0.00    0.00  388.00     0  java
08:41:56 AM  1000   2977261  374.00   18.00    0.00    0.00  392.00     0  java
08:41:57 AM  1000   2977261  367.00   26.00    0.00    0.00  393.00     0  java
08:41:58 AM  1000   2977261  357.00   32.00    0.00    0.00  389.00     0  java
08:41:59 AM  1000   2977261  336.00   43.00    0.00    0.00  379.00     0  java
08:42:00 AM  1000   2977261  347.00   39.00    0.00    0.00  386.00     0  java
08:42:01 AM  1000   2977261  339.00   46.00    0.00    0.00  385.00     0  java
08:42:02 AM  1000   2977261  324.00   56.00    0.00    0.00  380.00     0  java
08:42:03 AM  1000   2977261  327.00   55.00    0.00    0.00  382.00     0  java
08:42:04 AM  1000   2977261  329.00   51.00    0.00    0.00  380.00     0  java
08:42:05 AM  1000   2977261  329.00   53.00    0.00    0.00  382.00     0  java
08:42:06 AM  1000   2977261  307.00   71.00    0.00    0.00  378.00     0  java
08:42:07 AM  1000   2977261  304.00   72.00    0.00    0.00  376.00     0  java
08:42:08 AM  1000   2977261  309.00   68.00    0.00    0.00  377.00     0  java
08:42:09 AM  1000   2977261  306.00   70.00    0.00    0.00  376.00     0  java
08:42:10 AM  1000   2977261  298.00   75.00    0.00    0.00  373.00     0  java
08:42:11 AM  1000   2977261  261.00  105.00    0.00    0.00  366.00     0  java
08:42:12 AM  1000   2977261  243.00  120.00    0.00    0.00  363.00     0  java
08:42:13 AM  1000   2977261  237.00  124.00    0.00    0.00  361.00     0  java
08:42:14 AM  1000   2977261  234.00  128.00    0.00    0.00  362.00     0  java
08:42:15 AM  1000   2977261  241.00  121.00    0.00    0.00  362.00     0  java
08:42:16 AM  1000   2977261  234.00  128.00    0.00    0.00  362.00     0  java
08:42:17 AM  1000   2977261  233.00  127.00    0.00    0.00  360.00     0  java
08:42:18 AM  1000   2977261  244.00  118.00    0.00    0.00  362.00     0  java
08:42:19 AM  1000   2977261  239.00  121.00    0.00    0.00  360.00     0  java
08:42:20 AM  1000   2977261  236.00  125.00    0.00    0.00  361.00     0  java
08:42:21 AM  1000   2977261  237.00  125.00    0.00    0.00  362.00     0  java
08:42:22 AM  1000   2977261  235.00  128.00    0.00    0.00  363.00     0  java
08:42:23 AM  1000   2977261  241.00  120.00    0.00    0.00  361.00     0  java
08:42:24 AM  1000   2977261  236.00  126.00    0.00    0.00  362.00     0  java
08:42:25 AM  1000   2977261  242.00  117.00    0.00    0.00  359.00     0  java
08:42:26 AM  1000   2977261  235.00  126.00    0.00    0.00  361.00     0  java
08:42:27 AM  1000   2977261  237.00  125.00    0.00    0.00  362.00     0  java
08:42:28 AM  1000   2977261  232.00  130.00    0.00    0.00  362.00     0  java
08:42:29 AM  1000   2977261  236.00  125.00    0.00    0.00  361.00     0  java
08:42:30 AM  1000   2977261  239.00  122.00    0.00    0.00  361.00     0  java
08:42:31 AM  1000   2977261  237.00  125.00    0.00    0.00  362.00     0  java
08:42:32 AM  1000   2977261  234.00  128.00    0.00    0.00  362.00     0  java
08:42:33 AM  1000   2977261  242.00  120.00    0.00    0.00  362.00     0  java
08:42:34 AM  1000   2977261  238.00  123.00    0.00    0.00  361.00     0  java
08:42:35 AM  1000   2977261  241.00  120.00    0.00    0.00  361.00     0  java
08:42:36 AM  1000   2977261  238.00  123.00    0.00    0.00  361.00     0  java
08:42:37 AM  1000   2977261  239.00  123.00    0.00    0.00  362.00     0  java
08:42:38 AM  1000   2977261  239.00  122.00    0.00    0.00  361.00     0  java
08:42:39 AM  1000   2977261  240.00  121.00    0.00    0.00  361.00     0  java
08:42:40 AM  1000   2977261  234.00  127.00    0.00    0.00  361.00     0  java
08:42:41 AM  1000   2977261  242.00  121.00    0.00    0.00  363.00     0  java
08:42:42 AM  1000   2977261  242.00  120.00    0.00    0.00  362.00     0  java
08:42:43 AM  1000   2977261  239.00  121.00    0.00    0.00  360.00     0  java
08:42:44 AM  1000   2977261  236.00  125.00    0.00    0.00  361.00     0  java
08:42:45 AM  1000   2977261  238.00  123.00    0.00    0.00  361.00     0  java
08:42:46 AM  1000   2977261  240.00  120.00    0.00    0.00  360.00     0  java
08:42:47 AM  1000   2977261  234.00  126.00    0.00    0.00  360.00     0  java
08:42:48 AM  1000   2977261  234.00  127.00    0.00    0.00  361.00     0  java
08:42:49 AM  1000   2977261  238.00  123.00    0.00    0.00  361.00     0  java
08:42:50 AM  1000   2977261  242.00  118.00    0.00    0.00  360.00     0  java
08:42:51 AM  1000   2977261  240.00  120.00    0.00    0.00  360.00     0  java
08:42:52 AM  1000   2977261  237.00  122.00    0.00    0.00  359.00     0  java
08:42:53 AM  1000   2977261  237.00  124.00    0.00    0.00  361.00     0  java
08:42:54 AM  1000   2977261  239.00  120.00    0.00    0.00  359.00     0  java
08:42:55 AM  1000   2977261  239.00  121.00    0.00    0.00  360.00     0  java
08:42:56 AM  1000   2977261  239.00  123.00    0.00    0.00  362.00     0  java
08:42:57 AM  1000   2977261  231.00  129.00    0.00    0.00  360.00     0  java
08:42:58 AM  1000   2977261  234.00  126.00    0.00    0.00  360.00     0  java
08:42:59 AM  1000   2977261  241.00  120.00    0.00    0.00  361.00     0  java
08:43:00 AM  1000   2977261  240.00  121.00    0.00    0.00  361.00     0  java
08:43:01 AM  1000   2977261  236.00  125.00    0.00    0.00  361.00     0  java
08:43:02 AM  1000   2977261  239.00  121.00    0.00    0.00  360.00     0  java
08:43:03 AM  1000   2977261  243.00  118.00    0.00    0.00  361.00     0  java
08:43:04 AM  1000   2977261  236.00  126.00    0.00    0.00  362.00     0  java
08:43:05 AM  1000   2977261  240.00  121.00    0.00    0.00  361.00     0  java
08:43:06 AM  1000   2977261  234.00  127.00    0.00    0.00  361.00     0  java
08:43:07 AM  1000   2977261  230.00  131.00    0.00    0.00  361.00     0  java
08:43:08 AM  1000   2977261  235.00  126.00    0.00    0.00  361.00     0  java
08:43:09 AM  1000   2977261  237.00  123.00    0.00    0.00  360.00     0  java
08:43:10 AM  1000   2977261  241.00  121.00    0.00    0.00  362.00     0  java
08:43:11 AM  1000   2977261  240.00  122.00    0.00    0.00  362.00     0  java
08:43:12 AM  1000   2977261  239.00  123.00    0.00    0.00  362.00     0  java
08:43:13 AM  1000   2977261  241.00  120.00    0.00    0.00  361.00     0  java
08:43:14 AM  1000   2977261  243.00  118.00    0.00    0.00  361.00     0  java
08:43:15 AM  1000   2977261  236.00  126.00    0.00    0.00  362.00     0  java
08:43:16 AM  1000   2977261  237.00  124.00    0.00    0.00  361.00     0  java
08:43:17 AM  1000   2977261  236.00  126.00    0.00    0.00  362.00     0  java
08:43:18 AM  1000   2977261  238.00  124.00    0.00    0.00  362.00     0  java
08:43:19 AM  1000   2977261  237.00  124.00    0.00    0.00  361.00     0  java
08:43:20 AM  1000   2977261  239.00  123.00    0.00    0.00  362.00     0  java
08:43:21 AM  1000   2977261  235.00  125.00    0.00    0.00  360.00     0  java
08:43:22 AM  1000   2977261  234.00  127.00    0.00    0.00  361.00     0  java
08:43:23 AM  1000   2977261  239.00  122.00    0.00    0.00  361.00     0  java
08:43:24 AM  1000   2977261  243.00  118.00    0.00    0.00  361.00     0  java
08:43:25 AM  1000   2977261  240.00  123.00    0.00    0.00  363.00     0  java
08:43:26 AM  1000   2977261  241.00  120.00    0.00    0.00  361.00     0  java
08:43:27 AM  1000   2977261  237.00  124.00    0.00    0.00  361.00     0  java
08:43:28 AM  1000   2977261  239.00  124.00    0.00    0.00  363.00     0  java
08:43:29 AM  1000   2977261  232.00  129.00    0.00    0.00  361.00     0  java
08:43:30 AM  1000   2977261  235.00  127.00    0.00    0.00  362.00     0  java
08:43:31 AM  1000   2977261  242.00  121.00    0.00    0.00  363.00     0  java
08:43:32 AM  1000   2977261  234.00  127.00    0.00    0.00  361.00     0  java
08:43:33 AM  1000   2977261  234.00  127.00    0.00    0.00  361.00     0  java
08:43:34 AM  1000   2977261  237.00  126.00    0.00    0.00  363.00     0  java
08:43:35 AM  1000   2977261  240.00  121.00    0.00    0.00  361.00     0  java
08:43:36 AM  1000   2977261  237.00  125.00    0.00    0.00  362.00     0  java
08:43:37 AM  1000   2977261  236.00  126.00    0.00    0.00  362.00     0  java
08:43:38 AM  1000   2977261  238.00  125.00    0.00    0.00  363.00     0  java
08:43:39 AM  1000   2977261  236.00  124.00    0.00    0.00  360.00     0  java
08:43:40 AM  1000   2977261  237.00  125.00    0.00    0.00  362.00     0  java
08:43:41 AM  1000   2977261  241.00  121.00    0.00    0.00  362.00     0  java
08:43:42 AM  1000   2977261  232.00  129.00    0.00    0.00  361.00     0  java
08:43:43 AM  1000   2977261  238.00  124.00    0.00    0.00  362.00     0  java
08:43:44 AM  1000   2977261  239.00  120.00    0.00    0.00  359.00     0  java
08:43:45 AM  1000   2977261  234.00  127.00    0.00    0.00  361.00     0  java
08:43:46 AM  1000   2977261  255.00  112.00    0.00    0.00  367.00     0  java
08:43:47 AM  1000   2977261  246.00  116.00    0.00    0.00  362.00     0  java
08:43:48 AM  1000   2977261  241.00  122.00    0.00    0.00  363.00     0  java
08:43:49 AM  1000   2977261  231.00  128.00    0.00    0.00  359.00     0  java
08:43:50 AM  1000   2977261  245.00  117.00    0.00    0.00  362.00     0  java
08:43:51 AM  1000   2977261  235.00  127.00    0.00    0.00  362.00     0  java
08:43:52 AM  1000   2977261  244.00  119.00    0.00    0.00  363.00     0  java
08:43:53 AM  1000   2977261  241.00  119.00    0.00    0.00  360.00     0  java
08:43:54 AM  1000   2977261  241.00  121.00    0.00    0.00  362.00     0  java
08:43:55 AM  1000   2977261  238.00  124.00    0.00    0.00  362.00     0  java
08:43:56 AM  1000   2977261  238.00  124.00    0.00    0.00  362.00     0  java
08:43:57 AM  1000   2977261  238.00  122.00    0.00    0.00  360.00     0  java
08:43:58 AM  1000   2977261  235.00  127.00    0.00    0.00  362.00     0  java
08:43:59 AM  1000   2977261  235.00  124.00    0.00    0.00  359.00     0  java
08:44:00 AM  1000   2977261   11.00    0.00    0.00    0.00   11.00     0  java
08:44:01 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:02 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:03 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:04 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:05 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:06 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:07 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:08 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:09 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:10 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:11 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:12 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:13 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:14 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:15 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:16 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:17 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:18 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:19 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:20 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:21 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:22 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:23 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:24 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:25 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:26 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:27 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:28 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:29 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:30 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:31 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:32 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:33 AM  1000   2977261    0.00    0.00    0.00    0.00    0.00     0  java
08:44:34 AM  1000   2977261   11.00    2.00    0.00    0.00   13.00     0  java
08:44:35 AM  1000   2977261  277.00   93.00    0.00    0.00  370.00     0  java
08:44:36 AM  1000   2977261  241.00  122.00    0.00    0.00  363.00     0  java
08:44:37 AM  1000   2977261  236.00  125.00    0.00    0.00  361.00     0  java
08:44:38 AM  1000   2977261  240.00  121.00    0.00    0.00  361.00     0  java
08:44:39 AM  1000   2977261  237.00  125.00    0.00    0.00  362.00     0  java
08:44:40 AM  1000   2977261  234.00  121.00    0.00    0.00  355.00     0  java
