Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

09:07:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:07:42 AM  1000   2992484    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
09:07:43 AM  1000   2992484    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
09:07:44 AM  1000   2992484    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
09:07:45 AM  1000   2992484    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
09:07:46 AM  1000   2992484    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
09:07:47 AM  1000   2992484    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
09:07:48 AM  1000   2992484    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
09:07:49 AM  1000   2992484    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
09:07:50 AM  1000   2992484  186.00  103.00    0.00    0.00  289.00     0  quarkus3-runner
09:07:51 AM  1000   2992484  233.00  135.00    0.00    0.00  368.00     0  quarkus3-runner
09:07:52 AM  1000   2992484  234.00  137.00    0.00    0.00  371.00     0  quarkus3-runner
09:07:53 AM  1000   2992484  241.00  136.00    0.00    0.00  377.00     0  quarkus3-runner
09:07:54 AM  1000   2992484  241.00  128.00    0.00    0.00  369.00     0  quarkus3-runner
09:07:55 AM  1000   2992484  236.00  142.00    0.00    0.00  378.00     0  quarkus3-runner
09:07:56 AM  1000   2992484  240.00  132.00    0.00    0.00  372.00     0  quarkus3-runner
09:07:57 AM  1000   2992484  238.00  133.00    0.00    0.00  371.00     0  quarkus3-runner
09:07:58 AM  1000   2992484  243.00  133.00    0.00    0.00  376.00     0  quarkus3-runner
09:07:59 AM  1000   2992484  243.00  126.00    0.00    0.00  369.00     0  quarkus3-runner
09:08:00 AM  1000   2992484  231.00  141.00    0.00    0.00  372.00     0  quarkus3-runner
09:08:01 AM  1000   2992484  236.00  131.00    0.00    0.00  367.00     0  quarkus3-runner
09:08:02 AM  1000   2992484  239.00  131.00    0.00    0.00  370.00     0  quarkus3-runner
09:08:03 AM  1000   2992484  231.00  134.00    0.00    0.00  365.00     0  quarkus3-runner
09:08:04 AM  1000   2992484  232.00  132.00    0.00    0.00  364.00     0  quarkus3-runner
09:08:05 AM  1000   2992484  234.00  130.00    0.00    0.00  364.00     0  quarkus3-runner
09:08:06 AM  1000   2992484  237.00  136.00    0.00    0.00  373.00     0  quarkus3-runner
09:08:07 AM  1000   2992484  237.00  127.00    0.00    0.00  364.00     0  quarkus3-runner
09:08:08 AM  1000   2992484  236.00  129.00    0.00    0.00  365.00     0  quarkus3-runner
09:08:09 AM  1000   2992484  242.00  128.00    0.00    0.00  370.00     0  quarkus3-runner
09:08:10 AM  1000   2992484  240.00  126.00    0.00    0.00  366.00     0  quarkus3-runner
09:08:11 AM  1000   2992484  235.00  130.00    0.00    0.00  365.00     0  quarkus3-runner
09:08:12 AM  1000   2992484  237.00  132.00    0.00    0.00  369.00     0  quarkus3-runner
09:08:13 AM  1000   2992484  233.00  132.00    0.00    0.00  365.00     0  quarkus3-runner
