Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

08:18:03 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:18:04 AM  1000   2959766  212.00    6.00    0.00    0.00  218.00     0  java
08:18:05 AM  1000   2959766   11.00    1.00    0.00    0.00   12.00     0  java
08:18:06 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:18:07 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:18:08 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:18:09 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:18:10 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:18:11 AM  1000   2959766    9.00    1.00    0.00    0.00   10.00     0  java
08:18:12 AM  1000   2959766  337.00   22.00    0.00    0.00  359.00     0  java
08:18:13 AM  1000   2959766  376.00   19.00    0.00    0.00  395.00     0  java
08:18:14 AM  1000   2959766  378.00   17.00    0.00    0.00  395.00     0  java
08:18:15 AM  1000   2959766  378.00   17.00    0.00    0.00  395.00     0  java
08:18:16 AM  1000   2959766  372.00   22.00    0.00    0.00  394.00     0  java
08:18:17 AM  1000   2959766  367.00   27.00    0.00    0.00  394.00     0  java
08:18:18 AM  1000   2959766  362.00   29.00    0.00    0.00  391.00     0  java
08:18:19 AM  1000   2959766  365.00   29.00    0.00    0.00  394.00     0  java
08:18:20 AM  1000   2959766  360.00   32.00    0.00    0.00  392.00     0  java
08:18:21 AM  1000   2959766  372.00   22.00    0.00    0.00  394.00     0  java
08:18:22 AM  1000   2959766  359.00   33.00    0.00    0.00  392.00     0  java
08:18:23 AM  1000   2959766  353.00   38.00    0.00    0.00  391.00     0  java
08:18:24 AM  1000   2959766  344.00   48.00    0.00    0.00  392.00     0  java
08:18:25 AM  1000   2959766  339.00   51.00    0.00    0.00  390.00     0  java
08:18:26 AM  1000   2959766  319.00   69.00    0.00    0.00  388.00     0  java
08:18:27 AM  1000   2959766  285.00  100.00    0.00    0.00  385.00     0  java
08:18:28 AM  1000   2959766  276.00  107.00    0.00    0.00  383.00     0  java
08:18:29 AM  1000   2959766  269.00  113.00    0.00    0.00  382.00     0  java
08:18:30 AM  1000   2959766  266.00  114.00    0.00    0.00  380.00     0  java
08:18:31 AM  1000   2959766  271.00  112.00    0.00    0.00  383.00     0  java
08:18:32 AM  1000   2959766  267.00  115.00    0.00    0.00  382.00     0  java
08:18:33 AM  1000   2959766  265.00  116.00    0.00    0.00  381.00     0  java
08:18:34 AM  1000   2959766  262.00  121.00    0.00    0.00  383.00     0  java
08:18:35 AM  1000   2959766  261.00  123.00    0.00    0.00  384.00     0  java
08:18:36 AM  1000   2959766  258.00  124.00    0.00    0.00  382.00     0  java
08:18:37 AM  1000   2959766  249.00  133.00    0.00    0.00  382.00     0  java
08:18:38 AM  1000   2959766  263.00  119.00    0.00    0.00  382.00     0  java
08:18:39 AM  1000   2959766  262.00  122.00    0.00    0.00  384.00     0  java
08:18:40 AM  1000   2959766  257.00  126.00    0.00    0.00  383.00     0  java
08:18:41 AM  1000   2959766  242.00  138.00    0.00    0.00  380.00     0  java
08:18:42 AM  1000   2959766  248.00  132.00    0.00    0.00  380.00     0  java
08:18:43 AM  1000   2959766  238.00  144.00    0.00    0.00  382.00     0  java
08:18:44 AM  1000   2959766  240.00  141.00    0.00    0.00  381.00     0  java
08:18:45 AM  1000   2959766  234.00  146.00    0.00    0.00  380.00     0  java
08:18:46 AM  1000   2959766  216.00  164.00    0.00    0.00  380.00     0  java
08:18:47 AM  1000   2959766  208.00  171.00    0.00    0.00  379.00     0  java
08:18:48 AM  1000   2959766  203.00  176.00    0.00    0.00  379.00     0  java
08:18:49 AM  1000   2959766  190.00  188.00    0.00    0.00  378.00     0  java
08:18:50 AM  1000   2959766  182.00  194.00    0.00    0.00  376.00     0  java
08:18:51 AM  1000   2959766  192.00  186.00    0.00    0.00  378.00     0  java
08:18:52 AM  1000   2959766  191.00  186.00    0.00    0.00  377.00     0  java
08:18:53 AM  1000   2959766  195.00  183.00    0.00    0.00  378.00     0  java
08:18:54 AM  1000   2959766  212.00  167.00    0.00    0.00  379.00     0  java
08:18:55 AM  1000   2959766  197.00  180.00    0.00    0.00  377.00     0  java
08:18:56 AM  1000   2959766  183.00  194.00    0.00    0.00  377.00     0  java
08:18:57 AM  1000   2959766  177.00  199.00    0.00    0.00  376.00     0  java
08:18:58 AM  1000   2959766  186.00  190.00    0.00    0.00  376.00     0  java
08:18:59 AM  1000   2959766  178.00  199.00    0.00    0.00  377.00     0  java
08:19:00 AM  1000   2959766  161.00  213.00    0.00    0.00  374.00     0  java
08:19:01 AM  1000   2959766  151.00  222.00    0.00    0.00  373.00     0  java
08:19:02 AM  1000   2959766  154.00  219.00    0.00    0.00  373.00     0  java
08:19:03 AM  1000   2959766  151.00  223.00    0.00    0.00  374.00     0  java
08:19:04 AM  1000   2959766  155.00  219.00    0.00    0.00  374.00     0  java
08:19:05 AM  1000   2959766  152.00  220.00    0.00    0.00  372.00     0  java
08:19:06 AM  1000   2959766  151.00  224.00    0.00    0.00  375.00     0  java
08:19:07 AM  1000   2959766  151.00  221.00    0.00    0.00  372.00     0  java
08:19:08 AM  1000   2959766  150.00  225.00    0.00    0.00  375.00     0  java
08:19:09 AM  1000   2959766  152.00  221.00    0.00    0.00  373.00     0  java
08:19:10 AM  1000   2959766  153.00  220.00    0.00    0.00  373.00     0  java
08:19:11 AM  1000   2959766  150.00  223.00    0.00    0.00  373.00     0  java
08:19:12 AM  1000   2959766  149.00  224.00    0.00    0.00  373.00     0  java
08:19:13 AM  1000   2959766  152.00  222.00    0.00    0.00  374.00     0  java
08:19:14 AM  1000   2959766  144.00  229.00    0.00    0.00  373.00     0  java
08:19:15 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:19:16 AM  1000   2959766  145.00  229.00    0.00    0.00  374.00     0  java
08:19:17 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:19:18 AM  1000   2959766  162.00  213.00    0.00    0.00  375.00     0  java
08:19:19 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:19:20 AM  1000   2959766  152.00  222.00    0.00    0.00  374.00     0  java
08:19:21 AM  1000   2959766  150.00  223.00    0.00    0.00  373.00     0  java
08:19:22 AM  1000   2959766  146.00  228.00    0.00    0.00  374.00     0  java
08:19:23 AM  1000   2959766  152.00  222.00    0.00    0.00  374.00     0  java
08:19:24 AM  1000   2959766  149.00  224.00    0.00    0.00  373.00     0  java
08:19:25 AM  1000   2959766  151.00  223.00    0.00    0.00  374.00     0  java
08:19:26 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:19:27 AM  1000   2959766  143.00  230.00    0.00    0.00  373.00     0  java
08:19:28 AM  1000   2959766  147.00  227.00    0.00    0.00  374.00     0  java
08:19:29 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:19:30 AM  1000   2959766  148.00  225.00    0.00    0.00  373.00     0  java
08:19:31 AM  1000   2959766  150.00  222.00    0.00    0.00  372.00     0  java
08:19:32 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:19:33 AM  1000   2959766  150.00  223.00    0.00    0.00  373.00     0  java
08:19:34 AM  1000   2959766  153.00  220.00    0.00    0.00  373.00     0  java
08:19:35 AM  1000   2959766  148.00  227.00    0.00    0.00  375.00     0  java
08:19:36 AM  1000   2959766  138.00  236.00    0.00    0.00  374.00     0  java
08:19:37 AM  1000   2959766  150.00  223.00    0.00    0.00  373.00     0  java
08:19:38 AM  1000   2959766  146.00  228.00    0.00    0.00  374.00     0  java
08:19:39 AM  1000   2959766  148.00  224.00    0.00    0.00  372.00     0  java
08:19:40 AM  1000   2959766  145.00  229.00    0.00    0.00  374.00     0  java
08:19:41 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:19:42 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:19:43 AM  1000   2959766  149.00  224.00    0.00    0.00  373.00     0  java
08:19:44 AM  1000   2959766  143.00  231.00    0.00    0.00  374.00     0  java
08:19:45 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:19:46 AM  1000   2959766  146.00  228.00    0.00    0.00  374.00     0  java
08:19:47 AM  1000   2959766  144.00  229.00    0.00    0.00  373.00     0  java
08:19:48 AM  1000   2959766  148.00  225.00    0.00    0.00  373.00     0  java
08:19:49 AM  1000   2959766  142.00  231.00    0.00    0.00  373.00     0  java
08:19:50 AM  1000   2959766  145.00  228.00    0.00    0.00  373.00     0  java
08:19:51 AM  1000   2959766  146.00  228.00    0.00    0.00  374.00     0  java
08:19:52 AM  1000   2959766  151.00  221.00    0.00    0.00  372.00     0  java
08:19:53 AM  1000   2959766  145.00  229.00    0.00    0.00  374.00     0  java
08:19:54 AM  1000   2959766  146.00  227.00    0.00    0.00  373.00     0  java
08:19:55 AM  1000   2959766  148.51  220.79    0.00    0.00  369.31     0  java
08:19:56 AM  1000   2959766  152.00  221.00    0.00    0.00  373.00     0  java
08:19:57 AM  1000   2959766  150.00  223.00    0.00    0.00  373.00     0  java
08:19:58 AM  1000   2959766  143.00  230.00    0.00    0.00  373.00     0  java
08:19:59 AM  1000   2959766  153.00  221.00    0.00    0.00  374.00     0  java
08:20:00 AM  1000   2959766  146.00  226.00    0.00    0.00  372.00     0  java
08:20:01 AM  1000   2959766  150.00  224.00    0.00    0.00  374.00     0  java
08:20:02 AM  1000   2959766  146.00  227.00    0.00    0.00  373.00     0  java
08:20:03 AM  1000   2959766  149.00  225.00    0.00    0.00  374.00     0  java
08:20:04 AM  1000   2959766  170.00  204.00    0.00    0.00  374.00     0  java
08:20:05 AM  1000   2959766  148.00  226.00    0.00    0.00  374.00     0  java
08:20:06 AM  1000   2959766  149.00  224.00    0.00    0.00  373.00     0  java
08:20:07 AM  1000   2959766  147.00  227.00    0.00    0.00  374.00     0  java
08:20:08 AM  1000   2959766  150.00  223.00    0.00    0.00  373.00     0  java
08:20:09 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:20:10 AM  1000   2959766  150.00  221.00    0.00    0.00  371.00     0  java
08:20:11 AM  1000   2959766  145.00  229.00    0.00    0.00  374.00     0  java
08:20:12 AM  1000   2959766  150.00  223.00    0.00    0.00  373.00     0  java
08:20:13 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:20:14 AM  1000   2959766  146.00  227.00    0.00    0.00  373.00     0  java
08:20:15 AM  1000   2959766  151.00  222.00    0.00    0.00  373.00     0  java
08:20:16 AM  1000   2959766  146.00  228.00    0.00    0.00  374.00     0  java
08:20:17 AM  1000   2959766  153.00  220.00    0.00    0.00  373.00     0  java
08:20:18 AM  1000   2959766   25.00   10.00    0.00    0.00   35.00     0  java
08:20:19 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:20 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:21 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:22 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:23 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:24 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:25 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:26 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:27 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:28 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:29 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:30 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:31 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:32 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:33 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:34 AM  1000   2959766    1.00    0.00    0.00    0.00    1.00     0  java
08:20:35 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:36 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:37 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:38 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:39 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:40 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:41 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:42 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:43 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:44 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:45 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:46 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:47 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:48 AM  1000   2959766    5.00    0.00    0.00    0.00    5.00     0  java
08:20:49 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:50 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:51 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:52 AM  1000   2959766    0.00    0.00    0.00    0.00    0.00     0  java
08:20:53 AM  1000   2959766  204.00  166.00    0.00    0.00  370.00     0  java
08:20:54 AM  1000   2959766  186.00  192.00    0.00    0.00  378.00     0  java
08:20:55 AM  1000   2959766  148.00  225.00    0.00    0.00  373.00     0  java
08:20:56 AM  1000   2959766  143.00  230.00    0.00    0.00  373.00     0  java
08:20:57 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:20:58 AM  1000   2959766  145.00  228.00    0.00    0.00  373.00     0  java
08:20:59 AM  1000   2959766  147.00  224.00    0.00    0.00  371.00     0  java
08:21:00 AM  1000   2959766  148.00  226.00    0.00    0.00  374.00     0  java
08:21:01 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:21:02 AM  1000   2959766  137.00  236.00    0.00    0.00  373.00     0  java
08:21:03 AM  1000   2959766  145.00  229.00    0.00    0.00  374.00     0  java
08:21:04 AM  1000   2959766  153.00  221.00    0.00    0.00  374.00     0  java
08:21:05 AM  1000   2959766  151.00  223.00    0.00    0.00  374.00     0  java
08:21:06 AM  1000   2959766  148.00  224.00    0.00    0.00  372.00     0  java
08:21:07 AM  1000   2959766  150.00  224.00    0.00    0.00  374.00     0  java
08:21:08 AM  1000   2959766  149.00  224.00    0.00    0.00  373.00     0  java
08:21:09 AM  1000   2959766  144.00  229.00    0.00    0.00  373.00     0  java
08:21:10 AM  1000   2959766  138.00  236.00    0.00    0.00  374.00     0  java
08:21:11 AM  1000   2959766  151.00  222.00    0.00    0.00  373.00     0  java
08:21:12 AM  1000   2959766  148.00  225.00    0.00    0.00  373.00     0  java
08:21:13 AM  1000   2959766  151.00  222.00    0.00    0.00  373.00     0  java
08:21:14 AM  1000   2959766  151.00  222.00    0.00    0.00  373.00     0  java
08:21:15 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:21:16 AM  1000   2959766  145.00  229.00    0.00    0.00  374.00     0  java
08:21:17 AM  1000   2959766  144.00  229.00    0.00    0.00  373.00     0  java
08:21:18 AM  1000   2959766  147.00  226.00    0.00    0.00  373.00     0  java
08:21:19 AM  1000   2959766  146.00  227.00    0.00    0.00  373.00     0  java
08:21:20 AM  1000   2959766  147.00  227.00    0.00    0.00  374.00     0  java
08:21:21 AM  1000   2959766  144.00  228.00    0.00    0.00  372.00     0  java
08:21:22 AM  1000   2959766  147.00  224.00    0.00    0.00  371.00     0  java
08:21:23 AM  1000   2959766  145.00  228.00    0.00    0.00  373.00     0  java
08:21:24 AM  1000   2959766  147.00  227.00    0.00    0.00  374.00     0  java
08:21:25 AM  1000   2959766  146.00  227.00    0.00    0.00  373.00     0  java
08:21:26 AM  1000   2959766  150.00  223.00    0.00    0.00  373.00     0  java
08:21:27 AM  1000   2959766  149.00  224.00    0.00    0.00  373.00     0  java
08:21:28 AM  1000   2959766  151.00  223.00    0.00    0.00  374.00     0  java
