procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 391279808      0 313508    0    0     1     1    0    0  0  0 100  0  0
 3  0      0 391211744      0 372108    0    0 58312     0 8571 6565  5  0 95  1  0
 4  0      0 391107776      0 381044    0    0  8712  1032 10590 6406  4  1 95  0  0
 4  0      0 391073632      0 384980    0    0  3796    12 9612 4652  4  1 96  0  0
 1  0      0 391075968      0 391916    0    0  9228     4 6197 5534  5  0 95  0  0
 1  0      0 390969152      0 408536    0    0 15896    32 4175 5785  3  0 97  0  0
 0  0      0 390894656      0 415088    0    0 10084     4 4051 5179  3  0 97  0  0
 1  0      0 390887360      0 415712    0    0   524   240  482  548  0  0 100  0  0
 8  0      0 390851680      0 417736    0    0  1804   552 6658 11411  6  0 94  0  0
 7  0      0 390846880      0 417784    0    0     8    76 8440 20559  6  1 93  0  0
 7  0      0 390845408      0 417824    0    0    36     4 8790 26214  6  1 93  0  0
 9  0      0 390843392      0 417840    0    0     8    44 9720 26017  7  1 92  0  0
 7  0      0 390841856      0 417848    0    0     0     4 9830 31439  7  1 92  0  0
 9  0      0 390833792      0 417980    0    0    92   136 11010 37167  7  1 92  0  0
 8  0      0 390814432      0 418076    0    0   104    68 11167 38436  7  1 92  0  0
 9  0      0 390810144      0 418088    0    0     0    36 14460 54605  7  1 92  0  0
 6  0      0 390809152      0 418104    0    0     0   192 18860 89494  6  2 92  0  0
 8  0      0 390808000      0 418156    0    0     0    40 19589 99680  6  2 92  0  0
 6  0      0 390808704      0 418172    0    0     8    64 20420 99469  6  2 92  0  0
 7  0      0 390808512      0 418184    0    0     0    80 23427 102405  6  2 92  0  0
 7  0      0 390807840      0 418236    0    0     0    12 22833 103803  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 390806688      0 418248    0    0     0     0 22052 104825  6  2 92  0  0
 6  0      0 390807168      0 418264    0    0     0     4 18424 99256  6  2 92  0  0
 7  0      0 390806688      0 418348    0    0     0   112 25262 119408  6  2 92  0  0
 6  0      0 390806016      0 418368    0    0     0     4 20904 120774  6  2 92  0  0
 7  0      0 390809088      0 418392    0    0     0     0 25252 129214  6  2 92  0  0
 6  0      0 390808256      0 418408    0    0     0    12 25554 132032  6  3 92  0  0
 9  0      0 390808160      0 418428    0    0     0     0 29246 147631  6  3 91  0  0
 8  0      0 390807392      0 418452    0    0     0    96 30362 147459  6  3 91  0  0
 6  0      0 390809344      0 418476    0    0     0   116 36580 174153  6  3 91  0  0
 5  0      0 390801344      0 418500    0    0     0     4 44860 211475  5  4 91  0  0
 7  0      0 390804000      0 418540    0    0     0    12 48023 232636  5  5 90  0  0
 7  0      0 390813056      0 418572    0    0     0     0 47156 236819  5  5 90  0  0
 5  0      0 390814752      0 418668    0    0     0   140 48210 232006  5  5 90  0  0
 7  0      0 390815328      0 418704    0    0     0     4 46884 231119  5  5 90  0  0
 2  0      0 390816064      0 418740    0    0     0    40 46912 233661  5  5 90  0  0
 6  0      0 390821440      0 418776    0    0     0     4 48417 228101  5  5 90  0  0
 6  0      0 390822688      0 418772    0    0     0     0 44373 230970  5  5 90  0  0
 5  0      0 390822624      0 418972    0    0     0   172 47175 238708  5  5 90  0  0
 6  0      0 390826016      0 419004    0    0     0    76 48869 235038  5  5 90  0  0
 8  0      0 390825728      0 419040    0    0     0     4 45747 232457  6  5 90  0  0
 7  0      0 390823520      0 419076    0    0     0    44 44644 234292  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390826592      0 419076    0    0     0     4 48567 239663  5  5 90  0  0
 8  0      0 390823584      0 419184    0    0     0   160 47953 238600  5  5 90  0  0
 7  0      0 390827712      0 419188    0    0     0   408 49833 227833  5  5 90  0  0
 7  0      0 390825824      0 419220    0    0     0   388 45437 226467  5  5 90  0  0
 7  0      0 390826656      0 419316    0    0     0     4 42256 232384  5  5 90  0  0
 4  0      0 390826400      0 419356    0    0     0    40 46770 237389  5  5 90  0  0
 7  0      0 390825600      0 419392    0    0     0   168 41718 232077  5  5 90  0  0
 6  0      0 390826400      0 419456    0    0     0    84 46763 234702  5  5 90  0  0
 9  0      0 390827808      0 419488    0    0     0     0 43412 227843  5  5 90  0  0
 8  0      0 390825920      0 419528    0    0     0     0 45402 242221  5  5 90  0  0
 6  0      0 390828768      0 419560    0    0     0     8 46897 231419  5  5 90  0  0
 9  0      0 390827168      0 421232    0    0     4   204 47162 232706  5  5 90  0  0
 5  0      0 390842400      0 422112    0    0     0     4 53079 224382  5  5 90  0  0
 7  0      0 390841952      0 422124    0    0     0     0 44809 239375  5  5 90  0  0
 6  0      0 390842272      0 422152    0    0     0    12 43767 237642  5  5 90  0  0
 8  0      0 390839104      0 422192    0    0     0     0 47393 228930  5  5 90  0  0
 7  0      0 390841120      0 422160    0    0     0     4 49588 229863  5  5 90  0  0
 5  0      0 390843552      0 422192    0    0     4   736 48900 230926  5  5 90  0  0
 7  0      0 390844128      0 422228    0    0     0    16 47415 229898  5  5 90  0  0
 6  0      0 390845504      0 422268    0    0    20     0 46619 228314  5  5 90  0  0
 5  0      0 390844576      0 422296    0    0     0    12 47595 231071  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 390842592      0 422312    0    0     0     0 48784 232060  5  5 90  0  0
 5  0      0 390840000      0 422344    0    0     0   164 48918 227138  5  5 90  0  0
 9  0      0 390840096      0 422568    0    0     0    40 49344 231581  5  5 90  0  0
 9  0      0 390840672      0 422540    0    0     0     4 45412 234380  5  5 90  0  0
 6  0      0 390837280      0 422568    0    0     0     0 47672 234055  5  5 90  0  0
 5  0      0 390841792      0 422608    0    0     0    12 46447 233033  5  5 90  0  0
 8  0      0 390843840      0 422708    0    0     0   236 46990 231954  5  5 90  0  0
 7  0      0 390842496      0 422744    0    0     0     4 48922 227505  5  5 90  0  0
 5  0      0 390841344      0 422780    0    0     0    44 43681 231826  5  5 90  0  0
 7  0      0 390843104      0 422812    0    0     0     4 41587 235434  5  5 90  0  0
 6  0      0 390842336      0 422912    0    0     0    12 48534 230793  5  5 90  0  0
 4  0      0 390845728      0 422952    0    0     0   220 47515 238736  5  5 90  0  0
 5  0      0 390843808      0 422952    0    0     0     8 47250 232671  5  5 90  0  0
 5  0      0 390841888      0 422892    0    0     0     4 45305 237060  5  5 90  0  0
 7  0      0 390840576      0 422924    0    0     0    40 49798 234386  6  5 89  0  0
 6  0      0 390841888      0 422960    0    0     0     4 47621 233682  5  5 90  0  0
 8  0      0 390840352      0 422928    0    0     0   244 45404 231740  5  5 90  0  0
10  0      0 390842432      0 422964    0    0     0     8 45297 234910  5  5 90  0  0
 6  0      0 390842496      0 422968    0    0     0     0 45307 241685  5  5 90  0  0
 6  0      0 390839744      0 423000    0    0     0     4 46890 238736  5  5 90  0  0
 6  0      0 390838336      0 423004    0    0     0    40 46026 245848  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390838624      0 423008    0    0     0   164 47815 235636  5  5 90  0  0
 7  0      0 390837024      0 423040    0    0     0     0 44724 236856  5  5 90  0  0
 6  0      0 390837664      0 423020    0    0     0    12 44978 236194  5  5 90  0  0
 6  0      0 390841184      0 423044    0    0     0     0 47850 234661  5  5 90  0  0
 5  0      0 390843040      0 423076    0    0     0     4 47469 230095  5  5 90  0  0
 5  0      0 390840896      0 423112    0    0     0   276 45896 228175  5  5 90  0  0
 5  0      0 390841472      0 423436    0    0     0     8 42448 231531  5  5 90  0  0
 7  0      0 390843232      0 423436    0    0     0    12 45822 230427  5  5 90  0  0
 6  0      0 390844864      0 423468    0    0     0     4 46012 232928  5  5 90  0  0
 5  0      0 390842880      0 423576    0    0     0     0 48868 232606  5  5 90  0  0
 7  0      0 390840544      0 423608    0    0     0   168 47810 233994  5  5 90  0  0
 8  0      0 390839424      0 423612    0    0     0    40 49982 236241  5  5 90  0  0
 7  0      0 390839680      0 423648    0    0     0     4 46250 228265  5  5 90  0  0
 8  0      0 390838400      0 423676    0    0     0    12 46276 229697  5  5 90  0  0
 8  0      0 390839968      0 423712    0    0     0     0 46447 233222  5  5 90  0  0
 8  0      0 390837632      0 423752    0    0     0    76 43421 235541  5  5 90  0  0
 6  0      0 390838720      0 423852    0    0     0   172 46805 227806  5  5 90  0  0
 6  0      0 390839776      0 423756    0    0     0    40 43961 246878  5  5 90  0  0
 7  0      0 390837152      0 423788    0    0     0     4 47502 239584  5  5 90  0  0
 8  0      0 390834624      0 423896    0    0     0     0 47175 237577  5  5 90  0  0
 2  0      0 390834560      0 423924    0    0     0    20 46739 233057  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
