Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

09:37:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:37:44 AM  1000   3023454  291.00    4.00    0.00    0.00  295.00     3  java
09:37:45 AM  1000   3023454  290.00    6.00    0.00    0.00  296.00     3  java
09:37:46 AM  1000   3023454  238.00    6.00    0.00    0.00  244.00     3  java
09:37:47 AM  1000   3023454  228.00    5.00    0.00    0.00  233.00     3  java
09:37:48 AM  1000   3023454  156.00    1.00    0.00    0.00  157.00     3  java
09:37:49 AM  1000   3023454    0.00    0.00    0.00    0.00    0.00     3  java
09:37:50 AM  1000   3023454    0.00    0.00    0.00    0.00    0.00     3  java
09:37:51 AM  1000   3023454    0.00    0.00    0.00    0.00    0.00     3  java
09:37:52 AM  1000   3023454  240.00    9.00    0.00    0.00  249.00     3  java
09:37:53 AM  1000   3023454  385.00    7.00    0.00    0.00  392.00     3  java
09:37:54 AM  1000   3023454  371.00   16.00    0.00    0.00  387.00     3  java
09:37:55 AM  1000   3023454  377.00   13.00    0.00    0.00  390.00     3  java
09:37:56 AM  1000   3023454  381.00   12.00    0.00    0.00  393.00     3  java
09:37:57 AM  1000   3023454  372.00   19.00    0.00    0.00  391.00     3  java
09:37:58 AM  1000   3023454  366.00   23.00    0.00    0.00  389.00     3  java
09:37:59 AM  1000   3023454  363.00   24.00    0.00    0.00  387.00     3  java
09:38:00 AM  1000   3023454  352.00   33.00    0.00    0.00  385.00     3  java
09:38:01 AM  1000   3023454  351.00   33.00    0.00    0.00  384.00     3  java
09:38:02 AM  1000   3023454  347.00   38.00    0.00    0.00  385.00     3  java
09:38:03 AM  1000   3023454  355.00   31.00    0.00    0.00  386.00     3  java
09:38:04 AM  1000   3023454  345.00   39.00    0.00    0.00  384.00     3  java
09:38:05 AM  1000   3023454  344.00   40.00    0.00    0.00  384.00     3  java
09:38:06 AM  1000   3023454  343.00   41.00    0.00    0.00  384.00     3  java
09:38:07 AM  1000   3023454  346.00   39.00    0.00    0.00  385.00     3  java
09:38:08 AM  1000   3023454  332.00   49.00    0.00    0.00  381.00     3  java
09:38:09 AM  1000   3023454  317.00   62.00    0.00    0.00  379.00     3  java
09:38:10 AM  1000   3023454  312.00   63.00    0.00    0.00  375.00     3  java
09:38:11 AM  1000   3023454  321.00   56.00    0.00    0.00  377.00     3  java
09:38:12 AM  1000   3023454  309.00   66.00    0.00    0.00  375.00     3  java
09:38:13 AM  1000   3023454  274.00   95.00    0.00    0.00  369.00     3  java
09:38:14 AM  1000   3023454  264.00  101.00    0.00    0.00  365.00     3  java
09:38:15 AM  1000   3023454  267.00  100.00    0.00    0.00  367.00     3  java
09:38:16 AM  1000   3023454  269.00   97.00    0.00    0.00  366.00     3  java
09:38:17 AM  1000   3023454  264.00  100.00    0.00    0.00  364.00     3  java
09:38:18 AM  1000   3023454  255.00  102.00    0.00    0.00  357.00     3  java
09:38:19 AM  1000   3023454  259.00  106.00    0.00    0.00  365.00     3  java
09:38:20 AM  1000   3023454  261.00  104.00    0.00    0.00  365.00     3  java
09:38:21 AM  1000   3023454  264.00  101.00    0.00    0.00  365.00     3  java
09:38:22 AM  1000   3023454  258.00  105.00    0.00    0.00  363.00     3  java
09:38:23 AM  1000   3023454  264.00  102.00    0.00    0.00  366.00     3  java
09:38:24 AM  1000   3023454  262.00  102.00    0.00    0.00  364.00     3  java
09:38:25 AM  1000   3023454  263.00  102.00    0.00    0.00  365.00     3  java
09:38:26 AM  1000   3023454  260.00  104.00    0.00    0.00  364.00     3  java
09:38:27 AM  1000   3023454  265.00  100.00    0.00    0.00  365.00     3  java
09:38:28 AM  1000   3023454  260.00  103.00    0.00    0.00  363.00     3  java
09:38:29 AM  1000   3023454  266.00   99.00    0.00    0.00  365.00     3  java
09:38:30 AM  1000   3023454  271.00   94.00    0.00    0.00  365.00     3  java
09:38:31 AM  1000   3023454  260.00  105.00    0.00    0.00  365.00     3  java
09:38:32 AM  1000   3023454  262.00  103.00    0.00    0.00  365.00     3  java
09:38:33 AM  1000   3023454  266.00   99.00    0.00    0.00  365.00     3  java
09:38:34 AM  1000   3023454  263.00  101.00    0.00    0.00  364.00     3  java
09:38:35 AM  1000   3023454  262.00  104.00    0.00    0.00  366.00     3  java
09:38:36 AM  1000   3023454  258.00  106.00    0.00    0.00  364.00     3  java
09:38:37 AM  1000   3023454  260.00  104.00    0.00    0.00  364.00     3  java
09:38:38 AM  1000   3023454  260.00  105.00    0.00    0.00  365.00     3  java
09:38:39 AM  1000   3023454  260.00  105.00    0.00    0.00  365.00     3  java
09:38:40 AM  1000   3023454  262.00  103.00    0.00    0.00  365.00     3  java
09:38:41 AM  1000   3023454  261.00  104.00    0.00    0.00  365.00     3  java
09:38:42 AM  1000   3023454  263.00  102.00    0.00    0.00  365.00     3  java
09:38:43 AM  1000   3023454  266.00   98.00    0.00    0.00  364.00     3  java
09:38:44 AM  1000   3023454  262.00  102.00    0.00    0.00  364.00     3  java
09:38:45 AM  1000   3023454  264.00  101.00    0.00    0.00  365.00     3  java
09:38:46 AM  1000   3023454  268.00  100.00    0.00    0.00  368.00     3  java
