procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 391145472      0 325920    0    0     1     1    0    0  0  0 100  0  0
 3  0      0 390992992      0 380712    0    0 54732     0 7998 5964  4  0 95  0  0
 3  0      0 390897376      0 385304    0    0  4740   968 9270 5910  3  1 96  0  0
 3  0      0 390849216      0 389372    0    0  3724     0 9436 4472  5  1 95  0  0
 3  0      0 390779936      0 401220    0    0 13524    16 5705 7045  4  0 96  0  0
 1  0      0 390716992      0 412872    0    0 12352    32 4239 4937  3  0 97  0  0
 0  0      0 390669920      0 416944    0    0  7844     4 3017 3604  2  0 98  0  0
 4  0      0 390649376      0 418276    0    0  1344   940 3172 8837  2  0 98  0  0
24  0      0 390617056      0 419572    0    0   996    28 8004 21255  6  1 93  0  0
27  0      0 390616064      0 419584    0    0     0     4 9024 26819  6  1 93  0  0
26  0      0 390609248      0 419636    0    0    36    76 9583 26643  7  1 92  0  0
30  0      0 390607744      0 419660    0    0     8    44 9657 28115  7  1 92  0  0
31  0      0 390607232      0 419728    0    0    64    40 9510 28183  6  1 93  0  0
22  0      0 390604960      0 419824    0    0    88     0 9749 29560  6  1 93  0  0
26  0      0 390591680      0 419828    0    0     0    12 10015 30036  6  1 93  0  0
23  0      0 390591680      0 419916    0    0    20     0 10570 31438  6  1 93  0  0
18  0      0 390590720      0 419924    0    0     4     4 10954 32778  6  1 93  0  0
23  0      0 390589696      0 419928    0    0     0    72 11204 35071  6  1 93  0  0
28  0      0 390589952      0 419948    0    0     0     4 12493 38002  7  1 92  0  0
23  0      0 390589472      0 419960    0    0     0    24 12237 37363  6  1 93  0  0
18  0      0 390586464      0 419976    0    0     0    80 11918 38543  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390585696      0 419984    0    0     0     0 11573 39496  6  1 93  0  0
30  0      0 390584192      0 419996    0    0     0     4 12262 42302  6  1 93  0  0
24  0      0 390583104      0 420000    0    0     0   148 12157 42770  6  1 93  0  0
21  0      0 390579840      0 420008    0    0     0    36 12543 44660  6  1 93  0  0
32  0      0 390579872      0 420092    0    0     0     0 13589 49078  6  2 93  0  0
33  0      0 390580352      0 420108    0    0    32   200 13820 50032  6  1 93  0  0
25  0      0 390579168      0 420156    0    0     0     0 13464 48744  6  1 93  0  0
38  0      0 390578912      0 420168    0    0     0    60 14336 54172  6  2 93  0  0
21  0      0 390579648      0 420176    0    0     0    44 14630 56044  6  2 93  0  0
32  0      0 390580160      0 420180    0    0     0    76 14726 55892  6  2 93  0  0
36  0      0 390580320      0 420200    0    0     0     0 15049 56958  5  2 93  0  0
28  0      0 390579840      0 420220    0    0     0    12 15290 58173  6  2 93  0  0
28  0      0 390579584      0 420232    0    0     0    52 15252 59891  5  2 93  0  0
35  0      0 390579840      0 420240    0    0     0     4 15503 61045  5  2 93  0  0
29  0      0 390579072      0 420316    0    0     0    40 15697 60358  5  2 93  0  0
26  0      0 390578848      0 420332    0    0     0     4 16000 63095  5  2 92  0  0
22  0      0 390578336      0 420348    0    0     0     8 16382 64745  6  2 92  0  0
23  0      0 390578464      0 420364    0    0     0    60 16730 67516  5  2 93  0  0
27  0      0 390578144      0 420372    0    0     0     0 17648 73436  5  2 92  0  0
25  0      0 390578144      0 420388    0    0     0    80 18350 78161  5  3 92  0  0
29  0      0 390578336      0 420412    0    0     0    44 20270 84631  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
40  0      0 390579424      0 420424    0    0     0     4 20872 89667  5  3 92  0  0
23  0      0 390578976      0 420440    0    0     0    60 20601 90872  5  3 92  0  0
34  0      0 390578016      0 420464    0    0     0    12 20722 92707  5  3 92  0  0
34  0      0 390575968      0 420548    0    0     0     0 20245 91626  5  3 92  0  0
35  0      0 390578496      0 420556    0    0     0     4 21382 95742  5  3 92  0  0
25  0      0 390572992      0 420584    0    0     0    40 21882 97778  5  3 92  0  0
39  0      0 390573024      0 420604    0    0     0    84 21417 93740  5  3 92  0  0
17  0      0 390573536      0 420648    0    0     0     0 21839 97376  5  3 92  0  0
20  0      0 390561216      0 420760    0    0     0    84 21438 96225  5  3 92  0  0
25  0      0 390561472      0 420776    0    0     0     0 22650 99301  5  3 92  0  0
30  0      0 390563776      0 420796    0    0     0     8 22349 99155  5  3 92  0  0
31  0      0 390563968      0 420844    0    0     0   512 22444 101085  5  3 92  0  0
27  0      0 390548832      0 427400    0    0  6996   408 28201 103248  5  4 91  0  0
29  0      0 390510496      0 478472    0    0 45828     0 24661 102548  7  3 90  0  0
