procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
35  0      0 390832320      0 420152    0    0     0    84 12954 46421  6  1 93  0  0
30  0      0 390831072      0 420172    0    0     0   188 13220 48098  6  1 93  0  0
29  0      0 390830720      0 420184    0    0     0    56 12938 48119  6  1 93  0  0
26  0      0 390829472      0 420192    0    0     0    48 13928 52504  6  2 93  0  0
28  0      0 390828480      0 420264    0    0     0     4 14696 55514  5  2 93  0  0
31  0      0 390828480      0 420280    0    0     0   284 14648 56350  6  2 93  0  0
 6  0      0 390827680      0 420296    0    0     0    12 14929 58077  6  2 93  0  0
25  0      0 390827680      0 420312    0    0     0    52 15389 59818  5  2 93  0  0
29  0      0 390826944      0 420320    0    0     0     4 15408 61677  5  2 93  0  0
29  0      0 390826432      0 420324    0    0     0   116 15912 63371  5  2 93  0  0
34  0      0 390826944      0 420336    0    0     0   420 16795 68278  5  2 92  0  0
35  0      0 390824448      0 420324    0    0     0   332 17336 70851  5  2 92  0  0
25  0      0 390823456      0 420336    0    0     0    60 17526 73082  5  2 92  0  0
37  0      0 390823200      0 420340    0    0     0    12 17438 73628  5  2 93  0  0
39  0      0 390824960      0 420256    0    0     0     4 18699 78451  5  3 92  0  0
42  0      0 390820448      0 420272    0    0     0    44 18441 81262  5  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
38  0      0 390818432      0 420380    0    0     0     4 19786 88236  5  3 92  0  0
20  0      0 390817664      0 420404    0    0     0     0 19890 118846  5  3 92  0  0
 6  0      0 390816960      0 420420    0    0     0    80 20919 96651  5  3 92  0  0
40  0      0 390814720      0 420436    0    0     0     0 20725 95831  5  3 92  0  0
31  0      0 390814752      0 420452    0    0     0    80 20360 97325  5  3 92  0  0
46  0      0 390815040      0 420476    0    0     0    40 21310 100841  5  3 92  0  0
35  0      0 390814080      0 420496    0    0     0     8 20229 98695  5  3 92  0  0
41  0      0 390798784      0 420540    0    0     0    72 20108 127935  5  3 92  0  0
43  0      0 390807232      0 422944    0    0     4    12 22221 104764  5  3 92  0  0
25  0      0 390805984      0 422928    0    0     0     0 20879 110800  5  3 92  0  0
39  0      0 390805472      0 422948    0    0     0     8 20509 100836  5  3 92  0  0
66  0      0 390806784      0 422964    0    0     0    40 21060 109491  5  3 92  0  0
29  0      0 390806176      0 422952    0    0     0    80 21699 107293  5  3 92  0  0
34  0      0 390806240      0 422972    0    0     4   504 21424 103450  5  3 92  0  0
39  0      0 390805376      0 422988    0    0     0    12 21252 110384  5  3 92  0  0
20  0      0 390804832      0 423008    0    0     0     0 22354 105495  5  3 92  0  0
24  0      0 390806656      0 423052    0    0     0     4 22195 99898  5  3 92  0  0
36  0      0 390805664      0 423072    0    0     0   124 22841 107993  5  3 92  0  0
23  0      0 390807104      0 423092    0    0     0     4 22992 103310  5  3 92  0  0
26  0      0 390808096      0 423112    0    0    20    12 22829 123401  5  3 92  0  0
22  0      0 390808384      0 423128    0    0     0     0 22262 109145  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
42  0      0 390809024      0 423212    0    0     0     4 22275 101842  5  3 92  0  0
15  0      0 390809728      0 423224    0    0     0    88 22057 114554  5  3 92  0  0
26  0      0 390812032      0 423140    0    0     0    40 23650 110138  5  3 92  0  0
42  0      0 390813632      0 423148    0    0     0   124 23140 153573  5  3 92  0  0
42  0      0 390813824      0 423160    0    0     0   112 21993 120197  5  3 92  0  0
39  0      0 390813344      0 423168    0    0     0    12 20543 179680  5  3 92  0  0
28  0      0 390812352      0 423180    0    0     0    80 21629 114137  5  3 92  0  0
17  0      0 390811744      0 423324    0    0    28     4 23666 124480  5  4 92  0  0
15  0      0 390811296      0 423332    0    0     0    44 22552 149083  5  3 92  0  0
18  0      0 390806944      0 423280    0    0     0     4 20227 150205  5  3 92  0  0
31  0      0 390806976      0 423292    0    0     0     0 23531 126515  5  4 92  0  0
39  0      0 390807008      0 423356    0    0     0    92 22148 120871  5  3 92  0  0
33  0      0 390805728      0 423376    0    0     0     0 21987 178713  5  4 92  0  0
24  0      0 390805568      0 423392    0    0     0     4 22867 145763  5  4 92  0  0
19  0      0 390805120      0 423348    0    0     0    40 22962 144600  5  4 91  0  0
24  0      0 390804672      0 423400    0    0     0     4 22469 172732  4  4 92  0  0
24  0      0 390804320      0 423416    0    0     0     0 22721 143351  4  4 92  0  0
28  0      0 390804672      0 423448    0    0     0     8 24259 167076  4  4 91  0  0
22  0      0 390806144      0 423396    0    0     0     0 22511 262271  4  4 92  0  0
25  0      0 390806784      0 423420    0    0     0     4 26357 163486  4  4 91  0  0
22  0      0 390805440      0 423440    0    0     0    40 25067 305141  4  5 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0      0 390806880      0 423536    0    0     0     4 23227 253458  4  4 92  0  0
34  0      0 390808704      0 423552    0    0     0    12 23999 164310  4  4 91  0  0
26  0      0 390809504      0 423584    0    0     0     0 25648 198627  4  4 91  0  0
30  0      0 390809792      0 423636    0    0     0     0 23947 219156  4  4 92  0  0
21  0      0 390809696      0 423656    0    0     0     4 25754 408867  4  5 92  0  0
31  0      0 390809376      0 423680    0    0     0    44 24642 171936  4  4 91  0  0
17  0      0 390809696      0 423772    0    0     0     8 24101 157949  4  5 91  0  0
30  0      0 390808928      0 423792    0    0     0   280 24570 277188  4  5 91  0  0
26  0      0 390806720      0 423880    0    0     0    12 25118 224015  4  5 91  0  0
18  0      0 390806624      0 423904    0    0     0     0 25850 290799  4  4 91  0  0
14  0      0 390806368      0 423920    0    0     0     4 25402 264872  4  5 91  0  0
27  0      0 390806400      0 423912    0    0     0    40 24677 225757  4  4 91  0  0
27  0      0 390805888      0 423936    0    0     0    48 24681 297851  4  4 91  0  0
31  0      0 390806400      0 423956    0    0     0    20 25434 348150  4  5 91  0  0
25  0      0 390802592      0 423980    0    0     0    12 28301 217763  4  5 91  0  0
101  0      0 390802880      0 424004    0    0     0     0 46586 270107  4  4 92  0  0
16  0      0 390801856      0 424028    0    0     0     8 25468 310125  4  5 91  0  0
15  0      0 390801312      0 424076    0    0     0    44 24069 254573  4  4 91  0  0
28  0      0 390801440      0 424104    0    0     0     4 25281 191104  4  5 91  0  0
25  0      0 390801440      0 424100    0    0     0    12 28466 229624  4  5 91  0  0
25  0      0 390799744      0 424124    0    0     0     0 25271 306750  4  5 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 390799040      0 424220    0    0     0   472 28284 246556  4  5 91  0  0
24  0      0 390799328      0 424172    0    0     0     4 31967 161525  4  6 91  0  0
22  0      0 390801312      0 424192    0    0     0    44 31444 183003  3  6 91  0  0
37  0      0 390798688      0 424180    0    0     0     4 26894 195675  4  5 91  0  0
30  0      0 390794528      0 424200    0    0  1092     8 27037 331027  4  5 91  0  0
37  0      0 390791680      0 429316    0    0  3948   172 41858 177630  4  7 89  0  0
28  0      0 390791264      0 429336    0    0     0     0 28109 265994  4  5 91  0  0
20  0      0 390790816      0 429388    0    0     0   644 28054 199236  4  5 91  0  0
29  0      0 390791936      0 429408    0    0     0    40 24700 272230  4  5 91  0  0
23  0      0 390795168      0 429428    0    0     0     4 25399 400492  3  6 91  0  0
19  0      0 390797344      0 429448    0    0     0   372 26260 285594  4  5 91  0  0
14  0      0 390798688      0 429840    0    0     0    12 25215 276727  4  5 91  0  0
42  0      0 390796352      0 429860    0    0     0     0 24297 433394  4  5 91  0  0
22  0      0 390795040      0 429892    0    0     0     4 29187 257541  4  6 91  0  0
34  0      0 390794336      0 429888    0    0     0    44 24251 269888  4  5 91  0  0
35  0      0 390795168      0 429980    0    0     0   128 25417 442796  4  6 91  0  0
28  0      0 390795392      0 430012    0    0     0     0 25264 176153  4  5 91  0  0
43  0      0 390795360      0 430032    0    0     0    12 24786 312231  4  5 91  0  0
21  0      0 390794496      0 430064    0    0     0     0 24592 319476  4  5 91  0  0
45  0      0 390793280      0 430084    0    0     0     4 25903 245767  4  6 91  0  0
56  0      0 390791520      0 430084    0    0     0   164 24747 374044  3  5 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
39  0      0 390792768      0 430108    0    0     0    84 25115 279466  4  5 91  0  0
 7  0      0 390791424      0 430128    0    0     0    12 25050 351361  4  5 91  0  0
42  0      0 390790336      0 430148    0    0     0     4 25449 179764  4  5 91  0  0
39  0      0 390787648      0 430168    0    0     0     0 28853 208465  4  5 91  0  0
22  0      0 390786496      0 430260    0    0     0     4 26080 239804  4  5 91  0  0
32  0      0 390783616      0 430312    0    0     0   168 25490 312996  4  5 90  0  0
36  0      0 390782432      0 430332    0    0     0     8 23847 374241  4  5 91  0  0
38  0      0 390780480      0 430352    0    0     0     0 23792 283006  4  5 91  0  0
 0  0      0 390763552      0 430732    0    0    16    12 10425 74918  2  2 96  0  0
 0  0      0 391060928      0 430600    0    0    36     0  457  465  0  0 100  0  0
 0  0      0 391060928      0 430600    0    0     0   540  180  254  0  0 100  0  0
 0  0      0 391062208      0 430692    0    0     0    44  258  391  0  0 100  0  0
 0  0      0 391062208      0 430696    0    0     0     4  163  224  0  0 100  0  0
 0  0      0 391061696      0 430704    0    0     0     4  191  248  0  0 100  0  0
 0  0      0 391061984      0 430776    0    0     0    12  374  359  0  0 100  0  0
 0  0      0 391062112      0 430788    0    0     0     0  250  354  0  0 100  0  0
 0  0      0 391062368      0 430796    0    0     0     4  161  222  0  0 100  0  0
 0  0      0 391062880      0 430800    0    0     0    40  199  270  0  0 100  0  0
 0  0      0 391062880      0 430812    0    0     0     4  161  226  0  0 100  0  0
 0  0      0 391063616      0 430816    0    0     0    12  249  367  0  0 100  0  0
 0  0      0 391063680      0 430824    0    0     0     0  150  226  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 391063968      0 430832    0    0     0     0  165  227  0  0 100  0  0
 0  0      0 391064448      0 430840    0    0     0     8  185  246  0  0 100  0  0
 0  0      0 391064704      0 430844    0    0     0    40  235  369  0  0 100  0  0
 0  0      0 391064992      0 430924    0    0     0     4  427  320  0  0 100  0  0
 0  0      0 391064992      0 430936    0    0     0   280  178  240  0  0 100  0  0
 0  0      0 391064992      0 430940    0    0     0    12  141  218  0  0 100  0  0
 0  0      0 391065760      0 430948    0    0     0     0  221  345  0  0 100  0  0
 0  0      0 391065760      0 430956    0    0     0     8  164  229  0  0 100  0  0
 0  0      0 391065760      0 430964    0    0     0    44  142  223  0  0 100  0  0
 0  0      0 391066016      0 430968    0    0     0     4  152  236  0  0 100  0  0
 0  0      0 391066272      0 430980    0    0     0   260  281  413  0  0 100  0  0
 0  0      0 391066272      0 430988    0    0     0    20  162  233  0  0 100  0  0
 0  0      0 391066528      0 430988    0    0     0     0  139  219  0  0 100  0  0
 0  0      0 391066624      0 431076    0    0     0     4  413  362  0  0 100  0  0
 0  0      0 391066880      0 431080    0    0     0    44  274  382  0  0 100  0  0
 0  0      0 391066880      0 431088    0    0     0     4  153  216  0  0 100  0  0
 0  0      0 391067392      0 431096    0    0     0     0  152  213  0  0 100  0  0
 0  0      0 391067392      0 431104    0    0     0    12  187  232  0  0 100  0  0
 2  0      0 391041408      0 431108    0    0     0     0  905 1862  0  0 99  0  0
 2  0      0 391033344      0 431328    0    0   324    16 3745 4537  4  0 96  0  0
 3  0      0 390966816      0 431648    0    0     0    44 3230 2816  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390956256      0 431684    0    0     4     4  722  920  0  0 100  0  0
65  0      0 390958208      0 431824    0    0     0     8 17174 114752  5  3 92  0  0
24  0      0 390957216      0 432336    0    0     0     0 27586 292064  6  5 89  0  0
43  0      0 390955904      0 432360    0    0     0     0 24868 236169  6  5 89  0  0
26  0      0 390953216      0 432388    0    0     0     4 25910 232862  5  5 90  0  0
26  0      0 390949728      0 432420    0    0     0    40 26412 217947  4  5 90  0  0
30  0      0 390949216      0 432256    0    0     0     8 25479 192068  4  5 91  0  0
48  0      0 390946112      0 432412    0    0     0     4 24668 189018  4  5 90  0  0
21  0      0 390942944      0 432444    0    0     0    12 24544 305230  4  5 91  0  0
21  0      0 390945120      0 432468    0    0     0   448 25562 202931  4  6 91  0  0
38  0      0 390944640      0 432492    0    0     0     4 26069 239176  4  5 91  0  0
37  0      0 390942144      0 432492    0    0     0    40 25438 258003  4  5 91  0  0
39  0      0 390941568      0 432588    0    0     0     4 25361 214103  4  5 91  0  0
34  0      0 390939872      0 432644    0    0     0     0 25744 208128  4  5 91  0  0
26  0      0 390938272      0 432676    0    0     0   136 25300 359486  4  6 91  0  0
40  0      0 390936608      0 432732    0    0     0     0 25085 263084  4  5 91  0  0
23  0      0 390934208      0 432760    0    0     0     8 25715 183040  4  5 91  0  0
29  0      0 390933600      0 432788    0    0     0    44 24957 321051  4  5 91  0  0
39  0      0 390931680      0 432816    0    0     0     4 24320 249630  4  5 91  0  0
28  0      0 390929952      0 432844    0    0     0   144 24452 322333  4  5 91  0  0
43  0      0 390929056      0 432836    0    0     0    24 24741 194404  4  5 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0      0 390928576      0 432868    0    0     0     0 24558 279875  4  6 91  0  0
37  0      0 390929248      0 432836    0    0     0     4 25133 426231  4  5 91  0  0
36  0      0 390932096      0 432924    0    0     0    40 27372 314830  4  5 91  0  0
48  0      0 390932704      0 432944    0    0     0   660 25248 439034  4  5 91  0  0
31  0      0 390933024      0 432896    0    0     0    12 25509 286413  4  5 91  0  0
30  0      0 390931040      0 432916    0    0     0     0 24598 373256  4  5 91  0  0
44  0      0 390930368      0 432936    0    0     0     0 25975 207818  4  5 91  0  0
29  0      0 390927904      0 432956    0    0     0     4 24875 310922  4  5 91  0  0
38  0      0 390927328      0 432944    0    0     0    40 25645 223492  4  5 91  0  0
32  0      0 390926144      0 432964    0    0     0     4 24159 208539  4  5 91  0  0
28  0      0 390927232      0 432988    0    0     0     0 25677 182495  4  5 91  0  0
29  0      0 390925920      0 433080    0    0     0    12 24700 235646  4  5 91  0  0
35  0      0 390928736      0 433096    0    0     0     0 24982 266947  4  5 91  0  0
37  0      0 390932384      0 433332    0    0     0    60 25071 250434  4  6 91  0  0
34  0      0 390932672      0 433360    0    0     0    44 24978 236026  4  5 91  0  0
42  0      0 390931136      0 433420    0    0     0     4 24039 308103  4  5 91  0  0
 0  0      0 390921312      0 433648    0    0     8     0 11538 94884  2  2 95  0  0
 0  0      0 391101312      0 433360    0    0     0    12  992  986  0  0 100  0  0
 0  0      0 391101824      0 433364    0    0     0     0  555  503  0  0 100  0  0
