procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390811872      0 318904    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 390753536      0 364012    0    0 45584     0 3523 4286  0  0 100  0  0
 1  0      0 390732352      0 364112    0    0    60   976 7133 3992  0  0 99  0  0
 4  0      0 390678144      0 365996    0    0  1944     0 6447 4720  2  1 98  0  0
 2  0      0 390666176      0 381308    0    0 17312    16 5388 6893  3  0 96  0  0
 2  0      0 390596384      0 391108    0    0 14036    32 4369 5759  2  0 97  0  0
 0  0      0 390577760      0 392724    0    0  1360     4 1033  910  1  0 99  0  0
 8  0      0 390493984      0 395820    0    0  2776   544 6522 12816  4  0 96  0  0
 7  0      0 390444480      0 396416    0    0   456    16 8502 19696  6  0 93  0  0
 8  0      0 390383232      0 396424    0    0     0     0 8918 27600  6  1 93  0  0
 8  0      0 390306368      0 399200    0    0    32     4 10600 32976  7  1 92  0  0
 9  0      0 390205600      0 399236    0    0    28    44 13440 46615  7  1 92  0  0
 7  0      0 390193312      0 399292    0    0    52     4 22398 88649  7  1 92  0  0
 8  0      0 390145472      0 399304    0    0     0    12 30738 121571  7  2 92  0  0
 7  0      0 390131968      0 399308    0    0     0     0 26707 122356  6  2 92  0  0
 9  0      0 390127776      0 399316    0    0     0     0 27710 130815  6  2 92  0  0
 7  0      0 390126944      0 399324    0    0     0     4 37922 154852  6  2 92  0  0
 8  0      0 390123968      0 399328    0    0     0    40 40872 158525  6  2 92  0  0
 7  0      0 390122656      0 399340    0    0     0     4 42993 169675  6  2 92  0  0
 8  0      0 390122272      0 399344    0    0     0     0 41325 178188  6  2 92  0  0
10  0      0 390117312      0 399420    0    0     0     8 55050 199236  6  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390120256      0 399424    0    0     0     0 69841 251027  6  4 91  0  0
 9  0      0 390116992      0 399432    0    0     0     4 76947 246650  6  4 91  0  0
11  0      0 390109152      0 399436    0    0     0    40 77087 253315  6  4 90  0  0
 8  0      0 390106304      0 399444    0    0     0     4 80119 283782  6  5 90  0  0
 8  0      0 390116544      0 399452    0    0     0     0 95307 348324  5  5 89  0  0
 8  0      0 390118272      0 399460    0    0     0     4 92999 342008  5  6 89  0  0
10  0      0 390118176      0 399468    0    0     0     0 95376 352022  5  5 89  0  0
 9  0      0 390115904      0 399472    0    0    24    36 93558 351578  5  6 89  0  0
 7  0      0 390116672      0 399480    0    0     0   124 91608 342954  5  6 89  0  0
 7  0      0 390118144      0 399556    0    0     0   492 90879 343252  5  6 89  0  0
10  0      0 390123808      0 399532    0    0     4   676 89788 348421  5  6 89  0  0
 9  0      0 390118784      0 399540    0    0     0     0 94086 341631  5  6 89  0  0
 9  0      0 390120000      0 399544    0    0     0     0 89029 341946  5  5 89  0  0
 5  0      0 390119232      0 399556    0    0     0     4 85921 344904  5  5 89  0  0
 7  0      0 390118976      0 399560    0    0     0    40 88692 349124  5  6 89  0  0
 7  0      0 390117824      0 399448    0    0     0     4 88556 338739  5  5 89  0  0
 6  0      0 390118272      0 399452    0    0     0     0 95115 351030  5  6 89  0  0
10  0      0 390117248      0 399460    0    0     4   312 90747 361405  6  5 89  0  0
 8  0      0 390118112      0 399464    0    0     0     0 88513 349021  5  5 89  0  0
 7  0      0 390119424      0 399540    0    0     0     4 96430 349751  5  6 89  0  0
10  0      0 390120768      0 399548    0    0     4   100 90208 352674  5  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390122080      0 399552    0    0     0     4 91173 341427  5  6 89  0  0
 9  0      0 390114240      0 402280    0    0  3176    32 91657 357528  5  6 89  0  0
 8  0      0 390113664      0 402284    0    0     0     8 88494 351156  5  5 89  0  0
 9  0      0 390112224      0 402292    0    0     0     0 88909 356387  5  5 89  0  0
 7  0      0 390110304      0 402296    0    0     0     4 81673 324484  5  5 89  0  0
10  0      0 390108032      0 402304    0    0     0    40 90750 358279  5  5 89  0  0
11  0      0 390104352      0 402316    0    0     0   280 90708 355917  5  6 89  0  0
 6  0      0 390107648      0 402320    0    0     0     0 91202 344765  5  5 89  0  0
10  0      0 390106816      0 402396    0    0     0     4 88313 347772  5  6 89  0  0
 8  0      0 390106816      0 402404    0    0     0     0 88536 346813  5  5 89  0  0
 9  0      0 390112160      0 402620    0    0     0     8 87284 346290  5  5 89  0  0
 8  0      0 390114848      0 402616    0    0     0    40 90937 357429  5  5 89  0  0
10  0      0 390114432      0 402624    0    0     0     4 91666 352820  5  5 89  0  0
 9  0      0 390114080      0 402632    0    0     0     8 87749 350486  5  6 89  0  0
 7  0      0 390108832      0 402636    0    0     0     0 90562 340387  5  6 89  0  0
 6  0      0 390110368      0 402644    0    0     0     0 88496 342460  5  6 89  0  0
 8  0      0 390106784      0 402648    0    0     0     4 94372 348106  5  6 89  0  0
 9  0      0 390104032      0 402660    0    0     0    56 89652 344054  5  5 89  0  0
 1  0      0 390105216      0 402544    0    0     0   396 92482 349751  5  6 89  0  0
 9  0      0 390105120      0 402552    0    0     0   136 90439 355335  5  5 89  0  0
11  0      0 390103136      0 402556    0    0     0     8 90978 354476  5  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390105120      0 402564    0    0     0     0 94674 344835  5  5 89  0  0
 9  0      0 390107488      0 402572    0    0     0     4 94303 339302  5  6 89  0  0
 7  0      0 390102976      0 402576    0    0     0    40 89599 347517  5  5 89  0  0
 7  0      0 390104128      0 402584    0    0     0     4 87769 351292  5  5 89  0  0
11  0      0 390103840      0 402592    0    0     0     0 91698 358639  5  5 89  0  0
10  0      0 390101184      0 402604    0    0    20     8 91167 351118  5  6 89  0  0
10  0      0 390101472      0 402608    0    0     0    12 92396 341175  5  6 89  0  0
 7  0      0 390103328      0 403112    0    0     0     4 97699 342187  5  6 89  0  0
 9  0      0 390101632      0 403120    0    0     0    44 97613 341808  5  6 89  0  0
 9  0      0 390097248      0 403124    0    0     0   664 96496 346193  5  6 89  0  0
 7  0      0 390102080      0 403132    0    0     0     4 96935 346252  5  6 89  0  0
 7  0      0 390101952      0 403136    0    0     0     0 90585 341266  5  6 89  0  0
 4  0      0 390099040      0 403148    0    0     0     0 93541 350771  5  6 89  0  0
10  0      0 390093696      0 403152    0    0     0     4 97437 347905  5  6 89  0  0
10  0      0 390096416      0 403160    0    0     0    40 90788 356512  5  5 89  0  0
 7  0      0 390095360      0 403164    0    0     0     4 86871 346559  5  5 89  0  0
 6  0      0 390089952      0 403172    0    0     0     0 91671 339020  5  6 89  0  0
 1  0      0 390087040      0 403252    0    0     0     8 92388 353754  5  6 89  0  0
 8  0      0 390083744      0 403256    0    0     0     0 94317 353510  5  6 89  0  0
10  0      0 390081920      0 403264    0    0     0     8 95448 360739  5  6 89  0  0
 7  0      0 390077600      0 403272    0    0     0    40 92140 362382  5  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 390076640      0 403280    0    0     0     8 93778 351782  5  6 89  0  0
 9  0      0 390076832      0 403284    0    0     0     0 94258 351648  5  5 89  0  0
10  0      0 390071168      0 403296    0    0     0     8 96445 345258  5  6 89  0  0
11  0      0 390066080      0 403304    0    0     0     0 92890 358870  5  5 89  0  0
11  0      0 390068512      0 403308    0    0     0     4 90265 354808  5  5 89  0  0
 8  0      0 390068416      0 403316    0    0     0    56 97331 345787  5  6 89  0  0
10  0      0 390064064      0 403388    0    0     0   104 94986 346695  5  6 89  0  0
12  0      0 390064032      0 403400    0    0     0    16 96402 343172  5  6 89  0  0
 8  0      0 390058976      0 403404    0    0     0     8 92200 340214  5  6 89  0  0
 8  0      0 390057632      0 403412    0    0     0     0 98937 348104  5  6 89  0  0
 7  0      0 390061312      0 403416    0    0     0     4 93200 348446  5  5 89  0  0
13  0      0 390057312      0 403424    0    0     0    40 94881 349814  5  6 89  0  0
 6  0      0 390056704      0 403432    0    0     0     4 95923 346764  5  6 89  0  0
 8  0      0 390054720      0 403436    0    0     0     4 96035 348523  5  6 89  0  0
 8  0      0 390050176      0 403444    0    0     0     0 89526 354915  5  5 89  0  0
 7  0      0 390045664      0 403456    0    0     0    12 95410 343419  5  6 89  0  0
 8  0      0 390041472      0 403532    0    0     0     8 90310 342716  5  5 89  0  0
 7  0      0 390039456      0 403536    0    0     0    40 92264 357382  5  6 89  0  0
 6  0      0 390036416      0 403544    0    0     0     4 86113 339326  6  5 89  0  0
 6  0      0 390031840      0 403552    0    0     0    52 95449 349058  5  6 89  0  0
 8  0      0 390030912      0 403556    0    0     0     8 96557 349196  5  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 390037952      0 403564    0    0     0     0 91235 343531  5  5 89  0  0
 9  0      0 390033728      0 403568    0    0     0     4 89952 354271  5  6 89  0  0
 7  0      0 390031104      0 403580    0    0     0    44 90844 356453  5  5 89  0  0
 8  0      0 390027840      0 403584    0    0     0     4 90205 354866  5  5 89  0  0
 8  0      0 390028768      0 403592    0    0     0     0 88512 350466  5  6 89  0  0
 6  0      0 390026368      0 403668    0    0     0     8 94911 350540  5  6 89  0  0
 6  0      0 390022944      0 403676    0    0     0     0 89890 344258  5  5 89  0  0
 8  0      0 390021120      0 403684    0    0     0     4 92505 351587  5  5 89  0  0
 6  0      0 390020128      0 403688    0    0     0   324 94655 351508  5  6 89  0  0
 7  0      0 390018112      0 403696    0    0     0     4 92284 350960  5  6 89  0  0
 5  0      0 390019616      0 403704    0    0     0     8 98602 350684  5  5 89  0  0
 6  0      0 390014784      0 403712    0    0     0     0 95416 348785  5  6 89  0  0
10  0      0 390012832      0 403716    0    0     0     0 96482 342227  5  6 89  0  0
14  0      0 390010368      0 403724    0    0     0     8 94129 342469  5  6 89  0  0
 6  0      0 390001248      0 403732    0    0     0    44 86783 330912  6  5 89  0  0
12  0      0 390000704      0 403804    0    0     0    44 95915 351937  5  6 89  0  0
10  0      0 389999552      0 403812    0    0     0    28 89182 349763  5  5 89  0  0
 7  0      0 389997728      0 403816    0    0     0     0 96701 340382  5  6 89  0  0
 6  0      0 389994240      0 403828    0    0     0     0 91373 339516  5  6 89  0  0
 7  0      0 389993984      0 403832    0    0     0     4 91985 358635  5  5 89  0  0
11  0      0 389995168      0 403840    0    0     0   112 87898 345391  5  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 389995104      0 403844    0    0     0     4 95064 343896  5  5 89  0  0
 7  0      0 389993216      0 403852    0    0     0     0 96244 347756  5  6 89  0  0
10  0      0 389993472      0 403860    0    0     0     8 88375 350559  5  5 89  0  0
10  0      0 389988480      0 403868    0    0     0     0 95254 350200  5  6 89  0  0
 7  0      0 389982784      0 404376    0    0     0    16 90810 349618  5  5 89  0  0
 6  0      0 389980480      0 404384    0    0     0    40 96884 345514  5  6 89  0  0
 8  0      0 389975968      0 404392    0    0     0     8 93551 338560  5  6 89  0  0
 0  0      0 389948832      0 404748    0    0   116     0 40247 153338  4  2 94  0  0
 0  0      0 390472640      0 404624    0    0    36     8  497  448  0  0 100  0  0
 0  0      0 390472896      0 404632    0    0     0   512  214  256  0  0 100  0  0
 1  0      0 390477760      0 404636    0    0     0     4  179  264  0  0 100  0  0
 0  0      0 390478656      0 404644    0    0     0    44  248  357  0  0 100  0  0
 0  0      0 390478720      0 404648    0    0     0     8  216  252  0  0 100  0  0
 0  0      0 390478720      0 404660    0    0     0     8  176  224  0  0 100  0  0
 0  0      0 390478720      0 404732    0    0     0     0  372  280  0  0 100  0  0
 0  0      0 390478784      0 404740    0    0     0     0  243  346  0  0 100  0  0
 0  0      0 390478784      0 404748    0    0     0     4  163  222  0  0 100  0  0
 0  0      0 390479296      0 404752    0    0     0    40  178  252  0  0 100  0  0
 0  0      0 390479296      0 404760    0    0     0     4  170  219  0  0 100  0  0
 0  0      0 390479904      0 404764    0    0     0     0  213  346  0  0 100  0  0
 0  0      0 390479904      0 404772    0    0     0     4  154  214  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390480192      0 404780    0    0     0     0  187  247  0  0 100  0  0
 0  0      0 390480192      0 404788    0    0     0     4  151  222  0  0 100  0  0
 0  0      0 390480192      0 404792    0    0     0    40  235  352  0  0 100  0  0
 0  0      0 390480288      0 404868    0    0     0    40  459  442  0  0 100  0  0
 0  0      0 390480576      0 404880    0    0     0    32  191  246  0  0 100  0  0
 0  0      0 390480576      0 404884    0    0     0     8  164  230  0  0 100  0  0
 0  0      0 390480576      0 404892    0    0     0     0  231  342  0  0 100  0  0
 0  0      0 390481088      0 404896    0    0     0     8  185  228  0  0 100  0  0
 0  0      0 390481088      0 404908    0    0     0    44  155  214  0  0 100  0  0
 0  0      0 390481088      0 404912    0    0     0     4  158  220  0  0 100  0  0
 0  0      0 390481088      0 404920    0    0     0     0  254  351  0  0 100  0  0
 0  0      0 390480608      0 404928    0    0     0     8  202  248  0  0 100  0  0
 0  0      0 390480800      0 404932    0    0     0     0  183  220  0  0 100  0  0
 0  0      0 390480800      0 405012    0    0     0     4  349  278  0  0 100  0  0
 0  0      0 390480800      0 405016    0    0     0    40  257  352  0  0 100  0  0
 0  0      0 390481024      0 405024    0    0     0     4  196  234  0  0 100  0  0
 0  0      0 390479296      0 405228    0    0   216     8  338  324  0  0 100  0  0
 1  0      0 390471488      0 405236    0    0     0     0  535  868  0  0 100  0  0
 3  0      0 390401440      0 406224    0    0   992     0 3764 5048  4  0 96  0  0
 2  0      0 390371520      0 406468    0    0    12   392 3137 3097  3  0 97  0  0
 0  0      0 390358912      0 406476    0    0     0    44 1060  676  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390348096      0 406584    0    0     0     4 33486 125711  6  2 92  0  0
13  0      0 390345088      0 406596    0    0     0    84 83883 302535  7  5 88  0  0
 8  0      0 390342592      0 406668    0    0     0     4 94006 337572  7  5 88  0  0
 5  0      0 390339968      0 406680    0    0     0   280 89809 355895  5  5 89  0  0
 9  0      0 390339072      0 406684    0    0     0     4 97259 344095  6  6 89  0  0
 6  0      0 390341248      0 406696    0    0     0    40 95448 338995  6  6 89  0  0
 6  0      0 390340512      0 406704    0    0     0    12 94082 350851  6  6 89  0  0
 9  0      0 390342528      0 406708    0    0     0     0 91785 339582  5  5 89  0  0
 9  0      0 390341600      0 406716    0    0     0     8 97365 349212  5  6 89  0  0
 9  0      0 390341120      0 406720    0    0     0     0 91184 343653  5  5 89  0  0
 9  0      0 390341376      0 406728    0    0     0     4 90238 348695  5  6 89  0  0
10  0      0 390348608      0 406736    0    0     0    40 90083 348682  5  5 89  0  0
 9  0      0 390349088      0 406812    0    0     0   152 88975 337968  5  5 89  0  0
 7  0      0 390347520      0 406816    0    0     0   120 91780 344410  5  5 89  0  0
12  0      0 390347680      0 406824    0    0     0     0 94063 349068  5  5 89  0  0
 9  0      0 390344768      0 406832    0    0     0     0 93910 349666  5  6 89  0  0
 8  0      0 390346560      0 406836    0    0     0     4 93489 351252  5  5 89  0  0
 8  0      0 390345504      0 406844    0    0     0    44 91385 351902  5  5 89  0  0
 7  0      0 390343104      0 406848    0    0     0     4 88170 349118  5  5 89  0  0
 8  0      0 390351872      0 406860    0    0     0     0 88704 353601  5  5 89  0  0
 9  0      0 390352192      0 406864    0    0     0     8 86591 346408  5  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 390352768      0 406872    0    0     0     0 90566 350874  5  5 89  0  0
 8  0      0 390371936      0 407396    0    0     0     4 94225 346726  5  6 89  0  0
 7  0      0 390372448      0 407400    0    0     0    40 96815 347829  5  5 89  0  0
 6  0      0 390372960      0 407408    0    0     0     4 88813 344122  5  5 89  0  0
 9  0      0 390371584      0 407412    0    0     0     0 92490 354739  5  6 89  0  0
10  0      0 390370400      0 407420    0    0     0     4 92331 352086  5  5 89  0  0
10  0      0 390372256      0 407428    0    0     0   528 88676 351675  5  5 89  0  0
10  0      0 390372384      0 407436    0    0     0     4 94062 342464  5  6 89  0  0
 9  0      0 390371136      0 407440    0    0    20   244 91143 348788  5  5 89  0  0
 8  0      0 390370912      0 407448    0    0     0     4 91069 355849  5  5 89  0  0
