Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

09:22:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:22:43 AM  1000   3007511  291.00    5.00    0.00    0.00  296.00     1  java
09:22:44 AM  1000   3007511  293.00    5.00    0.00    0.00  298.00     1  java
09:22:45 AM  1000   3007511  279.00    5.00    0.00    0.00  284.00     1  java
09:22:46 AM  1000   3007511  193.00    7.00    0.00    0.00  200.00     1  java
09:22:47 AM  1000   3007511  211.00    1.00    0.00    0.00  212.00     1  java
09:22:48 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:22:49 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:22:50 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:22:51 AM  1000   3007511  215.00   12.00    0.00    0.00  227.00     1  java
09:22:52 AM  1000   3007511  371.00   22.00    0.00    0.00  393.00     1  java
09:22:53 AM  1000   3007511  364.00   24.00    0.00    0.00  388.00     1  java
09:22:54 AM  1000   3007511  375.00   19.00    0.00    0.00  394.00     1  java
09:22:55 AM  1000   3007511  373.00   20.00    0.00    0.00  393.00     1  java
09:22:56 AM  1000   3007511  367.00   26.00    0.00    0.00  393.00     1  java
09:22:57 AM  1000   3007511  367.00   25.00    0.00    0.00  392.00     1  java
09:22:58 AM  1000   3007511  366.00   26.00    0.00    0.00  392.00     1  java
09:22:59 AM  1000   3007511  366.00   27.00    0.00    0.00  393.00     1  java
09:23:00 AM  1000   3007511  364.00   28.00    0.00    0.00  392.00     1  java
09:23:01 AM  1000   3007511  358.00   33.00    0.00    0.00  391.00     1  java
09:23:02 AM  1000   3007511  356.00   35.00    0.00    0.00  391.00     1  java
09:23:03 AM  1000   3007511  358.00   33.00    0.00    0.00  391.00     1  java
09:23:04 AM  1000   3007511  349.00   42.00    0.00    0.00  391.00     1  java
09:23:05 AM  1000   3007511  347.00   43.00    0.00    0.00  390.00     1  java
09:23:06 AM  1000   3007511  347.00   44.00    0.00    0.00  391.00     1  java
09:23:07 AM  1000   3007511  345.00   43.00    0.00    0.00  388.00     1  java
09:23:08 AM  1000   3007511  344.00   46.00    0.00    0.00  390.00     1  java
09:23:09 AM  1000   3007511  340.00   49.00    0.00    0.00  389.00     1  java
09:23:10 AM  1000   3007511  344.00   45.00    0.00    0.00  389.00     1  java
09:23:11 AM  1000   3007511  338.00   50.00    0.00    0.00  388.00     1  java
09:23:12 AM  1000   3007511  338.00   51.00    0.00    0.00  389.00     1  java
09:23:13 AM  1000   3007511  340.00   48.00    0.00    0.00  388.00     1  java
09:23:14 AM  1000   3007511  331.00   58.00    0.00    0.00  389.00     1  java
09:23:15 AM  1000   3007511  329.00   59.00    0.00    0.00  388.00     1  java
09:23:16 AM  1000   3007511  330.00   58.00    0.00    0.00  388.00     1  java
09:23:17 AM  1000   3007511  330.00   59.00    0.00    0.00  389.00     1  java
09:23:18 AM  1000   3007511  327.00   60.00    0.00    0.00  387.00     1  java
09:23:19 AM  1000   3007511  328.00   61.00    0.00    0.00  389.00     1  java
09:23:20 AM  1000   3007511  327.00   60.00    0.00    0.00  387.00     1  java
09:23:21 AM  1000   3007511  323.00   65.00    0.00    0.00  388.00     1  java
09:23:22 AM  1000   3007511  319.00   68.00    0.00    0.00  387.00     1  java
09:23:23 AM  1000   3007511  314.00   72.00    0.00    0.00  386.00     1  java
09:23:24 AM  1000   3007511  318.00   66.00    0.00    0.00  384.00     1  java
09:23:25 AM  1000   3007511  313.00   72.00    0.00    0.00  385.00     1  java
09:23:26 AM  1000   3007511  301.00   85.00    0.00    0.00  386.00     1  java
09:23:27 AM  1000   3007511  305.00   80.00    0.00    0.00  385.00     1  java
09:23:28 AM  1000   3007511  295.00   89.00    0.00    0.00  384.00     1  java
09:23:29 AM  1000   3007511  288.00   96.00    0.00    0.00  384.00     1  java
09:23:30 AM  1000   3007511  286.00   98.00    0.00    0.00  384.00     1  java
09:23:31 AM  1000   3007511  278.00  105.00    0.00    0.00  383.00     1  java
09:23:32 AM  1000   3007511  277.00  103.00    0.00    0.00  380.00     1  java
09:23:33 AM  1000   3007511  274.00  109.00    0.00    0.00  383.00     1  java
09:23:34 AM  1000   3007511  271.00  113.00    0.00    0.00  384.00     1  java
09:23:35 AM  1000   3007511  274.00  107.00    0.00    0.00  381.00     1  java
09:23:36 AM  1000   3007511  276.00  108.00    0.00    0.00  384.00     1  java
09:23:37 AM  1000   3007511  272.00  103.00    0.00    0.00  375.00     1  java
09:23:38 AM  1000   3007511  279.00  104.00    0.00    0.00  383.00     1  java
09:23:39 AM  1000   3007511  272.00  111.00    0.00    0.00  383.00     1  java
09:23:40 AM  1000   3007511  265.00  115.00    0.00    0.00  380.00     1  java
09:23:41 AM  1000   3007511  255.00  128.00    0.00    0.00  383.00     1  java
09:23:42 AM  1000   3007511  264.00  118.00    0.00    0.00  382.00     1  java
09:23:43 AM  1000   3007511  262.00  120.00    0.00    0.00  382.00     1  java
09:23:44 AM  1000   3007511  251.00  131.00    0.00    0.00  382.00     1  java
09:23:45 AM  1000   3007511  251.00  129.00    0.00    0.00  380.00     1  java
09:23:46 AM  1000   3007511  243.00  134.00    0.00    0.00  377.00     1  java
09:23:47 AM  1000   3007511  250.00  129.00    0.00    0.00  379.00     1  java
09:23:48 AM  1000   3007511  251.00  129.00    0.00    0.00  380.00     1  java
09:23:49 AM  1000   3007511  244.00  136.00    0.00    0.00  380.00     1  java
09:23:50 AM  1000   3007511  256.00  126.00    0.00    0.00  382.00     1  java
09:23:51 AM  1000   3007511  242.00  137.00    0.00    0.00  379.00     1  java
09:23:52 AM  1000   3007511  235.00  145.00    0.00    0.00  380.00     1  java
09:23:53 AM  1000   3007511  234.00  146.00    0.00    0.00  380.00     1  java
09:23:54 AM  1000   3007511  246.00  134.00    0.00    0.00  380.00     1  java
09:23:55 AM  1000   3007511  231.00  148.00    0.00    0.00  379.00     1  java
09:23:56 AM  1000   3007511  236.00  145.00    0.00    0.00  381.00     1  java
09:23:57 AM  1000   3007511  222.00  156.00    0.00    0.00  378.00     1  java
09:23:58 AM  1000   3007511  236.00  145.00    0.00    0.00  381.00     1  java
09:23:59 AM  1000   3007511  213.00  165.00    0.00    0.00  378.00     1  java
09:24:00 AM  1000   3007511  212.00  164.00    0.00    0.00  376.00     1  java
09:24:01 AM  1000   3007511  199.00  181.00    0.00    0.00  380.00     1  java
09:24:02 AM  1000   3007511  210.00  168.00    0.00    0.00  378.00     1  java
09:24:03 AM  1000   3007511  210.00  170.00    0.00    0.00  380.00     1  java
09:24:04 AM  1000   3007511  197.00  182.00    0.00    0.00  379.00     1  java
09:24:05 AM  1000   3007511  199.00  178.00    0.00    0.00  377.00     1  java
09:24:06 AM  1000   3007511  190.00  189.00    0.00    0.00  379.00     1  java
09:24:07 AM  1000   3007511  204.00  174.00    0.00    0.00  378.00     1  java
09:24:08 AM  1000   3007511  197.00  181.00    0.00    0.00  378.00     1  java
09:24:09 AM  1000   3007511  218.00  156.00    0.00    0.00  374.00     1  java
09:24:10 AM  1000   3007511  208.00  166.00    0.00    0.00  374.00     1  java
09:24:11 AM  1000   3007511  199.00  174.00    0.00    0.00  373.00     1  java
09:24:12 AM  1000   3007511  207.00  170.00    0.00    0.00  377.00     1  java
09:24:13 AM  1000   3007511  193.00  182.00    0.00    0.00  375.00     1  java
09:24:14 AM  1000   3007511  192.00  184.00    0.00    0.00  376.00     1  java
09:24:15 AM  1000   3007511  168.00  212.00    0.00    0.00  380.00     1  java
09:24:16 AM  1000   3007511  163.00  209.00    0.00    0.00  372.00     1  java
09:24:17 AM  1000   3007511  174.00  198.00    0.00    0.00  372.00     1  java
09:24:18 AM  1000   3007511  160.00  215.00    0.00    0.00  375.00     1  java
09:24:19 AM  1000   3007511  177.00  196.00    0.00    0.00  373.00     1  java
09:24:20 AM  1000   3007511  180.00  191.00    0.00    0.00  371.00     1  java
09:24:21 AM  1000   3007511  166.00  208.00    0.00    0.00  374.00     1  java
09:24:22 AM  1000   3007511  165.00  208.00    0.00    0.00  373.00     1  java
09:24:23 AM  1000   3007511  169.00  204.00    0.00    0.00  373.00     1  java
09:24:24 AM  1000   3007511  173.00  198.00    0.00    0.00  371.00     1  java
09:24:25 AM  1000   3007511  161.00  213.00    0.00    0.00  374.00     1  java
09:24:26 AM  1000   3007511  163.00  208.00    0.00    0.00  371.00     1  java
09:24:27 AM  1000   3007511  173.00  200.00    0.00    0.00  373.00     1  java
09:24:28 AM  1000   3007511  165.00  208.00    0.00    0.00  373.00     1  java
09:24:29 AM  1000   3007511  167.00  205.00    0.00    0.00  372.00     1  java
09:24:30 AM  1000   3007511  162.00  209.00    0.00    0.00  371.00     1  java
09:24:31 AM  1000   3007511  194.00  185.00    0.00    0.00  379.00     1  java
09:24:32 AM  1000   3007511  171.00  202.00    0.00    0.00  373.00     1  java
09:24:33 AM  1000   3007511  167.00  208.00    0.00    0.00  375.00     1  java
09:24:34 AM  1000   3007511  177.00  194.00    0.00    0.00  371.00     1  java
09:24:35 AM  1000   3007511  177.00  195.00    0.00    0.00  372.00     1  java
09:24:36 AM  1000   3007511  166.00  210.00    0.00    0.00  376.00     1  java
09:24:37 AM  1000   3007511  168.00  206.00    0.00    0.00  374.00     1  java
09:24:38 AM  1000   3007511  171.00  203.00    0.00    0.00  374.00     1  java
09:24:39 AM  1000   3007511  169.00  202.00    0.00    0.00  371.00     1  java
09:24:40 AM  1000   3007511  170.30  200.00    0.00    0.00  370.30     1  java
09:24:41 AM  1000   3007511  168.00  206.00    0.00    0.00  374.00     1  java
09:24:42 AM  1000   3007511  167.00  202.00    0.00    0.00  369.00     1  java
09:24:43 AM  1000   3007511  169.00  206.00    0.00    0.00  375.00     1  java
09:24:44 AM  1000   3007511  173.00  199.00    0.00    0.00  372.00     1  java
09:24:45 AM  1000   3007511  163.00  210.00    0.00    0.00  373.00     1  java
09:24:46 AM  1000   3007511  152.00  222.00    0.00    0.00  374.00     1  java
09:24:47 AM  1000   3007511  171.00  203.00    0.00    0.00  374.00     1  java
09:24:48 AM  1000   3007511  167.00  207.00    0.00    0.00  374.00     1  java
09:24:49 AM  1000   3007511  169.00  204.00    0.00    0.00  373.00     1  java
09:24:50 AM  1000   3007511  166.00  208.00    0.00    0.00  374.00     1  java
09:24:51 AM  1000   3007511  167.00  203.00    0.00    0.00  370.00     1  java
09:24:52 AM  1000   3007511  159.00  217.00    0.00    0.00  376.00     1  java
09:24:53 AM  1000   3007511  164.00  210.00    0.00    0.00  374.00     1  java
09:24:54 AM  1000   3007511  160.00  214.00    0.00    0.00  374.00     1  java
09:24:55 AM  1000   3007511  156.00  219.00    0.00    0.00  375.00     1  java
09:24:56 AM  1000   3007511  161.00  213.00    0.00    0.00  374.00     1  java
09:24:57 AM  1000   3007511   90.00  117.00    0.00    0.00  207.00     1  java
09:24:58 AM  1000   3007511    1.00    0.00    0.00    0.00    1.00     1  java
09:24:59 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:00 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:01 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:02 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:03 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:04 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:05 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:06 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:07 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:08 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:09 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:10 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:11 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:12 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:13 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:14 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:15 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:16 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:17 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:18 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:19 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:20 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:21 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:22 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:23 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:24 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:25 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:26 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:27 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:28 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:29 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:30 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:31 AM  1000   3007511    0.00    0.00    0.00    0.00    0.00     1  java
09:25:32 AM  1000   3007511   83.00   81.00    0.00    0.00  164.00     1  java
09:25:33 AM  1000   3007511  195.00  178.00    0.00    0.00  373.00     1  java
09:25:34 AM  1000   3007511  160.00  218.00    0.00    0.00  378.00     1  java
09:25:35 AM  1000   3007511  169.00  205.00    0.00    0.00  374.00     1  java
09:25:36 AM  1000   3007511  174.00  195.00    0.00    0.00  369.00     1  java
09:25:37 AM  1000   3007511  161.00  212.00    0.00    0.00  373.00     1  java
09:25:38 AM  1000   3007511  162.00  208.00    0.00    0.00  370.00     1  java
09:25:39 AM  1000   3007511  173.00  201.00    0.00    0.00  374.00     1  java
09:25:40 AM  1000   3007511  156.00  219.00    0.00    0.00  375.00     1  java
09:25:41 AM  1000   3007511  148.00  226.00    0.00    0.00  374.00     1  java
09:25:42 AM  1000   3007511  165.00  207.00    0.00    0.00  372.00     1  java
09:25:43 AM  1000   3007511  172.00  201.00    0.00    0.00  373.00     1  java
09:25:44 AM  1000   3007511  161.00  213.00    0.00    0.00  374.00     1  java
