Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

08:59:21 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:59:22 AM  1000   2988038    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
08:59:23 AM  1000   2988038    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
08:59:24 AM  1000   2988038    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
08:59:25 AM  1000   2988038    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
08:59:26 AM  1000   2988038    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
08:59:27 AM  1000   2988038    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
08:59:28 AM  1000   2988038    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
08:59:29 AM  1000   2988038    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
08:59:30 AM  1000   2988038  197.00  109.00    0.00    0.00  306.00     3  quarkus3-runner
08:59:31 AM  1000   2988038  242.00  130.00    0.00    0.00  372.00     3  quarkus3-runner
08:59:32 AM  1000   2988038  236.00  135.00    0.00    0.00  371.00     3  quarkus3-runner
08:59:33 AM  1000   2988038  239.00  137.00    0.00    0.00  376.00     3  quarkus3-runner
08:59:34 AM  1000   2988038  237.00  139.00    0.00    0.00  376.00     3  quarkus3-runner
08:59:35 AM  1000   2988038  238.00  133.00    0.00    0.00  371.00     3  quarkus3-runner
08:59:36 AM  1000   2988038  236.00  135.00    0.00    0.00  371.00     3  quarkus3-runner
08:59:37 AM  1000   2988038  234.00  135.00    0.00    0.00  369.00     3  quarkus3-runner
08:59:38 AM  1000   2988038  240.00  138.00    0.00    0.00  378.00     3  quarkus3-runner
08:59:39 AM  1000   2988038  226.00  142.00    0.00    0.00  368.00     3  quarkus3-runner
08:59:40 AM  1000   2988038  244.00  131.00    0.00    0.00  375.00     3  quarkus3-runner
08:59:41 AM  1000   2988038  238.00  128.00    0.00    0.00  366.00     3  quarkus3-runner
08:59:42 AM  1000   2988038  237.00  133.00    0.00    0.00  370.00     3  quarkus3-runner
08:59:43 AM  1000   2988038  234.00  134.00    0.00    0.00  368.00     3  quarkus3-runner
08:59:44 AM  1000   2988038  236.00  127.00    0.00    0.00  363.00     3  quarkus3-runner
08:59:45 AM  1000   2988038  236.00  131.00    0.00    0.00  367.00     3  quarkus3-runner
08:59:46 AM  1000   2988038  241.00  131.00    0.00    0.00  372.00     3  quarkus3-runner
08:59:47 AM  1000   2988038  235.00  129.00    0.00    0.00  364.00     3  quarkus3-runner
08:59:48 AM  1000   2988038  234.00  131.00    0.00    0.00  365.00     3  quarkus3-runner
08:59:49 AM  1000   2988038  235.00  129.00    0.00    0.00  364.00     3  quarkus3-runner
08:59:50 AM  1000   2988038  242.00  129.00    0.00    0.00  371.00     3  quarkus3-runner
08:59:51 AM  1000   2988038  237.00  128.00    0.00    0.00  365.00     3  quarkus3-runner
08:59:52 AM  1000   2988038  236.00  130.00    0.00    0.00  366.00     3  quarkus3-runner
08:59:53 AM  1000   2988038  243.00  128.00    0.00    0.00  371.00     3  quarkus3-runner
08:59:54 AM  1000   2988038  237.00  128.00    0.00    0.00  365.00     3  quarkus3-runner
08:59:55 AM  1000   2988038  233.00  133.00    0.00    0.00  366.00     3  quarkus3-runner
08:59:56 AM  1000   2988038  243.00  127.00    0.00    0.00  370.00     3  quarkus3-runner
08:59:57 AM  1000   2988038  234.00  129.00    0.00    0.00  363.00     3  quarkus3-runner
08:59:58 AM  1000   2988038  234.00  131.00    0.00    0.00  365.00     3  quarkus3-runner
08:59:59 AM  1000   2988038  238.00  134.00    0.00    0.00  372.00     3  quarkus3-runner
09:00:00 AM  1000   2988038  234.00  132.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:01 AM  1000   2988038  234.00  133.00    0.00    0.00  367.00     3  quarkus3-runner
09:00:02 AM  1000   2988038  231.00  139.00    0.00    0.00  370.00     3  quarkus3-runner
09:00:03 AM  1000   2988038  237.00  128.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:04 AM  1000   2988038  236.00  130.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:05 AM  1000   2988038  231.00  134.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:06 AM  1000   2988038  236.00  130.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:07 AM  1000   2988038  239.00  131.00    0.00    0.00  370.00     3  quarkus3-runner
09:00:08 AM  1000   2988038  234.00  133.00    0.00    0.00  367.00     3  quarkus3-runner
09:00:09 AM  1000   2988038  239.00  125.00    0.00    0.00  364.00     3  quarkus3-runner
09:00:10 AM  1000   2988038  228.00  138.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:11 AM  1000   2988038  239.00  129.00    0.00    0.00  368.00     3  quarkus3-runner
09:00:12 AM  1000   2988038  238.00  129.00    0.00    0.00  367.00     3  quarkus3-runner
09:00:13 AM  1000   2988038  236.00  134.00    0.00    0.00  370.00     3  quarkus3-runner
09:00:14 AM  1000   2988038  256.00  112.00    0.00    0.00  368.00     3  quarkus3-runner
09:00:15 AM  1000   2988038  239.00  127.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:16 AM  1000   2988038  237.00  128.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:17 AM  1000   2988038  235.00  136.00    0.00    0.00  371.00     3  quarkus3-runner
09:00:18 AM  1000   2988038  236.00  129.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:19 AM  1000   2988038  243.00  125.00    0.00    0.00  368.00     3  quarkus3-runner
09:00:20 AM  1000   2988038  236.00  131.00    0.00    0.00  367.00     3  quarkus3-runner
09:00:21 AM  1000   2988038  233.00  134.00    0.00    0.00  367.00     3  quarkus3-runner
09:00:22 AM  1000   2988038  238.00  133.00    0.00    0.00  371.00     3  quarkus3-runner
09:00:23 AM  1000   2988038  233.00  133.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:24 AM  1000   2988038  236.00  127.00    0.00    0.00  363.00     3  quarkus3-runner
09:00:25 AM  1000   2988038  239.00  128.00    0.00    0.00  367.00     3  quarkus3-runner
09:00:26 AM  1000   2988038  240.00  131.00    0.00    0.00  371.00     3  quarkus3-runner
09:00:27 AM  1000   2988038  232.00  132.00    0.00    0.00  364.00     3  quarkus3-runner
09:00:28 AM  1000   2988038  234.00  133.00    0.00    0.00  367.00     3  quarkus3-runner
09:00:29 AM  1000   2988038  235.00  130.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:30 AM  1000   2988038  244.00  127.00    0.00    0.00  371.00     3  quarkus3-runner
09:00:31 AM  1000   2988038  238.00  128.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:32 AM  1000   2988038  227.00  139.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:33 AM  1000   2988038  242.00  124.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:34 AM  1000   2988038  239.00  133.00    0.00    0.00  372.00     3  quarkus3-runner
09:00:35 AM  1000   2988038  235.00  129.00    0.00    0.00  364.00     3  quarkus3-runner
09:00:36 AM  1000   2988038  233.00  133.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:37 AM  1000   2988038  233.00  132.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:38 AM  1000   2988038  238.00  129.00    0.00    0.00  367.00     3  quarkus3-runner
09:00:39 AM  1000   2988038  239.00  131.00    0.00    0.00  370.00     3  quarkus3-runner
09:00:40 AM  1000   2988038  237.00  128.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:41 AM  1000   2988038  234.00  132.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:42 AM  1000   2988038  243.00  129.00    0.00    0.00  372.00     3  quarkus3-runner
09:00:43 AM  1000   2988038  236.00  129.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:44 AM  1000   2988038  237.00  129.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:45 AM  1000   2988038  230.00  136.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:46 AM  1000   2988038  240.00  133.00    0.00    0.00  373.00     3  quarkus3-runner
09:00:47 AM  1000   2988038  237.00  128.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:48 AM  1000   2988038  233.00  132.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:49 AM  1000   2988038  239.00  127.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:50 AM  1000   2988038  239.00  126.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:51 AM  1000   2988038  243.00  129.00    0.00    0.00  372.00     3  quarkus3-runner
09:00:52 AM  1000   2988038  238.00  125.00    0.00    0.00  363.00     3  quarkus3-runner
09:00:53 AM  1000   2988038  234.00  132.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:54 AM  1000   2988038  234.00  131.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:55 AM  1000   2988038  234.00  132.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:56 AM  1000   2988038  233.00  132.00    0.00    0.00  365.00     3  quarkus3-runner
09:00:57 AM  1000   2988038  238.00  134.00    0.00    0.00  372.00     3  quarkus3-runner
09:00:58 AM  1000   2988038  234.00  132.00    0.00    0.00  366.00     3  quarkus3-runner
09:00:59 AM  1000   2988038  236.00  130.00    0.00    0.00  366.00     3  quarkus3-runner
