procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390331264      0 365364    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 390314944      0 411264    0    0 46144     0 3686 4237  0  0 100  0  0
 1  0      0 390307232      0 411324    0    0    60  1080 6828 4224  0  0 99  0  0
 3  0      0 390239936      0 451980    0    0 41132     0 6858 5369  1  0 98  0  0
 2  0      0 390179776      0 468528    0    0 17988    16 5401 6669  3  0 96  0  0
 4  0      0 390165920      0 480520    0    0 17104    32 4463 6458  2  0 97  0  0
 0  0      0 390119328      0 486324    0    0  3412     4 2365 1714  1  0 98  0  0
29  0      0 390085120      0 493352    0    0  6436    24 6554 23244  2  1 97  0  0
22  0      0 390080960      0 493680    0    0   336   852 25508 162104  6  3 90  0  0
32  0      0 390087616      0 493832    0    0     0     0 24710 234756  6  3 90  0  0
38  0      0 390089440      0 494004    0    0   148     4 24968 145316  6  3 91  0  0
31  0      0 390101184      0 494032    0    0    24   552 23511 180459  5  3 92  0  0
33  0      0 390100480      0 494308    0    0   248     4 23296 196723  5  3 92  0  0
50  0      0 390105792      0 494492    0    0   168     0 23744 123069  5  3 92  0  0
 1  0      0 390105696      0 494512    0    0     0    12 23023 114385  5  3 92  0  0
53  0      0 390109696      0 494536    0    0    16     0 23175 115986  5  3 92  0  0
18  0      0 390107008      0 494788    0    0   164     4 23468 119283  5  3 92  0  0
42  0      0 390120192      0 494808    0    0     0    92 23057 119436  5  3 92  0  0
30  0      0 390127104      0 494824    0    0    16   236 23409 155645  5  3 92  0  0
 1  0      0 390128288      0 494844    0    0    16     0 23372 270758  5  3 92  0  0
46  0      0 390135168      0 495040    0    0   128    16 23342 159867  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 390132736      0 495152    0    0   100     0 23011 122604  5  3 92  0  0
43  0      0 390130752      0 495180    0    0   128    80 24208 129239  5  3 92  0  0
51  0      0 390136896      0 495224    0    0    16    40 23052 114166  5  3 92  0  0
34  0      0 390136960      0 495260    0    0     0     4 23576 116271  5  3 92  0  0
36  0      0 390139872      0 495284    0    0     0     0 23037 179846  4  3 92  0  0
56  0      0 390142144      0 495368    0    0     0    12 23992 116268  5  3 92  0  0
35  0      0 390146560      0 495388    0    0     0     0 23428 125439  5  3 92  0  0
51  0      0 390144928      0 495404    0    0     0     4 23129 111680  5  3 92  0  0
32  0      0 390145344      0 495428    0    0     0    44 23983 136912  5  3 92  0  0
 1  0      0 390151040      0 495444    0    0     0    16 23167 126506  5  3 92  0  0
45  0      0 390158016      0 495468    0    0     0    88 23756 126876  5  3 92  0  0
59  0      0 390162624      0 495484    0    0     0     0 23058 112869  5  3 92  0  0
26  0      0 390160480      0 495468    0    0     0     0 25108 128959  5  3 92  0  0
21  0      0 390162272      0 495488    0    0     0     0 24732 113144  4  3 92  0  0
29  0      0 390167232      0 495476    0    0     0    44 24618 111745  4  4 92  0  0
27  0      0 390176448      0 495564    0    0    28     4 24767 113201  4  3 92  0  0
35  0      0 390164672      0 495608    0    0     0     0 24259 120450  5  3 92  0  0
35  0      0 390169440      0 495596    0    0     0     8 24112 132720  5  3 92  0  0
25  0      0 390170752      0 495612    0    0     4   368 23656 286225  5  3 92  0  0
49  0      0 390172640      0 495504    0    0     0     4 22478 169831  5  3 92  0  0
 1  0      0 390174720      0 495528    0    0     0    44 23315 115717  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
40  0      0 390180224      0 495544    0    0     0    76 22535 119364  5  3 92  0  0
48  0      0 390173024      0 495564    0    0     0     0 22103 163756  5  3 92  0  0
37  0      0 390159424      0 495592    0    0     0    12 24056 120777  5  3 92  0  0
37  0      0 390164704      0 495608    0    0     0     0 22730 164539  5  3 92  0  0
36  0      0 390170112      0 495696    0    0     0     8 22901 129821  5  3 92  0  0
28  0      0 390180864      0 495752    0    0     0   460 21949 123878  5  3 92  0  0
39  0      0 390178720      0 495912    0    0   108   424 23548 116972  5  3 92  0  0
55  0      0 390185664      0 495928    0    0     0    12 23611 121480  5  3 92  0  0
 1  0      0 390188288      0 495948    0    0     0     0 24069 165903  5  3 92  0  0
35  0      0 390192096      0 495968    0    0     0     0 23337 114378  5  3 92  0  0
46  0      0 390190688      0 495984    0    0     0    84 23862 124750  5  3 92  0  0
37  0      0 390192864      0 495912    0    0     0    40 22682 338771  4  3 92  0  0
40  0      0 390203008      0 495936    0    0     0     4 21754 122720  4  3 92  0  0
25  0      0 390205856      0 495956    0    0     0    12 21640 251008  5  3 92  0  0
20  0      0 390193632      0 496072    0    0     0     0 22230 114810  5  3 92  0  0
25  0      0 390196192      0 496160    0    0     0     0 22412 210266  4  3 92  0  0
37  0      0 390204288      0 496212    0    0    20     4 22622 147705  4  3 92  0  0
41  0      0 390206880      0 496228    0    0     0    44 22780 116473  5  3 92  0  0
20  0      0 390197088      0 496252    0    0     0     4 22248 122285  4  3 92  0  0
16  0      0 390199968      0 496236    0    0     0     0 22630 125414  5  3 92  0  0
21  0      0 390209184      0 496284    0    0     0    84 22653 121865  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 390212192      0 496308    0    0    24     0 23813 119935  5  3 92  0  0
41  0      0 390218688      0 496328    0    0     0     4 23292 133153  5  3 92  0  0
32  0      0 390215552      0 496344    0    0     0    40 23136 212320  4  3 92  0  0
31  0      0 390202432      0 501912    0    0  5104    48 34635 131138  5  4 90  0  0
36  0      0 390200832      0 501860    0    0     0     4 22673 327721  4  3 92  0  0
41  0      0 390190080      0 501884    0    0     0    12 23324 124029  5  3 92  0  0
23  0      0 390181856      0 501896    0    0     0     0 21857 154003  4  3 92  0  0
21  0      0 390183744      0 501920    0    0     0   372 22253 441388  4  3 92  0  0
20  0      0 390189728      0 501940    0    0     0   296 22703 259749  4  3 92  0  0
31  0      0 390192864      0 501956    0    0     0   576 23270 116502  5  3 92  0  0
34  0      0 390201888      0 501976    0    0     0    12 22368 121293  5  3 92  0  0
44  0      0 390196800      0 501992    0    0     0     0 22971 113335  5  3 92  0  0
47  0      0 390191072      0 502012    0    0     0     0 22669 142277  5  3 92  0  0
10  0      0 390195168      0 502100    0    0     0     4 23538 114164  5  3 92  0  0
30  0      0 390198752      0 502120    0    0     0    40 23039 113446  5  3 92  0  0
36  0      0 390196096      0 502136    0    0     0    68 23436 120681  5  3 92  0  0
42  0      0 390183776      0 502156    0    0     0    16 22529 145584  4  3 92  0  0
34  0      0 390183264      0 502180    0    0     0     8 23651 120323  5  3 92  0  0
29  0      0 390189088      0 502196    0    0     0     0 23346 122201  5  3 92  0  0
36  0      0 390187456      0 502212    0    0     0    76 23225 122516  4  3 92  0  0
47  0      0 390181248      0 502232    0    0     0    40 23882 136775  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0      0 390185376      0 502264    0    0     8     4 22137 203202  4  3 92  0  0
34  0      0 390189440      0 502212    0    0     0     0 22714 295716  5  3 92  0  0
22  0      0 390195520      0 502312    0    0     0    12 22843 243358  4  3 92  0  0
39  0      0 390187360      0 502332    0    0     0     0 23643 142664  5  3 92  0  0
36  0      0 390172768      0 502348    0    0     0     4 23514 112148  5  3 92  0  0
44  0      0 390177312      0 502372    0    0     0    44 23472 153684  5  3 92  0  0
47  0      0 390183104      0 502388    0    0     0     8 23354 115261  5  3 92  0  0
41  0      0 390184384      0 502404    0    0     0    12 22668 155694  5  3 92  0  0
27  0      0 390192864      0 502424    0    0     0    80 22672 135923  5  3 92  0  0
33  0      0 390181856      0 502440    0    0     0     0 23570 155367  5  3 92  0  0
 7  0      0 390185152      0 502456    0    0     0     8 22857 126524  5  3 92  0  0
65  0      0 390185664      0 502476    0    0     0    40 23095 142507  5  3 92  0  0
31  0      0 390173952      0 502568    0    0     0     4 22652 118853  5  3 92  0  0
37  0      0 390175008      0 502584    0    0     0    12 23265 166633  5  3 92  0  0
27  0      0 390179200      0 502604    0    0     0     0 22198 112947  5  3 92  0  0
 1  0      0 390182304      0 502624    0    0     0     0 23876 123619  5  3 92  0  0
38  0      0 390188832      0 502672    0    0     0     4 23101 117341  5  3 92  0  0
39  0      0 390165600      0 502692    0    0     0   412 23286 126664  5  3 92  0  0
35  0      0 390168416      0 502712    0    0     0    76 23560 120287  5  3 92  0  0
