Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

11:04:52 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:04:53 AM  1000   3093756  273.00    6.00    0.00    0.00  279.00     0  java
11:04:54 AM  1000   3093756  286.00    8.00    0.00    0.00  294.00     0  java
11:04:55 AM  1000   3093756  280.00    7.00    0.00    0.00  287.00     0  java
11:04:56 AM  1000   3093756  178.00    7.00    0.00    0.00  185.00     0  java
11:04:57 AM  1000   3093756  282.00    3.00    0.00    0.00  285.00     0  java
11:04:58 AM  1000   3093756   26.00    0.00    0.00    0.00   26.00     0  java
11:04:59 AM  1000   3093756    0.00    0.00    0.00    0.00    0.00     0  java
11:05:00 AM  1000   3093756    0.00    0.00    0.00    0.00    0.00     0  java
11:05:01 AM  1000   3093756   89.00    3.00    0.00    0.00   92.00     0  java
11:05:02 AM  1000   3093756  369.00   11.00    0.00    0.00  380.00     0  java
11:05:03 AM  1000   3093756  379.00    9.00    0.00    0.00  388.00     0  java
11:05:04 AM  1000   3093756  379.00   10.00    0.00    0.00  389.00     0  java
11:05:05 AM  1000   3093756  378.00   12.00    0.00    0.00  390.00     0  java
11:05:06 AM  1000   3093756  376.00   15.00    0.00    0.00  391.00     0  java
11:05:07 AM  1000   3093756  372.00   15.00    0.00    0.00  387.00     0  java
11:05:08 AM  1000   3093756  373.00   19.00    0.00    0.00  392.00     0  java
11:05:09 AM  1000   3093756  360.00   29.00    0.00    0.00  389.00     0  java
11:05:10 AM  1000   3093756  350.00   34.00    0.00    0.00  384.00     0  java
11:05:11 AM  1000   3093756  346.00   38.00    0.00    0.00  384.00     0  java
11:05:12 AM  1000   3093756  344.00   40.00    0.00    0.00  384.00     0  java
11:05:13 AM  1000   3093756  343.00   39.00    0.00    0.00  382.00     0  java
11:05:14 AM  1000   3093756  343.00   39.00    0.00    0.00  382.00     0  java
11:05:15 AM  1000   3093756  348.00   37.00    0.00    0.00  385.00     0  java
11:05:16 AM  1000   3093756  343.00   41.00    0.00    0.00  384.00     0  java
11:05:17 AM  1000   3093756  337.00   43.00    0.00    0.00  380.00     0  java
11:05:18 AM  1000   3093756  345.00   40.00    0.00    0.00  385.00     0  java
11:05:19 AM  1000   3093756  324.00   54.00    0.00    0.00  378.00     0  java
11:05:20 AM  1000   3093756  333.00   48.00    0.00    0.00  381.00     0  java
11:05:21 AM  1000   3093756  324.00   54.00    0.00    0.00  378.00     0  java
11:05:22 AM  1000   3093756  322.00   56.00    0.00    0.00  378.00     0  java
11:05:23 AM  1000   3093756  304.00   70.00    0.00    0.00  374.00     0  java
11:05:24 AM  1000   3093756  269.00   97.00    0.00    0.00  366.00     0  java
11:05:25 AM  1000   3093756  264.00  101.00    0.00    0.00  365.00     0  java
11:05:26 AM  1000   3093756  260.00  106.00    0.00    0.00  366.00     0  java
11:05:27 AM  1000   3093756  266.00   96.00    0.00    0.00  362.00     0  java
11:05:28 AM  1000   3093756  262.00  103.00    0.00    0.00  365.00     0  java
11:05:29 AM  1000   3093756  270.00   97.00    0.00    0.00  367.00     0  java
11:05:30 AM  1000   3093756  262.00  101.00    0.00    0.00  363.00     0  java
11:05:31 AM  1000   3093756  261.00  104.00    0.00    0.00  365.00     0  java
11:05:32 AM  1000   3093756  264.00  100.00    0.00    0.00  364.00     0  java
11:05:33 AM  1000   3093756  263.00  102.00    0.00    0.00  365.00     0  java
11:05:34 AM  1000   3093756  264.00  100.00    0.00    0.00  364.00     0  java
11:05:35 AM  1000   3093756  268.00   96.00    0.00    0.00  364.00     0  java
11:05:36 AM  1000   3093756  260.00  103.00    0.00    0.00  363.00     0  java
11:05:37 AM  1000   3093756  263.00  103.00    0.00    0.00  366.00     0  java
11:05:38 AM  1000   3093756  266.00  101.00    0.00    0.00  367.00     0  java
11:05:39 AM  1000   3093756  262.00   97.00    0.00    0.00  359.00     0  java
11:05:40 AM  1000   3093756  263.00  102.00    0.00    0.00  365.00     0  java
11:05:41 AM  1000   3093756  261.00  104.00    0.00    0.00  365.00     0  java
11:05:42 AM  1000   3093756  264.00  101.00    0.00    0.00  365.00     0  java
11:05:43 AM  1000   3093756  264.00  101.00    0.00    0.00  365.00     0  java
11:05:44 AM  1000   3093756  263.00  102.00    0.00    0.00  365.00     0  java
11:05:45 AM  1000   3093756  260.00  105.00    0.00    0.00  365.00     0  java
11:05:46 AM  1000   3093756  266.00  100.00    0.00    0.00  366.00     0  java
11:05:47 AM  1000   3093756  265.00  101.00    0.00    0.00  366.00     0  java
11:05:48 AM  1000   3093756  265.00  101.00    0.00    0.00  366.00     0  java
11:05:49 AM  1000   3093756  266.00   98.00    0.00    0.00  364.00     0  java
11:05:50 AM  1000   3093756  259.00  105.00    0.00    0.00  364.00     0  java
11:05:51 AM  1000   3093756  260.00  100.00    0.00    0.00  360.00     0  java
11:05:52 AM  1000   3093756  261.00  104.00    0.00    0.00  365.00     0  java
11:05:53 AM  1000   3093756  263.00  103.00    0.00    0.00  366.00     0  java
11:05:54 AM  1000   3093756  266.00   98.00    0.00    0.00  364.00     0  java
11:05:55 AM  1000   3093756  263.00  102.00    0.00    0.00  365.00     0  java
11:05:56 AM  1000   3093756  259.00  106.00    0.00    0.00  365.00     0  java
11:05:57 AM  1000   3093756  263.00  102.00    0.00    0.00  365.00     0  java
11:05:58 AM  1000   3093756  263.00  103.00    0.00    0.00  366.00     0  java
11:05:59 AM  1000   3093756  260.00  106.00    0.00    0.00  366.00     0  java
11:06:00 AM  1000   3093756  258.00  105.00    0.00    0.00  363.00     0  java
11:06:01 AM  1000   3093756  264.00  101.00    0.00    0.00  365.00     0  java
11:06:02 AM  1000   3093756  264.00  102.00    0.00    0.00  366.00     0  java
11:06:03 AM  1000   3093756  261.00  104.00    0.00    0.00  365.00     0  java
11:06:04 AM  1000   3093756  259.00  106.00    0.00    0.00  365.00     0  java
11:06:05 AM  1000   3093756  264.00  102.00    0.00    0.00  366.00     0  java
11:06:06 AM  1000   3093756  259.00  106.00    0.00    0.00  365.00     0  java
11:06:07 AM  1000   3093756  264.00  102.00    0.00    0.00  366.00     0  java
11:06:08 AM  1000   3093756  265.00  100.00    0.00    0.00  365.00     0  java
11:06:09 AM  1000   3093756  264.00  101.00    0.00    0.00  365.00     0  java
11:06:10 AM  1000   3093756  259.00  106.00    0.00    0.00  365.00     0  java
11:06:11 AM  1000   3093756  258.00  105.00    0.00    0.00  363.00     0  java
11:06:12 AM  1000   3093756  265.00  100.00    0.00    0.00  365.00     0  java
11:06:13 AM  1000   3093756  262.00  103.00    0.00    0.00  365.00     0  java
11:06:14 AM  1000   3093756  263.00  101.00    0.00    0.00  364.00     0  java
11:06:15 AM  1000   3093756  257.00  106.00    0.00    0.00  363.00     0  java
11:06:16 AM  1000   3093756  262.00  101.00    0.00    0.00  363.00     0  java
11:06:17 AM  1000   3093756  260.00  104.00    0.00    0.00  364.00     0  java
11:06:18 AM  1000   3093756  264.00  101.00    0.00    0.00  365.00     0  java
11:06:19 AM  1000   3093756  262.00  102.00    0.00    0.00  364.00     0  java
11:06:20 AM  1000   3093756  266.00   99.00    0.00    0.00  365.00     0  java
11:06:21 AM  1000   3093756  265.00  100.00    0.00    0.00  365.00     0  java
11:06:22 AM  1000   3093756  266.00  101.00    0.00    0.00  367.00     0  java
11:06:23 AM  1000   3093756  264.00  102.00    0.00    0.00  366.00     0  java
11:06:24 AM  1000   3093756  260.00  103.00    0.00    0.00  363.00     0  java
11:06:25 AM  1000   3093756  261.00  105.00    0.00    0.00  366.00     0  java
11:06:26 AM  1000   3093756  264.00  102.00    0.00    0.00  366.00     0  java
11:06:27 AM  1000   3093756  260.00  104.00    0.00    0.00  364.00     0  java
11:06:28 AM  1000   3093756  258.00  106.00    0.00    0.00  364.00     0  java
11:06:29 AM  1000   3093756  260.00  106.00    0.00    0.00  366.00     0  java
11:06:30 AM  1000   3093756  265.00   99.00    0.00    0.00  364.00     0  java
11:06:31 AM  1000   3093756  262.00  103.00    0.00    0.00  365.00     0  java
11:06:32 AM  1000   3093756  264.00  103.00    0.00    0.00  367.00     0  java
11:06:33 AM  1000   3093756  265.00   99.00    0.00    0.00  364.00     0  java
11:06:34 AM  1000   3093756  259.00  102.00    0.00    0.00  361.00     0  java
