Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/14/2026 	_x86_64_	(64 CPU)

08:33:25 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:33:26 AM  1000   2973143  210.00    6.00    0.00    0.00  216.00     0  java
08:33:27 AM  1000   2973143    0.00    0.00    0.00    0.00    0.00     0  java
08:33:28 AM  1000   2973143    0.00    0.00    0.00    0.00    0.00     0  java
08:33:29 AM  1000   2973143    0.00    0.00    0.00    0.00    0.00     0  java
08:33:30 AM  1000   2973143    0.00    0.00    0.00    0.00    0.00     0  java
08:33:31 AM  1000   2973143    0.00    0.00    0.00    0.00    0.00     0  java
08:33:32 AM  1000   2973143    0.00    0.00    0.00    0.00    0.00     0  java
08:33:33 AM  1000   2973143    7.00    1.00    0.00    0.00    8.00     0  java
08:33:34 AM  1000   2973143  336.00   14.00    0.00    0.00  350.00     0  java
08:33:35 AM  1000   2973143  369.00   14.00    0.00    0.00  383.00     0  java
08:33:36 AM  1000   2973143  372.00   20.00    0.00    0.00  392.00     0  java
08:33:37 AM  1000   2973143  367.00   26.00    0.00    0.00  393.00     0  java
08:33:38 AM  1000   2973143  354.00   33.00    0.00    0.00  387.00     0  java
08:33:39 AM  1000   2973143  350.00   38.00    0.00    0.00  388.00     0  java
08:33:40 AM  1000   2973143  345.00   40.00    0.00    0.00  385.00     0  java
08:33:41 AM  1000   2973143  339.00   46.00    0.00    0.00  385.00     0  java
08:33:42 AM  1000   2973143  339.00   45.00    0.00    0.00  384.00     0  java
08:33:43 AM  1000   2973143  339.00   44.00    0.00    0.00  383.00     0  java
08:33:44 AM  1000   2973143  332.00   50.00    0.00    0.00  382.00     0  java
08:33:45 AM  1000   2973143  328.00   54.00    0.00    0.00  382.00     0  java
08:33:46 AM  1000   2973143  317.00   62.00    0.00    0.00  379.00     0  java
08:33:47 AM  1000   2973143  312.00   65.00    0.00    0.00  377.00     0  java
08:33:48 AM  1000   2973143  307.00   71.00    0.00    0.00  378.00     0  java
08:33:49 AM  1000   2973143  308.00   69.00    0.00    0.00  377.00     0  java
08:33:50 AM  1000   2973143  278.00   91.00    0.00    0.00  369.00     0  java
08:33:51 AM  1000   2973143  242.00  119.00    0.00    0.00  361.00     0  java
08:33:52 AM  1000   2973143  239.00  123.00    0.00    0.00  362.00     0  java
08:33:53 AM  1000   2973143  239.00  123.00    0.00    0.00  362.00     0  java
08:33:54 AM  1000   2973143  240.00  121.00    0.00    0.00  361.00     0  java
08:33:55 AM  1000   2973143  242.00  119.00    0.00    0.00  361.00     0  java
08:33:56 AM  1000   2973143  242.00  120.00    0.00    0.00  362.00     0  java
08:33:57 AM  1000   2973143  242.00  119.00    0.00    0.00  361.00     0  java
08:33:58 AM  1000   2973143  238.00  124.00    0.00    0.00  362.00     0  java
08:33:59 AM  1000   2973143  240.00  120.00    0.00    0.00  360.00     0  java
08:34:00 AM  1000   2973143  239.00  117.00    0.00    0.00  356.00     0  java
08:34:01 AM  1000   2973143  240.00  122.00    0.00    0.00  362.00     0  java
08:34:02 AM  1000   2973143  235.00  126.00    0.00    0.00  361.00     0  java
08:34:03 AM  1000   2973143  236.00  123.00    0.00    0.00  359.00     0  java
08:34:04 AM  1000   2973143  237.00  124.00    0.00    0.00  361.00     0  java
08:34:05 AM  1000   2973143  244.00  116.00    0.00    0.00  360.00     0  java
08:34:06 AM  1000   2973143  242.00  119.00    0.00    0.00  361.00     0  java
08:34:07 AM  1000   2973143  236.00  127.00    0.00    0.00  363.00     0  java
08:34:08 AM  1000   2973143  239.00  122.00    0.00    0.00  361.00     0  java
08:34:09 AM  1000   2973143  232.00  130.00    0.00    0.00  362.00     0  java
08:34:10 AM  1000   2973143  238.00  122.00    0.00    0.00  360.00     0  java
08:34:11 AM  1000   2973143  238.00  124.00    0.00    0.00  362.00     0  java
08:34:12 AM  1000   2973143  242.00  118.00    0.00    0.00  360.00     0  java
08:34:13 AM  1000   2973143  233.00  129.00    0.00    0.00  362.00     0  java
08:34:14 AM  1000   2973143  235.00  121.00    0.00    0.00  356.00     0  java
08:34:15 AM  1000   2973143  239.00  122.00    0.00    0.00  361.00     0  java
08:34:16 AM  1000   2973143  237.00  122.00    0.00    0.00  359.00     0  java
08:34:17 AM  1000   2973143  238.00  123.00    0.00    0.00  361.00     0  java
08:34:18 AM  1000   2973143  234.00  128.00    0.00    0.00  362.00     0  java
08:34:19 AM  1000   2973143  235.00  126.00    0.00    0.00  361.00     0  java
08:34:20 AM  1000   2973143  238.00  123.00    0.00    0.00  361.00     0  java
08:34:21 AM  1000   2973143  238.00  124.00    0.00    0.00  362.00     0  java
08:34:22 AM  1000   2973143  243.00  120.00    0.00    0.00  363.00     0  java
08:34:23 AM  1000   2973143  238.00  123.00    0.00    0.00  361.00     0  java
08:34:24 AM  1000   2973143  244.00  118.00    0.00    0.00  362.00     0  java
08:34:25 AM  1000   2973143  244.00  118.00    0.00    0.00  362.00     0  java
08:34:26 AM  1000   2973143  239.00  122.00    0.00    0.00  361.00     0  java
08:34:27 AM  1000   2973143  241.00  120.00    0.00    0.00  361.00     0  java
08:34:28 AM  1000   2973143  239.00  122.00    0.00    0.00  361.00     0  java
08:34:29 AM  1000   2973143  239.00  123.00    0.00    0.00  362.00     0  java
08:34:30 AM  1000   2973143  240.00  121.00    0.00    0.00  361.00     0  java
08:34:31 AM  1000   2973143  241.00  121.00    0.00    0.00  362.00     0  java
08:34:32 AM  1000   2973143  237.00  123.00    0.00    0.00  360.00     0  java
08:34:33 AM  1000   2973143  243.00  119.00    0.00    0.00  362.00     0  java
08:34:34 AM  1000   2973143  236.00  127.00    0.00    0.00  363.00     0  java
08:34:35 AM  1000   2973143  239.00  122.00    0.00    0.00  361.00     0  java
08:34:36 AM  1000   2973143  241.00  120.00    0.00    0.00  361.00     0  java
08:34:37 AM  1000   2973143  237.00  125.00    0.00    0.00  362.00     0  java
08:34:38 AM  1000   2973143  245.00  117.00    0.00    0.00  362.00     0  java
08:34:39 AM  1000   2973143  237.00  124.00    0.00    0.00  361.00     0  java
08:34:40 AM  1000   2973143  236.00  125.00    0.00    0.00  361.00     0  java
08:34:41 AM  1000   2973143  241.00  120.00    0.00    0.00  361.00     0  java
