procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0      0 390634464      0 484948    0    0     0     4 25873 128368  4  4 92  0  0
20  0      0 390634944      0 484976    0    0    88     0 25409 120100  4  4 92  0  0
26  0      0 390630176      0 485060    0    0     0    12 25622 139001  4  4 92  0  0
25  0      0 390625792      0 485076    0    0     0   284 25455 136968  4  4 92  0  0
42  0      0 390625600      0 485132    0    0     0   396 25357 168602  4  4 92  0  0
37  0      0 390629792      0 485184    0    0     0    44 25193 160717  4  4 92  0  0
30  0      0 390620320      0 485200    0    0     0     4 25506 145528  4  4 92  0  0
19  0      0 390625664      0 485212    0    0     0    12 25450 114987  4  4 92  0  0
26  0      0 390627264      0 485224    0    0     0     0 26872 168649  4  4 92  0  0
39  0      0 390626656      0 485236    0    0     0     0 25121 127498  4  4 92  0  0
 1  0      0 390609792      0 485252    0    0     0     4 25958 114838  4  4 92  0  0
23  0      0 390605760      0 485756    0    0     0    40 26317 198975  4  4 92  0  0
18  0      0 390611392      0 485768    0    0     0     4 25711 142873  4  4 92  0  0
28  0      0 390611616      0 485784    0    0     0     0 26164 203655  4  4 92  0  0
14  0      0 390614304      0 485792    0    0     0     8 25158 164633  4  4 92  0  0
41  0      0 390614784      0 485808    0    0     0     0 26592 119467  4  4 92  0  0
29  0      0 390618848      0 485820    0    0     0     4 25406 125984  4  4 92  0  0
32  0      0 390606432      0 485916    0    0     0   136 26724 117468  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0      0 390612896      0 485936    0    0     0    52 25638 123276  4  4 92  0  0
28  0      0 390616032      0 485920    0    0     0     0 26018 182188  4  4 92  0  0
21  0      0 390620224      0 485944    0    0     0    12 25749 138278  4  4 92  0  0
25  0      0 390619840      0 486036    0    0     0     0 25960 127397  4  4 92  0  0
26  0      0 390620960      0 486020    0    0     0     4 26316 169873  4  4 92  0  0
25  0      0 390621504      0 486044    0    0     0    44 25243 133077  4  4 92  0  0
35  0      0 390618240      0 486060    0    0     0     8 26226 139592  4  4 92  0  0
27  0      0 390621632      0 486084    0    0     0     0 25786 145798  4  4 92  0  0
39  0      0 390604096      0 486104    0    0     0    12 25719 188715  4  4 92  0  0
 1  0      0 390608256      0 486124    0    0     0     0 25307 157423  4  4 92  0  0
30  0      0 390613024      0 486140    0    0     0     8 25649 200261  4  4 92  0  0
21  0      0 390612352      0 486116    0    0     0    40 25083 115337  4  4 92  0  0
30  0      0 390599680      0 486128    0    0     0     4 25321 122748  4  4 92  0  0
27  0      0 390602752      0 486212    0    0     0    12 25970 134597  4  4 92  0  0
27  0      0 390609376      0 486228    0    0     0     0 25348 176807  4  4 92  0  0
32  0      0 390610624      0 486240    0    0     0     0 25207 206711  4  4 92  0  0
30  0      0 390619808      0 486252    0    0     0   400 24408 249184  4  4 92  0  0
31  0      0 390619712      0 486232    0    0     0    40 25105 233531  4  4 92  0  0
29  0      0 390624000      0 486244    0    0     0     4 24984 283882  4  4 92  0  0
52  0      0 390611904      0 486256    0    0     0     0 25959 115588  4  4 92  0  0
18  0      0 390615968      0 486412    0    0     0    12 25808 117520  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0      0 390603552      0 486436    0    0     0     0 26791 132974  4  4 92  0  0
23  0      0 390604640      0 486452    0    0     0     4 25665 229473  4  4 92  0  0
34  0      0 390610336      0 486540    0    0     0    44 26712 119468  4  4 92  0  0
33  0      0 390613216      0 486620    0    0     0   720 25394 135710  4  4 92  0  0
36  0      0 390608160      0 486676    0    0     0     0 25496 146783  4  4 92  0  0
19  0      0 390583040      0 486696    0    0     0    12 26645 118878  4  4 92  0  0
27  0      0 390575968      0 486648    0    0     0     0 26415 127843  4  4 92  0  0
35  0      0 390580320      0 486644    0    0     0     4 25149 141893  4  4 92  0  0
25  0      0 390583200      0 486660    0    0     0    96 26248 194206  4  4 92  0  0
 6  0      0 390590976      0 486680    0    0     0    28 26088 144478  4  4 92  0  0
24  0      0 390592736      0 486700    0    0     0    16 26916 127348  4  4 92  0  0
16  0      0 390597760      0 486720    0    0     0     0 24848 141754  4  4 92  0  0
31  0      0 390586272      0 486804    0    0     0     0 26676 141643  4  4 92  0  0
25  0      0 390588608      0 486828    0    0     0     4 25579 144264  4  4 92  0  0
 1  0      0 390587360      0 486848    0    0     0    44 25624 123931  4  4 92  0  0
32  0      0 390584128      0 486864    0    0     0     4 26022 119753  4  4 92  0  0
35  0      0 390585824      0 486888    0    0     0    12 26094 121448  4  4 92  0  0
23  0      0 390583008      0 486904    0    0     0     0 27002 121365  4  4 92  0  0
18  0      0 390594112      0 486956    0    0     0     0 25137 220250  4  4 92  0  0
25  0      0 390594304      0 486972    0    0     0     4 25115 178237  5  4 91  0  0
39  0      0 390585056      0 486988    0    0     0    40 26026 159588  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0      0 390580608      0 487000    0    0     0     4 24996 180703  4  4 92  0  0
23  0      0 390581472      0 487044    0    0    32     0 26341 133287  5  4 92  0  0
 1  0      0 390588448      0 487092    0    0     0     8 25353 180738  4  4 92  0  0
27  0      0 390583104      0 487104    0    0     0     0 26230 121497  4  4 92  0  0
28  0      0 390583680      0 487112    0    0     0     4 26013 121960  4  4 92  0  0
31  0      0 390582688      0 487128    0    0     0   428 26009 115397  4  4 92  0  0
39  0      0 390576096      0 487140    0    0     0     8 26260 156006  4  4 92  0  0
 1  0      0 390561184      0 487692    0    0   112     0 20272 91703  4  3 93  0  0
 0  0      0 390865920      0 487380    0    0    32    12  464  418  0  0 100  0  0
 0  0      0 390865920      0 487380    0    0     0     0  201  231  0  0 100  0  0
 0  0      0 390866976      0 487476    0    0     0     4  206  325  0  0 100  0  0
 0  0      0 390889632      0 487976    0    0     0    44  614  458  0  0 100  0  0
 0  0      0 390889632      0 487984    0    0     0     4  152  192  0  0 100  0  0
 0  0      0 390889632      0 487992    0    0     0    16  142  186  0  0 100  0  0
 0  0      0 390890656      0 487996    0    0     0     0  215  307  0  0 100  0  0
 0  0      0 390891168      0 488008    0    0     0     0  110  168  0  0 100  0  0
 0  0      0 390891392      0 488016    0    0     0     8  125  180  0  0 100  0  0
 0  0      0 390891680      0 488020    0    0     0    96  164  222  0  0 100  0  0
 0  0      0 390891936      0 488032    0    0     0     4  197  308  0  0 100  0  0
 0  0      0 390892672      0 488036    0    0     0     8  166  256  0  0 100  0  0
 0  0      0 390893184      0 488044    0    0     0    12  138  180  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390892736      0 488120    0    0     0     0  341  241  0  0 100  0  0
 0  0      0 390893984      0 488128    0    0     0   660  223  340  0  0 100  0  0
 0  0      0 390893984      0 488132    0    0     0    40  127  177  0  0 100  0  0
 0  0      0 390894976      0 488144    0    0     0     8  130  187  0  0 100  0  0
 0  0      0 390894976      0 488152    0    0     0     0  130  166  0  0 100  0  0
 0  0      0 390895744      0 488156    0    0     0    12  206  310  0  0 100  0  0
 0  0      0 390896512      0 488164    0    0     0     0  131  182  0  0 100  0  0
 0  0      0 390897024      0 488172    0    0     0     4  141  182  0  0 100  0  0
 0  0      0 390897280      0 488180    0    0     0    44  132  180  0  0 100  0  0
 0  0      0 390897760      0 488184    0    0     0     4  213  308  0  0 100  0  0
 0  0      0 390898528      0 488268    0    0     0    12  431  373  0  0 100  0  0
 0  0      0 390899264      0 488276    0    0     0     0  120  187  0  0 100  0  0
 0  0      0 390899264      0 488280    0    0     0     0  111  166  0  0 100  0  0
 0  0      0 390899520      0 488292    0    0     0     4  211  304  0  0 100  0  0
 0  0      0 390899776      0 488296    0    0     0    40  123  174  0  0 100  0  0
 0  0      0 390900800      0 488304    0    0     0    64  132  180  0  0 100  0  0
 0  0      0 390901568      0 488312    0    0     0    12  128  183  0  0 100  0  0
 0  0      0 390902016      0 488320    0    0     0     0  181  296  0  0 100  0  0
 3  0      0 390823424      0 489816    0    0  1484     0 3270 4403  3  0 97  0  0
 3  0      0 390794272      0 490016    0    0     0     4 3225 3848  3  0 97  0  0
 0  0      0 390777664      0 490156    0    0    12   416 1801 1617  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 390738208      0 490264    0    0     0    52 10266 58189  3  1 96  0  0
24  0      0 390734272      0 490276    0    0     0     0 28007 121152  6  4 90  0  0
27  0      0 390740544      0 490296    0    0     0    48 28055 122767  6  4 90  0  0
26  0      0 390733792      0 490316    0    0     0     0 26889 144652  5  4 91  0  0
33  0      0 390740128      0 490328    0    0     0     4 26404 118022  5  4 91  0  0
35  0      0 390735808      0 490364    0    0     0    40 26834 139229  5  4 91  0  0
27  0      0 390736608      0 490380    0    0     4   380 26694 145986  5  4 92  0  0
42  0      0 390737152      0 490404    0    0     0    28 26050 161785  5  4 92  0  0
32  0      0 390746304      0 490424    0    0     0    12 25014 140855  4  4 92  0  0
21  0      0 390745952      0 490512    0    0     0     0 25826 129561  4  4 92  0  0
40  0      0 390733152      0 490528    0    0     0     4 25573 133909  4  4 92  0  0
24  0      0 390738336      0 490552    0    0     0    40 25415 141461  4  4 92  0  0
22  0      0 390741120      0 490500    0    0     0     4 26208 241515  4  4 92  0  0
14  0      0 390743168      0 490508    0    0     0    12 25362 136613  4  4 92  0  0
10  0      0 390729696      0 490524    0    0     0     0 25096 118039  4  4 92  0  0
25  0      0 390729920      0 490536    0    0     0     0 25919 122935  4  4 92  0  0
43  0      0 390733824      0 490484    0    0     0     4 25660 113334  4  4 92  0  0
25  0      0 390740288      0 490496    0    0     0    44 25031 145484  4  4 92  0  0
18  0      0 390743520      0 490508    0    0     0     4 24802 281515  4  4 92  0  0
35  0      0 390746304      0 490592    0    0     0     0 24854 156151  4  4 92  0  0
32  0      0 390739232      0 490604    0    0     0    12 25503 128209  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 390743872      0 490616    0    0     0   288 24740 126650  4  4 92  0  0
24  0      0 390734656      0 490716    0    0     0     8 25075 162489  4  4 92  0  0
31  0      0 390734496      0 490764    0    0     0    40 24774 139862  4  4 92  0  0
39  0      0 390740224      0 490820    0    0     0     4 24879 155863  4  4 92  0  0
29  0      0 390731680      0 490708    0    0     0     0 25131 155685  4  4 92  0  0
18  0      0 390731008      0 490728    0    0     0    12 25864 118324  4  4 92  0  0
37  0      0 390721824      0 490816    0    0     0     0 25197 165910  4  4 92  0  0
32  0      0 390727616      0 490868    0    0     0     4 25784 126393  4  4 92  0  0
25  0      0 390746272      0 491408    0    0     0    40 26057 126494  5  4 92  0  0
26  0      0 390739616      0 491428    0    0     0   556 25282 123731  4  4 92  0  0
29  0      0 390743008      0 491452    0    0     0     0 26197 122276  4  4 92  0  0
33  0      0 390745856      0 491468    0    0     0    12 26320 129329  4  4 92  0  0
21  0      0 390737664      0 491456    0    0     0     0 25308 144728  4  4 92  0  0
30  0      0 390740096      0 491476    0    0     0     4 26054 116336  4  4 92  0  0
32  0      0 390742688      0 491496    0    0     0   144 25321 141479  4  4 92  0  0
 0  0      0 390742752      0 491744    0    0    20    20 17435 79258  4  2 94  0  0
 0  0      0 390903104      0 491460    0    0     0    68  721  856  0  0 100  0  0
 0  0      0 390902336      0 491468    0    0     0     0  580  495  0  0 100  0  0
 0  0      0 390902624      0 491580    0    0    36     0  818  551  0  0 100  0  0
